Geneid	0_R1	0_R2	0_R3	0_R4	2_R1	2_R2	2_R3	2_R4	5_R1	5_R2	5_R3	5_R4	10_R1	10_R2	10_R3	10_R4	20_R1	20_R2	20_R3	20_R4	30_R1	30_R2	30_R3	30_R4	40_R1	40_R2	40_R3	40_R4	Entity	Symbol
gene-NRS_1801	53	24	49	45	41	43	31	41	34	27	11	50	22	20	18	7	9	8	19	14	12	5	8	6	6	4	5	3	host	gene-NRS_1801
gene-NRS_2018	1850	2003	2172	1930	1760	2128	1449	1363	1784	1439	2062	2434	1074	1403	910	880	214	320	256	444	202	168	136	229	143	162	136	171	host	gene-NRS_2018
gene-NRS_847	5196	5133	6023	5249	4752	5630	4334	3812	5496	3880	3625	4734	2862	3579	2832	2131	945	1354	992	1748	747	846	597	825	632	575	694	685	host	gene-NRS_847
gene-NRS_408	72	56	54	66	50	36	37	29	55	46	62	48	36	41	19	22	11	11	21	11	11	7	10	4	9	15	13	5	host	gene-NRS_408
gene-NRS_1525	3456	3836	3740	3490	3247	3658	2926	2179	3366	2394	3282	3492	1723	2245	1706	1489	490	854	561	953	399	394	525	369	269	230	307	319	host	gene-NRS_1525
gene-NRS_2045	339	279	339	311	281	294	236	258	398	275	192	352	332	402	287	323	88	198	95	259	78	79	34	85	50	54	86	68	host	gene-NRS_2045
gene-NRS_1255	15897	18060	17625	15732	14618	15753	12139	11814	16666	12526	13966	18664	10029	13925	9256	11079	3799	6471	4120	8439	4327	4440	3365	4109	3110	3146	3402	3219	host	gene-NRS_1255
gene-NRS_1878	1989	1532	2486	2188	2040	2608	2256	1595	2335	1632	1234	2095	1338	1566	1281	934	436	624	498	726	323	407	200	401	292	279	232	360	host	gene-NRS_1878
gene-NRS_836	7399	8160	8895	7151	6283	7622	6294	5010	8051	5609	4584	7021	4408	5286	4267	3077	1492	1654	1555	2293	1200	1263	850	1155	944	1038	875	918	host	gene-NRS_836
gene-NRS_1422	1	2	0	0	6	1	1	2	2	0	1	3	5	3	3	1	0	1	0	1	1	1	1	0	2	0	0	1	host	gene-NRS_1422
gene-CPT_phageK_gp021	644	671	899	997	6345	4148	4339	2964	8657	4474	10712	5353	5161	4472	4004	2520	1317	2935	2184	3093	1337	1539	1198	1228	913	859	1039	1259	phage	gene-CPT_phageK_gp021
gene-NRS_1545	17163	20668	19073	16477	14997	15592	11704	11152	16030	11881	15616	16120	7995	9735	7460	5559	1983	2627	2532	3205	2068	1765	2268	1851	1447	1631	1533	1917	host	gene-NRS_1545
gene-NRS_691	988	825	1292	1191	1068	1166	1101	800	1189	742	664	1041	612	735	543	467	193	228	198	290	101	150	74	120	106	99	106	113	host	gene-NRS_691
gene-NRS_1683	1721	1826	1935	1705	1420	1678	1482	1282	1818	1421	1241	1676	1042	1269	977	1010	362	553	361	813	354	425	170	419	332	275	360	346	host	gene-NRS_1683
gene-NRS_879	1330	1574	1475	1384	1240	1429	1102	1045	1432	1058	1180	1437	771	1087	774	777	288	379	303	609	309	278	241	286	198	235	234	226	host	gene-NRS_879
gene-NRS_2208	89003	82519	108548	101308	109658	101749	89336	82975	120429	74881	79513	73985	54238	47249	52277	22411	14938	16292	22285	19988	13149	14226	9550	15075	11086	12697	10657	16841	host	gene-NRS_2208
gene-NRS_1579	5272	4925	6160	6085	5944	5672	5304	3800	5545	3526	5430	4001	2842	2693	2511	1583	420	903	507	758	212	368	257	435	298	256	406	610	host	gene-NRS_1579
gene-NRS_2036	8571	10155	10037	7922	7045	8510	5907	5483	7902	6175	7400	7888	3716	4852	3660	2494	854	994	1016	1430	746	641	663	701	514	644	506	639	host	gene-NRS_2036
gene-CPT_phageK_gp129	404	331	516	567	4659	3506	5163	3807	56067	31364	33933	25588	138469	105359	115112	74546	72939	108585	80981	104786	31113	47210	23156	42090	37293	27750	43977	42989	phage	gene-CPT_phageK_gp129
gene-NRS_1670	9917	10138	11166	9802	9527	10511	8375	6773	10738	7512	7660	8760	5921	6761	5590	4451	1793	2600	2188	3213	1632	1578	1208	1462	1004	956	1169	1089	host	gene-NRS_1670
gene-NRS_342	107	118	132	168	125	126	95	77	145	86	86	130	64	69	73	62	12	20	18	45	17	22	12	15	10	18	12	16	host	gene-NRS_342
gene-NRS_241	973	932	1073	941	796	997	822	665	937	639	492	624	511	584	458	334	139	150	118	217	77	89	40	70	43	45	54	69	host	gene-NRS_241
gene-NRS_1268	40122	54007	49890	37886	33103	43612	30181	29846	51331	36831	42083	57304	27575	39263	26942	20171	9473	8984	10329	12494	8900	6774	8701	6968	5060	5862	4986	5116	host	gene-NRS_1268
gene-NRS_49	121	106	157	106	124	138	108	76	125	74	51	85	58	62	60	43	7	23	17	24	23	9	6	12	10	21	6	9	host	gene-NRS_49
gene-NRS_244	7805	6816	8995	8326	6563	7299	6078	5772	7134	5832	4236	6047	3834	4484	3689	3212	1176	1513	1298	1909	773	802	470	827	480	515	491	470	host	gene-NRS_244
gene-NRS_1907	957	662	1298	1139	1016	1192	1143	842	1277	916	473	825	662	687	657	381	324	389	328	451	168	317	89	252	156	165	199	187	host	gene-NRS_1907
gene-NRS_1735	28949	30734	31736	27999	25153	28504	20864	18755	27709	20862	22984	28552	13918	18329	13445	11453	4560	6058	5442	7905	4648	4135	4043	4283	3240	3338	3388	3626	host	gene-NRS_1735
gene-NRS_2257	750	709	901	859	995	788	786	575	752	532	1077	628	473	447	414	237	110	258	198	251	116	141	134	150	104	117	146	145	host	gene-NRS_2257
gene-NRS_23	37586	38849	43915	38245	33498	36822	29820	29181	36826	26450	26177	34169	18758	23593	17888	15114	4798	6389	4813	7991	3549	3436	2687	3502	2646	2677	2807	2948	host	gene-NRS_23
gene-NRS_2330	6431	6765	7358	6232	5595	6705	4850	4623	6802	5049	5155	7430	3573	5022	3410	3031	1274	1534	1395	2097	1269	1007	1048	1001	766	765	716	861	host	gene-NRS_2330
gene-NRS_784	240421	333795	265388	228831	258695	241221	185343	181188	292993	231444	758656	332305	250747	290113	236901	188782	153050	317746	337732	424864	560382	298223	576879	314191	371581	383104	299628	254901	host	gene-NRS_784
gene-NRS_1771	2899	2393	3755	3325	3584	3049	3139	2228	3213	2011	1706	1933	2003	1740	1681	965	401	770	643	762	266	362	181	375	312	337	277	413	host	gene-NRS_1771
gene-NRS_2566	2137	1783	2669	2240	2126	2406	2037	1454	2116	1390	1262	1299	901	882	943	502	217	379	303	434	155	212	105	202	133	154	133	186	host	gene-NRS_2566
gene-NRS_1217	517	568	696	616	640	685	633	433	616	393	466	515	341	386	287	257	80	152	87	117	59	61	47	69	41	40	63	64	host	gene-NRS_1217
gene-NRS_464	1150	1134	1546	1199	1103	1277	1026	840	1263	746	824	945	584	592	564	334	179	258	215	237	146	147	93	131	99	115	94	132	host	gene-NRS_464
gene-NRS_302	345	317	419	340	440	393	415	308	386	289	324	370	259	266	283	219	139	192	154	188	82	108	69	77	63	105	44	85	host	gene-NRS_302
gene-NRS_1814	7541	6998	8811	7597	6656	7626	5729	5231	7538	5448	3541	6362	3719	4608	3643	2909	1000	1301	1270	1700	780	820	552	832	651	628	683	760	host	gene-NRS_1814
gene-NRS_2423	3739	3044	4274	4164	3632	4633	4115	3584	4312	3090	2328	3985	2454	3455	2315	2473	1024	1665	1154	1961	810	1230	514	1067	876	787	886	1025	host	gene-NRS_2423
gene-NRS_391	2272	2509	2755	2331	2211	2493	2025	2002	2267	1808	1826	2639	1349	1781	1198	1284	381	832	514	974	497	480	302	439	325	317	362	363	host	gene-NRS_391
gene-CPT_phageK_gp184	190	171	222	209	1319	865	1275	794	2815	1859	4750	2023	15423	12788	14806	11169	21365	42354	35597	40842	17111	18924	18253	17606	17947	15810	17336	18790	phage	gene-CPT_phageK_gp184
gene-NRS_608	4079	4633	3825	3515	2572	2874	2260	2250	2949	2333	2778	2978	1620	1983	1465	1552	403	654	367	937	366	371	248	344	278	362	280	399	host	gene-NRS_608
gene-NRS_2369	7011	5685	8091	8107	7979	8386	8587	6960	9440	6419	7444	8386	5297	7037	4582	5338	2107	3336	2263	3290	1391	1886	730	1684	1229	1270	1214	1524	host	gene-NRS_2369
gene-NRS_215	449	502	541	467	416	467	448	291	464	293	315	413	240	309	218	202	47	61	51	84	29	33	17	43	33	27	16	25	host	gene-NRS_215
gene-NRS_1668	2466	2010	3018	2818	2641	3160	2816	2110	3000	2002	1182	2261	1455	1895	1603	1292	547	766	524	733	270	379	129	377	300	268	288	343	host	gene-NRS_1668
gene-NRS_2020	962	829	1168	1026	985	1110	1002	818	1087	776	650	991	618	786	576	523	282	368	291	487	251	261	148	285	183	183	253	217	host	gene-NRS_2020
gene-NRS_695	1265	1180	1496	1397	1122	1471	1080	936	1330	903	1087	1475	735	900	645	629	197	318	242	442	199	215	180	220	150	177	145	179	host	gene-NRS_695
gene-NRS_2529	840	817	1176	1130	1131	1239	1090	699	1209	777	566	916	642	720	630	458	186	302	228	309	171	167	82	202	143	129	148	160	host	gene-NRS_2529
gene-CPT_phageK_gp069	55	78	81	78	1561	1026	1655	1001	9080	4935	7036	5082	8463	7737	8225	5324	3026	3218	2752	3150	760	1434	884	1147	662	672	796	977	phage	gene-CPT_phageK_gp069
gene-NRS_2575	1164	1292	1494	1277	1388	1319	1104	1026	1404	1004	1480	1308	857	917	730	623	304	548	321	570	284	296	302	267	232	227	249	258	host	gene-NRS_2575
gene-NRS_1387	1168	1329	1607	1373	1404	1492	1629	1118	1442	911	1067	1294	719	862	669	423	269	354	289	326	181	262	183	218	193	156	225	260	host	gene-NRS_1387
gene-NRS_2379	2034	1766	1974	1810	1459	1381	1476	1152	1599	1063	1234	1182	683	784	682	532	189	222	176	315	46	69	32	83	35	38	25	45	host	gene-NRS_2379
gene-NRS_1527	314	268	396	418	390	422	453	282	396	268	241	295	206	259	198	184	95	173	119	133	51	94	39	90	66	65	69	103	host	gene-NRS_1527
gene-NRS_2264	2586	2517	3000	2742	2361	2898	2157	1846	2911	2088	1642	2680	1387	1930	1432	1229	521	612	484	879	339	406	279	449	313	294	358	376	host	gene-NRS_2264
gene-NRS_1517	21143	18331	25152	24108	25039	25707	24237	19618	31135	21874	17243	21864	19036	21169	18519	14805	6787	8640	8143	10407	4935	5985	3296	5502	4158	4413	4393	4050	host	gene-NRS_1517
gene-NRS_2207	110429	96738	133090	118578	117236	117139	93800	90590	121492	78499	83703	86624	56496	55008	55156	26162	11315	13063	16457	15821	9023	9618	6625	11128	7994	9259	7824	12901	host	gene-NRS_2207
gene-NRS_282	3199	2708	3869	3525	3206	4157	3426	2983	3969	2776	1625	3294	1984	2565	1953	1703	891	1031	806	1210	539	720	339	583	465	404	474	613	host	gene-NRS_282
gene-CPT_phageK_gp048	33	29	51	68	1614	803	1105	806	5794	3043	8376	3351	4995	3643	3880	2236	755	2182	1087	1400	283	455	1378	424	315	252	434	593	phage	gene-CPT_phageK_gp048
gene-NRS_1034	2236	1981	2843	2566	2410	2852	2354	2011	2758	1980	1645	2313	1562	1778	1350	1335	538	930	731	1119	415	584	252	501	338	329	341	412	host	gene-NRS_1034
gene-NRS_1036	6217	6951	7827	6535	5989	7360	6124	4966	6853	4433	4620	6234	3459	4173	3264	2470	1042	1391	1081	1561	723	821	547	801	595	713	604	569	host	gene-NRS_1036
gene-NRS_318	2152	2015	2493	2271	2349	2309	1971	1799	2450	1585	1815	1936	1488	1600	1237	1065	415	780	484	927	384	492	306	445	343	336	425	488	host	gene-NRS_318
gene-CPT_phageK_gp032	134	115	182	164	1071	1021	1025	859	8225	5523	4158	6407	15654	16459	14036	11226	20451	26488	22283	27070	18644	25591	12701	22951	21951	20910	21284	24555	phage	gene-CPT_phageK_gp032
gene-NRS_1406	83	68	95	90	91	73	102	62	78	50	49	48	33	39	41	16	10	7	16	16	3	5	3	7	5	4	4	7	host	gene-NRS_1406
gene-NRS_1974	1112	905	1571	1272	1138	829	1229	876	1374	571	1516	1195	862	618	892	633	370	311	559	669	301	205	280	361	314	184	341	287	host	gene-NRS_1974
gene-CPT_phageK_gp027	214	180	249	215	4072	2983	3891	2813	32848	19646	24213	21845	38037	37446	33182	23584	10673	14961	12330	15993	4551	5295	4504	4534	2954	2467	3442	3503	phage	gene-CPT_phageK_gp027
gene-NRS_1276	626	638	771	741	636	941	899	550	729	476	564	611	368	506	340	326	148	254	158	225	98	128	72	125	110	84	96	129	host	gene-NRS_1276
gene-NRS_2413	178	223	237	211	221	210	213	117	164	133	171	163	88	122	81	54	23	47	42	50	17	27	20	10	17	19	22	23	host	gene-NRS_2413
gene-NRS_622	39	14	43	47	32	38	44	28	33	20	26	28	30	22	16	7	7	12	4	13	10	6	8	9	5	6	6	7	host	gene-NRS_622
gene-NRS_498	4895	5447	6202	5827	5634	5719	5383	4478	4990	3808	4593	4280	2764	3200	2508	2297	1030	1906	1307	2298	1000	1271	817	1261	1028	1078	1018	1118	host	gene-NRS_498
gene-NRS_1235	575	685	677	621	640	667	733	421	643	386	727	594	306	374	297	235	114	153	95	187	82	120	92	90	84	82	91	90	host	gene-NRS_1235
gene-NRS_2145	973	901	1127	1060	831	981	789	746	998	707	501	774	535	618	466	316	112	121	102	184	59	78	53	95	88	60	73	96	host	gene-NRS_2145
gene-NRS_1279	633	635	760	603	665	784	554	490	645	486	495	887	378	523	341	371	128	199	111	268	86	91	59	92	68	68	66	93	host	gene-NRS_1279
gene-NRS_1699	437	550	571	468	386	449	385	369	587	521	340	688	370	641	304	578	184	272	166	447	216	158	133	141	97	107	120	109	host	gene-NRS_1699
gene-CPT_phageK_gp041	20	18	36	39	423	200	227	214	1337	804	3439	1115	4157	2546	2700	1990	1016	5512	2898	3187	1048	1298	896	1224	969	822	1105	1511	phage	gene-CPT_phageK_gp041
gene-NRS_168	142	126	140	112	112	109	104	89	116	76	75	118	67	77	62	69	28	35	32	30	11	19	8	24	23	14	13	28	host	gene-NRS_168
gene-NRS_2093	210727	232942	240578	205275	178631	215254	143815	159509	234987	174889	162551	235946	119990	156400	114971	87669	34323	36518	33751	45867	28624	24400	24577	25372	17748	18622	20321	22965	host	gene-NRS_2093
gene-NRS_1190	47571	52100	56148	49320	44028	47144	37114	34837	45834	32354	33546	38523	22561	25289	21908	14852	5637	8675	7646	10817	6035	5967	4541	6368	4568	5553	4489	5886	host	gene-NRS_1190
gene-NRS_2396	66514	66874	77042	67237	53351	65678	48899	44136	62741	45400	38870	62685	33155	46872	31726	30731	14783	17322	13958	21975	12112	12448	9974	11408	9192	8459	10435	10683	host	gene-NRS_2396
gene-NRS_1669	758	908	935	761	919	757	707	509	794	529	1199	845	442	452	393	288	152	253	181	259	137	130	176	103	88	87	112	109	host	gene-NRS_1669
gene-NRS_2515	14458	15715	16869	13795	12967	14989	10835	9896	15339	11024	12460	13504	7310	8397	7219	4256	1572	1887	2087	2243	1303	1109	1163	1088	837	951	838	988	host	gene-NRS_2515
gene-NRS_1323	4969	4207	6073	5579	4783	5576	4836	4380	5568	3866	2404	4446	3038	3425	2827	2575	1033	1460	1111	2020	758	922	464	879	614	622	741	778	host	gene-NRS_1323
gene-NRS_2106	13995	14151	17364	15155	13598	15639	12268	10771	15557	10526	8361	10781	7035	7641	7130	3632	2067	1759	2114	2152	1345	1333	1024	1360	1136	1179	1196	1545	host	gene-NRS_2106
gene-NRS_751	318	299	323	273	302	300	261	196	270	167	204	158	122	131	113	52	34	29	43	35	26	20	15	15	23	22	28	30	host	gene-NRS_751
gene-NRS_758	5857	5931	6876	6141	6340	5767	4757	4279	6471	4101	5730	5063	3559	3594	3364	2290	849	1412	1196	1778	902	925	773	907	798	799	829	1054	host	gene-NRS_758
gene-NRS_1234	576	691	691	595	626	664	679	422	620	381	736	620	282	382	289	232	119	152	97	187	84	127	91	95	79	88	91	90	host	gene-NRS_1234
gene-NRS_472	1266	994	1635	1551	1536	1535	1769	1444	1630	1019	793	1126	856	1044	712	793	244	362	239	368	125	198	88	197	157	165	181	182	host	gene-NRS_472
gene-NRS_2418	5954	5779	7443	6350	5587	6786	5143	5388	7042	5194	3519	7502	3886	5447	3499	3550	1510	1761	1434	2423	1371	1360	939	1370	1097	1116	1089	1296	host	gene-NRS_2418
gene-NRS_136	320	284	340	375	380	368	298	285	425	237	263	291	186	170	163	108	51	80	62	101	48	47	38	59	37	43	41	53	host	gene-NRS_136
gene-NRS_1651	119423	150465	138677	116395	108349	116102	84844	81846	115918	83059	102488	119852	54846	63909	53576	32524	11881	15012	16680	18989	10783	10820	8636	11321	8005	9461	8481	10390	host	gene-NRS_1651
gene-NRS_834	833	769	955	764	751	791	731	556	1028	510	878	1038	544	614	633	407	221	159	193	259	134	111	192	147	116	76	134	128	host	gene-NRS_834
gene-NRS_1397	1671	1589	1913	1742	1534	1788	1415	1274	1698	1112	880	1451	839	1089	852	661	267	448	243	383	181	216	135	176	194	150	148	181	host	gene-NRS_1397
gene-NRS_403	74	109	81	69	80	82	73	37	62	51	113	112	28	65	47	32	20	20	11	21	21	10	28	5	6	12	10	5	host	gene-NRS_403
gene-NRS_1745	1897	1882	2252	1836	1654	2019	1506	1325	1867	1351	1230	1843	960	1330	842	872	330	546	278	708	300	285	258	336	222	230	225	252	host	gene-NRS_1745
gene-NRS_1938	3435	4047	3859	3493	3609	3553	3421	2332	3690	2580	2867	3547	1835	2213	1692	1512	530	763	556	890	351	445	343	418	301	247	336	375	host	gene-NRS_1938
gene-NRS_379	98	86	138	113	131	125	131	84	148	82	61	117	52	52	80	25	22	31	28	45	17	20	5	18	12	17	24	10	host	gene-NRS_379
gene-NRS_2364	1256	993	1502	1456	1279	1629	1541	1128	1490	1079	706	996	795	920	795	689	330	487	280	529	185	298	127	286	229	227	225	300	host	gene-NRS_2364
gene-NRS_361	2476	2610	3085	2742	2420	2691	2260	2015	2652	1919	1862	2242	1382	1684	1305	1118	433	695	515	711	325	436	264	348	318	254	281	316	host	gene-NRS_361
gene-NRS_1461	640	635	905	879	923	778	964	635	710	441	1133	623	449	413	360	264	132	390	267	267	149	146	113	135	122	92	107	148	host	gene-NRS_1461
gene-NRS_135	555	509	687	633	626	626	466	505	694	413	376	521	332	358	288	216	93	132	87	177	64	74	72	89	59	62	62	87	host	gene-NRS_135
gene-NRS_732	5370	5167	6387	5851	4857	5599	4462	4097	5651	4031	3964	7152	2991	4715	2839	3512	1203	1953	1261	2137	940	945	729	766	720	712	737	755	host	gene-NRS_732
gene-NRS_1264	1691	1449	2000	1794	1622	1779	1745	1148	1648	1100	1384	1151	799	743	756	460	132	230	200	251	76	153	42	125	102	107	91	137	host	gene-NRS_1264
gene-NRS_421	63	63	62	80	102	62	78	51	72	51	76	52	41	41	31	30	9	32	29	24	13	6	15	9	4	14	13	24	host	gene-NRS_421
gene-NRS_2386	163	156	206	179	242	192	205	147	182	102	189	129	93	101	86	84	31	89	42	68	38	30	19	37	16	33	35	60	host	gene-NRS_2386
gene-NRS_2096	51166	43255	61535	56345	50036	61148	49027	43195	62851	43191	20479	45008	29759	35901	30779	20334	10440	10410	10085	12407	6147	7749	3612	7307	5807	5880	6257	7236	host	gene-NRS_2096
gene-NRS_2471	206	291	275	254	346	256	226	176	278	164	438	274	144	149	130	84	41	104	66	92	61	56	66	54	44	28	45	64	host	gene-NRS_2471
gene-NRS_1642	2116	2113	2424	2265	1852	2270	1994	1385	2401	1673	1181	1833	1270	1531	1252	965	400	499	358	608	229	306	161	284	220	231	202	248	host	gene-NRS_1642
gene-CPT_phageK_gp149	729	765	1108	983	10595	7465	9664	7193	65088	40738	44472	43617	94476	94355	88970	60793	66796	93265	90393	104916	82121	80181	68007	75268	84814	74187	91524	77673	phage	gene-CPT_phageK_gp149
gene-NRS_179	396	360	577	509	477	497	461	271	488	327	247	366	222	288	229	198	74	113	87	112	25	53	19	58	58	45	41	63	host	gene-NRS_179
gene-NRS_2292	8513	10103	11008	10078	10374	11103	10437	7094	10941	7621	10126	9784	6094	6988	5813	4687	2255	3403	3145	3725	1965	1808	1884	1786	1414	1662	1361	1471	host	gene-NRS_2292
gene-NRS_2068	76	68	75	88	82	58	50	52	70	46	43	53	52	48	39	39	22	13	20	28	13	4	8	11	15	13	11	19	host	gene-NRS_2068
gene-NRS_18	541	695	722	560	511	534	419	440	651	529	542	1084	382	743	307	499	205	282	159	381	240	165	222	153	115	136	137	105	host	gene-NRS_18
gene-NRS_1913	41650	43186	51701	42015	36827	48116	33894	32133	46180	32200	24089	41719	21512	28611	21965	15699	7023	7562	7342	9871	5499	5374	3928	5403	3837	4232	4381	4607	host	gene-NRS_1913
gene-NRS_1538	517	384	688	707	738	617	798	497	638	340	355	409	301	291	329	219	52	103	86	97	28	75	12	48	33	53	37	79	host	gene-NRS_1538
gene-NRS_1542	1421	1651	1566	1342	1421	1514	1355	904	1411	905	1100	1314	637	672	589	384	186	208	211	255	142	143	127	152	116	125	108	158	host	gene-NRS_1542
gene-NRS_1168	4784	4329	5834	5249	5002	5279	4860	4004	5148	3029	3403	3327	2588	2422	2562	1442	841	1078	867	1237	612	718	429	677	480	553	469	582	host	gene-NRS_1168
gene-NRS_2267	2096	2464	3083	2326	2191	2587	2181	1925	2548	1708	1767	2417	1276	1519	1178	1015	481	594	488	653	355	342	305	304	228	285	266	185	host	gene-NRS_2267
gene-NRS_213	256	244	301	235	180	270	209	160	241	130	138	207	133	176	128	157	38	73	29	81	21	20	13	15	18	17	17	14	host	gene-NRS_213
gene-NRS_2553	94	65	143	73	116	114	156	67	109	85	59	79	76	81	91	41	33	88	39	67	29	40	32	38	35	33	27	34	host	gene-NRS_2553
gene-NRS_1534	9438	14280	9600	7548	6452	8213	5087	4706	8258	6473	6992	11070	3656	6084	3816	3652	1343	1316	1216	1745	1361	1082	1661	936	685	840	876	711	host	gene-NRS_1534
gene-NRS_1247	276	308	454	370	359	409	510	342	346	191	297	230	162	182	192	98	52	63	74	72	23	40	14	44	19	27	23	41	host	gene-NRS_1247
gene-NRS_348	500	436	553	439	402	433	367	330	515	303	340	386	260	326	249	226	108	149	102	251	105	96	73	89	82	95	83	76	host	gene-NRS_348
gene-NRS_1555	8142	8322	9301	9091	8675	8664	7161	6146	8776	6369	7085	7190	4561	5469	4416	3502	1362	2214	1641	2712	1135	1310	943	1402	935	942	1169	1475	host	gene-NRS_1555
gene-NRS_640	6661	6389	8374	7118	6293	7887	7492	5514	7424	4771	4977	5548	3491	4102	3481	2522	1142	1632	1216	1734	872	1132	555	1020	853	862	853	977	host	gene-NRS_640
gene-NRS_1707	655	618	769	673	616	655	595	490	605	393	388	642	373	392	318	263	92	136	113	169	66	84	42	74	71	76	51	59	host	gene-NRS_1707
gene-NRS_2503	531	634	633	453	485	573	442	295	555	372	437	520	232	304	219	149	85	74	92	115	93	84	101	57	41	43	56	51	host	gene-NRS_2503
gene-NRS_2654	103	103	126	135	110	113	115	83	133	72	59	120	81	93	58	69	17	29	20	41	9	21	7	16	7	11	16	12	host	gene-NRS_2654
gene-NRS_378	18407	17777	23282	26071	39683	17866	15565	12355	21291	13214	40066	16332	20292	10999	12404	4207	1580	3786	2572	2378	1299	1700	1579	2299	1669	1937	2171	4019	host	gene-NRS_378
gene-NRS_830	273	160	389	385	385	267	423	247	371	172	309	222	275	159	252	149	41	70	65	105	37	39	26	43	50	34	52	75	host	gene-NRS_830
gene-NRS_848	16398	17799	20154	16307	16402	17606	13160	12530	20303	14019	13854	21529	11022	14282	10436	9039	3900	4930	4140	6541	3676	3078	2876	3048	2104	2231	2377	2347	host	gene-NRS_848
gene-NRS_1103	93019	94554	109680	94673	86797	100590	73992	76273	110374	79464	63124	100636	58472	73426	55787	45461	21861	25326	23438	35907	21882	20441	15664	21104	15453	16836	16676	18556	host	gene-NRS_1103
gene-NRS_683	3702	2981	4683	4308	3801	4472	3693	3255	4703	3095	1773	3034	2305	2542	2333	1655	740	1043	779	1380	551	763	312	718	504	491	506	618	host	gene-NRS_683
gene-NRS_1586	4343	4304	5442	5077	4806	4983	4151	3771	5260	3446	3874	4374	2684	2919	2461	1714	925	1164	1029	1387	804	991	664	837	604	645	792	857	host	gene-NRS_1586
gene-NRS_2400	6756	6406	8175	7263	6874	7056	6554	5231	6762	4884	5751	6060	3797	4097	3621	2751	1216	2116	1914	2307	1248	1516	994	1387	1035	1178	1023	1421	host	gene-NRS_2400
gene-NRS_2571	2124	2600	2589	2548	2784	2617	2269	1591	2331	1699	2225	2309	1335	1626	1148	1282	552	1192	680	1304	607	599	498	591	427	382	431	520	host	gene-NRS_2571
gene-NRS_2547	22	12	16	14	17	11	13	10	11	10	5	8	11	2	8	4	2	2	4	4	0	2	0	0	3	0	2	2	host	gene-NRS_2547
