# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR11805719_sorted.bam" "SRR11805717_sorted.bam" "SRR11805716_sorted.bam" "SRR11805720_sorted.bam" "SRR11805718_sorted.bam" "SRR11805721_sorted.bam" "SRR11805715_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR11805719_sorted.bam	SRR11805717_sorted.bam	SRR11805716_sorted.bam	SRR11805720_sorted.bam	SRR11805718_sorted.bam	SRR11805721_sorted.bam	SRR11805715_sorted.bam
gene-SynWH7803_2277	CT971583.1	2100250	2100993	+	744	119	153	121	170	174	155	326
gene-SynWH7803_2278	CT971583.1	2101028	2103040	+	2013	420	1630	916	1054	793	948	3407
gene-SynWH7803_2279	CT971583.1	2103144	2103551	+	408	104	157	142	374	201	340	322
gene-SynWH7803_2280	CT971583.1	2103892	2105547	+	1656	328	648	412	1000	530	887	1419
gene-SynWH7803_2281	CT971583.1	2105601	2106503	+	903	146	249	180	522	274	362	458
gene-SynWH7803_2282	CT971583.1	2106550	2107728	+	1179	374	901	1057	1605	761	1650	2038
gene-SynWH7803_2283	CT971583.1	2107709	2108602	-	894	130	261	264	368	234	301	542
gene-SynWH7803_2284	CT971583.1	2108691	2108969	+	279	214	312	382	964	407	987	741
gene-SynWH7803_2285	CT971583.1	2108926	2109111	-	186	158	266	314	729	329	724	627
gene-SynWH7803_2286	CT971583.1	2109178	2109687	-	510	69	116	91	167	148	170	213
gene-SynWH7803_2287	CT971583.1	2109695	2110636	-	942	160	379	243	335	324	349	814
gene-SynWH7803_2288	CT971583.1	2110652	2110984	-	333	101	398	242	310	225	332	865
gene-SynWH7803_2289	CT971583.1	2111006	2111605	-	600	187	770	393	438	392	409	1450
gene-SynWH7803_2290	CT971583.1	2111602	2112258	-	657	208	998	633	758	525	759	2404
gene-SynWH7803_2291	CT971583.1	2112340	2113494	-	1155	333	1369	908	988	799	1025	2909
gene-SynWH7803_2292	CT971583.1	2113519	2114709	-	1191	138	333	238	373	282	373	716
gene-SynWH7803_2293	CT971583.1	2114735	2115235	-	501	43	86	42	83	71	50	148
gene-SynWH7803_2294	CT971583.1	2115213	2116922	-	1710	144	469	221	275	227	285	1090
gene-SynWH7803_2295	CT971583.1	2116921	2117271	+	351	34	64	45	80	79	109	126
gene-SynWH7803_2296	CT971583.1	2117366	2118361	+	996	115	181	168	324	234	311	435
gene-SynWH7803_2297	CT971583.1	2118554	2119588	+	1035	160	241	216	611	296	499	442
gene-SynWH7803_2298	CT971583.1	2119606	2120829	-	1224	160	275	236	750	346	579	474
gene-SynWH7803_2299	CT971583.1	2120886	2122136	-	1251	204	709	376	473	316	469	1508
gene-SynWH7803_2300	CT971583.1	2122175	2123134	-	960	72	153	78	105	138	118	356
gene-SynWH7803_2301	CT971583.1	2123174	2123500	+	327	78	98	68	96	113	100	233
gene-SynWH7803_2302	CT971583.1	2123539	2124162	+	624	79	165	151	248	158	204	420
gene-SynWH7803_2303	CT971583.1	2124143	2125222	-	1080	124	325	182	449	239	391	731
gene-SynWH7803_2304	CT971583.1	2125219	2125740	-	522	51	176	86	128	106	125	343
gene-SynWH7803_2305	CT971583.1	2125856	2127010	+	1155	77	92	55	111	109	97	229
gene-SynWH7803_2306	CT971583.1	2127037	2127753	+	717	125	206	161	294	236	298	424
gene-SynWH7803_2307	CT971583.1	2127754	2128326	-	573	109	170	164	379	221	375	298
gene-SynWH7803_2308	CT971583.1	2128368	2129312	-	945	80	74	95	141	93	149	173
gene-SynWH7803_2309	CT971583.1	2129309	2130022	-	714	113	215	200	257	174	225	537
gene-SynWH7803_2310	CT971583.1	2130056	2130571	-	516	76	233	162	227	172	231	513
gene-SynWH7803_2311	CT971583.1	2130595	2131773	+	1179	91	110	86	170	148	149	229
gene-SynWH7803_2312	CT971583.1	2131861	2132631	+	771	518	1258	1039	8034	1442	4110	1954
gene-SynWH7803_2313	CT971583.1	2132888	2133805	-	918	82	121	96	191	176	168	258
gene-SynWH7803_2314	CT971583.1	2133850	2135034	+	1185	293	768	526	706	525	731	1855
gene-SynWH7803_2315	CT971583.1	2135024	2135485	+	462	60	115	77	219	98	186	285
gene-SynWH7803_2316	CT971583.1	2135509	2136747	-	1239	68	53	54	119	81	104	130
gene-SynWH7803_2317	CT971583.1	2136744	2137754	-	1011	96	56	70	95	116	80	129
gene-SynWH7803_2318	CT971583.1	2137759	2138739	-	981	91	132	129	127	151	115	328
gene-SynWH7803_2319	CT971583.1	2138810	2140249	+	1440	115	256	199	273	205	321	477
gene-SynWH7803_2320	CT971583.1	2140202	2142223	-	2022	166	274	167	345	300	296	665
gene-SynWH7803_2321	CT971583.1	2142259	2143182	-	924	149	403	244	350	260	299	1012
gene-SynWH7803_2322	CT971583.1	2143206	2143460	-	255	84	266	153	259	150	235	705
gene-SynWH7803_2323	CT971583.1	2143513	2144307	+	795	43	84	61	104	63	76	173
gene-SynWH7803_2324	CT971583.1	2144304	2145335	+	1032	79	38	41	79	96	94	108
gene-SynWH7803_2325	CT971583.1	2145427	2146497	+	1071	188	534	375	395	373	477	1072
gene-SynWH7803_2326	CT971583.1	2146500	2146673	+	174	80	206	133	140	116	156	330
gene-SynWH7803_2327	CT971583.1	2146670	2147272	+	603	171	395	298	547	255	394	896
gene-SynWH7803_2328	CT971583.1	2147250	2147723	+	474	203	432	331	727	333	512	1108
gene-SynWH7803_2329	CT971583.1	2147727	2148335	+	609	151	370	239	492	252	331	821
gene-SynWH7803_2330	CT971583.1	2148362	2149105	+	744	125	366	240	317	212	175	779
gene-SynWH7803_2331	CT971583.1	2149119	2150231	-	1113	133	171	140	209	199	183	418
gene-SynWH7803_2332	CT971583.1	2150247	2151725	-	1479	113	175	141	192	216	194	417
gene-SynWH7803_2333	CT971583.1	2151795	2153504	+	1710	183	207	136	166	245	227	466
gene-SynWH7803_2334	CT971583.1	2153496	2154494	-	999	88	79	75	98	124	112	226
gene-SynWH7803_2335	CT971583.1	2154494	2156002	-	1509	81	135	138	156	152	157	322
gene-SynWH7803_2336	CT971583.1	2156002	2157795	-	1794	167	331	229	247	289	238	630
gene-SynWH7803_2337	CT971583.1	2157826	2158701	-	876	72	119	84	143	130	147	292
gene-SynWH7803_2338	CT971583.1	2158701	2159207	-	507	96	136	83	106	126	131	310
gene-SynWH7803_2339	CT971583.1	2159295	2159828	+	534	50	55	51	69	72	49	110
gene-SynWH7803_2340	CT971583.1	2159833	2161215	-	1383	107	65	81	112	139	125	199
gene-SynWH7803_2341	CT971583.1	2161293	2161742	+	450	57	61	53	76	77	114	121
gene-SynWH7803_2342	CT971583.1	2161856	2164249	-	2394	285	418	358	703	432	649	1116
gene-SynWH7803_2343	CT971583.1	2164248	2165852	+	1605	157	139	106	189	206	217	432
gene-SynWH7803_2344	CT971583.1	2165857	2166549	+	693	58	50	79	131	97	144	144
gene-SynWH7803_2345	CT971583.1	2166741	2168330	+	1590	253	892	900	373	506	516	929
gene-SynWH7803_2346	CT971583.1	2168406	2169197	+	792	114	163	197	281	207	354	253
gene-SynWH7803_2347	CT971583.1	2169303	2169509	+	207	28	50	61	116	62	114	65
gene-SynWH7803_2348	CT971583.1	2169555	2170556	-	1002	59	86	86	135	103	104	152
gene-SynWH7803_2349	CT971583.1	2170553	2171419	-	867	66	148	99	92	112	146	248
gene-SynWH7803_2350	CT971583.1	2171416	2171799	-	384	59	131	73	67	88	115	248
gene-SynWH7803_2351	CT971583.1	2171900	2173108	+	1209	195	920	565	503	420	398	1774
gene-SynWH7803_2352	CT971583.1	2173202	2173726	-	525	283	2229	984	788	581	859	4489
gene-SynWH7803_2353	CT971583.1	2173750	2174340	-	591	446	3285	1452	1266	945	1341	7711
gene-SynWH7803_2354	CT971583.1	2174342	2175355	-	1014	213	719	555	722	459	734	2106
gene-SynWH7803_2355	CT971583.1	2175361	2176215	-	855	85	91	98	197	149	111	307
gene-SynWH7803_2356	CT971583.1	2176215	2178122	-	1908	294	470	424	842	446	603	1108
gene-SynWH7803_2357	CT971583.1	2178399	2178626	+	228	29	67	80	59	48	65	112
gene-SynWH7803_2358	CT971583.1	2178640	2179089	-	450	52	106	133	69	64	57	104
gene-SynWH7803_2359	CT971583.1	2179167	2180075	+	909	115	151	103	169	145	174	301
gene-SynWH7803_2360	CT971583.1	2180078	2180797	-	720	198	355	223	350	239	364	1048
gene-SynWH7803_2361	CT971583.1	2180877	2181953	+	1077	60	89	63	107	130	103	215
gene-SynWH7803_2362	CT971583.1	2181955	2183088	-	1134	88	62	56	106	118	109	156
gene-SynWH7803_2363	CT971583.1	2183162	2183986	+	825	152	293	185	651	276	480	553
gene-SynWH7803_2364	CT971583.1	2183996	2186317	-	2322	568	907	717	3815	1140	2422	1353
gene-SynWH7803_2365	CT971583.1	2186408	2187154	-	747	64	61	44	127	124	115	147
gene-SynWH7803_2366	CT971583.1	2187151	2187843	-	693	60	48	52	106	75	81	162
gene-SynWH7803_2367	CT971583.1	2187840	2188757	-	918	97	89	62	162	94	105	245
gene-SynWH7803_2368	CT971583.1	2188803	2189981	-	1179	90	248	114	151	152	201	485
gene-SynWH7803_2369	CT971583.1	2189996	2190718	-	723	55	64	49	86	82	94	157
gene-SynWH7803_2370	CT971583.1	2190734	2191483	+	750	149	340	176	482	220	377	756
gene-SynWH7803_2371	CT971583.1	2191741	2192133	-	393	1668	10628	11755	2156	5194	4433	8804
gene-SynWH7803_2372	CT971583.1	2192181	2192708	-	528	3082	14699	16029	2857	7470	4540	11379
gene-SynWH7803_2373	CT971583.1	2192950	2193657	-	708	182	1897	1082	374	580	422	2118
gene-SynWH7803_2374	CT971583.1	2193738	2194163	-	426	188	1483	827	468	513	525	1777
gene-SynWH7803_2375	CT971583.1	2194274	2194942	-	669	154	507	365	352	288	392	917
gene-SynWH7803_2376	CT971583.1	2195006	2195254	-	249	72	134	126	230	132	220	317
gene-SynWH7803_2377	CT971583.1	2195348	2198113	-	2766	309	540	309	539	463	562	1232
gene-SynWH7803_2378	CT971583.1	2198125	2198643	-	519	118	281	182	263	224	288	695
gene-SynWH7803_2379	CT971583.1	2198673	2199965	+	1293	177	680	497	409	313	384	1072
gene-SynWH7803_2380	CT971583.1	2199986	2201668	-	1683	222	710	360	539	379	487	1650
gene-SynWH7803_2381	CT971583.1	2201665	2201979	-	315	81	177	87	128	100	151	485
gene-SynWH7803_2382	CT971583.1	2202019	2202633	-	615	77	190	86	119	93	110	383
gene-SynWH7803_2383	CT971583.1	2202719	2204011	-	1293	80	132	72	76	113	80	206
gene-SynWH7803_2384	CT971583.1	2204010	2204621	+	612	41	116	70	97	80	113	297
gene-SynWH7803_2385	CT971583.1	2204629	2206113	-	1485	160	644	364	392	371	496	1667
gene-SynWH7803_2386	CT971583.1	2206182	2207309	+	1128	92	87	76	92	101	92	168
gene-SynWH7803_2387	CT971583.1	2207302	2208648	-	1347	120	308	167	135	167	147	490
gene-SynWH7803_2388	CT971583.1	2208718	2209176	-	459	57	319	159	115	131	119	624
gene-SynWH7803_2389	CT971583.1	2209313	2211223	+	1911	168	245	212	406	299	356	611
gene-SynWH7803_2390	CT971583.1	2211227	2211889	+	663	91	222	154	270	145	242	523
gene-SynWH7803_2391	CT971583.1	2211947	2212522	+	576	141	285	218	551	238	396	627
gene-SynWH7803_2392	CT971583.1	2212734	2214455	+	1722	538	747	1240	4510	1410	3561	1320
gene-SynWH7803_2393	CT971583.1	2214467	2221093	-	6627	658	801	1308	3066	1678	2590	1140
gene-SynWH7803_2394	CT971583.1	2221447	2223309	+	1863	170	245	175	375	276	347	417
gene-SynWH7803_2395	CT971583.1	2223432	2224085	-	654	82	217	143	687	206	494	532
gene-SynWH7803_2396	CT971583.1	2224156	2225553	-	1398	126	160	165	488	282	470	329
gene-SynWH7803_2397	CT971583.1	2225680	2226030	-	351	41	91	67	136	86	113	139
gene-SynWH7803_2398	CT971583.1	2226072	2228747	-	2676	169	340	274	312	297	356	837
gene-SynWH7803_2399	CT971583.1	2228783	2229208	+	426	54	90	71	59	67	111	180
gene-SynWH7803_2400	CT971583.1	2229205	2232417	+	3213	360	558	416	499	498	632	1046
gene-SynWH7803_2401	CT971583.1	2232414	2233316	+	903	141	189	160	168	214	224	435
gene-SynWH7803_2402	CT971583.1	2233309	2233788	+	480	74	85	67	114	124	126	170
gene-SynWH7803_2403	CT971583.1	2233963	2234376	+	414	2734	3488	2493	1993	2905	1325	5780
gene-SynWH7803_2404	CT971583.1	2234467	2235771	-	1305	95	320	200	253	212	233	565
gene-SynWH7803_2405	CT971583.1	2235844	2237598	+	1755	227	702	447	405	354	495	1929
gene-SynWH7803_2406	CT971583.1	2237598	2239427	+	1830	231	510	361	428	303	434	1301
gene-SynWH7803_2407	CT971583.1	2239502	2240029	+	528	128	434	236	496	229	375	1113
gene-SynWH7803_2408	CT971583.1	2240053	2240802	+	750	93	270	155	301	163	221	752
gene-SynWH7803_2409	CT971583.1	2240820	2241821	+	1002	125	144	152	350	213	303	422
gene-SynWH7803_2410	CT971583.1	2242059	2242265	+	207	146	465	279	610	265	532	976
gene-SynWH7803_2411	CT971583.1	2242272	2242532	-	261	435	890	650	2345	810	1561	2056
gene-SynWH7803_2412	CT971583.1	2242630	2245566	-	2937	254	498	307	538	418	503	1255
gene-SynWH7803_2413	CT971583.1	2245624	2246013	-	390	99	205	104	269	199	252	372
gene-SynWH7803_2414	CT971583.1	2246035	2247354	-	1320	144	115	113	155	177	172	233
gene-SynWH7803_2415	CT971583.1	2247475	2248386	+	912	169	587	414	585	363	474	1002
gene-SynWH7803_2416	CT971583.1	2248374	2249099	-	726	68	143	110	138	107	105	221
gene-SynWH7803_2417	CT971583.1	2249293	2250087	+	795	243	412	326	332	454	404	374
gene-SynWH7803_2418	CT971583.1	2250129	2250587	+	459	427	1944	1400	947	961	1069	3348
gene-SynWH7803_2419	CT971583.1	2250685	2252103	+	1419	158	489	383	451	381	472	990
gene-SynWH7803_2420	CT971583.1	2252126	2254105	+	1980	156	215	172	223	195	309	499
gene-SynWH7803_2421	CT971583.1	2254130	2254846	+	717	83	152	86	157	121	151	347
gene-SynWH7803_2422	CT971583.1	2254879	2255439	+	561	71	97	73	161	107	158	223
gene-SynWH7803_2423	CT971583.1	2255527	2255955	+	429	134	432	209	469	207	376	940
gene-SynWH7803_2424	CT971583.1	2255942	2256463	-	522	100	296	150	352	143	243	720
gene-SynWH7803_2425	CT971583.1	2256506	2257036	-	531	79	169	94	175	121	140	321
gene-SynWH7803_2426	CT971583.1	2257147	2257695	-	549	53	98	63	97	74	77	161
gene-SynWH7803_2427	CT971583.1	2257787	2258218	+	432	108	369	256	351	227	259	735
gene-SynWH7803_2428	CT971583.1	2258235	2260331	+	2097	188	336	277	442	326	361	696
gene-SynWH7803_2429	CT971583.1	2260350	2261465	+	1116	176	334	201	405	263	381	929
gene-SynWH7803_2430	CT971583.1	2261462	2261650	+	189	45	145	83	135	65	96	381
gene-SynWH7803_2431	CT971583.1	2261632	2262267	-	636	77	202	109	143	118	134	473
gene-SynWH7803_2432	CT971583.1	2262298	2264058	+	1761	131	72	82	153	173	140	225
gene-SynWH7803_2433	CT971583.1	2264055	2265365	+	1311	135	102	126	227	194	227	276
gene-SynWH7803_2434	CT971583.1	2265362	2266594	+	1233	97	114	105	327	150	296	288
gene-SynWH7803_2435	CT971583.1	2266591	2267943	+	1353	122	172	118	335	211	258	391
gene-SynWH7803_2436	CT971583.1	2268022	2269086	+	1065	140	335	288	454	307	436	709
gene-SynWH7803_2437	CT971583.1	2269101	2269889	-	789	87	83	71	135	145	150	159
gene-SynWH7803_2438	CT971583.1	2269889	2270686	-	798	67	40	48	51	121	95	102
gene-SynWH7803_2439	CT971583.1	2270686	2271660	-	975	60	71	74	90	69	91	125
gene-SynWH7803_2440	CT971583.1	2271665	2274409	-	2745	210	419	287	309	309	295	634
gene-SynWH7803_2441	CT971583.1	2274466	2275722	+	1257	106	119	135	215	117	230	380
gene-SynWH7803_2442	CT971583.1	2275719	2276993	+	1275	109	134	80	183	155	177	310
gene-SynWH7803_2443	CT971583.1	2276944	2277513	-	570	55	85	75	81	97	94	175
gene-SynWH7803_2444	CT971583.1	2277575	2278033	-	459	46	152	103	128	116	104	202
gene-SynWH7803_2445	CT971583.1	2278101	2278358	+	258	199	591	343	609	353	565	1700
gene-SynWH7803_2446	CT971583.1	2278400	2279320	+	921	199	728	379	599	359	580	1859
gene-SynWH7803_2447	CT971583.1	2279332	2279724	+	393	39	75	50	102	60	98	159
gene-RNA_53	CT971583.1	2279751	2279822	-	72	16	20	27	31	33	41	56
gene-SynWH7803_2448	CT971583.1	2279877	2280389	+	513	48	90	57	125	104	134	151
gene-SynWH7803_2449	CT971583.1	2280419	2281264	+	846	74	86	78	86	102	88	208
gene-SynWH7803_2450	CT971583.1	2281271	2282011	-	741	117	368	163	253	199	290	767
gene-SynWH7803_2451	CT971583.1	2282303	2282737	-	435	28	58	48	108	53	86	143
gene-SynWH7803_2452	CT971583.1	2282754	2283371	-	618	67	169	118	236	126	192	491
gene-SynWH7803_2453	CT971583.1	2283550	2284413	+	864	63	149	78	84	97	110	300
gene-SynWH7803_2454	CT971583.1	2284410	2285294	+	885	48	126	118	193	137	192	282
gene-SynWH7803_2455	CT971583.1	2285288	2285668	-	381	151	294	300	1208	392	688	495
gene-SynWH7803_2456	CT971583.1	2285767	2285982	-	216	312	521	350	2199	629	1253	884
gene-SynWH7803_2457	CT971583.1	2286181	2287290	+	1110	80	149	86	178	108	167	360
gene-SynWH7803_2458	CT971583.1	2287339	2289174	+	1836	162	562	347	425	379	386	1211
gene-SynWH7803_2459	CT971583.1	2289255	2290385	+	1131	381	820	449	1179	507	1419	1448
gene-SynWH7803_2460	CT971583.1	2290415	2290897	+	483	176	612	291	613	234	736	1352
gene-SynWH7803_2461	CT971583.1	2290959	2292590	+	1632	371	1161	659	1162	590	930	3079
gene-SynWH7803_2462	CT971583.1	2292587	2293213	+	627	57	94	75	157	91	126	311
gene-SynWH7803_2463	CT971583.1	2293253	2293840	+	588	62	60	47	112	90	72	149
gene-SynWH7803_2464	CT971583.1	2293850	2294593	+	744	102	246	157	270	129	220	451
gene-SynWH7803_2465	CT971583.1	2294630	2294932	-	303	167	276	236	382	210	248	341
gene-SynWH7803_2466	CT971583.1	2294927	2297566	+	2640	796	1741	1316	1492	1040	1178	2497
gene-SynWH7803_2467	CT971583.1	2297574	2298821	+	1248	324	662	544	906	552	893	1046
gene-SynWH7803_2468	CT971583.1	2298853	2299332	-	480	126	274	222	415	244	383	686
gene-SynWH7803_2469	CT971583.1	2299420	2300109	+	690	52	58	44	73	70	47	122
gene-SynWH7803_2470	CT971583.1	2300106	2301419	+	1314	93	45	70	116	99	90	115
gene-SynWH7803_2471	CT971583.1	2301416	2302279	+	864	49	32	49	83	73	67	82
gene-SynWH7803_2472	CT971583.1	2302339	2303982	+	1644	128	103	92	193	193	178	228
gene-SynWH7803_2473	CT971583.1	2303970	2304791	-	822	64	59	81	104	75	102	141
gene-SynWH7803_2474	CT971583.1	2304788	2306518	-	1731	112	81	102	216	144	189	189
gene-SynWH7803_2475	CT971583.1	2306588	2307883	+	1296	132	39	68	174	119	314	159
gene-SynWH7803_2476	CT971583.1	2307993	2308232	+	240	70	21	30	150	50	393	57
gene-SynWH7803_2477	CT971583.1	2308190	2308666	-	477	77	25	47	167	79	368	77
gene-SynWH7803_2478	CT971583.1	2308749	2309792	-	1044	69	70	65	132	117	155	160
gene-SynWH7803_2479	CT971583.1	2309789	2310376	-	588	40	36	43	94	86	97	85
gene-SynWH7803_2480	CT971583.1	2310631	2312199	+	1569	273	68	125	458	203	860	205
gene-SynWH7803_2481	CT971583.1	2312280	2314508	+	2229	201	133	151	364	277	472	265
gene-SynWH7803_2482	CT971583.1	2314489	2314956	-	468	58	112	90	141	87	146	214
gene-SynWH7803_2483	CT971583.1	2315251	2315475	+	225	725	2826	1584	3378	1454	1923	7770
gene-SynWH7803_2484	CT971583.1	2315496	2315972	+	477	467	3064	1682	2562	1398	1191	7412
gene-SynWH7803_2485	CT971583.1	2315953	2317224	+	1272	221	1300	677	1090	638	479	2712
gene-SynWH7803_2486	CT971583.1	2317238	2317690	-	453	35	111	64	128	66	99	202
gene-SynWH7803_2487	CT971583.1	2317695	2317958	-	264	22	29	40	52	64	71	88
gene-SynWH7803_2488	CT971583.1	2318022	2318534	+	513	50	81	96	91	92	96	215
gene-SynWH7803_2489	CT971583.1	2318540	2319328	-	789	83	140	101	144	142	172	336
gene-SynWH7803_2490	CT971583.1	2319325	2319984	-	660	83	125	82	164	109	170	246
gene-SynWH7803_2491	CT971583.1	2319991	2320257	+	267	55	61	40	83	61	115	93
gene-SynWH7803_2492	CT971583.1	2320508	2322049	+	1542	650	83	125	504	294	1802	340
gene-SynWH7803_2493	CT971583.1	2322303	2323184	+	882	592	69	84	1317	115	2325	675
gene-SynWH7803_2494	CT971583.1	2323191	2323916	+	726	233	83	99	553	96	708	281
gene-SynWH7803_2495	CT971583.1	2323991	2324380	-	390	439	36	68	2035	118	1494	1312
gene-SynWH7803_2496	CT971583.1	2324624	2324794	+	171	45	22	46	74	59	107	61
gene-SynWH7803_2497	CT971583.1	2324879	2325940	+	1062	93	58	64	104	119	214	170
gene-SynWH7803_2498	CT971583.1	2325910	2326368	-	459	41	30	33	70	58	122	98
gene-SynWH7803_2499	CT971583.1	2326388	2327638	+	1251	160	143	124	182	168	191	290
gene-SynWH7803_2500	CT971583.1	2327734	2329872	+	2139	180	232	241	527	338	510	554
gene-SynWH7803_2501	CT971583.1	2330046	2331065	+	1020	983	2686	1931	5531	1883	5630	7479
gene-SynWH7803_2502	CT971583.1	2331070	2331714	+	645	263	717	550	1333	464	1300	1954
gene-SynWH7803_2503	CT971583.1	2331711	2332061	-	351	92	154	149	445	173	418	322
gene-SynWH7803_2504	CT971583.1	2332152	2333192	-	1041	179	379	258	584	284	575	641
gene-SynWH7803_2505	CT971583.1	2333206	2335911	+	2706	276	967	464	544	451	657	1886
gene-SynWH7803_2506	CT971583.1	2335929	2337419	+	1491	149	388	234	211	213	251	752
gene-SynWH7803_2507	CT971583.1	2337503	2339068	+	1566	137	127	122	189	165	178	274
gene-SynWH7803_2508	CT971583.1	2339016	2340320	-	1305	108	197	143	228	144	212	414
gene-SynWH7803_2509	CT971583.1	2340317	2341171	-	855	104	181	127	226	148	206	414
gene-SynWH7803_2510	CT971583.1	2341222	2341482	-	261	37	63	49	84	58	74	152
gene-SynWH7803_2511	CT971583.1	2341558	2342016	+	459	136	399	263	447	234	429	886
gene-SynWH7803_2512	CT971583.1	2342097	2343119	+	1023	86	179	117	191	122	152	282
gene-SynWH7803_2513	CT971583.1	2343195	2344199	+	1005	53	84	83	109	104	137	178
gene-SynWH7803_2514	CT971583.1	2344278	2346194	-	1917	848	4129	1877	1923	1584	1864	7724
gene-SynWH7803_2515	CT971583.1	2346318	2347211	+	894	62	102	90	150	105	118	189
gene-SynWH7803_2516	CT971583.1	2347265	2347729	+	465	45	129	100	184	99	148	335
gene-SynWH7803_2517	CT971583.1	2347810	2348181	+	372	144	1205	748	408	387	409	1701
gene-SynWH7803_2518	CT971583.1	2348225	2348602	+	378	66	596	319	299	211	276	852
gene-SynWH7803_2519	CT971583.1	2348611	2349816	-	1206	154	789	426	402	319	490	1527
gene-SynWH7803_2520	CT971583.1	2349816	2350040	-	225	39	144	78	112	71	109	286
gene-SynWH7803_2521	CT971583.1	2350111	2350362	+	252	195	723	580	700	463	685	1174
gene-SynWH7803_2522	CT971583.1	2350393	2351490	+	1098	154	627	487	522	394	469	965
gene-SynWH7803_2523	CT971583.1	2351500	2351748	+	249	17	75	48	44	42	56	174
gene-SynWH7803_2524	CT971583.1	2351760	2352926	+	1167	104	217	136	252	153	236	493
gene-SynWH7803_2525	CT971583.1	2352952	2353131	-	180	30	62	38	92	50	94	100
gene-SynWH7803_2526	CT971583.1	2353176	2354345	+	1170	127	378	169	294	224	301	798
gene-SynWH7803_2527	CT971583.1	2354330	2356498	-	2169	577	1890	877	1466	879	1538	5109
gene-SynWH7803_2528	CT971583.1	2356726	2358246	-	1521	142	241	250	397	233	387	661
gene-SynWH7803_2529	CT971583.1	2358246	2361227	-	2982	222	737	626	711	411	647	2081
gene-SynWH7803_2530	CT971583.1	2361275	2362963	-	1689	149	253	179	473	184	416	547
gene-SynWH7803_2531	CT971583.1	2363042	2364907	+	1866	164	318	252	379	219	389	712
gene-SynWH7803_2532	CT971583.1	2364931	2365515	+	585	106	312	302	361	183	324	834
gene-SynWH7803_2533	CT971583.1	2365569	2366675	+	1107	110	553	383	428	253	408	1191
gene-SSBP1_gp01	MT424636.1	649	924	+	276	34498	8130	597	3	57955	26	159
gene-SSBP1_gp02	MT424636.1	1019	1330	+	312	9146	2899	222	1	15660	12	139
gene-SSBP1_gp03	MT424636.1	1405	1566	+	162	11708	3994	307	3	17667	17	161
gene-SSBP1_gp04	MT424636.1	1566	1910	+	345	24383	8196	1144	10	37771	48	832
gene-SSBP1_gp05	MT424636.1	1907	2095	+	189	19103	5855	967	5	28676	27	720
gene-SSBP1_gp06	MT424636.1	2092	2226	+	135	14630	4348	765	1	22103	16	432
gene-SSBP1_gp07	MT424636.1	2223	2450	+	228	17536	5383	816	2	25057	31	463
gene-SSBP1_gp08	MT424636.1	2677	2898	+	222	18443	4297	315	2	22448	22	195
gene-SSBP1_gp09	MT424636.1	2888	3196	+	309	24343	4028	335	3	26324	26	302
gene-SSBP1_gp10	MT424636.1	3189	3323	+	135	19004	3132	232	1	20334	23	173
gene-SSBP1_gp11	MT424636.1	3324	5663	+	2340	288188	31709	2271	35	262185	427	2169
