# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR8782499_sorted.bam" "SRR8782500_sorted.bam" "SRR8782496_sorted.bam" "SRR8782494_sorted.bam" "SRR8782492_sorted.bam" "SRR8782497_sorted.bam" "SRR8782493_sorted.bam" "SRR8782490_sorted.bam" "SRR8782498_sorted.bam" "SRR8782495_sorted.bam" "SRR8782501_sorted.bam" "SRR8782491_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR8782499_sorted.bam	SRR8782500_sorted.bam	SRR8782496_sorted.bam	SRR8782494_sorted.bam	SRR8782492_sorted.bam	SRR8782497_sorted.bam	SRR8782493_sorted.bam	SRR8782490_sorted.bam	SRR8782498_sorted.bam	SRR8782495_sorted.bam	SRR8782501_sorted.bam	SRR8782491_sorted.bam
gene-PA5348	NC_002516.2	6017150	6017422	-	273	621	739	447	1591	1198	579	578	1021	691	955	575	1600
gene-PA5349	NC_002516.2	6017624	6018778	-	1155	479	883	480	1375	1566	912	612	756	1047	1010	922	2417
gene-PA5350	NC_002516.2	6018830	6018997	-	168	155	326	179	478	603	333	169	235	327	407	373	726
gene-PA5351	NC_002516.2	6019181	6019348	-	168	94	165	77	280	152	249	109	65	224	353	261	114
gene-PA5352	NC_002516.2	6019482	6019883	-	402	8	7	7	27	28	11	10	17	14	10	10	38
gene-PA5353	NC_002516.2	6019888	6021114	-	1227	13	18	14	63	48	19	35	33	18	19	19	70
gene-PA5354	NC_002516.2	6021124	6022203	-	1080	25	15	16	58	42	19	32	40	18	13	18	84
gene-PA5355	NC_002516.2	6022203	6023702	-	1500	63	127	40	150	165	95	81	119	103	82	74	286
gene-PA5356	NC_002516.2	6023907	6024662	+	756	61	122	33	136	405	72	54	133	112	80	104	652
gene-PA5357	NC_002516.2	6024742	6025278	+	537	533	406	394	1055	884	674	1040	726	422	915	569	547
gene-PA5358	NC_002516.2	6025305	6026195	+	891	538	556	405	1245	979	630	701	702	516	773	688	1281
gene-PA5359	NC_002516.2	6026219	6026674	-	456	285	319	183	567	648	279	278	432	331	327	302	962
gene-PA5360	NC_002516.2	6026779	6027468	+	690	582	491	465	585	418	387	255	377	266	367	483	671
gene-PA5361	NC_002516.2	6027542	6028873	+	1332	228	210	197	270	247	176	122	157	137	164	212	388
gene-PA5362	NC_002516.2	6028976	6030316	+	1341	592	915	631	1573	1042	1149	939	598	1249	958	978	793
gene-PA5363	NC_002516.2	6030351	6031250	-	900	556	1066	510	1205	1019	1315	587	695	1064	661	1081	935
gene-PA5364	NC_002516.2	6031366	6032268	-	903	924	1260	627	2013	5582	1197	924	1752	1679	1071	1154	4207
gene-PA5365	NC_002516.2	6032387	6033115	-	729	843	493	414	444	482	314	173	302	320	289	380	666
gene-PA5366	NC_002516.2	6033211	6034044	-	834	1226	705	631	474	461	393	225	277	402	324	490	476
gene-PA5367	NC_002516.2	6034060	6035736	-	1677	1209	691	692	347	275	221	173	194	339	191	468	373
gene-PA5368	NC_002516.2	6035756	6037789	-	2034	1374	874	1009	540	213	365	239	231	248	238	664	368
gene-PA5369	NC_002516.2	6038212	6039183	-	972	1847	772	944	521	588	424	286	368	318	318	691	723
gene-PA5369.1	NC_002516.2	6039584	6039703	-	120	8	14	7	9	4	10	4	7	5	7	11	4
gene-PA5369.2	NC_002516.2	6039846	6042736	-	2891	757	347	128	981	1134	26912	1354	856	305	867	994	1381
gene-PA5369.3	NC_002516.2	6042963	6043038	-	76	707	718	291	943	603	1031	792	512	389	1258	640	481
gene-PA5369.4	NC_002516.2	6043067	6043143	-	77	704	713	289	940	600	1028	795	514	389	1246	646	479
gene-PA5369.5	NC_002516.2	6043208	6044743	-	1536	264	119	54	403	579	10229	516	343	82	419	470	541
gene-PA5370	NC_002516.2	6045310	6046626	-	1317	145	241	126	411	319	274	155	131	378	300	338	354
gene-PA5371	NC_002516.2	6046914	6047318	+	405	745	1151	676	1462	1559	831	781	1364	607	748	823	1758
gene-PA5372	NC_002516.2	6047364	6049049	-	1686	578	498	617	3701	3705	977	2636	2406	878	752	507	3030
gene-PA5373	NC_002516.2	6049185	6050657	-	1473	1774	1420	1414	5486	11093	1390	5249	7630	3078	1706	1385	8108
gene-PA5374	NC_002516.2	6050718	6051311	-	594	702	829	613	1707	5958	625	1668	2681	1152	1129	905	4581
gene-PA5375	NC_002516.2	6051644	6053194	+	1551	112	107	96	385	469	156	274	279	158	186	147	405
gene-PA5376	NC_002516.2	6053412	6054590	-	1179	231	293	171	1152	745	493	492	472	243	369	378	1400
gene-PA5377	NC_002516.2	6054594	6055433	-	840	167	250	143	745	602	378	354	350	303	237	339	913
gene-PA5378	NC_002516.2	6055475	6056413	-	939	218	394	197	874	935	342	326	571	397	269	478	1138
gene-PA5379	NC_002516.2	6056877	6058253	+	1377	33	35	25	85	153	25	39	66	64	33	42	222
gene-PA5380	NC_002516.2	6058673	6059776	+	1104	83	133	76	299	501	89	133	437	178	171	96	976
gene-PA5381	NC_002516.2	6059823	6060200	-	378	38	67	44	109	200	50	37	156	61	55	57	346
gene-PA5382	NC_002516.2	6060340	6061233	-	894	87	83	51	158	161	64	64	180	83	78	193	349
gene-PA5383	NC_002516.2	6061341	6062408	+	1068	14	29	9	42	54	21	24	53	15	20	27	81
gene-PA5384	NC_002516.2	6062352	6063347	-	996	4	9	2	26	8	8	5	26	4	12	10	21
gene-PA5385	NC_002516.2	6063353	6063832	-	480	8	21	11	34	20	13	10	19	12	14	11	23
gene-PA5386	NC_002516.2	6063883	6064848	-	966	14	33	21	56	26	26	15	32	16	29	21	30
gene-PA5387	NC_002516.2	6064899	6065783	-	885	12	9	11	21	24	9	12	21	16	17	4	28
gene-PA5388	NC_002516.2	6065856	6066794	-	939	17	35	11	27	47	17	12	30	23	25	21	56
gene-PA5389	NC_002516.2	6067005	6068015	+	1011	35	80	32	105	138	53	77	133	59	56	73	295
gene-PA5390	NC_002516.2	6067945	6069099	-	1155	63	109	56	162	183	91	95	134	111	92	85	270
gene-PA5391	NC_002516.2	6069156	6069830	-	675	16	30	10	60	50	23	32	50	34	34	30	44
gene-PA5392	NC_002516.2	6069844	6070266	-	423	6	19	7	20	40	14	13	19	22	26	29	46
gene-PA5393	NC_002516.2	6070266	6071618	-	1353	25	42	27	60	91	43	36	57	44	52	51	124
gene-PA5394	NC_002516.2	6071912	6073384	-	1473	109	179	105	308	317	156	121	208	195	189	176	398
gene-PA5395	NC_002516.2	6073538	6074008	+	471	76	123	52	184	107	95	70	99	40	68	64	185
gene-PA5396	NC_002516.2	6074230	6075207	+	978	129	161	88	281	230	199	130	165	161	138	194	324
gene-PA5397	NC_002516.2	6075334	6075864	+	531	22	29	13	65	69	33	29	29	24	41	27	116
gene-PA5398	NC_002516.2	6075880	6077940	+	2061	73	109	56	235	215	124	104	132	81	122	85	405
gene-PA5399	NC_002516.2	6078044	6080005	+	1962	39	87	36	191	158	73	54	83	61	91	85	266
gene-PA5400	NC_002516.2	6080124	6081356	+	1233	26	54	30	125	69	75	38	64	23	47	39	163
gene-PA5401	NC_002516.2	6081392	6082165	+	774	32	50	25	128	66	68	46	70	19	17	35	277
gene-PA5402	NC_002516.2	6082290	6082859	+	570	181	228	91	375	216	202	132	140	149	130	246	409
gene-PA5403	NC_002516.2	6082867	6083073	+	207	94	96	53	230	117	132	81	70	88	99	132	160
gene-PA5404	NC_002516.2	6083105	6083509	+	405	36	59	40	218	97	126	115	50	47	75	129	192
gene-PA5405	NC_002516.2	6083523	6083756	+	234	40	48	31	226	149	111	156	49	33	59	87	306
gene-PA5406	NC_002516.2	6083753	6084085	+	333	541	541	531	1535	483	878	539	193	404	1085	1011	584
gene-PA5407	NC_002516.2	6084082	6084372	+	291	547	599	583	1494	917	863	532	284	457	1156	931	1072
gene-PA5408	NC_002516.2	6084369	6084545	-	177	236	325	220	635	1218	350	264	312	321	439	346	1487
gene-PA5409	NC_002516.2	6084550	6085110	-	561	247	388	160	649	2198	276	284	513	383	287	264	2545
gene-PA5410	NC_002516.2	6085385	6086674	-	1290	98	122	73	184	749	75	86	250	79	104	82	587
gene-PA5411	NC_002516.2	6087099	6088199	+	1101	74	104	78	125	156	96	68	125	132	98	160	205
gene-PA5412	NC_002516.2	6088193	6090706	-	2514	490	685	388	787	897	532	402	651	912	835	1045	1186
gene-PA5413	NC_002516.2	6092046	6093086	-	1041	610	840	432	1176	1160	686	514	1103	671	836	857	1226
gene-PA5414	NC_002516.2	6093167	6093808	-	642	322	512	332	641	493	377	241	455	462	528	686	472
gene-PA5415	NC_002516.2	6094024	6095277	+	1254	73	106	63	322	158	180	168	154	89	88	79	413
gene-PA5416	NC_002516.2	6095363	6096613	+	1251	34	61	22	83	107	44	42	68	35	35	49	223
gene-PA5417	NC_002516.2	6096707	6097027	+	321	13	12	10	28	15	9	14	18	11	20	6	66
gene-PA5418	NC_002516.2	6097024	6100041	+	3018	74	137	68	329	257	140	104	191	72	110	102	534
gene-PA5419	NC_002516.2	6100135	6100770	+	636	22	43	29	114	67	46	44	53	18	38	40	112
gene-PA5420	NC_002516.2	6100820	6101677	+	858	37	64	36	126	102	88	57	73	29	57	53	158
gene-PA5421	NC_002516.2	6101884	6103083	+	1200	80	108	64	334	146	143	104	137	57	52	75	446
gene-PA5422	NC_002516.2	6103167	6104123	+	957	492	611	437	1478	1641	662	731	938	600	687	636	2783
gene-PA5423	NC_002516.2	6104189	6104737	-	549	349	451	384	1058	847	470	559	568	478	502	571	1210
gene-PA5424	NC_002516.2	6104799	6105044	-	246	447	575	324	1139	1408	589	436	557	483	834	690	1226
gene-PA5425	NC_002516.2	6105159	6106241	-	1083	1776	1877	1454	3836	1054	2002	1116	1021	1356	2789	2547	1251
gene-PA5426	NC_002516.2	6106272	6106763	-	492	1524	1445	1125	3081	779	1714	1020	660	1127	2221	2115	675
gene-PA5427	NC_002516.2	6107111	6108139	+	1029	4846	3668	3051	19319	35534	5170	12105	21085	3232	3090	1013	59929
gene-PA5428	NC_002516.2	6108176	6109084	-	909	916	725	685	3908	4860	1240	3818	3491	700	544	369	10357
gene-PA5429	NC_002516.2	6109260	6110684	+	1425	6540	3952	2608	2375	3684	1287	2197	9292	3584	1573	2716	7176
gene-PA5430	NC_002516.2	6111048	6112262	-	1215	495	730	403	1132	429	705	360	537	564	794	830	541
gene-PA5431	NC_002516.2	6112299	6113774	-	1476	108	150	75	268	234	135	100	117	192	143	135	262
gene-PA5432	NC_002516.2	6113902	6114351	+	450	42	78	44	123	100	73	40	77	70	80	62	164
gene-PA5433	NC_002516.2	6114360	6115034	+	675	92	169	102	304	153	202	82	117	158	275	176	232
gene-PA5434	NC_002516.2	6115059	6116312	-	1254	218	303	190	780	282	526	277	199	329	692	456	312
gene-PA5435	NC_002516.2	6116493	6118316	-	1824	1603	3222	943	6598	6018	3911	1187	1251	3898	7116	4567	4360
gene-PA5436	NC_002516.2	6118332	6119747	-	1416	1337	2843	908	4283	3648	2522	564	737	3616	5014	3640	3364
gene-PA5437	NC_002516.2	6119961	6120896	+	936	295	568	328	1770	737	884	729	377	577	908	682	750
gene-PA5440a	NC_002516.2	6120850	6121065	-	216	160	304	183	805	536	382	435	326	349	372	267	824
gene-PA5438	NC_002516.2	6121172	6122053	-	882	988	1366	947	3156	2950	1522	1700	1696	1625	1357	1302	4258
gene-PA5439	NC_002516.2	6122139	6123605	+	1467	201	328	187	669	734	273	315	522	348	296	287	1642
gene-PA5440	NC_002516.2	6123686	6125080	+	1395	712	784	446	2511	1616	1198	1077	2118	596	904	506	1592
gene-PA5441	NC_002516.2	6125796	6127997	-	2202	1520	2230	1165	2485	2080	1393	1152	1987	2250	2605	3094	2057
gene-PA5442	NC_002516.2	6128056	6130911	-	2856	198	289	168	490	297	347	211	258	433	337	358	304
gene-PA5443	NC_002516.2	6131088	6133274	+	2187	2267	3032	2068	5967	2697	3389	2120	2584	2785	3978	3733	3944
gene-PA5444	NC_002516.2	6133312	6133740	+	429	221	315	222	541	336	366	206	275	258	435	368	483
gene-PA5445	NC_002516.2	6133838	6135331	+	1494	232	374	203	2934	519	575	263	339	1414	3124	415	1505
gene-PA5446	NC_002516.2	6135709	6135912	+	204	20081	14984	9244	24793	27743	7384	12231	27797	2490	3688	2681	53197
gene-PA5447	NC_002516.2	6135968	6137113	-	1146	1273	1154	972	2169	1945	1208	1328	2457	624	755	776	3930
gene-PA5448	NC_002516.2	6137114	6138241	-	1128	179	328	180	630	496	488	241	295	282	516	692	613
gene-PA5449	NC_002516.2	6138225	6139607	-	1383	114	193	113	612	261	301	134	139	188	582	696	408
gene-PA5450	NC_002516.2	6139604	6140869	-	1266	136	297	157	739	400	314	214	200	223	627	754	613
gene-PA5451	NC_002516.2	6140869	6141666	-	798	106	227	117	483	335	242	170	145	239	373	525	402
gene-PA5452	NC_002516.2	6141666	6143105	-	1440	192	389	160	677	707	409	394	292	463	525	866	1073
gene-PA5453	NC_002516.2	6143109	6144080	-	972	261	507	176	494	1043	362	300	425	713	415	822	1416
gene-PA5454	NC_002516.2	6144077	6144991	-	915	402	856	324	591	1403	555	315	459	1368	430	832	1177
gene-PA5455	NC_002516.2	6145399	6147027	+	1629	435	862	469	1324	1144	1017	574	641	1554	911	1361	1371
gene-PA5456	NC_002516.2	6147021	6148322	+	1302	210	477	236	765	539	541	301	296	595	482	788	817
gene-PA5457	NC_002516.2	6148319	6149182	+	864	88	201	100	389	260	231	169	141	259	318	394	354
gene-PA5458	NC_002516.2	6149179	6150321	+	1143	153	256	158	459	313	267	187	207	275	401	422	469
gene-PA5459	NC_002516.2	6150315	6151151	+	837	105	252	121	401	247	199	138	163	184	363	398	355
gene-PA5460	NC_002516.2	6151314	6151526	+	213	151	241	39	337	376	107	44	171	46	63	39	3351
gene-PA5461	NC_002516.2	6151622	6151939	+	318	1021	1472	487	2211	2736	1105	677	1210	1565	1531	1588	3314
gene-PA5462	NC_002516.2	6152064	6152357	+	294	270	309	251	739	337	464	354	228	419	530	481	249
gene-PA5463	NC_002516.2	6152386	6152721	+	336	398	449	430	1131	464	630	471	377	619	709	757	541
gene-PA5464	NC_002516.2	6152718	6154676	+	1959	772	1156	773	2228	1013	1607	982	846	1138	1616	1469	1261
gene-PA5465	NC_002516.2	6154784	6155203	-	420	193	261	200	421	447	280	138	282	250	238	265	551
gene-PA5466	NC_002516.2	6155271	6156215	+	945	110	132	103	230	249	117	101	150	186	140	144	272
gene-PA5467	NC_002516.2	6156212	6156574	+	363	92	90	67	177	177	101	91	91	167	102	107	210
gene-PA5468	NC_002516.2	6156854	6158158	+	1305	159	203	141	305	357	190	163	208	155	139	161	506
gene-PA5469	NC_002516.2	6158179	6158943	+	765	133	158	131	416	198	189	177	164	118	133	144	207
gene-PA5470	NC_002516.2	6158949	6159563	-	615	143	179	165	826	218	291	225	176	148	218	205	206
gene-PA5471	NC_002516.2	6159560	6160699	-	1140	594	679	559	2206	887	863	891	648	550	788	654	835
gene-PA5472	NC_002516.2	6161067	6161867	-	801	697	774	494	1463	462	926	324	455	732	831	1308	713
gene-PA5473	NC_002516.2	6162221	6163969	+	1749	350	482	269	1818	1751	435	758	728	401	300	434	3336
gene-PA5474	NC_002516.2	6164038	6165411	+	1374	1375	1281	744	3875	9989	1316	3598	4671	1462	864	725	18673
gene-PA5475	NC_002516.2	6165417	6165977	-	561	3884	3416	1639	5369	29116	1516	4083	13692	2382	947	915	42737
gene-PA5476	NC_002516.2	6166120	6167409	-	1290	86	138	79	193	232	115	102	199	149	108	126	274
gene-PA5477	NC_002516.2	6167783	6168823	+	1041	261	247	215	422	411	252	238	322	247	331	314	498
gene-PA5478	NC_002516.2	6168842	6170071	-	1230	419	471	344	858	662	543	440	426	639	731	764	642
gene-PA5479	NC_002516.2	6170176	6171510	-	1335	1478	1713	1204	2300	1843	1579	1267	1595	2117	3685	3714	2096
gene-PA5481	NC_002516.2	6172223	6172690	-	468	168	80	22	74	159	42	34	63	42	46	64	234
gene-PA5482	NC_002516.2	6172712	6172873	-	162	114	65	13	52	115	25	18	33	34	25	43	165
gene-PA5483	NC_002516.2	6173348	6174697	+	1350	372	492	308	1057	853	403	420	682	486	405	907	1650
gene-PA5484	NC_002516.2	6174694	6176481	+	1788	415	634	405	1759	1057	802	840	778	542	632	997	1722
gene-PA5485	NC_002516.2	6176516	6177295	-	780	290	436	296	922	570	471	443	381	354	456	517	813
gene-PA5486	NC_002516.2	6177325	6177918	-	594	208	293	202	484	372	332	297	258	265	288	333	419
gene-PA5487	NC_002516.2	6178036	6180051	-	2016	1572	2057	1360	3073	2381	2597	1821	2737	1641	1981	2203	4238
gene-PA5488	NC_002516.2	6180048	6180926	-	879	1788	2499	1528	4178	2810	2673	1855	2915	2358	2478	2788	4258
gene-PA5489	NC_002516.2	6180942	6181577	-	636	2529	3579	1995	5849	4146	3506	2444	3761	3076	3455	3824	4499
gene-PA5490	NC_002516.2	6181745	6182350	-	606	5866	5100	5366	12007	3963	6397	6480	6867	3550	7725	6350	3195
gene-PA5491	NC_002516.2	6182396	6182689	-	294	2259	2357	2790	5114	2328	3630	3285	1892	2029	3668	3372	1733
gene-PA5492	NC_002516.2	6182873	6183520	+	648	1216	1384	1159	3282	2097	2049	2047	1490	1446	1702	1724	2525
gene-PA5493	NC_002516.2	6183784	6186525	-	2742	1930	2477	1688	5225	2831	3379	2422	2281	3024	3290	3223	3074
gene-PA5494	NC_002516.2	6186603	6186893	+	291	1495	1790	1054	2628	8427	1132	1883	3475	1323	1220	1128	10337
gene-PA5495	NC_002516.2	6186927	6187877	+	951	1430	1768	1287	3620	10488	1894	3474	3636	2417	1960	1696	9749
gene-PA5496	NC_002516.2	6188166	6188855	-	690	734	553	541	1203	3162	1093	1556	2822	321	966	405	1767
gene-PA5497	NC_002516.2	6188872	6191076	-	2205	2398	1797	1382	3565	5771	2422	3492	7422	1785	2238	1311	4320
gene-PA5498	NC_002516.2	6191186	6192109	-	924	408	444	377	1655	1136	973	871	598	606	673	537	1014
gene-PA5499	NC_002516.2	6192179	6192682	+	504	637	677	647	2218	2599	1335	1475	1012	745	981	764	2087
gene-PA5500	NC_002516.2	6192682	6193491	+	810	525	684	619	2215	2320	1192	1268	881	745	996	861	1904
gene-PA5501	NC_002516.2	6193484	6194272	+	789	208	317	255	967	953	572	613	391	422	591	429	1002
gene-PA5502	NC_002516.2	6194314	6195102	+	789	521	713	554	1505	570	965	801	517	458	781	822	699
gene-PA5503	NC_002516.2	6195309	6196316	+	1008	1174	1226	1110	3185	1016	2013	1657	794	1201	2162	1848	793
gene-PA5504	NC_002516.2	6196316	6196993	+	678	1137	1362	997	2600	826	1633	1286	778	993	1774	1392	607
gene-PA5505	NC_002516.2	6197070	6197852	+	783	2341	3255	2052	4890	3158	3051	2345	2517	2211	3298	2971	1673
gene-PA5506	NC_002516.2	6198055	6198912	+	858	454	714	321	805	1389	446	282	802	1137	639	821	1555
gene-PA5507	NC_002516.2	6198917	6199570	+	654	315	522	210	770	1459	376	311	679	1077	501	813	1609
gene-PA5508	NC_002516.2	6199567	6200898	+	1332	331	591	259	1082	1724	544	526	765	1086	576	942	2172
gene-PA5509	NC_002516.2	6200966	6201634	+	669	168	250	131	468	747	290	339	349	359	233	432	972
gene-PA5510	NC_002516.2	6201736	6203085	+	1350	254	306	154	674	767	363	334	400	418	360	484	886
gene-PA5511	NC_002516.2	6203104	6204447	-	1344	426	634	363	1098	1044	651	441	616	840	702	722	1344
gene-PA5512	NC_002516.2	6204444	6206210	-	1767	241	304	194	584	476	424	288	288	573	464	441	365
gene-PA5513	NC_002516.2	6206292	6207170	+	879	189	198	156	444	241	307	202	172	247	322	268	267
gene-PA5514	NC_002516.2	6207241	6208029	+	789	146	195	126	396	319	228	180	242	273	237	218	364
gene-PA5515	NC_002516.2	6208042	6208542	-	501	191	288	191	568	501	357	265	332	462	295	360	485
gene-PA5516	NC_002516.2	6208575	6209441	+	867	321	532	229	1213	647	656	383	391	686	615	607	855
gene-PA5517	NC_002516.2	6209479	6210063	-	585	155	312	128	636	339	437	256	170	314	346	287	522
gene-PA5518	NC_002516.2	6210065	6211768	-	1704	514	807	313	1414	863	1252	534	405	1011	737	819	1494
gene-PA5519	NC_002516.2	6212147	6212713	-	567	328	389	190	686	589	681	264	344	1810	339	364	925
gene-PA5520	NC_002516.2	6212790	6213533	+	744	219	295	187	614	688	297	302	404	379	266	305	988
gene-PA5521	NC_002516.2	6213581	6214339	-	759	430	508	317	1315	1234	605	611	812	568	519	693	1715
gene-PA5522	NC_002516.2	6214434	6215801	-	1368	309	325	159	487	606	279	281	464	383	221	376	1036
gene-PA5523	NC_002516.2	6215803	6217155	-	1353	677	707	455	796	705	506	446	815	842	400	630	1398
gene-PA5524	NC_002516.2	6217313	6218095	+	783	320	369	277	694	411	301	375	395	417	233	335	815
gene-PA5525	NC_002516.2	6218100	6218840	+	741	633	722	477	1385	1723	497	709	1052	610	527	887	2294
gene-PA5526	NC_002516.2	6218857	6219069	-	213	586	585	429	1280	1462	399	614	912	483	458	908	1620
gene-PA5527	NC_002516.2	6219287	6219688	-	402	456	584	336	1150	517	794	416	320	490	900	917	680
gene-PA5528	NC_002516.2	6219885	6220739	-	855	1801	4067	1629	7406	2879	4636	2454	1780	4285	3825	5291	3416
gene-PA5529	NC_002516.2	6221101	6222858	+	1758	317	683	231	1241	1146	698	375	469	1116	766	893	1489
gene-PA5530	NC_002516.2	6223174	6224481	+	1308	1203	773	859	599	233	335	622	1449	1619	780	2534	746
gene-PA5531	NC_002516.2	6224897	6225925	-	1029	285	1043	1146	973	205	1298	442	169	1549	635	1891	831
gene-PA5533	NC_002516.2	6227082	6227450	+	369	207	321	208	547	371	373	178	222	384	362	411	475
gene-PA5534	NC_002516.2	6227603	6228244	-	642	55	79	46	115	125	59	70	69	71	69	86	159
gene-PA5535	NC_002516.2	6228241	6229443	-	1203	78	106	64	163	158	119	114	122	133	108	129	284
gene-PA5536	NC_002516.2	6229458	6229862	-	405	23	27	16	37	19	36	30	17	30	31	28	29
gene-PA5537	NC_002516.2	6229975	6230391	+	417	83	154	66	196	239	123	94	142	177	93	104	308
gene-PA5538	NC_002516.2	6230369	6231562	-	1194	64	102	80	154	156	102	91	138	123	80	85	266
gene-PA5539	NC_002516.2	6231662	6232558	+	897	15	24	20	50	47	24	36	31	47	16	16	73
gene-PA5540	NC_002516.2	6232555	6233115	+	561	11	16	22	31	41	23	22	28	28	17	30	72
gene-PA5541	NC_002516.2	6233118	6234455	+	1338	56	79	32	120	145	83	42	75	71	66	97	299
gene-PA5542	NC_002516.2	6234500	6235744	-	1245	32	59	28	188	84	79	33	52	57	65	91	176
gene-PA5543	NC_002516.2	6235831	6236229	-	399	8	28	12	85	60	27	34	37	31	19	38	105
gene-PA5544	NC_002516.2	6236226	6238250	-	2025	105	146	82	326	247	142	130	157	177	110	168	505
gene-PA5545	NC_002516.2	6238325	6239284	-	960	205	391	170	435	537	524	225	364	601	237	342	1172
gene-PA5546	NC_002516.2	6239448	6240632	-	1185	607	1194	349	981	2148	2288	471	1155	5509	287	951	5664
gene-PA5547	NC_002516.2	6240870	6241493	+	624	162	265	186	528	630	244	223	314	288	259	290	822
gene-PA5548	NC_002516.2	6241851	6243056	+	1206	432	440	328	659	474	459	332	341	570	449	676	428
gene-PA5549	NC_002516.2	6243111	6244946	-	1836	1607	1622	1177	2110	1258	1115	855	1141	2018	1414	2580	1220
gene-PA5550	NC_002516.2	6244962	6245735	-	774	370	350	333	501	314	387	339	259	502	414	597	314
gene-PA5551	NC_002516.2	6245803	6246312	-	510	483	687	408	475	988	369	435	636	583	365	580	1044
gene-PA5552	NC_002516.2	6246326	6247690	-	1365	2209	2710	1685	1804	2203	1545	1715	2361	2468	1180	2359	2191
gene-PA5553	NC_002516.2	6247811	6248236	-	426	9078	10441	6256	3585	6091	5489	5333	8794	8762	4111	9975	3552
gene-PA5554	NC_002516.2	6248278	6249654	-	1377	39729	46796	29012	16953	23965	28653	23176	38623	38565	22305	46931	15401
gene-PA5555	NC_002516.2	6249685	6250545	-	861	25016	29762	20338	13786	10537	23916	13406	21085	27118	21363	34363	8251
gene-PA5556	NC_002516.2	6250596	6252140	-	1545	50222	58924	42641	42796	20712	47049	27071	42197	54790	50811	71143	17425
gene-PA5557	NC_002516.2	6252159	6252695	-	537	24553	27729	21832	28717	9617	24657	14995	18440	26577	28409	34627	7206
gene-PA5558	NC_002516.2	6252707	6253177	-	471	26572	30220	23280	33309	10794	25749	16903	21682	28165	30957	36540	8849
gene-PA5559	NC_002516.2	6253235	6253492	-	258	19087	21091	14788	25015	8238	17410	12569	15477	19494	22537	24898	6570
gene-PA5560	NC_002516.2	6253542	6254411	-	870	8532	8737	7378	18531	4131	11925	8375	5517	7524	12477	11749	3797
gene-PA5561	NC_002516.2	6254428	6254808	-	381	1391	1502	1095	2665	1627	2650	1790	1073	1180	2044	1762	1591
gene-PA5562	NC_002516.2	6254972	6255844	-	873	2367	2709	1884	3331	2104	3288	1624	1714	2801	2664	3232	2692
gene-PA5563	NC_002516.2	6255854	6256642	-	789	1834	2139	1669	3431	1824	2300	1332	1318	2461	2328	2607	1931
gene-PA5564	NC_002516.2	6256661	6257305	-	645	1957	1818	1578	3095	1194	1936	1115	917	1996	2122	2326	1134
gene-PA5565	NC_002516.2	6257305	6259197	-	1893	5331	5186	4404	10138	2822	5849	4257	2780	4071	5754	6158	3498
gene-PA5566	NC_002516.2	6259671	6260054	-	384	54	81	34	132	120	63	57	89	64	49	80	203
gene-PA5567	NC_002516.2	6260390	6261757	-	1368	718	807	574	1500	744	1182	554	680	767	1131	1095	1508
gene-PA5568	NC_002516.2	6261828	6263564	-	1737	7662	9581	7800	19263	3132	13304	7677	4316	8347	12199	11302	2909
gene-PA5569	NC_002516.2	6263805	6264212	-	408	17256	19648	15750	41119	9570	26471	19012	11196	16101	26213	23390	8957
