Geneid	5_R1	5_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-SynWH7803_0899	47	37	18	12	1	5	3	3	host	gene-SynWH7803_0899
gene-SynWH7803_0275	2516	1361	312	278	45	140	100	47	host	gene-SynWH7803_0275
gene-SynWH7803_1287	295	141	35	30	3	23	5	5	host	gene-SynWH7803_1287
gene-SynWH7803_0498	319	168	54	48	14	30	20	9	host	cpeT
gene-BSV9_gp143	0	0	749	797	2936	6862	7834	8817	phage	gene-BSV9_gp143
gene-SynWH7803_0913	14	19	4	3	0	1	0	1	host	gene-SynWH7803_0913
gene-SynWH7803_2083	112	61	22	16	1	5	3	1	host	gene-SynWH7803_2083
gene-SynWH7803_0398	187	121	26	25	6	12	12	7	host	gene-SynWH7803_0398
gene-SynWH7803_1511	2564	1313	454	369	80	301	173	71	host	gene-SynWH7803_1511
gene-SynWH7803_0145	1552	834	140	114	22	62	37	29	host	infC
gene-SynWH7803_0649	345	208	43	55	11	26	7	9	host	gene-SynWH7803_0649
gene-BSV9_gp48	0	0	7882	16967	59754	100216	14676	16800	phage	gene-BSV9_gp48
gene-SynWH7803_0990	30	14	7	9	1	1	1	1	host	gene-SynWH7803_0990
gene-SynWH7803_0668	863	742	197	190	39	131	93	38	host	gene-SynWH7803_0668
gene-SynWH7803_0467	175	69	14	18	5	9	3	2	host	gene-SynWH7803_0467
gene-SynWH7803_0051	374	226	41	44	5	27	7	5	host	gene-SynWH7803_0051
gene-SynWH7803_1026	340	178	67	55	7	37	26	9	host	glgA
gene-SynWH7803_0511	243	117	26	21	6	14	10	5	host	gene-SynWH7803_0511
gene-SynWH7803_1679	207	124	32	26	3	25	5	2	host	gene-SynWH7803_1679
gene-SynWH7803_0842	107	66	18	8	1	8	0	4	host	gene-SynWH7803_0842
gene-SynWH7803_1078	145	71	27	31	3	8	1	2	host	gene-SynWH7803_1078
gene-SynWH7803_0923	24	27	7	14	1	2	0	2	host	gene-SynWH7803_0923
gene-SynWH7803_1783	193	79	16	21	3	10	8	9	host	gene-SynWH7803_1783
gene-SynWH7803_2513	120	65	19	25	4	15	4	3	host	pstSI
gene-SynWH7803_1021	190	103	19	21	6	9	8	2	host	menD
gene-SynWH7803_1039	207	89	16	15	4	13	7	5	host	gene-SynWH7803_1039
gene-SynWH7803_1484	73	46	13	15	3	7	1	1	host	gene-SynWH7803_1484
gene-SynWH7803_1000	199	91	23	18	4	14	1	3	host	gene-SynWH7803_1000
gene-SynWH7803_1347	4543	3449	877	855	112	382	203	142	host	glnAI
gene-SynWH7803_2240	721	362	70	71	15	30	29	14	host	gene-SynWH7803_2240
gene-SynWH7803_0004	2764	1700	400	330	66	216	108	58	host	purF
gene-SynWH7803_0644	1360	715	245	200	49	159	126	58	host	hemH
gene-SynWH7803_0202	200	128	15	22	5	7	6	8	host	gene-SynWH7803_0202
gene-SynWH7803_0712	741	381	80	82	17	43	25	18	host	gene-SynWH7803_0712
gene-SynWH7803_0914	46	31	7	7	0	5	0	1	host	gene-SynWH7803_0914
gene-SynWH7803_1676	459	284	36	34	6	22	10	7	host	gene-SynWH7803_1676
gene-BSV9_gp103	0	0	2104	2860	5235	13398	27394	32792	phage	gene-BSV9_gp103
gene-SynWH7803_1962	272	165	35	59	8	11	11	12	host	purD
gene-SynWH7803_2460	450	249	39	50	5	32	14	7	host	dps
gene-SynWH7803_0167	68	40	12	18	3	2	4	3	host	gene-SynWH7803_0167_gene_rbsK
gene-SynWH7803_0542	482	277	44	56	7	30	13	9	host	recQ
gene-SynWH7803_1568	240	122	26	30	2	13	7	2	host	gene-SynWH7803_1568
gene-SynWH7803_1553	1423	753	185	163	38	112	54	36	host	prs
gene-SynWH7803_0642	276	135	37	37	8	15	8	6	host	gene-SynWH7803_0642
gene-SynWH7803_0399	409	277	60	68	11	44	31	11	host	gene-SynWH7803_0399
gene-SynWH7803_1899	417	273	83	82	7	36	11	18	host	rnpA
gene-SynWH7803_1530	607	393	91	80	14	54	29	15	host	bioB
gene-SynWH7803_0425	1548	1010	315	391	48	150	94	68	host	rpsQ
gene-SynWH7803_2441	388	184	58	41	9	27	11	7	host	gene-SynWH7803_2441
gene-SynWH7803_0317	42	31	10	11	2	5	1	1	host	gene-SynWH7803_0317
gene-SynWH7803_2034	2077	890	92	62	11	85	75	12	host	gene-SynWH7803_2034
gene-SynWH7803_0330	127	67	13	18	0	9	14	3	host	ictB
gene-BSV9_gp83	84	0	32824	54902	8025	17264	1437	1473	phage	gene-BSV9_gp83
gene-SynWH7803_2426	56	48	12	9	2	4	1	2	host	gene-SynWH7803_2426
gene-SynWH7803_1211	1315	719	165	137	27	126	40	30	host	petN
gene-SynWH7803_0303	2913	1680	328	337	60	194	109	64	host	glyA
gene-SynWH7803_0796	528	269	45	41	11	34	20	13	host	gene-SynWH7803_0796
gene-SynWH7803_1522	186	92	18	26	1	18	7	1	host	gene-SynWH7803_1522
gene-SynWH7803_1487	131	97	17	15	2	7	3	5	host	gene-SynWH7803_1487
gene-SynWH7803_0197	1279	832	219	189	55	155	117	62	host	acpP
gene-RNA_21	1926	212	116	83	22	83	28	30	host	gene-RNA_21
gene-SynWH7803_1549	348	176	45	37	7	31	9	9	host	malQ
gene-SynWH7803_1735	202	158	23	22	6	13	6	7	host	gene-SynWH7803_1735
gene-SynWH7803_1020	105	67	21	12	2	10	3	2	host	gene-SynWH7803_1020_gene_lepB
gene-SynWH7803_2374	1867	1099	293	308	58	131	82	47	host	rplK
gene-SynWH7803_0541	272	176	55	49	13	29	16	12	host	gene-SynWH7803_0541
gene-SynWH7803_0614	472	262	50	58	11	31	9	9	host	argB
gene-SynWH7803_1746	1626	621	128	101	16	85	43	19	host	murA
gene-SynWH7803_1165	113	58	15	13	4	5	6	1	host	pgsA
gene-SynWH7803_1548	284	170	25	25	3	13	2	2	host	gene-SynWH7803_1548
gene-SynWH7803_1434	292	135	46	28	3	16	9	11	host	gene-SynWH7803_1434
gene-SynWH7803_2136	187	128	26	40	4	8	3	7	host	gene-SynWH7803_2136
gene-SynWH7803_0108	226	162	49	40	4	25	4	9	host	gene-SynWH7803_0108
gene-SynWH7803_0190	2404	1405	331	340	59	190	120	93	host	thiC
gene-SynWH7803_1154	160	96	23	28	2	14	11	6	host	proB
gene-SynWH7803_0741	127	59	15	15	3	9	3	4	host	gene-SynWH7803_0741
gene-SynWH7803_2200	557	355	63	77	20	40	24	25	host	gene-SynWH7803_2200
gene-SynWH7803_0858	672	1130	76	121	10	16	5	2	host	gene-SynWH7803_0858
gene-SynWH7803_0921	146	146	22	15	7	10	3	3	host	gene-SynWH7803_0921
gene-SynWH7803_2282	2320	1071	265	141	39	160	80	30	host	gene-SynWH7803_2282
gene-SynWH7803_0772	2649	695	127	113	18	95	43	24	host	gene-SynWH7803_0772_gene_ndhD
gene-SynWH7803_1583	320	182	34	50	7	25	16	10	host	gene-SynWH7803_1583
gene-SynWH7803_0555	534	325	131	212	23	74	18	10	host	gene-SynWH7803_0555
gene-SynWH7803_0996	290	142	30	26	4	15	7	7	host	gene-SynWH7803_0996
gene-SynWH7803_0845	465	206	68	60	12	43	16	10	host	mtnA
gene-SynWH7803_0387	413	213	49	58	17	26	11	10	host	gene-SynWH7803_0387_gene_lipA
gene-SynWH7803_2020	2264	1723	772	626	149	370	298	171	host	atpG
gene-SynWH7803_0059	1847	1222	156	157	26	97	36	31	host	rpmI
gene-SynWH7803_0393	295	260	30	38	6	21	11	4	host	gene-SynWH7803_0393
gene-SynWH7803_1060	442	262	66	66	10	41	12	13	host	gene-SynWH7803_1060_gene_trpD
gene-SynWH7803_1255	385	265	58	48	6	55	15	10	host	gene-SynWH7803_1255
gene-SynWH7803_2230	182	116	19	18	7	3	7	6	host	gene-SynWH7803_2230
gene-SynWH7803_1017	1264	647	179	154	24	88	42	27	host	gene-SynWH7803_1017
gene-SynWH7803_1558	243	137	53	29	8	27	18	7	host	sasA
gene-SynWH7803_0024	75	41	13	15	1	8	4	4	host	gene-SynWH7803_0024
gene-SynWH7803_2296	274	145	50	26	7	33	9	7	host	hcrA
gene-SynWH7803_1447	77	42	17	8	1	12	3	3	host	gene-SynWH7803_1447
gene-SynWH7803_0540	3022	2274	501	399	74	405	163	107	host	psaE
gene-SynWH7803_2488	218	141	40	21	12	15	13	6	host	moaB
gene-SynWH7803_0725	184	139	26	28	2	18	12	3	host	gdh
gene-SynWH7803_0830	268	161	29	31	8	17	8	8	host	gene-SynWH7803_0830
gene-SynWH7803_1233	674	359	140	93	11	71	20	15	host	ugpA
gene-SynWH7803_1394	385	195	28	30	6	13	10	6	host	gene-SynWH7803_1394
gene-SynWH7803_0391	34228	20687	5757	5246	1083	3453	3553	1529	host	psaA
gene-SynWH7803_0754	361	341	73	67	11	46	23	14	host	gene-SynWH7803_0754
gene-SynWH7803_0031	1607	943	168	158	30	98	53	37	host	gene-SynWH7803_0031
gene-SynWH7803_0003	1309	806	165	143	30	79	61	34	host	purL
gene-SynWH7803_0289	182	99	24	34	4	13	6	3	host	cobS
gene-SynWH7803_1178	73	49	8	19	3	5	2	0	host	gene-SynWH7803_1178
gene-SynWH7803_1498	1304	589	185	110	42	150	36	26	host	gene-SynWH7803_1498
gene-SynWH7803_1323	80	44	9	5	0	5	1	0	host	gene-SynWH7803_1323
gene-SynWH7803_1472	816	565	98	135	22	69	39	30	host	aspC
gene-SynWH7803_0834	477	299	75	80	11	51	32	13	host	gene-SynWH7803_0834
gene-SynWH7803_1868	510	178	132	75	17	60	49	25	host	gene-SynWH7803_1868
gene-SynWH7803_1590	316	239	61	39	12	20	28	7	host	gene-SynWH7803_1590
gene-SynWH7803_0637	155	105	24	32	4	9	5	3	host	gene-SynWH7803_0637
gene-SynWH7803_2107	84	61	20	11	2	13	2	1	host	gene-SynWH7803_2107
gene-SynWH7803_0023	709	390	103	115	22	53	39	19	host	gene-SynWH7803_0023
gene-SynWH7803_1617	520	245	75	79	9	34	10	5	host	polA
gene-SynWH7803_1249	396	225	60	52	10	25	28	10	host	gene-SynWH7803_1249
gene-BSV9_gp86	29	1	27915	43083	6215	13890	1432	1803	phage	gene-BSV9_gp86
gene-SynWH7803_1335	333	179	38	31	9	23	14	4	host	pcyA
gene-SynWH7803_1528	261	139	38	36	5	19	5	3	host	gene-SynWH7803_1528
gene-SynWH7803_2457	161	97	25	26	5	24	15	9	host	gcvT
gene-SynWH7803_0665	60	27	2	12	3	4	1	1	host	gene-SynWH7803_0665
gene-SynWH7803_1264	72	33	16	14	5	14	5	4	host	gene-SynWH7803_1264
gene-BSV9_gp20	0	0	5429	9760	41551	85564	31924	37774	phage	gene-BSV9_gp20
gene-SynWH7803_1306	102	50	42	41	14	37	5	2	host	gene-SynWH7803_1306
gene-SynWH7803_1288	1000	889	178	165	31	135	83	39	host	apcD
gene-SynWH7803_1896	200	99	12	33	7	11	9	2	host	aroH
gene-BSV9_gp53	1	0	2147	3894	16894	32199	8650	9016	phage	gene-BSV9_gp53
gene-SynWH7803_0364	120	63	24	16	0	12	4	3	host	proX
gene-BSV9_gp230	0	0	5830	12073	23594	40254	11375	15174	phage	gene-BSV9_gp230
gene-RNA_13	128	73	15	23	9	18	3	6	host	gene-RNA_13
gene-SynWH7803_0630	578	336	89	105	15	54	56	28	host	gmpB
gene-SynWH7803_0780	508	341	101	129	26	53	43	27	host	trpS
gene-SynWH7803_2482	217	65	24	12	3	16	4	0	host	gene-SynWH7803_2482
gene-SynWH7803_2081	147	141	33	38	11	23	13	4	host	gene-SynWH7803_2081
gene-BSV9_gp207	0	0	36259	67156	192569	387751	153159	199578	phage	gene-BSV9_gp207
gene-SynWH7803_1174	121	86	22	7	0	7	5	1	host	gene-SynWH7803_1174
gene-SynWH7803_0543	268	125	34	24	5	21	17	5	host	gene-SynWH7803_0543
gene-SynWH7803_1279	350	252	59	61	9	43	20	13	host	gene-SynWH7803_1279
gene-SynWH7803_1396	129	83	24	22	2	16	8	1	host	gene-SynWH7803_1396
gene-SynWH7803_0135	85	49	15	18	3	8	3	4	host	gene-SynWH7803_0135
gene-SynWH7803_2121	72	38	10	12	2	10	3	1	host	gene-SynWH7803_2121
gene-SynWH7803_1924	443	222	46	38	7	30	9	6	host	gene-SynWH7803_1924
gene-SynWH7803_2139	570	259	80	62	20	46	24	12	host	gene-SynWH7803_2139
gene-SynWH7803_2075	395	159	39	26	6	28	7	7	host	gene-SynWH7803_2075
gene-SynWH7803_0952	52	28	14	17	0	4	3	2	host	gene-SynWH7803_0952
gene-SynWH7803_1844	8180	6192	1097	975	175	672	481	221	host	psaF
gene-SynWH7803_2042	212	110	14	20	6	20	8	3	host	bioF
gene-BSV9_gp15	0	0	2215	3281	12539	31271	17524	17506	phage	gene-BSV9_gp15
gene-BSV9_gp88	13	0	37269	52894	13981	31958	6561	7765	phage	gene-BSV9_gp88
gene-SynWH7803_1597	76	71	6	15	2	4	4	2	host	gene-SynWH7803_1597
gene-SynWH7803_2421	118	86	9	22	0	12	4	2	host	gene-SynWH7803_2421
gene-SynWH7803_1624	153	73	26	11	3	7	1	2	host	gene-SynWH7803_1624
gene-SynWH7803_2381	328	156	24	22	5	11	7	5	host	gene-SynWH7803_2381
gene-SynWH7803_0505	960	592	150	100	26	156	89	25	host	cpcG2
gene-SynWH7803_2417	154	67	23	22	3	31	8	4	host	gene-SynWH7803_2417_gene_desC
gene-SynWH7803_1599	125	67	32	23	2	8	12	4	host	gene-SynWH7803_1599
gene-SynWH7803_2060	15316	7810	1608	1411	252	713	378	247	host	rpoC2
gene-SynWH7803_2009	379	199	45	38	10	20	15	7	host	nadE
gene-SynWH7803_2327	294	157	32	40	3	23	10	7	host	gene-SynWH7803_2327
gene-SynWH7803_0365	174	126	44	32	4	27	7	8	host	nctP
gene-SynWH7803_1450	228	161	23	35	3	15	6	4	host	gene-SynWH7803_1450
gene-SynWH7803_1582	109	61	8	19	6	4	5	5	host	gene-SynWH7803_1582
gene-RNA_39	374	241	96	72	18	110	31	25	host	gene-RNA_39
gene-SynWH7803_1542	1126	688	142	113	21	69	60	19	host	aarF
gene-SynWH7803_2205	780	456	99	105	18	67	57	13	host	gene-SynWH7803_2205
gene-SynWH7803_0374	370	270	66	51	13	34	24	10	host	gene-SynWH7803_0374
gene-SynWH7803_0446	488	223	67	60	16	42	19	8	host	gene-SynWH7803_0446
gene-SynWH7803_1236	2975	1503	390	317	92	232	109	69	host	ccp
gene-SynWH7803_1538	249	123	38	24	7	21	11	5	host	gene-SynWH7803_1538
gene-SynWH7803_2378	648	294	68	56	11	41	24	13	host	gloA
gene-SynWH7803_0314	957	592	90	75	23	66	40	19	host	gene-SynWH7803_0314
gene-SynWH7803_1155	188	139	19	26	3	11	5	10	host	gene-SynWH7803_1155
gene-SynWH7803_0652	2130	1108	257	220	40	131	87	30	host	rpsA
gene-SynWH7803_1596	158	113	26	36	0	18	8	5	host	cytM
gene-SynWH7803_0148	86	37	7	6	3	11	5	4	host	gene-SynWH7803_0148
gene-SynWH7803_1550	412	242	68	42	7	34	24	11	host	frhB
gene-SynWH7803_0560	296	239	43	38	6	26	13	5	host	gene-SynWH7803_0560
gene-RNA_3	25465	14949	14563	22779	8030	21165	12419	14339	host	rnpB
gene-SynWH7803_1580	60	23	6	11	1	6	2	5	host	gene-SynWH7803_1580_gene_petF
gene-SynWH7803_1111	174	90	33	32	5	18	7	3	host	recJ
gene-SynWH7803_1997	515	243	87	61	11	39	31	10	host	mscL
gene-SynWH7803_0151	71	37	7	11	1	3	1	1	host	gene-SynWH7803_0151
gene-SynWH7803_1733	303	139	37	47	6	23	15	7	host	gene-SynWH7803_1733
gene-RNA_12	87	2369	16	47	7	25	7	5	host	gene-RNA_12
gene-SynWH7803_0230	143	74	27	27	3	14	10	0	host	gene-SynWH7803_0230
gene-SynWH7803_1080	43	19	8	12	0	7	5	3	host	umuC
gene-SynWH7803_1567	198	113	22	30	6	17	7	2	host	gene-SynWH7803_1567
gene-SynWH7803_2528	381	234	63	44	6	37	12	10	host	gene-SynWH7803_2528
gene-SynWH7803_0677	1063	615	189	243	38	108	81	59	host	csoS1/ccmK1
gene-BSV9_gp33	1	0	7050	12080	53013	94241	55737	69433	phage	gene-BSV9_gp33
gene-SynWH7803_0196	2051	1226	357	360	70	177	149	89	host	fabF
gene-SynWH7803_1453	116	66	17	14	5	6	3	1	host	gene-SynWH7803_1453
gene-SynWH7803_0936	156	99	25	33	5	22	2	4	host	gene-SynWH7803_0936
gene-BSV9_gp120	0	0	873	1426	2031	3419	2223	3519	phage	gene-BSV9_gp120
gene-SynWH7803_1131	2210	1336	305	297	59	164	99	54	host	ilvD
gene-SynWH7803_2117	107	12	18	10	4	9	0	5	host	gene-SynWH7803_2117
gene-SynWH7803_0007	114	75	8	14	5	6	1	1	host	gene-SynWH7803_0007
gene-BSV9_gp218	0	0	5458	11644	27284	53668	8803	10758	phage	gene-BSV9_gp218
gene-SynWH7803_1030	235	86	44	41	8	35	13	9	host	glmU
gene-SynWH7803_0815	185	74	19	32	4	9	1	1	host	gene-SynWH7803_0815
gene-SynWH7803_1648	6900	4829	1182	1169	209	680	559	218	host	psbC
gene-SynWH7803_2077	1501	893	183	191	44	109	40	36	host	nusA
gene-SynWH7803_0105	178	96	35	26	2	18	8	7	host	gene-SynWH7803_0105
gene-BSV9_gp165	0	0	427	711	1457	3246	8069	8660	phage	gene-BSV9_gp165
gene-SynWH7803_0759	720	331	61	42	10	33	23	7	host	gene-SynWH7803_0759
gene-SynWH7803_1327	876	352	117	100	23	77	23	10	host	gene-SynWH7803_1327
gene-SynWH7803_0471	864	598	70	60	12	46	15	19	host	gene-SynWH7803_0471
gene-SynWH7803_1412	69	25	15	15	0	7	1	1	host	gene-SynWH7803_1412
gene-SynWH7803_0083	29	16	6	10	1	0	5	2	host	cobH
gene-BSV9_gp181	0	0	6560	10158	12767	22702	2592	2446	phage	gene-BSV9_gp181
gene-SynWH7803_0705	448	262	42	36	6	24	12	10	host	gene-SynWH7803_0705
gene-BSV9_gp124	0	0	151	229	1079	1968	3349	4760	phage	gene-BSV9_gp124
gene-SynWH7803_0726	15	17	11	4	0	4	1	1	host	gene-SynWH7803_0726
gene-SynWH7803_1076	114	52	23	24	4	12	5	3	host	gene-SynWH7803_1076
gene-BSV9_gp104	0	0	826	1285	6926	13655	51296	64127	phage	gene-BSV9_gp104
gene-SynWH7803_0450	249	144	27	37	7	22	11	3	host	gene-SynWH7803_0450
gene-SynWH7803_2424	138	77	19	15	6	8	8	4	host	gene-SynWH7803_2424
gene-SynWH7803_2172	189	119	29	28	5	19	13	3	host	bcp
gene-SynWH7803_0663	149	95	18	21	3	13	5	3	host	gene-SynWH7803_0663
gene-SynWH7803_1740	60	48	15	10	6	8	4	1	host	gene-SynWH7803_1740
gene-BSV9_gp43	0	0	18359	29724	70148	126792	36493	46476	phage	gene-BSV9_gp43
gene-SynWH7803_1887	415	194	29	31	9	18	9	4	host	gene-SynWH7803_1887
gene-SynWH7803_1376	828	489	132	98	31	68	21	18	host	gene-SynWH7803_1376
gene-SynWH7803_0472	945	649	107	121	21	70	50	39	host	purM
gene-SynWH7803_1835	1959	878	244	192	46	149	47	45	host	gene-SynWH7803_1835
gene-SynWH7803_2257	3001	1679	497	342	95	230	120	66	host	gene-SynWH7803_2257
gene-SynWH7803_0546	145	63	25	23	5	14	10	7	host	gene-SynWH7803_0546
gene-SynWH7803_1626	344	153	45	33	4	19	5	8	host	gene-SynWH7803_1626
gene-SynWH7803_0928	58	27	6	12	1	3	1	2	host	gene-SynWH7803_0928
gene-SynWH7803_0819	77	40	18	15	3	8	14	7	host	gene-SynWH7803_0819
gene-BSV9_gp87	18	0	27620	45596	7379	15214	2007	2558	phage	gene-BSV9_gp87
gene-SynWH7803_1748	123	85	12	19	3	11	2	3	host	folC
gene-SynWH7803_0233	112	53	14	19	9	6	5	4	host	kdsB
gene-SynWH7803_0312	431	217	37	41	3	26	11	5	host	psbN
gene-SynWH7803_0186	133	98	23	23	3	11	7	4	host	gene-SynWH7803_0186
gene-SynWH7803_1861	450	263	66	102	16	28	32	24	host	fabG
gene-BSV9_gp22	0	0	23277	34012	26182	49698	7716	9077	phage	gene-BSV9_gp22
gene-SynWH7803_0683	91	84	20	19	2	11	2	5	host	gene-SynWH7803_0683
gene-SynWH7803_1902	381	241	46	38	14	23	13	6	host	gene-SynWH7803_1902
gene-BSV9_gp217	0	0	709	2023	5090	8001	1522	2080	phage	gene-BSV9_gp217
gene-BSV9_gp121	0	0	1755	2747	4535	9592	11186	14185	phage	gene-BSV9_gp121
gene-SynWH7803_0114	1003	4052	125	133	20	69	52	30	host	gmd
gene-SynWH7803_0175	85	53	23	27	3	10	6	4	host	gene-SynWH7803_0175
gene-SynWH7803_0043	78	51	18	15	5	10	9	2	host	gene-SynWH7803_0043
gene-SynWH7803_1467	146	106	24	22	1	15	9	2	host	gene-SynWH7803_1467
gene-SynWH7803_1972	81	53	6	11	2	11	4	4	host	gene-SynWH7803_1972
gene-SynWH7803_1384	128	98	15	19	3	3	0	4	host	gene-SynWH7803_1384
gene-SynWH7803_1399	609	338	77	66	8	35	16	16	host	gene-SynWH7803_1399
gene-SynWH7803_1433	1729	885	216	168	40	112	68	41	host	mdlB
gene-SynWH7803_2273	4637	1998	515	351	84	307	109	74	host	crtD%2Cpds
gene-SynWH7803_0455	397	211	44	44	3	31	9	5	host	gene-SynWH7803_0455
gene-SynWH7803_1480	516	355	76	94	13	41	14	12	host	mfd
gene-SynWH7803_1497	1100	480	129	86	20	84	18	8	host	gene-SynWH7803_1497
gene-SynWH7803_2215	171	90	26	28	4	12	11	3	host	gene-SynWH7803_2215
gene-SynWH7803_0500	2387	1326	324	207	39	327	130	50	host	gene-SynWH7803_0500
gene-SynWH7803_2169	435	194	51	38	7	64	104	22	host	gene-SynWH7803_2169
gene-SynWH7803_1121	53	39	8	8	2	6	2	0	host	gene-SynWH7803_1121
gene-SynWH7803_0938	112	80	19	13	4	11	3	2	host	gene-SynWH7803_0938
gene-SynWH7803_2152	90	60	17	20	3	8	6	7	host	fbaB
gene-SynWH7803_1058	1235	750	158	116	24	89	40	23	host	gene-SynWH7803_1058
gene-SynWH7803_1317	7710	4640	975	901	182	502	334	209	host	chlP
gene-BSV9_gp156	2	1	58123	95791	94621	180291	24196	22613	phage	44
gene-BSV9_gp10	0	0	123	218	1348	2396	7497	10634	phage	4
gene-SynWH7803_0069	341	145	35	31	6	26	6	7	host	gene-SynWH7803_0069
gene-SynWH7803_1849	140	87	12	21	2	8	7	2	host	gene-SynWH7803_1849
gene-SynWH7803_1328	4416	1988	533	418	104	305	117	93	host	tsf
gene-SynWH7803_1070	52	42	12	10	1	2	2	3	host	ruvA
gene-SynWH7803_1878	91	43	21	15	1	10	3	0	host	gene-SynWH7803_1878
gene-SynWH7803_2079	3969	2155	474	515	91	241	143	94	host	infB
gene-SynWH7803_2483	892	498	79	42	13	59	33	11	host	gene-SynWH7803_2483
gene-SynWH7803_0669	1127	641	139	143	20	79	63	26	host	por
gene-SynWH7803_1364	277	171	46	35	5	29	10	9	host	gene-SynWH7803_1364
gene-SynWH7803_2165	111	62	15	8	2	12	3	4	host	gene-SynWH7803_2165
gene-SynWH7803_1049	80	71	14	21	5	11	8	3	host	gene-SynWH7803_1049
gene-SynWH7803_1504	72	71	22	20	5	17	5	3	host	gene-SynWH7803_1504
gene-SynWH7803_1541	148	70	14	18	7	10	4	4	host	gene-SynWH7803_1541
gene-SynWH7803_1554	502	284	70	70	11	55	10	8	host	gene-SynWH7803_1554
gene-SynWH7803_0177	365	255	49	58	9	30	17	11	host	lysS
gene-SynWH7803_1977	1432	1096	191	174	36	114	88	35	host	psbV
gene-SynWH7803_1156	444	257	63	43	11	37	18	19	host	gene-SynWH7803_1156
gene-SynWH7803_2376	619	466	84	88	21	84	25	14	host	secE
gene-SynWH7803_1787	125	49	16	13	1	4	4	1	host	gene-SynWH7803_1787
gene-SynWH7803_1762	579	311	74	64	13	38	17	25	host	gene-SynWH7803_1762
gene-SynWH7803_1885	312	162	55	36	8	28	12	5	host	gene-SynWH7803_1885
gene-SynWH7803_1958	215	161	26	54	11	18	9	1	host	lpxC
gene-BSV9_gp182	0	0	12566	16615	22752	45323	8393	8228	phage	gene-BSV9_gp182
gene-SynWH7803_1151	3622	1688	577	537	118	335	201	128	host	prk
gene-SynWH7803_0053	2702	1661	305	313	60	204	131	77	host	gene-SynWH7803_0053
gene-SynWH7803_1120	582	224	71	44	10	38	9	9	host	gene-SynWH7803_1120
gene-SynWH7803_1329	6804	3671	848	756	167	516	158	134	host	rpsB
gene-SynWH7803_0422	2039	1443	401	484	80	229	143	85	host	rplE
gene-BSV9_gp74	65	2	27983	45182	13965	27063	2349	2219	phage	gene-BSV9_gp74
gene-SynWH7803_1556	983	452	99	92	20	36	36	34	host	gene-SynWH7803_1556
gene-SynWH7803_2082	22	13	8	1	1	0	0	0	host	gene-SynWH7803_2082
gene-SynWH7803_0490	387	268	63	56	19	34	23	18	host	gene-SynWH7803_0490
gene-SynWH7803_2369	83	34	8	39	3	7	7	4	host	rnhA
gene-SynWH7803_0203	199	123	22	32	5	10	9	6	host	gene-SynWH7803_0203
gene-SynWH7803_2036	1040	406	58	58	8	47	29	13	host	gene-SynWH7803_2036
gene-SynWH7803_0386	134	58	7	20	2	6	2	4	host	gene-SynWH7803_0386
gene-SynWH7803_1963	866	508	83	106	16	55	34	14	host	nblS
gene-SynWH7803_0515	4070	2239	589	522	123	331	226	106	host	gene-SynWH7803_0515_gene_rpsA
gene-SynWH7803_1876	260	134	36	32	2	13	7	8	host	ribE
gene-SynWH7803_0912	38	21	3	5	0	4	3	0	host	gene-SynWH7803_0912
gene-BSV9_gp81	105	6	22923	34907	5407	12024	1100	1022	phage	gene-BSV9_gp81
gene-SynWH7803_1267	396	207	60	57	13	42	40	20	host	gene-SynWH7803_1267
gene-SynWH7803_1344	276	186	45	44	9	19	13	9	host	tadA
gene-BSV9_gt19	0	0	681	1587	2484	3865	1015	1518	phage	gene-BSV9_gt19
gene-SynWH7803_1771	551	268	44	31	3	19	3	0	host	gene-SynWH7803_1771
gene-SynWH7803_1691	52	17	6	15	0	5	2	0	host	gene-SynWH7803_1691
gene-SynWH7803_0459	335	164	68	49	9	31	11	9	host	rodA
gene-SynWH7803_0723	38	28	8	15	1	4	0	0	host	gene-SynWH7803_0723
gene-SynWH7803_1079	155	95	29	17	7	11	8	4	host	gene-SynWH7803_1079
gene-SynWH7803_1519	206	129	22	21	7	22	5	3	host	gene-SynWH7803_1519
gene-SynWH7803_1382	1016	533	111	127	24	80	36	20	host	gene-SynWH7803_1382
gene-SynWH7803_1197	379	251	64	46	14	32	9	7	host	gene-SynWH7803_1197
gene-SynWH7803_0884	13	6	0	3	0	2	0	1	host	gene-SynWH7803_0884
gene-SynWH7803_0313	1074	797	92	102	7	104	46	17	host	psbH
gene-SynWH7803_0290	131	103	21	18	5	8	5	1	host	gene-SynWH7803_0290
gene-SynWH7803_0626	445	282	95	86	18	69	45	24	host	gene-SynWH7803_0626
gene-SynWH7803_1119	981	457	92	84	17	60	22	11	host	gene-SynWH7803_1119
gene-SynWH7803_1831	648	428	92	75	12	47	21	14	host	gene-SynWH7803_1831
gene-SynWH7803_2287	271	158	43	53	6	1116	16	3	host	gene-SynWH7803_2287_gene_ppnK
gene-BSV9_gp62	25	0	65172	93563	56089	114915	14966	14211	phage	gene-BSV9_gp62
gene-SynWH7803_2392	3031	1200	318	200	48	169	47	24	host	gene-SynWH7803_2392
gene-BSV9_gp188	0	0	1595	2701	3563	6392	35375	47379	phage	gene-BSV9_gp188
gene-SynWH7803_1162	560	350	60	59	12	35	23	7	host	gene-SynWH7803_1162_gene_fur
