# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR38081879_sorted.bam" "SRR38081882_sorted.bam" "SRR38081881_sorted.bam" "SRR38081880_sorted.bam" "SRR38081883_sorted.bam" "SRR38081884_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR38081879_sorted.bam	SRR38081882_sorted.bam	SRR38081881_sorted.bam	SRR38081880_sorted.bam	SRR38081883_sorted.bam	SRR38081884_sorted.bam
gene-HB27c_P0173	CP053288.1	162124	163227	+	1104	5	8	48	43	74	211
gene-HB27c_P0174	CP053288.1	163224	168611	+	5388	11	19	30	75	48	62
gene-HB27c_P0175	CP053288.1	168643	169116	+	474	11	27	47	84	61	119
gene-HB27c_P0176	CP053288.1	169966	172149	+	2184	4	19	27	58	32	74
gene-HB27c_P0177	CP053288.1	172159	172848	+	690	5	5	16	26	12	34
gene-HB27c_P0178	CP053288.1	172832	174595	+	1764	19	31	37	86	46	96
gene-HB27c_P0179	CP053288.1	174595	175746	+	1152	19	42	59	125	54	118
gene-HB27c_P0180	CP053288.1	175736	176086	+	351	5	11	14	31	11	32
gene-HB27c_P0181	CP053288.1	176806	177558	-	753	11	18	53	81	46	87
gene-HB27c_P0182	CP053288.1	177586	178431	-	846	0	1	4	22	2	10
gene-HB27c_P0183	CP053288.1	178428	180713	-	2286	3	9	17	48	9	34
gene-HB27c_P0184	CP053288.1	180939	181184	+	246	0	1	0	2	0	0
gene-HB27c_P0185	CP053288.1	181255	182400	+	1146	0	0	4	8	1	6
gene-HB27c_P0186	CP053288.1	182933	183349	-	417	6	22	36	95	37	53
gene-HB27c_P0187	CP053288.1	183346	183642	-	297	1	6	7	23	7	16
gene-HB27c_P0188	CP053288.1	183639	184418	-	780	2	3	9	13	10	16
gene-HB27c_P0189	CP053288.1	184811	185806	-	996	0	1	3	3	3	10
gene-HB27c_P0190	CP053288.1	185912	187144	+	1233	43	61	175	276	152	314
gene-HB27c_P0191	CP053288.1	187424	189997	+	2574	8	7	30	56	41	110
gene-HB27c_P0192	CP053288.1	191161	191370	-	210	1	1	3	5	6	7
gene-HB27c_P0193	CP053288.1	191622	191825	+	204	0	0	1	6	0	5
gene-HB27c_P0194	CP053288.1	191949	192269	+	321	57	97	198	288	289	342
gene-HB27c_P0195	CP053288.1	192262	192456	+	195	57	103	234	315	310	466
gene-HB27c_P0196	CP053288.1	192741	192857	-	117	10	26	39	69	86	147
gene-HB27c_P0197	CP053288.1	193167	193301	-	135	17	33	22	97	30	77
gene-HB27c_P0198	CP053288.1	193608	193784	+	177	18	19	46	95	58	123
gene-HB27c_P0199	CP053288.1	194040	195626	-	1587	83	134	330	407	339	917
gene-HB27c_P0200	CP053288.1	195786	196241	-	456	23	14	36	58	43	71
gene-HB27c_P0201	CP053288.1	196222	196464	-	243	15	8	33	53	42	60
gene-HB27c_P0202	CP053288.1	196523	196756	-	234	1	0	0	5	3	8
gene-HB27c_P0203	CP053288.1	196964	197302	-	339	4	14	47	88	59	104
gene-HB27c_P0204	CP053288.1	197352	198086	+	735	37	67	143	337	209	453
gene-HB27c_P0205	CP053288.1	198043	198528	+	486	6	13	21	36	45	132
gene-HB27c_P0206	CP053288.1	198909	199310	+	402	287	491	987	2326	680	1015
gene-HB27c_P0207	CP053288.1	199291	200265	+	975	481	643	1450	3639	1001	1637
gene-HB27c_P0208	CP053288.1	200276	201955	+	1680	871	1456	2739	7623	2432	3874
gene-HB27c_P0209	CP053288.1	202085	202540	-	456	23	38	58	228	83	172
gene-HB27c_P0210	CP053288.1	202599	203219	+	621	74	117	261	497	299	567
gene-HB27c_P0211	CP053288.1	203209	203826	+	618	46	47	94	204	109	166
gene-HB27c_P0212	CP053288.1	203823	204338	-	516	4	7	15	28	13	20
gene-HB27c_P0213	CP053288.1	204316	205557	-	1242	0	2	7	23	8	18
gene-HB27c_P0214	CP053288.1	205545	206708	-	1164	2	0	6	13	12	12
gene-HB27c_P0215	CP053288.1	206821	207441	+	621	7	11	24	30	33	50
gene-HB27c_P0216	CP053288.1	207555	208433	+	879	1	6	36	29	41	100
gene-HB27c_P0217	CP053288.1	208482	208970	+	489	35	48	115	197	136	250
gene-HB27c_P0218	CP053288.1	209034	209990	+	957	12	16	38	77	45	102
gene-HB27c_P0219	CP053288.1	210250	211428	-	1179	53	83	144	189	156	259
gene-HB27c_P0220	CP053288.1	211482	212528	-	1047	115	170	318	538	281	584
gene-HB27c_P0221	CP053288.1	212525	213439	-	915	96	147	226	460	189	494
gene-HB27c_P0222	CP053288.1	213451	213765	-	315	10	32	68	124	47	97
gene-HB27c_P0223	CP053288.1	213755	214534	-	780	28	54	118	253	82	193
gene-HB27c_P0224	CP053288.1	214527	215552	-	1026	54	96	190	335	142	375
gene-HB27c_P0225	CP053288.1	215546	215659	-	114	25	32	86	134	72	157
gene-HB27c_P0226	CP053288.1	215656	216561	-	906	48	66	130	224	103	209
gene-HB27c_P0227	CP053288.1	216558	217178	-	621	29	86	148	251	154	252
gene-HB27c_P0228	CP053288.1	217171	217371	-	201	14	30	73	125	102	113
gene-HB27c_P0229	CP053288.1	217742	218731	-	990	2	2	2	14	7	25
gene-HB27c_P0230	CP053288.1	219195	219593	-	399	1	2	19	16	19	22
gene-HB27c_P0231	CP053288.1	219586	219924	-	339	0	3	11	9	13	9
gene-HB27c_P0232	CP053288.1	220150	220368	+	219	0	0	0	2	0	2
gene-HB27c_P0233	CP053288.1	221147	221434	+	288	0	1	5	9	3	10
gene-HB27c_P0234	CP053288.1	221512	222297	+	786	1	1	1	7	0	8
gene-HB27c_P0235	CP053288.1	222463	222879	+	417	2	4	2	11	6	7
gene-HB27c_P0236	CP053288.1	222909	224720	+	1812	24	36	56	108	80	145
gene-HB27c_P0237	CP053288.1	224776	225153	-	378	1	0	1	3	3	8
gene-HB27c_P0238	CP053288.1	225210	226865	+	1656	14	21	20	44	33	49
gene-HB27c_P0239	CP053288.1	226925	227152	+	228	0	2	5	2	5	9
gene-HB27c_P0240	CP053288.1	227139	227528	+	390	5	14	18	31	22	28
gene-HB27c_P0241	CP053288.1	227534	227695	-	162	3	9	11	16	18	20
gene-HB27c_P0242	CP053288.1	227780	229414	+	1635	5	9	9	36	11	26
gene-HB27c_P0243	CP053288.1	230148	230432	-	285	1	6	2	25	0	4
gene-HB27c_P0244	CP053288.1	230429	231406	-	978	4	20	3	77	4	9
gene-HB27c_P0245	CP053288.1	231397	231981	-	585	5	11	9	46	5	9
gene-HB27c_P0246	CP053288.1	232325	233329	+	1005	3	6	3	9	7	9
gene-HB27c_P0247	CP053288.1	233347	235647	+	2301	71	156	56	662	49	136
gene-HB27c_P0248	CP053288.1	235649	236530	+	882	62	112	47	639	52	127
gene-HB27c_P0249	CP053288.1	236532	237323	+	792	39	79	37	440	36	116
gene-HB27c_P0250	CP053288.1	237290	239743	+	2454	71	131	52	437	43	124
gene-HB27c_P0251	CP053288.1	239743	240537	+	795	14	37	21	188	17	53
gene-HB27c_P0252	CP053288.1	241761	242093	-	333	3	7	8	21	21	21
gene-HB27c_P0253	CP053288.1	242118	242531	-	414	3	11	17	36	15	24
gene-HB27c_P0254	CP053288.1	242528	242752	-	225	2	7	9	28	6	15
gene-HB27c_P0255	CP053288.1	243022	243987	+	966	14	48	116	192	139	228
gene-HB27c_P0256	CP053288.1	244667	245137	+	471	9	14	39	67	65	109
gene-HB27c_P0257	CP053288.1	245253	246272	-	1020	6	18	26	73	39	88
gene-HB27c_P0258	CP053288.1	246339	246881	-	543	12	20	44	49	47	130
gene-HB27c_P0259	CP053288.1	246891	247088	-	198	4	3	7	23	7	21
gene-HB27c_P0260	CP053288.1	247407	248627	-	1221	4	6	13	42	24	38
gene-HB27c_P0261	CP053288.1	248672	248872	-	201	5	5	35	43	46	67
gene-HB27c_P0262	CP053288.1	249234	250187	+	954	5	10	16	44	47	111
gene-HB27c_P0263	CP053288.1	251288	251509	-	222	0	1	1	1	0	2
gene-HB27c_P0264	CP053288.1	251845	252345	+	501	7	10	16	45	24	56
gene-HB27c_P0265	CP053288.1	252484	252885	+	402	2	4	6	11	12	32
gene-HB27c_P0266	CP053288.1	252993	253787	+	795	5	6	13	28	13	34
gene-HB27c_P0267	CP053288.1	253801	255054	+	1254	7	4	7	34	14	25
gene-HB27c_P0268	CP053288.1	255057	256781	+	1725	2	1	6	15	6	14
gene-HB27c_P0269	CP053288.1	256793	259174	+	2382	3	1	9	15	9	20
gene-HB27c_P0270	CP053288.1	259171	261219	+	2049	3	4	9	26	11	16
gene-HB27c_P0271	CP053288.1	261219	262481	+	1263	2	2	13	13	8	24
gene-HB27c_P0272	CP053288.1	262828	265443	-	2616	6	7	27	60	30	41
gene-HB27c_P0273	CP053288.1	265590	265808	+	219	0	0	2	5	0	3
gene-HB27c_P0274	CP053288.1	266116	267390	+	1275	1	3	4	12	1	7
gene-HB27c_P0275	CP053288.1	267390	267839	+	450	1	0	0	6	1	4
gene-HB27c_P0276	CP053288.1	267848	268543	+	696	2	0	2	6	3	2
gene-HB27c_P0277	CP053288.1	268540	270126	+	1587	4	5	13	23	11	21
gene-Lalka27a_1	PQ109076.1	27	404	-	378	825	1397	71	2184	23	19
gene-Lalka27a_2	PQ109076.1	397	6621	-	6225	9425	12445	208	15899	157	513
gene-Lalka27a_3	PQ109076.1	6747	7469	+	723	180	268	75	1137	13	10
gene-Lalka27a_4	PQ109076.1	7659	8942	-	1284	1917	3140	182	5909	57	111
gene-Lalka27a_5	PQ109076.1	9045	9293	+	249	97	282	267	939	243	796
gene-Lalka27a_6	PQ109076.1	9299	9967	+	669	131	274	317	943	363	1298
gene-Lalka27a_7	PQ109076.1	10005	10778	-	774	206	371	22	949	10	14
gene-Lalka27a_8	PQ109076.1	10789	11217	-	429	124	220	13	709	7	6
gene-Lalka27a_9	PQ109076.1	11214	11843	-	630	279	550	59	1790	15	10
gene-Lalka27a_10	PQ109076.1	11895	13658	+	1764	827	1416	47	2437	9	29
gene-Lalka27a_11	PQ109076.1	13645	14595	+	951	242	453	5	679	1	7
gene-Lalka27a_12	PQ109076.1	14659	15639	+	981	405	676	123	3032	22	23
gene-Lalka27a_13	PQ109076.1	15636	16982	+	1347	1277	2791	529	15756	79	131
gene-Lalka27a_14	PQ109076.1	16979	18877	+	1899	2831	5917	893	27988	155	278
gene-Lalka27a_15	PQ109076.1	18880	19038	+	159	171	649	120	3625	17	21
gene-Lalka27a_16	PQ109076.1	19071	19295	+	225	185	649	121	2481	15	12
gene-Lalka27a_17	PQ109076.1	19360	21381	+	2022	443	828	114	2766	24	24
gene-Lalka27a_18	PQ109076.1	21378	21986	-	609	1314	3154	621	21254	101	252
gene-Lalka27a_19	PQ109076.1	21983	22372	-	390	454	1239	218	6940	20	55
gene-Lalka27a_20	PQ109076.1	22314	23120	-	807	680	1793	341	8416	34	82
gene-Lalka27a_21	PQ109076.1	23113	23745	-	633	400	970	239	4808	37	67
gene-Lalka27a_22	PQ109076.1	23732	25003	-	1272	1101	3363	771	17049	120	192
gene-Lalka27a_23	PQ109076.1	25143	25457	-	315	369	615	0	987	1	3
gene-Lalka27a_24	PQ109076.1	25457	25876	-	420	765	1466	2	1929	3	10
gene-Lalka27a_25	PQ109076.1	25939	26199	-	261	640	1457	8	1889	4	11
gene-Lalka27a_26	PQ109076.1	26220	26435	-	216	190	365	3	554	4	9
gene-Lalka27a_27	PQ109076.1	26438	27091	-	654	928	1195	11	1763	9	39
gene-Lalka27a_28	PQ109076.1	27101	27550	-	450	330	500	7	539	3	15
gene-Lalka27a_29	PQ109076.1	27844	28260	-	417	575	1275	11	1400	10	34
gene-Lalka27a_30	PQ109076.1	28269	29333	-	1065	2075	3299	26	3672	21	62
gene-Lalka27a_31	PQ109076.1	29335	29721	-	387	1391	1845	6	2069	4	17
gene-Lalka27a_32	PQ109076.1	29752	31038	-	1287	1010	1330	15	2372	12	49
gene-Lalka27a_33	PQ109076.1	31039	32100	-	1062	779	1076	26	1819	10	31
gene-Lalka27a_34	PQ109076.1	32097	32456	-	360	585	844	10	1236	3	12
gene-Lalka27a_35	PQ109076.1	32460	33029	-	570	309	391	3	646	0	9
gene-Lalka27a_36	PQ109076.1	33022	33648	-	627	268	289	1	897	2	6
gene-Lalka27a_37	PQ109076.1	33674	33937	-	264	36	71	0	42	1	2
gene-Lalka27a_38	PQ109076.1	33937	34371	-	435	313	465	1	624	4	8
gene-Lalka27a_39	PQ109076.1	34402	35178	-	777	537	1166	4	1822	5	4
gene-Lalka27a_40	PQ109076.1	35175	35387	-	213	123	278	1	378	0	0
gene-Lalka27a_41	PQ109076.1	35377	40524	-	5148	2601	4788	14	7231	9	29
gene-Lalka27a_42	PQ109076.1	40588	41970	-	1383	766	1501	12	1873	5	18
gene-Lalka27a_43	PQ109076.1	41971	44640	-	2670	603	874	11	1370	4	10
gene-Lalka27a_44	PQ109076.1	44625	44879	-	255	180	408	1	605	1	3
gene-Lalka27a_45	PQ109076.1	44845	45261	-	417	294	714	5	1364	1	9
gene-Lalka27a_46	PQ109076.1	45332	45793	-	462	1856	2845	39	3655	13	54
gene-Lalka27a_47	PQ109076.1	45807	47546	-	1740	6522	9761	134	15315	70	341
gene-Lalka27a_48	PQ109076.1	47560	47769	-	210	538	1100	6	1875	1	11
gene-Lalka27a_49	PQ109076.1	47807	48679	-	873	772	1254	17	2641	4	13
gene-Lalka27a_50	PQ109076.1	48689	49573	-	885	786	1072	6	1908	5	14
gene-Lalka27a_51	PQ109076.1	49570	50475	-	906	869	1137	15	1980	6	26
gene-Lalka27a_52	PQ109076.1	50476	51279	-	804	2063	3482	35	8203	24	73
gene-Lalka27a_53	PQ109076.1	51309	51713	-	405	213	430	5	1400	1	2
gene-Lalka27a_54	PQ109076.1	51815	53509	+	1695	6223	24226	3251	123374	494	543
gene-Lalka27a_55	PQ109076.1	53619	53750	+	132	423	2404	540	24615	85	149
gene-Lalka27a_56	PQ109076.1	53741	53932	+	192	253	946	240	8416	28	56
gene-Lalka27a_57	PQ109076.1	53960	55468	-	1509	29910	38793	830	59457	643	2990
gene-Lalka27a_58	PQ109076.1	55465	56112	-	648	9478	13195	60	10797	23	81
gene-Lalka27a_59	PQ109076.1	56126	57046	-	921	3697	5658	31	5691	9	45
gene-Lalka27a_60	PQ109076.1	57085	57999	+	915	227	345	18	1025	6	37
gene-Lalka27a_61	PQ109076.1	58009	58227	+	219	131	232	30	981	12	33
gene-Lalka27a_62	PQ109076.1	58174	59019	-	846	303	950	188	4459	25	150
gene-Lalka27a_63	PQ109076.1	59016	59861	-	846	178	693	143	3127	15	82
gene-Lalka27a_64	PQ109076.1	59848	60042	-	195	35	95	20	453	2	5
gene-Lalka27a_65	PQ109076.1	60008	60277	-	270	37	136	25	490	3	9
gene-Lalka27a_66	PQ109076.1	60274	60897	-	624	129	474	102	1705	12	45
gene-Lalka27a_67	PQ109076.1	60885	62183	-	1299	316	844	293	4312	56	146
gene-Lalka27a_68	PQ109076.1	62173	63108	-	936	382	1035	428	5319	117	265
gene-Lalka27a_69	PQ109076.1	63195	63326	-	132	169	621	127	1732	40	83
gene-Lalka27a_70	PQ109076.1	63443	63535	+	93	334	1063	316	3444	89	197
gene-Lalka27a_71	PQ109076.1	63641	64696	-	1056	408	918	527	5329	117	334
gene-Lalka27a_72	PQ109076.1	64771	65025	-	255	67	287	241	1155	68	204
gene-Lalka27a_73	PQ109076.1	65037	65819	-	783	136	390	484	1650	182	390
gene-Lalka27a_74	PQ109076.1	65845	66024	-	180	17	49	64	219	39	60
gene-Lalka27a_75	PQ109076.1	66021	66344	-	324	10	40	84	201	47	101
gene-Lalka27a_76	PQ109076.1	66365	66547	-	183	17	51	100	246	61	137
gene-Lalka27a_77	PQ109076.1	66544	66825	-	282	19	46	108	308	76	151
gene-Lalka27a_78	PQ109076.1	66822	66977	-	156	10	16	49	148	41	60
gene-Lalka27a_79	PQ109076.1	66970	67593	-	624	55	148	337	865	331	488
gene-Lalka27a_80	PQ109076.1	67586	68011	-	426	41	112	250	638	331	466
gene-Lalka27a_81	PQ109076.1	68033	68437	-	405	27	94	218	480	259	321
gene-Lalka27a_82	PQ109076.1	68552	69232	+	681	34	106	72	507	76	101
gene-Lalka27a_83	PQ109076.1	69234	69887	+	654	38	116	34	503	39	50
gene-Lalka27a_84	PQ109076.1	69887	71077	+	1191	85	181	27	407	20	32
