# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR17374249_sorted.bam" "SRR17374246_sorted.bam" "SRR17374247_sorted.bam" "SRR17374244_sorted.bam" "SRR17374248_sorted.bam" "SRR17374245_sorted.bam" "SRR17374241_sorted.bam" "SRR17374243_sorted.bam" "SRR17374242_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR17374249_sorted.bam	SRR17374246_sorted.bam	SRR17374247_sorted.bam	SRR17374244_sorted.bam	SRR17374248_sorted.bam	SRR17374245_sorted.bam	SRR17374241_sorted.bam	SRR17374243_sorted.bam	SRR17374242_sorted.bam
gene-LUU82_12855	CP089586.1	2579768	2580304	+	537	22737	25045	36661	36601	31874	30417	41756	35220	45597
gene-LUU82_12860	CP089586.1	2580317	2580556	+	240	20741	22007	33180	34388	27845	25616	35818	28315	38522
gene-LUU82_12865	CP089586.1	2580619	2581128	+	510	43037	44376	67798	69880	62838	52792	70646	60003	72639
gene-LUU82_12870	CP089586.1	2581289	2583265	-	1977	3530	4139	4500	4523	4510	5178	4128	3903	5202
gene-LUU82_12875	CP089586.1	2583367	2584560	+	1194	1138	1366	1495	1896	1476	1859	1212	1134	1496
gene-LUU82_12880	CP089586.1	2584547	2586304	+	1758	2290	3085	3316	3947	3047	4102	2756	2565	3578
gene-LUU82_12885	CP089586.1	2586311	2587381	+	1071	1314	1846	1966	2489	1888	2546	1836	1611	2170
gene-LUU82_12890	CP089586.1	2587482	2587607	-	126	22	25	21	58	29	39	21	26	34
gene-LUU82_12895	CP089586.1	2587773	2588756	+	984	6738	13434	10620	27237	10469	21573	11752	11138	11445
gene-LUU82_12900	CP089586.1	2588768	2589799	+	1032	2466	4459	3823	8469	3606	6968	4221	3944	4268
gene-LUU82_12905	CP089586.1	2589796	2590764	+	969	1849	3079	2590	4631	2456	4389	2901	2792	3396
gene-LUU82_12910	CP089586.1	2591000	2592370	+	1371	2057	2728	2519	3233	3027	3574	3101	2846	3763
gene-LUU82_12915	CP089586.1	2592502	2592762	-	261	292	462	372	409	429	476	428	431	547
gene-LUU82_12920	CP089586.1	2592939	2593454	+	516	1500	1950	1716	2030	1961	2012	2037	1977	2335
gene-LUU82_12925	CP089586.1	2593498	2594685	+	1188	5085	6978	6193	8249	7276	7752	7064	6895	8049
gene-LUU82_12930	CP089586.1	2594704	2595387	+	684	4146	5647	5017	5967	6029	6164	5521	5414	7039
gene-LUU82_12935	CP089586.1	2595566	2596909	+	1344	2422	2286	3229	3809	3440	3469	3484	3061	3825
gene-LUU82_12940	CP089586.1	2597008	2597481	+	474	1085	1291	1425	1950	1607	1635	1535	1473	1814
gene-LUU82_12945	CP089586.1	2597804	2599246	+	1443	1830	1875	2291	2411	2603	2411	2177	2110	2561
gene-LUU82_12950	CP089586.1	2599394	2600458	+	1065	5104	7919	6618	9980	7942	9277	9584	7954	10732
gene-LUU82_12960	CP089586.1	2600915	2602466	+	1552	5618	29186	14686	26755	19957	45427	25099	37012	35282
gene-LUU82_12965	CP089586.1	2602833	2605755	+	2923	11360	41671	25805	43308	17227	65547	37598	51086	73123
gene-LUU82_12970	CP089586.1	2605827	2605941	+	115	36	45	61	124	75	59	62	86	49
gene-LUU82_12975	CP089586.1	2605952	2606026	+	75	909	1014	1355	1871	2177	1505	1375	1833	1398
gene-LUU82_12980	CP089586.1	2606028	2606099	+	72	1610	1891	2295	3138	3539	2666	2182	2795	2314
gene-LUU82_12985	CP089586.1	2606107	2606182	+	76	3608	4185	4850	6230	7483	5789	4864	6011	5254
gene-LUU82_12990	CP089586.1	2606212	2606295	+	84	7682	8430	9586	10767	14660	11401	9507	11843	10821
gene-LUU82_12995	CP089586.1	2606305	2606379	+	75	5947	6530	7401	8303	11451	8815	7242	9254	8179
gene-LUU82_13000	CP089586.1	2606383	2606455	+	73	482	542	654	1169	1082	684	702	1009	602
gene-LUU82_13005	CP089586.1	2606592	2607500	+	909	922	823	844	1135	1477	994	821	930	917
gene-LUU82_13010	CP089586.1	2607689	2608498	+	810	3259	5173	4327	5743	5078	6003	5827	5101	7094
gene-LUU82_13015	CP089586.1	2608500	2609432	+	933	3419	5580	4716	6352	4887	6268	6415	5560	7716
gene-LUU82_13020	CP089586.1	2609459	2610814	+	1356	7092	11583	9420	12843	10170	12929	13540	11238	15637
gene-LUU82_13025	CP089586.1	2611092	2618528	+	7437	983	1554	1248	1668	1370	1906	2058	1788	2714
gene-LUU82_13030	CP089586.1	2618847	2619953	-	1107	2414	2670	3759	3648	3220	3036	3428	2913	3824
gene-LUU82_13035	CP089586.1	2619953	2620387	-	435	1123	1300	1738	1772	1570	1471	1624	1319	1814
gene-LUU82_13040	CP089586.1	2620399	2622531	-	2133	2156	2394	3488	3013	2926	2936	2958	2466	3818
gene-LUU82_13045	CP089586.1	2622566	2624104	-	1539	999	1203	1459	1447	1332	1446	1399	1035	1693
gene-LUU82_13050	CP089586.1	2624785	2626590	+	1806	17098	24675	20837	27426	24660	27177	27159	22967	32151
gene-LUU82_13055	CP089586.1	2626822	2627604	+	783	431	533	596	735	639	668	636	516	692
gene-LUU82_13060	CP089586.1	2627672	2628529	+	858	2018	2896	2488	3168	2788	3180	2877	2588	3390
gene-LUU82_13065	CP089586.1	2629187	2629345	-	159	444	459	504	544	610	489	366	368	416
gene-LUU82_13070	CP089586.1	2630025	2630129	+	105	10304	14712	13351	22691	17224	15294	19271	21663	18248
gene-LUU82_13080	CP089586.1	2630571	2631662	-	1092	9656	15062	12103	18285	14100	15843	16571	14856	18167
gene-LUU82_13085	CP089586.1	2631928	2632908	-	981	1705	2595	2476	2924	2850	3119	3546	2753	3804
gene-LUU82_13090	CP089586.1	2632910	2633230	-	321	886	1335	1284	1369	1418	1594	1799	1309	1972
gene-LUU82_13095	CP089586.1	2633382	2634047	+	666	1730	2060	3019	3496	2823	2483	2964	2245	2904
gene-LUU82_13100	CP089586.1	2634483	2635421	+	939	4530	5818	5425	6511	6349	6784	5908	5656	7072
gene-LUU82_13105	CP089586.1	2635452	2635682	+	231	2053	2672	2476	2838	2830	3153	2741	2460	3309
gene-LUU82_13110	CP089586.1	2636354	2637727	+	1374	4097	5776	5495	7036	6315	7246	6789	5805	8094
gene-LUU82_13115	CP089586.1	2638184	2638597	+	414	1216	2218	1680	1890	1656	1729	1683	1214	1945
gene-LUU82_13120	CP089586.1	2638797	2639240	+	444	7812	5657	11153	6123	14451	6174	5541	4993	6573
gene-LUU82_13125	CP089586.1	2639361	2640071	-	711	6403	12630	8176	14666	9765	13522	13500	11667	16333
gene-LUU82_13130	CP089586.1	2640386	2641048	+	663	1037	2458	1326	1765	1483	2348	2009	1760	2837
gene-LUU82_13135	CP089586.1	2641327	2642628	+	1302	1766	3767	2189	3025	2393	3410	3158	2804	4338
gene-LUU82_13140	CP089586.1	2642642	2642992	+	351	922	1676	1188	1506	1380	1619	1578	1413	2024
gene-LUU82_13145	CP089586.1	2643144	2643614	-	471	2333	3961	3257	5166	3758	4641	4551	3931	5556
gene-LUU82_13150	CP089586.1	2643925	2645109	+	1185	1839	3415	2625	4316	2506	4094	5194	4301	5771
gene-LUU82_13155	CP089586.1	2645109	2646302	+	1194	1891	3348	2785	4456	2770	4051	5032	4240	5855
gene-LUU82_13160	CP089586.1	2646701	2647372	+	672	5264	7419	7033	10580	8628	9210	9065	7852	10321
gene-LUU82_13165	CP089586.1	2647502	2648305	-	804	3821	4431	4452	5117	5771	5164	4151	3923	4881
gene-LUU82_13170	CP089586.1	2648729	2649589	+	861	1207	1676	1506	2059	1768	1950	2001	1771	2179
gene-LUU82_13175	CP089586.1	2649701	2650231	+	531	7673	8700	9807	13331	13045	11282	10232	9885	10759
gene-LUU82_13180	CP089586.1	2650567	2652177	+	1611	19189	19567	22673	23481	27949	24542	20845	19205	24190
gene-LUU82_13185	CP089586.1	2652286	2652807	-	522	2057	3032	2755	3940	3309	3718	3394	3246	4194
gene-LUU82_13190	CP089586.1	2653025	2653885	+	861	69687	111287	88334	127886	105977	126861	122119	112160	142239
gene-LUU82_13195	CP089586.1	2654351	2655610	+	1260	7303	8536	9221	10425	10687	10260	9449	8455	10985
gene-LUU82_13200	CP089586.1	2655699	2656034	+	336	4222	5536	5532	6344	6532	5944	5850	5158	6845
gene-LUU82_13205	CP089586.1	2656272	2657699	+	1428	6133	7599	9340	10662	8641	9929	10462	8219	12087
gene-LUU82_13210	CP089586.1	2657946	2659262	+	1317	16585	21555	19501	23758	23463	24148	21030	20169	24679
gene-LUU82_13215	CP089586.1	2659380	2659634	+	255	75841	69871	87660	106898	130970	100666	80264	86608	91250
gene-LUU82_13220	CP089586.1	2659984	2660583	+	600	5671	6754	6367	6696	7433	7822	6036	6093	7796
gene-LUU82_13225	CP089586.1	2660584	2661660	+	1077	8883	11013	10428	10985	12343	13034	9708	9964	13152
gene-LUU82_13230	CP089586.1	2661647	2662483	+	837	6300	7741	7481	8353	8984	9347	7276	7186	9929
gene-LUU82_13235	CP089586.1	2662567	2663613	+	1047	3186	4037	3997	4106	4390	5042	4945	3583	5837
gene-LUU82_13240	CP089586.1	2663610	2664029	+	420	1154	1298	1444	1695	1626	1748	1509	1352	1982
gene-LUU82_13245	CP089586.1	2664136	2664660	+	525	3913	6120	5110	6980	6496	6980	6834	6662	7879
gene-LUU82_13250	CP089586.1	2664687	2665925	+	1239	14708	24254	18131	21646	19567	26639	24738	22392	34986
gene-LUU82_13255	CP089586.1	2665953	2666582	+	630	8458	14363	10764	12125	11163	15753	14319	12650	20871
gene-LUU82_13260	CP089586.1	2666606	2667733	+	1128	12075	19991	15241	17301	16039	21676	20239	17893	28686
gene-LUU82_13265	CP089586.1	2667801	2668253	+	453	25030	31907	29079	27520	31626	33986	28066	22878	38775
gene-LUU82_13270	CP089586.1	2668274	2669002	+	729	37628	51763	45127	43895	48616	57068	44130	36829	62915
gene-LUU82_13275	CP089586.1	2669045	2669257	+	213	18411	25359	21768	21352	22707	27486	20997	17627	30956
gene-LUU82_13280	CP089586.1	2669455	2669976	+	522	26158	35706	30933	33167	33085	39801	31337	27773	43624
gene-LUU82_13285	CP089586.1	2669976	2670515	+	540	29507	40164	34155	34680	36368	44349	34015	29534	48591
gene-LUU82_13290	CP089586.1	2670537	2672045	+	1509	68764	94388	80161	77557	87287	104997	79681	70424	114655
gene-LUU82_13295	CP089586.1	2672076	2672942	+	867	45019	61052	52231	45821	53219	67586	49394	42780	76186
gene-LUU82_13300	CP089586.1	2672964	2674376	+	1413	78978	106041	92309	84595	96135	120023	88586	78375	133347
gene-LUU82_13305	CP089586.1	2674396	2674800	+	405	19518	26600	23189	23674	26878	30207	23920	21356	32931
gene-LUU82_13310	CP089586.1	2675138	2675230	+	93	45	63	79	62	106	90	88	76	90
gene-LUU82_13315	CP089586.1	2675362	2675595	+	234	1511	1847	2124	2136	2149	2238	2139	2008	2622
gene-LUU82_13320	CP089586.1	2675706	2676971	+	1266	19845	23456	24663	26860	27677	28769	25771	24372	31100
gene-LUU82_13325	CP089586.1	2677005	2677445	+	441	7960	9524	10123	10671	11211	11443	10622	9404	13188
gene-LUU82_13330	CP089586.1	2677504	2677944	-	441	513	726	655	1018	797	889	835	731	878
gene-LUU82_13335	CP089586.1	2678138	2678533	+	396	315	410	430	562	498	494	525	427	565
gene-LUU82_13340	CP089586.1	2678922	2679617	+	696	546	641	731	867	812	698	729	611	851
gene-LUU82_13345	CP089586.1	2680141	2680830	+	690	78	119	83	103	94	109	112	92	139
gene-LUU82_13350	CP089586.1	2680823	2681653	+	831	101	145	152	144	126	196	149	137	219
gene-LUU82_13355	CP089586.1	2681637	2682428	+	792	128	161	176	198	202	212	196	188	304
gene-LUU82_13360	CP089586.1	2682430	2683071	+	642	137	160	198	221	195	223	206	182	267
gene-LUU82_13365	CP089586.1	2683157	2684029	+	873	23753	28768	28496	36315	36214	34240	31362	31470	34557
gene-LUU82_13370	CP089586.1	2684634	2685281	-	648	2183	3008	2778	3254	3158	3586	3456	3012	4420
gene-LUU82_13375	CP089586.1	2685309	2686793	-	1485	3295	4685	4372	5043	4772	5713	5660	4529	6768
gene-LUU82_13380	CP089586.1	2686959	2687252	+	294	885	959	1080	1257	1367	1227	1017	937	1197
gene-LUU82_13385	CP089586.1	2687264	2687473	+	210	768	802	907	1062	1157	1009	859	765	1013
gene-LUU82_13390	CP089586.1	2687601	2687738	+	138	2840	3800	3772	6163	5128	4395	5351	5680	5215
gene-LUU82_13395	CP089586.1	2688002	2689204	-	1203	4033	6245	5048	7296	5743	6945	6646	5848	7533
gene-LUU82_13400	CP089586.1	2689522	2690592	+	1071	5962	9137	7916	9681	8535	11031	9815	8534	14757
gene-LUU82_13405	CP089586.1	2690607	2691965	+	1359	6571	10225	8982	11579	9551	12167	11137	9207	14450
gene-LUU82_13410	CP089586.1	2692482	2694002	+	1521	55583	64328	57436	69292	75210	70362	57123	73007	65576
gene-LUU82_13415	CP089586.1	2694372	2695067	-	696	174	240	329	279	246	326	293	270	330
gene-LUU82_13420	CP089586.1	2695067	2697724	-	2658	422	604	668	704	671	782	702	602	963
gene-LUU82_13425	CP089586.1	2697862	2697972	+	111	12	15	13	17	19	15	12	6	13
gene-LUU82_13430	CP089586.1	2697996	2699672	+	1677	93	115	128	116	140	137	118	97	159
gene-LUU82_13435	CP089586.1	2699691	2701718	+	2028	311	418	418	451	514	541	448	395	580
gene-LUU82_13440	CP089586.1	2701738	2702298	+	561	290	433	428	460	481	539	454	400	524
gene-LUU82_13445	CP089586.1	2702515	2702994	+	480	582	830	807	1058	814	964	993	850	1204
gene-LUU82_13450	CP089586.1	2702987	2704570	+	1584	3137	4582	4457	5978	6554	6410	4926	4925	8194
gene-LUU82_13455	CP089586.1	2704557	2705048	+	492	1836	2702	2380	2597	2380	3152	2832	2379	4150
gene-LUU82_13460	CP089586.1	2705052	2705411	+	360	1445	2111	1861	2125	1926	2552	2281	1929	3320
gene-LUU82_13465	CP089586.1	2705477	2706625	+	1149	3656	5683	4991	5805	5037	6594	6018	5266	8111
gene-LUU82_13470	CP089586.1	2706710	2706880	+	171	4844	6740	6513	8752	7687	8640	8600	8133	10616
gene-LUU82_13475	CP089586.1	2706877	2707239	+	363	5702	7874	7813	10857	8983	10262	10193	9412	12308
gene-LUU82_13480	CP089586.1	2707588	2708589	+	1002	5090	6710	6713	8653	7485	8634	8310	7567	10215
gene-LUU82_13485	CP089586.1	2708708	2709034	+	327	6182	7479	9214	10496	9344	9600	10078	8692	11317
gene-LUU82_13490	CP089586.1	2709036	2709515	+	480	10655	12580	15980	18003	15758	16126	16779	14824	19443
gene-LUU82_13495	CP089586.1	2709490	2710260	+	771	15252	18298	22311	24176	21872	23310	23605	21630	28894
gene-LUU82_13500	CP089586.1	2710694	2712844	+	2151	7275	8077	9907	10290	9958	10572	9738	8535	11566
gene-LUU82_13505	CP089586.1	2712837	2713292	+	456	2507	2889	3467	3560	3384	3591	3504	2931	4134
gene-LUU82_13510	CP089586.1	2713939	2714021	+	83	2088	1828	2659	3615	4682	2574	2390	3020	1740
gene-LUU82_13515	CP089586.1	2714044	2714117	+	74	5038	6030	7199	12442	12208	8326	7214	9620	6576
gene-LUU82_13520	CP089586.1	2714236	2715787	+	1552	5782	27080	15543	28128	21378	46484	26075	38953	35030
gene-LUU82_13525	CP089586.1	2716231	2719153	+	2923	5349	29585	19397	21920	16168	44693	30681	42972	50834
gene-LUU82_13530	CP089586.1	2719226	2719340	+	115	4	5	5	4	5	4	6	8	4
gene-LUU82_13535	CP089586.1	2719669	2720085	+	417	650	464	708	620	1045	686	464	480	489
gene-LUU82_13540	CP089586.1	2720162	2721430	-	1269	191	225	259	236	302	285	203	183	285
gene-LUU82_13545	CP089586.1	2721445	2722017	-	573	357	295	384	330	498	400	299	267	375
gene-LUU82_13550	CP089586.1	2722018	2723388	-	1371	501	478	619	410	644	628	367	376	562
gene-LUU82_13555	CP089586.1	2723402	2724448	-	1047	205	259	283	216	235	292	189	173	291
gene-LUU82_13560	CP089586.1	2724451	2725980	-	1530	150	166	182	164	189	228	201	157	216
gene-LUU82_13565	CP089586.1	2726010	2727014	-	1005	49	58	65	33	62	68	43	50	68
gene-LUU82_13570	CP089586.1	2727151	2727405	-	255	24	35	51	20	28	31	38	28	36
gene-LUU82_13575	CP089586.1	2727405	2729174	-	1770	243	289	294	252	305	319	323	258	373
gene-LUU82_13580	CP089586.1	2729202	2730890	-	1689	198	222	287	231	250	294	252	233	375
gene-LUU82_13585	CP089586.1	2731208	2731363	-	156	222	345	328	351	316	336	295	323	371
gene-LUU82_13590	CP089586.1	2731401	2731862	+	462	1663	2050	1923	2254	2254	2369	2005	1994	2432
gene-LUU82_13595	CP089586.1	2731843	2732505	+	663	2640	3551	3043	3803	3622	4012	3361	3158	3908
gene-LUU82_13600	CP089586.1	2732478	2732942	+	465	1735	2259	1943	2538	2309	2448	2077	2007	2451
gene-LUU82_13605	CP089586.1	2732935	2733960	+	1026	4645	6304	5585	6451	6484	7158	6035	5728	7618
gene-LUU82_13610	CP089586.1	2734062	2735672	-	1611	546	600	670	650	742	729	580	546	779
gene-LUU82_13620	CP089586.1	2736412	2736540	+	129	39	40	53	66	65	46	43	37	55
gene-LUU82_13625	CP089586.1	2736685	2738613	-	1929	2746	3902	3408	4765	3785	4795	4619	4055	5553
gene-LUU82_13630	CP089586.1	2738866	2739501	+	636	4333	5612	5793	8604	7500	7702	7461	6802	7821
gene-LUU82_13635	CP089586.1	2739805	2740884	+	1080	1562	3654	1928	4102	2331	4757	4364	3560	5501
gene-LUU82_13640	CP089586.1	2740944	2741168	+	225	506	1173	662	1507	775	1615	1519	1237	1848
gene-LUU82_13645	CP089586.1	2741376	2742626	+	1251	267	333	316	355	360	337	336	266	352
gene-LUU82_13650	CP089586.1	2742809	2743759	+	951	474	786	593	830	674	866	728	596	918
gene-LUU82_13655	CP089586.1	2743908	2745392	+	1485	3604	6215	4823	6340	5043	7085	6279	5244	8299
gene-LUU82_13660	CP089586.1	2745389	2746348	+	960	2715	4709	3716	5158	4102	5169	5010	4207	6069
gene-LUU82_13670	CP089586.1	2746717	2747433	-	717	3532	4926	5222	6421	5406	6481	7114	5878	8001
gene-LUU82_13675	CP089586.1	2747452	2748735	-	1284	6056	7804	8215	9978	8559	9986	11976	9504	13431
gene-LUU82_13680	CP089586.1	2748765	2748908	-	144	1823	2402	2418	2897	2598	2863	3706	2830	4030
gene-LUU82_13685	CP089586.1	2748911	2749474	-	564	3149	3780	4076	5218	4252	4603	5750	4549	6283
gene-LUU82_13690	CP089586.1	2749764	2749844	+	81	321	394	556	773	566	561	971	542	975
gene-LUU82_13695	CP089586.1	2750444	2751229	-	786	602	1026	907	1346	1104	1301	1206	1041	1270
gene-LUU82_13700	CP089586.1	2751590	2752216	-	627	849	1199	1155	1431	1333	1348	1262	1173	1540
gene-LUU82_13705	CP089586.1	2752413	2753645	+	1233	3082	4247	4509	5714	5275	5772	5486	4535	6622
gene-LUU82_13710	CP089586.1	2753670	2754413	-	744	3128	4521	4028	5775	4670	5336	5389	4546	6305
gene-LUU82_13715	CP089586.1	2754590	2754874	+	285	2520	4385	3542	4969	3655	4774	3567	2561	4676
gene-LUU82_13720	CP089586.1	2754950	2756566	+	1617	13385	27390	18837	26320	19623	29619	22470	18435	27542
gene-LUU82_13725	CP089586.1	2757100	2758407	-	1308	640	880	772	977	875	1106	872	847	1182
gene-LUU82_13730	CP089586.1	2759294	2759737	+	444	21	41	27	98	36	55	56	77	72
gene-LUU82_13735	CP089586.1	2760460	2761683	-	1224	683	1079	1142	1470	1120	1233	1456	1102	1638
gene-LUU82_13740	CP089586.1	2762119	2763171	+	1053	313	683	362	475	451	595	538	537	671
gene-LUU82_13745	CP089586.1	2763193	2764209	+	1017	313	684	389	511	530	655	568	565	692
gene-LUU82_13750	CP089586.1	2764447	2765271	-	825	1156	1586	1261	1692	1469	1967	1268	1366	1863
gene-LUU82_13755	CP089586.1	2765328	2766365	-	1038	1559	1982	1715	2096	1799	2288	1671	1749	2139
gene-LUU82_13760	CP089586.1	2766424	2766888	-	465	5112	8615	6626	8409	6513	9396	8563	7445	11103
gene-LUU82_13765	CP089586.1	2766988	2767170	-	183	1647	2699	2116	2876	2228	3225	2916	2357	3664
gene-LUU82_13770	CP089586.1	2767374	2767715	-	342	1651	2680	2287	3656	2436	3228	3081	2506	3674
gene-LUU82_13775	CP089586.1	2767721	2768653	-	933	3518	5928	4715	7114	5097	7074	6319	5367	7616
gene-LUU82_13780	CP089586.1	2768669	2769382	-	714	5314	8622	6842	8896	7472	10327	9431	8203	12003
gene-LUU82_13785	CP089586.1	2769345	2769518	+	174	2351	3640	3162	3702	3181	3805	3817	3078	4512
gene-LUU82_13790	CP089586.1	2769515	2769778	+	264	2405	3415	3627	3684	3071	2758	3381	3198	2887
gene-LUU82_13795	CP089586.1	2769794	2770009	+	216	4515	6414	6567	6265	5341	5275	6459	6007	5658
gene-LUU82_13800	CP089586.1	2769998	2770327	-	330	5700	8094	8074	7605	6835	6660	8077	7782	7280
gene-LUU82_13805	CP089586.1	2770378	2771130	+	753	8503	12571	12599	10783	10856	10819	12139	12542	11628
gene-LUU82_13810	CP089586.1	2771146	2771343	+	198	3036	4393	4300	4014	3692	3720	4104	4114	4019
gene-LUU82_13815	CP089586.1	2771330	2771710	-	381	4282	6067	5924	5348	5129	5137	5685	5551	5773
gene-LUU82_13820	CP089586.1	2771765	2772088	+	324	3030	4500	4635	3734	3990	3838	4274	4367	4127
gene-LUU82_13825	CP089586.1	2772085	2772246	+	162	1364	1852	2055	1754	1746	1710	1856	1855	1663
gene-LUU82_13830	CP089586.1	2772341	2772643	+	303	2045	2878	2978	2608	2414	2448	2850	2868	2582
gene-LUU82_13835	CP089586.1	2772648	2772908	+	261	2298	3558	3540	3019	2810	2853	3392	3319	3009
gene-LUU82_13840	CP089586.1	2772917	2773180	+	264	2582	3864	3746	3026	2895	3113	3546	3478	3340
gene-LUU82_13845	CP089586.1	2773189	2775132	+	1944	10318	14686	14461	12636	11598	11839	14014	14381	13246
gene-LUU82_13850	CP089586.1	2775134	2776054	+	921	6470	9300	9484	8043	7559	7604	8854	9069	8350
gene-LUU82_13855	CP089586.1	2776135	2776752	+	618	3660	5417	5528	4641	4170	4464	4999	5213	4814
gene-LUU82_13860	CP089586.1	2776753	2777223	+	471	3170	4736	4678	3663	3753	3779	4320	4325	4357
gene-LUU82_13865	CP089586.1	2777253	2778137	+	885	5357	8236	8044	6334	6271	6536	7189	7295	7118
gene-LUU82_13870	CP089586.1	2778144	2778362	+	219	2195	3306	3192	2394	2436	2578	2801	2794	2788
gene-LUU82_13875	CP089586.1	2778371	2778775	+	405	2816	4005	4028	3214	3061	3250	3545	3532	3542
gene-LUU82_13880	CP089586.1	2778788	2779156	+	369	3229	4670	4472	3595	3654	3846	4286	4169	4065
gene-LUU82_13885	CP089586.1	2779160	2779402	+	243	3186	4685	4607	3576	3757	3822	4087	4324	4107
gene-LUU82_13890	CP089586.1	2779417	2779665	+	249	2473	3785	3700	3272	3005	3027	3270	3361	3088
gene-LUU82_13895	CP089586.1	2779658	2780194	+	537	4600	6846	6719	5747	4844	5251	6050	5745	5639
gene-LUU82_13900	CP089586.1	2780231	2780476	+	246	2736	4099	4030	3414	3021	3176	3672	3498	3563
gene-LUU82_13905	CP089586.1	2780473	2780679	+	207	3110	4522	4365	4205	3417	3591	4259	4153	4076
gene-LUU82_13910	CP089586.1	2780676	2781062	+	387	4537	6593	6421	6365	5136	5288	6293	6372	5984
gene-LUU82_13915	CP089586.1	2781059	2781208	+	150	2478	3713	3723	3445	2862	2910	3388	3341	3165
gene-LUU82_13920	CP089586.1	2781208	2781408	+	201	1775	2802	2958	3025	2344	2354	2750	2780	2265
gene-LUU82_13925	CP089586.1	2781436	2781852	+	417	2947	4654	4793	4584	3891	3889	4528	4652	3875
gene-LUU82_13930	CP089586.1	2782084	2782383	+	300	246	407	421	345	329	342	386	389	348
gene-LUU82_00005	CP089586.1	2782513	2782857	+	345	243	386	338	387	329	290	341	330	271
gene-LUU82_13945	CP089587.1	235	861	-	627	732	776	839	1099	1132	1111	884	898	1066
gene-LUU82_13950	CP089587.1	873	1184	-	312	324	387	436	478	556	535	416	471	540
gene-LUU82_13955	CP089587.1	1188	3122	-	1935	1238	1425	1491	1765	1851	1897	1492	1618	1917
gene-LUU82_13960	CP089587.1	3230	3490	-	261	443	587	538	906	865	843	761	813	800
gene-LUU82_13965	CP089587.1	3941	4549	-	609	780	1032	1171	1632	1347	1429	1387	1134	1418
gene-LUU82_13970	CP089587.1	4676	5254	-	579	542	690	743	990	786	829	902	717	940
gene-LUU82_13975	CP089587.1	5518	5898	-	381	643	765	878	1275	1087	1031	1059	941	1170
gene-LUU82_13980	CP089587.1	5888	7645	-	1758	1985	2450	2627	3529	3042	2969	2940	2579	3185
gene-LUU82_13985	CP089587.1	7752	8597	+	846	3800	4616	4752	5795	5445	5695	4779	4466	6127
gene-LUU82_13990	CP089587.1	8951	9520	-	570	177	208	276	456	257	280	302	291	297
gene-LUU82_13995	CP089587.1	9664	10722	-	1059	384	440	521	590	501	536	536	547	583
gene-LUU82_14000	CP089587.1	10868	10960	-	93	9422	14415	13219	17631	15957	15964	21675	19965	19642
gene-LUU82_14005	CP089587.1	11435	12043	-	609	1234	2601	1875	3739	2313	3778	3487	3119	4606
gene-LUU82_14010	CP089587.1	13699	14373	-	675	1312	1769	1684	1892	1842	2139	1725	1789	2179
