# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR12539210_sorted.bam" "SRR12539217_sorted.bam" "SRR12539213_sorted.bam" "SRR12539215_sorted.bam" "SRR12539216_sorted.bam" "SRR12539209_sorted.bam" "SRR12539214_sorted.bam" "SRR12539212_sorted.bam" "SRR12539211_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR12539210_sorted.bam	SRR12539217_sorted.bam	SRR12539213_sorted.bam	SRR12539215_sorted.bam	SRR12539216_sorted.bam	SRR12539209_sorted.bam	SRR12539214_sorted.bam	SRR12539212_sorted.bam	SRR12539211_sorted.bam
gene-Saur515_RS02005	NZ_JAKRSL010000001.1	445666	446034	+	369	50	134	40	177	131	37	49	61	68
gene-Saur515_RS02010	NZ_JAKRSL010000001.1	446022	446318	+	297	46	103	46	144	114	23	37	56	58
gene-Saur515_RS02015	NZ_JAKRSL010000001.1	446652	447758	+	1107	7	19	7	32	31	8	7	10	8
gene-Saur515_RS02020	NZ_JAKRSL010000001.1	447752	449092	+	1341	8	66	8	79	64	14	20	30	27
gene-Saur515_RS02025	NZ_JAKRSL010000001.1	449190	450080	+	891	32	75	23	85	86	14	21	24	35
gene-Saur515_RS02030	NZ_JAKRSL010000001.1	450227	451057	-	831	442	854	223	954	906	230	215	344	503
gene-Saur515_RS02035	NZ_JAKRSL010000001.1	451077	452087	-	1011	177	419	121	471	427	96	100	150	190
gene-Saur515_RS02040	NZ_JAKRSL010000001.1	452185	452889	-	705	24	64	28	56	55	9	18	23	25
gene-Saur515_RS02045	NZ_JAKRSL010000001.1	452882	453439	-	558	17	48	20	48	50	8	14	25	14
gene-Saur515_RS02050	NZ_JAKRSL010000001.1	453570	453869	+	300	25	58	18	58	67	14	20	30	32
gene-Saur515_RS02055	NZ_JAKRSL010000001.1	453889	454710	+	822	48	186	48	161	209	53	57	95	95
gene-Saur515_RS02060	NZ_JAKRSL010000001.1	454727	455104	+	378	31	133	30	122	125	32	34	72	70
gene-Saur515_RS02065	NZ_JAKRSL010000001.1	455254	455484	-	231	20	51	6	61	62	7	13	22	28
gene-Saur515_RS02070	NZ_JAKRSL010000001.1	455704	456204	-	501	28	43	12	60	63	13	15	21	27
gene-Saur515_RS02075	NZ_JAKRSL010000001.1	456402	456971	-	570	38	186	34	233	190	19	53	53	42
gene-Saur515_RS02080	NZ_JAKRSL010000001.1	457156	457254	+	99	2	3	1	9	3	0	0	0	1
gene-Saur515_RS02085	NZ_JAKRSL010000001.1	457381	458436	+	1056	37	184	22	206	163	22	22	40	34
gene-Saur515_RS02090	NZ_JAKRSL010000001.1	459044	459745	+	702	1073	6037	1086	7726	7443	541	1319	1457	1698
gene-Saur515_RS02095	NZ_JAKRSL010000001.1	460021	460509	+	489	54	187	53	207	206	27	80	95	69
gene-Saur515_RS02100	NZ_JAKRSL010000001.1	461020	462831	+	1812	572	2406	473	2692	2526	291	561	769	812
gene-Saur515_RS02105	NZ_JAKRSL010000001.1	463192	463959	+	768	54	205	25	200	201	22	53	70	81
gene-Saur515_RS02110	NZ_JAKRSL010000001.1	464134	464622	+	489	44	64	25	56	83	29	16	36	36
gene-Saur515_RS02115	NZ_JAKRSL010000001.1	464615	466108	+	1494	179	339	110	296	312	85	117	169	147
gene-Saur515_RS02120	NZ_JAKRSL010000001.1	466114	467241	+	1128	197	322	120	315	341	108	148	154	167
gene-Saur515_RS02125	NZ_JAKRSL010000001.1	467278	468141	+	864	133	268	116	288	258	82	116	150	124
gene-Saur515_RS02130	NZ_JAKRSL010000001.1	468153	469661	+	1509	367	632	280	763	619	231	360	382	361
gene-Saur515_RS02135	NZ_JAKRSL010000001.1	470088	471242	+	1155	189	459	135	497	526	129	122	245	294
gene-Saur515_RS02140	NZ_JAKRSL010000001.1	471265	472263	+	999	180	424	101	450	435	76	107	197	179
gene-Saur515_RS02145	NZ_JAKRSL010000001.1	472353	472559	-	207	73	209	67	256	250	58	78	144	150
gene-Saur515_RS02150	NZ_JAKRSL010000001.1	472839	475247	-	2409	504	787	365	886	910	335	326	566	828
gene-Saur515_RS02155	NZ_JAKRSL010000001.1	475487	475678	-	192	127	32	42	43	24	97	52	113	133
gene-Saur515_RS02160	NZ_JAKRSL010000001.1	475917	476516	+	600	36	211	42	206	172	29	39	74	58
gene-Saur515_RS02165	NZ_JAKRSL010000001.1	476706	478250	+	1545	648	2724	576	3044	3291	410	638	1016	883
gene-Saur515_RS02170	NZ_JAKRSL010000001.1	478362	478529	+	168	6	14	10	21	29	2	5	7	5
gene-Saur515_RS02175	NZ_JAKRSL010000001.1	478606	479154	-	549	75	223	51	287	253	50	54	71	119
gene-Saur515_RS02180	NZ_JAKRSL010000001.1	479299	481788	+	2490	32	179	46	181	182	23	44	76	57
gene-Saur515_RS02185	NZ_JAKRSL010000001.1	482004	482231	+	228	4	1	1	4	2	2	0	3	2
gene-Saur515_RS02190	NZ_JAKRSL010000001.1	482243	484237	+	1995	26	72	13	87	94	15	13	33	35
gene-Saur515_RS02195	NZ_JAKRSL010000001.1	484250	484420	+	171	9	29	8	25	31	6	9	14	16
gene-Saur515_RS02200	NZ_JAKRSL010000001.1	484489	486594	-	2106	6715	8403	3490	9518	8604	4226	3247	5523	7293
gene-Saur515_RS02205	NZ_JAKRSL010000001.1	487003	487524	+	522	203	331	90	406	348	109	102	192	233
gene-Saur515_RS02210	NZ_JAKRSL010000001.1	487694	488860	-	1167	1049	4166	940	4720	4707	590	862	1417	1552
gene-Saur515_RS02215	NZ_JAKRSL010000001.1	489114	490391	+	1278	488	1419	545	1621	1721	324	592	855	799
gene-Saur515_RS02220	NZ_JAKRSL010000001.1	490971	491228	+	258	23	39	15	39	53	9	14	17	15
gene-Saur515_RS02225	NZ_JAKRSL010000001.1	491322	491413	+	92	14	20	5	17	20	4	4	13	13
gene-Saur515_RS14075	NZ_JAKRSL010000037.1	2	116	-	115	243	605	571	747	950	386	371	583	652
gene-Saur515_RS14080	NZ_JAKRSL010000037.1	189	3111	-	2923	729916	459318	1754419	502532	523667	1217453	1933073	2348545	1292743
gene-Saur515_RS14395	NZ_JAKRSL010000049.1	51	1223	-	1173	1804	5052	1557	5903	5992	1088	1541	2143	2518
gene-Saur515_RS14375	NZ_JAKRSL010000048.1	2	241	-	240	1438	1321	668	1570	1309	960	734	1043	2450
gene-Saur515_RS14380	NZ_JAKRSL010000048.1	412	1119	+	708	635	1116	443	1155	1084	372	471	711	875
gene-Saur515_RS14385	NZ_JAKRSL010000048.1	1131	1286	+	156	314	605	253	645	606	201	239	458	411
gene-Saur515_RS14390	NZ_JAKRSL010000048.1	1273	1458	+	186	314	603	258	686	638	191	267	455	414
gene-Saur515_RS14355	NZ_JAKRSL010000047.1	72	266	+	195	536	740	381	742	626	428	364	524	1096
gene-Saur515_RS14360	NZ_JAKRSL010000047.1	297	437	+	141	370	600	261	561	533	291	280	346	872
gene-Saur515_RS14365	NZ_JAKRSL010000047.1	452	1084	-	633	674	1211	522	1262	1196	553	536	712	1706
gene-Saur515_RS14370	NZ_JAKRSL010000047.1	1143	1463	+	321	651	844	405	830	744	537	488	680	1554
gene-Saur515_RS14350	NZ_JAKRSL010000046.1	49	1600	+	1552	279021	118776	263157	140799	144847	357203	308685	395206	592030
gene-Saur515_RS14340	NZ_JAKRSL010000045.1	7	399	+	393	335	1210	314	1295	1348	197	266	410	347
gene-Saur515_RS14345	NZ_JAKRSL010000045.1	400	1839	+	1440	1214	4649	1214	5178	5308	752	1204	1847	1418
gene-Saur515_RS14300	NZ_JAKRSL010000044.1	1	129	-	129	253	439	248	418	387	259	255	302	591
gene-Saur515_RS14305	NZ_JAKRSL010000044.1	129	278	-	150	347	527	278	499	420	311	300	381	701
gene-Saur515_RS14310	NZ_JAKRSL010000044.1	278	664	-	387	153	203	103	186	164	106	103	149	256
gene-Saur515_RS14315	NZ_JAKRSL010000044.1	654	890	-	237	110	167	75	150	136	85	69	99	184
gene-Saur515_RS14320	NZ_JAKRSL010000044.1	883	1086	-	204	88	166	68	149	126	84	67	104	171
gene-Saur515_RS14325	NZ_JAKRSL010000044.1	1083	1277	-	195	103	175	80	163	129	81	72	138	145
gene-Saur515_RS14330	NZ_JAKRSL010000044.1	1274	1480	-	207	158	232	119	222	169	117	127	195	233
gene-Saur515_RS14335	NZ_JAKRSL010000044.1	1517	1979	-	463	204	311	207	291	261	201	216	260	512
gene-Saur515_RS14295	NZ_JAKRSL010000043.1	1	2352	-	2352	141	467	111	578	505	78	104	165	129
gene-Saur515_RS14285	NZ_JAKRSL010000042.1	57	533	+	477	725	1221	495	1428	1325	422	402	845	857
gene-Saur515_RS14290	NZ_JAKRSL010000042.1	1241	1975	+	735	1008	3988	849	5360	4641	610	1085	1454	1266
gene-Saur515_RS14260	NZ_JAKRSL010000041.1	2	244	-	243	338	317	150	345	270	217	138	266	503
gene-Saur515_RS14265	NZ_JAKRSL010000041.1	408	1124	+	717	489	1187	389	1213	1107	330	400	679	645
gene-Saur515_RS14270	NZ_JAKRSL010000041.1	1136	1990	+	855	606	1677	578	1684	1626	391	551	863	842
gene-Saur515_RS14275	NZ_JAKRSL010000041.1	2064	2210	+	147	319	716	290	831	797	199	284	441	407
gene-Saur515_RS14280	NZ_JAKRSL010000041.1	2207	2392	+	186	245	641	261	736	723	160	235	386	349
gene-Saur515_RS14235	NZ_JAKRSL010000040.1	291	401	+	111	5	25	4	14	23	3	3	9	6
gene-Saur515_RS14240	NZ_JAKRSL010000040.1	829	1014	+	186	9	42	14	41	59	5	10	19	15
gene-Saur515_RS14245	NZ_JAKRSL010000040.1	1526	1630	+	105	3	7	4	7	9	3	0	2	4
gene-Saur515_RS14250	NZ_JAKRSL010000040.1	1759	2010	+	252	5	3	3	10	6	1	1	0	2
gene-Saur515_RS14095	NZ_JAKRSL010000039.1	11	86	+	76	13	17	17	34	11	8	14	21	23
gene-Saur515_RS14100	NZ_JAKRSL010000039.1	103	178	+	76	29	50	46	80	53	28	52	42	61
gene-Saur515_RS14105	NZ_JAKRSL010000039.1	184	259	+	76	37	56	53	99	69	32	62	48	61
gene-Saur515_RS14110	NZ_JAKRSL010000039.1	263	344	+	82	37	55	52	94	66	34	67	50	67
gene-Saur515_RS14115	NZ_JAKRSL010000039.1	348	422	+	75	19	33	28	51	32	22	36	24	49
gene-Saur515_RS14120	NZ_JAKRSL010000039.1	433	521	+	89	20	32	27	59	37	15	25	34	50
gene-Saur515_RS14125	NZ_JAKRSL010000039.1	540	613	+	74	14	21	20	49	35	9	14	41	36
gene-Saur515_RS14130	NZ_JAKRSL010000039.1	623	696	+	74	14	23	30	38	33	11	17	36	26
gene-Saur515_RS14135	NZ_JAKRSL010000039.1	714	789	+	76	14	26	38	36	26	11	18	30	34
gene-Saur515_RS14140	NZ_JAKRSL010000039.1	811	884	+	74	14	32	40	42	38	15	22	25	39
gene-Saur515_RS14145	NZ_JAKRSL010000039.1	913	986	+	74	15	42	38	55	48	11	25	26	45
gene-Saur515_RS14150	NZ_JAKRSL010000039.1	996	1085	+	90	12	47	33	74	53	13	29	26	44
gene-Saur515_RS14155	NZ_JAKRSL010000039.1	1096	1171	+	76	17	51	24	69	63	16	24	30	45
gene-Saur515_RS14160	NZ_JAKRSL010000039.1	1210	1302	+	93	20	61	32	90	96	24	32	45	57
gene-Saur515_RS14165	NZ_JAKRSL010000039.1	1317	1390	+	74	12	37	21	59	61	21	23	34	38
gene-Saur515_RS14170	NZ_JAKRSL010000039.1	1400	1475	+	76	12	36	21	55	38	17	20	28	28
gene-Saur515_RS14175	NZ_JAKRSL010000039.1	1494	1566	+	73	14	23	17	40	30	10	15	27	17
gene-Saur515_RS14180	NZ_JAKRSL010000039.1	1574	1649	+	76	23	32	26	54	53	17	18	30	31
gene-Saur515_RS14185	NZ_JAKRSL010000039.1	1655	1735	+	81	27	41	27	62	60	26	22	45	43
gene-Saur515_RS14190	NZ_JAKRSL010000039.1	1751	1824	+	74	29	59	34	81	89	25	22	54	48
gene-Saur515_RS14195	NZ_JAKRSL010000039.1	1827	1899	+	73	20	56	32	77	98	24	22	43	41
gene-Saur515_RS14200	NZ_JAKRSL010000039.1	1911	1982	+	72	17	44	26	71	73	11	25	35	33
gene-Saur515_RS14205	NZ_JAKRSL010000039.1	1988	2061	+	74	10	40	13	59	52	12	15	20	25
gene-Saur515_RS14210	NZ_JAKRSL010000039.1	2069	2143	+	75	8	32	8	51	45	18	13	19	28
gene-Saur515_RS14215	NZ_JAKRSL010000039.1	2247	2321	+	75	5	25	11	43	51	13	15	21	31
gene-Saur515_RS14220	NZ_JAKRSL010000039.1	2360	2443	+	84	3	21	11	38	39	5	12	18	20
gene-Saur515_RS14225	NZ_JAKRSL010000039.1	2447	2560	-	114	3	10	4	19	18	2	3	7	3
gene-Saur515_RS14090	NZ_JAKRSL010000038.1	1578	2501	-	924	256	677	85	925	602	108	149	204	199
gene-Saur515_RS14400	NZ_JAKRSL010000050.1	121	1210	+	1090	33	136	27	166	185	17	21	27	33
gene-Saur515_RS14050	NZ_JAKRSL010000036.1	864	1016	+	153	42	55	15	41	52	31	25	40	56
gene-Saur515_RS14055	NZ_JAKRSL010000036.1	1063	1350	+	288	51	53	40	60	63	47	37	57	81
gene-Saur515_RS14060	NZ_JAKRSL010000036.1	1408	1704	+	297	87	68	48	96	84	55	55	79	114
gene-Saur515_RS14065	NZ_JAKRSL010000036.1	1839	2141	+	303	15	24	11	28	22	5	10	22	20
gene-Saur515_RS14070	NZ_JAKRSL010000036.1	2153	3139	+	987	37	52	40	60	56	25	32	32	62
gene-Saur515_RS14030	NZ_JAKRSL010000035.1	701	1645	+	945	177	589	144	700	626	88	157	183	186
gene-Saur515_RS14035	NZ_JAKRSL010000035.1	1807	3186	+	1380	1216	3240	1015	3614	3448	722	1062	1521	1422
gene-Saur515_RS14040	NZ_JAKRSL010000035.1	3372	4439	+	1068	393	479	245	557	488	218	213	395	475
gene-Saur515_RS14005	NZ_JAKRSL010000034.1	13	1605	-	1593	258	989	225	1078	1078	133	152	346	334
gene-Saur515_RS14010	NZ_JAKRSL010000034.1	1976	3169	+	1194	423	1862	289	2122	2116	165	430	538	624
gene-Saur515_RS14015	NZ_JAKRSL010000034.1	3294	4202	+	909	498	2013	345	2602	2233	247	485	772	633
gene-Saur515_RS14020	NZ_JAKRSL010000034.1	4414	5247	+	834	272	727	143	829	805	119	198	327	276
gene-Saur515_RS13950	NZ_JAKRSL010000033.1	1	293	-	293	144	393	205	385	344	224	249	308	630
gene-Saur515_RS13955	NZ_JAKRSL010000033.1	306	710	-	405	131	390	164	343	297	201	217	258	586
gene-Saur515_RS13960	NZ_JAKRSL010000033.1	719	937	-	219	124	322	148	305	252	158	157	194	420
gene-Saur515_RS13965	NZ_JAKRSL010000033.1	944	1828	-	885	580	1065	540	1091	884	579	589	840	1551
gene-Saur515_RS13970	NZ_JAKRSL010000033.1	1858	2328	-	471	329	576	299	558	465	318	301	422	997
gene-Saur515_RS13975	NZ_JAKRSL010000033.1	2329	2946	-	618	217	522	260	535	454	293	301	372	951
gene-Saur515_RS13980	NZ_JAKRSL010000033.1	3027	3947	-	921	538	1091	651	1155	975	677	757	913	2047
gene-Saur515_RS13985	NZ_JAKRSL010000033.1	3949	5892	-	1944	1024	2264	1300	2283	1974	1418	1432	1984	3788
gene-Saur515_RS13990	NZ_JAKRSL010000033.1	5901	6164	-	264	269	558	291	505	433	358	336	394	872
gene-Saur515_RS13995	NZ_JAKRSL010000033.1	6173	6433	-	261	263	465	250	425	382	305	267	333	732
gene-Saur515_RS14000	NZ_JAKRSL010000033.1	6526	6642	-	117	89	167	87	173	171	100	92	131	307
gene-Saur515_RS13845	NZ_JAKRSL010000032.1	144	392	-	249	74	104	85	106	86	85	64	119	212
gene-Saur515_RS13850	NZ_JAKRSL010000032.1	392	646	-	255	64	100	95	110	98	77	78	117	207
gene-Saur515_RS13855	NZ_JAKRSL010000032.1	646	1263	-	618	116	193	164	182	162	156	140	200	308
gene-Saur515_RS13860	NZ_JAKRSL010000032.1	1264	1449	-	186	41	69	52	69	49	55	58	85	114
gene-Saur515_RS13865	NZ_JAKRSL010000032.1	1454	1858	-	405	62	98	72	111	78	70	74	99	206
gene-Saur515_RS13870	NZ_JAKRSL010000032.1	1869	2090	-	222	39	93	53	90	78	46	51	71	174
gene-Saur515_RS13875	NZ_JAKRSL010000032.1	2103	2264	-	162	35	75	43	72	72	39	50	60	130
gene-Saur515_RS13880	NZ_JAKRSL010000032.1	2258	3037	-	780	105	174	132	164	151	123	133	177	341
gene-Saur515_RS13885	NZ_JAKRSL010000032.1	3047	3847	-	801	134	204	110	216	180	147	140	206	346
gene-Saur515_RS13890	NZ_JAKRSL010000032.1	3912	4769	+	858	1763	4226	1536	4896	5194	1164	1502	2219	2415
gene-Saur515_RS13895	NZ_JAKRSL010000032.1	4875	5546	-	672	198	303	198	315	241	189	210	267	460
gene-Saur515_RS13900	NZ_JAKRSL010000032.1	5559	6110	-	552	164	270	168	272	228	147	157	217	383
gene-Saur515_RS13905	NZ_JAKRSL010000032.1	6141	6920	-	780	167	354	231	384	331	198	216	304	519
gene-Saur515_RS13910	NZ_JAKRSL010000032.1	6913	7134	-	222	69	155	88	149	126	91	71	113	199
gene-Saur515_RS13915	NZ_JAKRSL010000032.1	7144	7404	-	261	79	131	83	140	125	83	81	124	208
gene-Saur515_RS13920	NZ_JAKRSL010000032.1	7496	7657	-	162	70	106	48	97	99	63	61	100	199
gene-Saur515_RS13925	NZ_JAKRSL010000032.1	7669	7932	-	264	213	240	121	262	255	148	156	195	399
gene-Saur515_RS13935	NZ_JAKRSL010000032.1	8193	8504	-	312	338	352	212	346	308	219	206	298	521
gene-Saur515_RS13940	NZ_JAKRSL010000032.1	8831	9070	-	240	239	650	174	748	750	151	199	269	477
gene-Saur515_RS13735	NZ_JAKRSL010000031.1	240	986	-	747	27	122	33	138	126	10	42	52	46
gene-Saur515_RS13740	NZ_JAKRSL010000031.1	991	1464	-	474	11	36	21	61	48	9	26	29	18
gene-Saur515_RS13745	NZ_JAKRSL010000031.1	1530	1787	+	258	143	281	102	370	262	81	119	216	204
gene-Saur515_RS13750	NZ_JAKRSL010000031.1	1784	2785	-	1002	141	320	118	368	336	89	155	228	205
gene-Saur515_RS13755	NZ_JAKRSL010000031.1	2790	4268	-	1479	120	274	86	276	271	65	119	129	124
gene-Saur515_RS13760	NZ_JAKRSL010000031.1	4427	4882	-	456	7	19	5	25	9	1	7	8	6
gene-Saur515_RS13765	NZ_JAKRSL010000031.1	5185	5835	+	651	395	2295	558	2516	2553	432	546	835	1007
gene-Saur515_RS13770	NZ_JAKRSL010000031.1	5916	6911	+	996	486	3014	782	3135	3381	586	702	1202	1543
gene-Saur515_RS13775	NZ_JAKRSL010000031.1	6987	7613	+	627	20	143	22	136	173	6	11	34	31
gene-Saur515_RS13780	NZ_JAKRSL010000031.1	7654	7998	+	345	9	108	13	96	130	10	12	25	26
gene-Saur515_RS13785	NZ_JAKRSL010000031.1	8096	8647	+	552	13	116	20	131	133	8	13	40	42
gene-Saur515_RS13790	NZ_JAKRSL010000031.1	8865	9506	-	642	32	61	12	88	69	19	30	29	25
gene-Saur515_RS13795	NZ_JAKRSL010000031.1	9620	9805	-	186	2	7	0	12	7	3	2	5	1
gene-Saur515_RS13800	NZ_JAKRSL010000031.1	9807	9983	-	177	7	17	6	21	18	7	11	10	4
gene-Saur515_RS13805	NZ_JAKRSL010000031.1	9994	10377	-	384	39	85	17	95	79	23	31	34	32
gene-Saur515_RS13810	NZ_JAKRSL010000031.1	10981	11124	-	144	14	39	7	49	37	7	7	24	15
gene-Saur515_RS13815	NZ_JAKRSL010000031.1	11327	11422	+	96	12	23	4	19	26	8	6	8	12
gene-Saur515_RS13820	NZ_JAKRSL010000031.1	11545	11646	+	102	11	16	5	22	12	3	5	8	8
gene-Saur515_RS13830	NZ_JAKRSL010000031.1	11994	12371	-	378	35	130	23	101	82	18	39	43	44
gene-Saur515_RS13665	NZ_JAKRSL010000030.1	419	625	-	207	13	40	11	55	39	9	17	14	18
gene-Saur515_RS13670	NZ_JAKRSL010000030.1	919	1143	-	225	5	3	0	6	11	0	3	3	1
gene-Saur515_RS13675	NZ_JAKRSL010000030.1	1832	2029	-	198	6	32	6	24	29	2	4	12	7
gene-Saur515_RS13680	NZ_JAKRSL010000030.1	2522	3862	-	1341	3362	15151	2524	18277	17591	1787	2891	3974	4372
gene-Saur515_RS13685	NZ_JAKRSL010000030.1	3881	4249	-	369	729	3337	494	4288	3913	409	603	783	785
gene-Saur515_RS13690	NZ_JAKRSL010000030.1	4492	5730	-	1239	130	400	105	448	382	71	131	203	163
gene-Saur515_RS13695	NZ_JAKRSL010000030.1	5749	6987	-	1239	109	338	77	400	349	59	108	125	116
gene-Saur515_RS13700	NZ_JAKRSL010000030.1	7099	7575	+	477	170	421	84	571	384	74	125	156	135
gene-Saur515_RS13705	NZ_JAKRSL010000030.1	7797	8030	-	234	80	225	61	243	203	45	56	96	80
gene-Saur515_RS13710	NZ_JAKRSL010000030.1	8045	8980	-	936	144	453	98	476	484	72	123	175	177
gene-Saur515_RS13715	NZ_JAKRSL010000030.1	8998	9912	-	915	110	279	82	315	335	50	69	125	104
gene-Saur515_RS13720	NZ_JAKRSL010000030.1	10062	11735	-	1674	1605	9890	1967	10701	13599	1282	1707	2495	3471
gene-Saur515_RS13725	NZ_JAKRSL010000030.1	11893	13389	-	1497	126	876	225	926	1053	94	158	272	252
gene-Saur515_RS13730	NZ_JAKRSL010000030.1	13518	14336	-	819	199	908	182	994	1175	122	167	242	391
gene-Saur515_RS13585	NZ_JAKRSL010000029.1	401	916	+	516	23	91	13	108	101	8	22	26	26
gene-Saur515_RS13590	NZ_JAKRSL010000029.1	1227	1661	+	435	86	205	47	219	215	32	48	89	75
gene-Saur515_RS13595	NZ_JAKRSL010000029.1	1918	2103	-	186	39	121	32	175	117	32	53	88	75
gene-Saur515_RS13600	NZ_JAKRSL010000029.1	2398	3339	+	942	525	1618	648	1916	1862	336	649	922	858
gene-Saur515_RS13605	NZ_JAKRSL010000029.1	3351	4595	+	1245	1578	4276	1487	4697	4808	890	1466	2285	2366
gene-Saur515_RS13610	NZ_JAKRSL010000029.1	4650	5021	-	372	6	26	2	22	23	5	8	5	6
gene-Saur515_RS13615	NZ_JAKRSL010000029.1	5264	6190	+	927	21	129	38	138	97	31	38	40	56
gene-Saur515_RS13620	NZ_JAKRSL010000029.1	6190	7260	+	1071	20	94	42	112	113	15	33	49	39
gene-Saur515_RS13625	NZ_JAKRSL010000029.1	7277	8359	+	1083	18	123	42	128	107	11	49	70	54
gene-Saur515_RS13630	NZ_JAKRSL010000029.1	8349	9290	+	942	21	119	52	139	122	24	46	74	49
gene-Saur515_RS13635	NZ_JAKRSL010000029.1	9309	10964	+	1656	73	283	99	324	278	66	112	185	133
gene-Saur515_RS13640	NZ_JAKRSL010000029.1	11176	12891	+	1716	0	3	2	11	5	1	2	3	1
gene-Saur515_RS13645	NZ_JAKRSL010000029.1	12942	13928	+	987	4	6	1	5	8	0	0	5	1
gene-Saur515_RS13650	NZ_JAKRSL010000029.1	13931	14911	+	981	2	8	2	15	9	1	1	4	5
gene-Saur515_RS13655	NZ_JAKRSL010000029.1	14904	15866	+	963	5	24	4	26	22	3	6	8	7
gene-Saur515_RS13660	NZ_JAKRSL010000029.1	15878	15952	+	75	0	2	0	3	3	1	2	2	0
gene-Saur515_RS13490	NZ_JAKRSL010000028.1	100	516	+	417	767	1051	515	987	968	600	605	791	1676
gene-Saur515_RS13495	NZ_JAKRSL010000028.1	748	1047	+	300	93	125	75	124	116	72	76	104	225
gene-Saur515_RS13500	NZ_JAKRSL010000028.1	1178	1522	+	345	99	169	126	181	155	92	121	106	255
gene-Saur515_RS13505	NZ_JAKRSL010000028.1	1519	3180	+	1662	188	306	167	291	313	162	191	272	467
gene-Saur515_RS13510	NZ_JAKRSL010000028.1	3196	4383	+	1188	226	441	182	425	407	199	197	289	460
gene-Saur515_RS13515	NZ_JAKRSL010000028.1	4367	5104	+	738	228	393	196	370	424	197	182	269	515
gene-Saur515_RS13520	NZ_JAKRSL010000028.1	5128	6273	+	1146	245	384	252	425	380	257	214	316	590
gene-Saur515_RS13525	NZ_JAKRSL010000028.1	6293	6577	+	285	80	128	67	146	120	76	80	98	180
gene-Saur515_RS13530	NZ_JAKRSL010000028.1	6567	6851	+	285	78	109	59	121	119	59	62	99	160
gene-Saur515_RS13535	NZ_JAKRSL010000028.1	6835	7197	+	363	92	134	59	110	135	54	56	105	171
gene-Saur515_RS13540	NZ_JAKRSL010000028.1	7194	7598	+	405	111	164	107	151	176	93	78	137	206
gene-Saur515_RS13545	NZ_JAKRSL010000028.1	7595	8002	+	408	99	164	87	147	124	68	75	107	178
gene-Saur515_RS13550	NZ_JAKRSL010000028.1	8003	8647	+	645	162	294	146	240	257	138	155	203	342
gene-Saur515_RS13560	NZ_JAKRSL010000028.1	8963	9313	+	351	115	171	96	142	139	88	90	145	250
gene-Saur515_RS14445	NZ_JAKRSL010000028.1	9367	9501	+	135	37	51	36	63	59	37	33	62	88
gene-Saur515_RS13565	NZ_JAKRSL010000028.1	9558	14087	+	4530	362	473	299	505	501	291	295	412	722
gene-Saur515_RS13570	NZ_JAKRSL010000028.1	14084	15568	+	1485	57	118	73	106	105	72	71	94	174
gene-Saur515_RS13575	NZ_JAKRSL010000028.1	15584	18495	+	2912	280	507	260	551	482	223	272	400	603
gene-Saur515_RS13400	NZ_JAKRSL010000027.1	135	320	-	186	17	75	12	137	126	9	41	22	20
gene-Saur515_RS13405	NZ_JAKRSL010000027.1	409	1473	-	1065	582	1630	454	2083	1832	331	542	799	709
gene-Saur515_RS13410	NZ_JAKRSL010000027.1	1621	3063	-	1443	118	227	131	286	250	83	149	179	171
gene-Saur515_RS13415	NZ_JAKRSL010000027.1	3385	3858	-	474	62	182	73	222	172	41	77	97	55
gene-Saur515_RS13420	NZ_JAKRSL010000027.1	3957	5300	-	1344	134	283	117	303	319	80	127	190	197
gene-Saur515_RS13425	NZ_JAKRSL010000027.1	5477	6160	-	684	221	612	188	698	611	150	208	350	295
gene-Saur515_RS13430	NZ_JAKRSL010000027.1	6179	7366	-	1188	485	1391	394	1600	1441	302	433	674	690
gene-Saur515_RS13435	NZ_JAKRSL010000027.1	7410	7925	-	516	154	269	80	316	305	74	85	157	187
gene-Saur515_RS13440	NZ_JAKRSL010000027.1	8102	8362	+	261	97	176	57	276	183	61	53	116	73
gene-Saur515_RS13445	NZ_JAKRSL010000027.1	8494	9864	-	1371	181	444	151	461	462	103	140	245	247
gene-Saur515_RS13450	NZ_JAKRSL010000027.1	10100	11068	-	969	20	98	21	112	125	18	27	50	38
gene-Saur515_RS13455	NZ_JAKRSL010000027.1	11065	12096	-	1032	30	143	36	157	196	21	50	55	44
gene-Saur515_RS13460	NZ_JAKRSL010000027.1	12108	13091	-	984	97	729	138	727	671	61	219	263	161
gene-Saur515_RS13465	NZ_JAKRSL010000027.1	13257	13382	+	126	1	5	1	4	2	1	2	4	1
gene-Saur515_RS13470	NZ_JAKRSL010000027.1	13483	14553	-	1071	108	227	63	235	238	49	72	96	101
gene-Saur515_RS13475	NZ_JAKRSL010000027.1	14560	16317	-	1758	143	271	77	304	287	76	82	139	147
gene-Saur515_RS13480	NZ_JAKRSL010000027.1	16304	17497	-	1194	20	68	16	81	70	12	17	29	26
gene-Saur515_RS13485	NZ_JAKRSL010000027.1	17599	19575	+	1977	84	375	61	485	476	45	57	102	133
gene-Saur515_RS13300	NZ_JAKRSL010000026.1	1	1525	-	1525	1917	4636	1773	5388	5493	1138	1703	2700	2663
