# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR8948489_sorted.bam" "SRR8948488_sorted.bam" "SRR8948486_sorted.bam" "SRR8948487_sorted.bam" "SRR8948483_sorted.bam" "SRR8948480_sorted.bam" "SRR8948477_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR8948489_sorted.bam	SRR8948488_sorted.bam	SRR8948486_sorted.bam	SRR8948487_sorted.bam	SRR8948483_sorted.bam	SRR8948480_sorted.bam	SRR8948477_sorted.bam
gene-PA4783	NC_002516.2	5370755	5371645	-	891	137	84	87	62	79	130	179
gene-PA4784	NC_002516.2	5371800	5372267	+	468	102	58	83	52	52	31	66
gene-PA4785	NC_002516.2	5372591	5373868	-	1278	49	48	41	23	38	18	66
gene-PA4786	NC_002516.2	5374123	5375478	+	1356	132	175	136	68	65	160	222
gene-PA4787	NC_002516.2	5375590	5376591	-	1002	272	247	232	172	79	89	277
gene-PA4788	NC_002516.2	5376852	5377709	+	858	6	17	2	8	36	5	11
gene-PA4789	NC_002516.2	5377791	5378096	+	306	32	32	26	23	12	5	32
gene-PA4790	NC_002516.2	5378093	5378842	+	750	74	68	71	43	12	23	91
gene-PA4791	NC_002516.2	5378908	5379528	+	621	93	68	51	38	24	27	92
gene-PA4792	NC_002516.2	5379513	5380448	-	936	118	78	82	64	55	39	100
gene-PA4793	NC_002516.2	5380580	5381143	+	564	123	114	79	78	40	46	108
gene-PA4794	NC_002516.2	5381145	5381627	+	483	73	80	52	47	16	18	49
gene-PA4795	NC_002516.2	5381617	5381994	+	378	24	13	10	11	10	1	17
gene-PA4796	NC_002516.2	5381991	5382458	+	468	78	79	34	31	28	32	96
gene-PA4797	NC_002516.2	5382796	5383812	-	1017	122	143	120	81	45	71	171
gene-PA4798	NC_002516.2	5383947	5384675	+	729	59	66	65	54	120	63	114
gene-PA4799	NC_002516.2	5384698	5385276	-	579	32	30	25	21	66	20	39
gene-PA4800	NC_002516.2	5385273	5386073	-	801	38	41	39	26	39	25	42
gene-PA4801	NC_002516.2	5386369	5386737	-	369	236	158	99	109	23	55	182
gene-PA4802	NC_002516.2	5387000	5387722	+	723	50	61	62	25	67	23	42
gene-PA4802.1	NC_002516.2	5387766	5387857	-	92	118	128	67	55	36	99	218
gene-PA4803	NC_002516.2	5387990	5388607	-	618	73	48	49	38	27	14	74
gene-PA4804	NC_002516.2	5388702	5390099	-	1398	210	134	106	79	57	38	132
gene-PA4805	NC_002516.2	5390148	5391554	-	1407	40	42	25	24	60	17	42
gene-PA4806	NC_002516.2	5391836	5392519	+	684	51	49	23	17	26	34	77
gene-PA4807	NC_002516.2	5392523	5394448	-	1926	380	215	205	168	90	217	516
gene-PA4808	NC_002516.2	5394445	5395851	-	1407	263	144	149	105	55	130	341
gene-PA4809	NC_002516.2	5395930	5396859	-	930	176	56	52	46	32	38	140
gene-PA4810	NC_002516.2	5396992	5397618	-	627	248	132	125	78	39	107	328
gene-PA4811	NC_002516.2	5397690	5398619	-	930	376	157	144	116	52	89	331
gene-PA4812	NC_002516.2	5398628	5401708	-	3081	1777	813	800	586	154	250	1332
gene-PA4813	NC_002516.2	5402016	5402945	-	930	19	25	16	14	30	7	33
gene-PA4814	NC_002516.2	5403305	5405350	+	2046	29	34	11	10	77	7	31
gene-PA4815	NC_002516.2	5405559	5406008	+	450	73	57	39	35	10	11	37
gene-PA4816	NC_002516.2	5406165	5407400	+	1236	196	149	74	81	32	35	137
gene-PA4817	NC_002516.2	5407376	5407870	+	495	31	31	14	17	35	5	23
gene-PA4818	NC_002516.2	5407873	5409309	-	1437	60	42	31	21	57	25	69
gene-PA4819	NC_002516.2	5409306	5410280	-	975	29	20	12	12	23	8	15
gene-PA4820	NC_002516.2	5410277	5410639	-	363	3	7	4	4	6	4	8
gene-PA4821	NC_002516.2	5410876	5412237	+	1362	122	92	47	45	42	44	123
gene-PA4822	NC_002516.2	5412569	5414236	-	1668	113	52	62	51	38	38	104
gene-PA4823	NC_002516.2	5414279	5414488	-	210	2	2	1	3	13	1	13
gene-PA4824	NC_002516.2	5414539	5415315	-	777	42	31	27	21	36	29	49
gene-PA4825	NC_002516.2	5415413	5418124	-	2712	126	93	60	55	101	41	115
gene-PA4826	NC_002516.2	5418351	5418569	-	219	407	329	243	191	16	17	140
gene-PA4827	NC_002516.2	5418899	5419738	-	840	59	66	45	39	55	27	54
gene-PA4828	NC_002516.2	5419863	5420318	+	456	30	34	17	18	26	10	33
gene-PA4829	NC_002516.2	5420323	5421726	-	1404	105	96	82	62	77	26	113
gene-PA4830	NC_002516.2	5421899	5422438	+	540	47	48	48	33	19	36	91
gene-PA4831	NC_002516.2	5422506	5423066	+	561	84	75	88	51	37	28	112
gene-PA4832	NC_002516.2	5423071	5423868	-	798	71	81	82	43	42	24	109
gene-PA4833	NC_002516.2	5424099	5424716	+	618	151	120	91	64	46	47	146
gene-PA4834	NC_002516.2	5424761	5425615	-	855	21	27	30	11	60	6	25
gene-PA4835	NC_002516.2	5425597	5426898	-	1302	38	39	33	23	60	10	31
gene-PA4836	NC_002516.2	5426895	5427686	-	792	15	15	13	4	33	2	10
gene-PA4837	NC_002516.2	5427716	5429842	-	2127	42	61	38	22	108	14	34
gene-PA4838	NC_002516.2	5429984	5431138	+	1155	77	72	45	30	42	18	50
gene-PA4839	NC_002516.2	5431381	5433291	-	1911	1593	1098	1126	741	123	260	908
gene-PA4840	NC_002516.2	5433541	5433912	-	372	983	949	637	534	45	188	616
gene-PA4841	NC_002516.2	5434116	5434652	-	537	272	235	148	169	51	130	277
gene-PA4842	NC_002516.2	5434656	5435726	-	1071	1179	1333	918	657	261	698	1307
gene-PA4843	NC_002516.2	5436079	5437707	+	1629	922	604	424	343	119	129	419
gene-PA4844	NC_002516.2	5437785	5439758	+	1974	136	96	72	47	60	45	108
gene-PA4845	NC_002516.2	5439918	5441693	+	1776	766	596	376	341	109	243	906
gene-PA4846	NC_002516.2	5441837	5442280	+	444	1089	936	599	525	56	58	292
gene-PA4847	NC_002516.2	5442304	5442774	+	471	725	738	503	383	29	67	354
gene-PA4848	NC_002516.2	5442792	5444141	+	1350	4070	2335	2410	1876	134	543	1895
gene-PA4849	NC_002516.2	5444252	5445118	+	867	128	83	64	66	8	24	99
gene-PA4850	NC_002516.2	5445199	5446083	+	885	428	282	229	163	47	61	308
gene-PA4851	NC_002516.2	5446179	5447444	+	1266	741	539	392	350	64	94	532
gene-PA4852	NC_002516.2	5447648	5448646	+	999	2925	2337	2282	1419	727	2214	4331
gene-PA4853	NC_002516.2	5448643	5448966	+	324	433	596	356	256	63	280	675
gene-PA4854	NC_002516.2	5449046	5450653	+	1608	1187	962	833	605	146	496	1326
gene-PA4855	NC_002516.2	5450757	5452046	+	1290	1165	723	790	531	93	455	1066
gene-PA4856	NC_002516.2	5452150	5454978	+	2829	1572	1196	875	739	254	424	1264
gene-PA4857	NC_002516.2	5455434	5456027	+	594	47	55	24	37	24	9	53
gene-PA4858	NC_002516.2	5456452	5457717	+	1266	53	73	33	22	50	9	39
gene-PA4859	NC_002516.2	5457864	5459453	+	1590	12	18	13	8	43	6	26
gene-PA4860	NC_002516.2	5459450	5460529	+	1080	10	26	10	10	25	7	21
gene-PA4861	NC_002516.2	5460526	5461383	+	858	19	18	15	8	15	0	19
gene-PA4862	NC_002516.2	5461520	5462218	+	699	18	26	21	10	24	6	32
gene-PA4863	NC_002516.2	5462302	5462754	+	453	198	126	98	92	17	27	122
gene-PA4864	NC_002516.2	5462763	5463605	+	843	42	24	10	10	20	8	36
gene-PA4865	NC_002516.2	5463607	5463909	+	303	17	9	9	5	8	3	15
gene-PA4866	NC_002516.2	5463918	5464436	+	519	38	25	11	15	19	9	30
gene-PA4867	NC_002516.2	5464453	5464758	+	306	28	9	16	12	16	9	15
gene-PA4868	NC_002516.2	5464821	5466521	+	1701	169	165	143	91	102	122	331
gene-PA4869	NC_002516.2	5466790	5468007	+	1218	127	127	101	59	87	89	221
gene-PA4870	NC_002516.2	5468017	5468283	-	267	25	23	19	14	23	7	35
gene-PA4871	NC_002516.2	5468409	5469023	+	615	156	89	73	62	27	59	217
gene-PA4872	NC_002516.2	5469115	5469978	-	864	225	161	200	123	53	55	173
gene-PA4873	NC_002516.2	5470186	5471451	+	1266	718	478	486	373	112	212	716
gene-PA4874	NC_002516.2	5471626	5472042	-	417	398	258	271	191	31	86	349
gene-PA4876	NC_002516.2	5472824	5473168	+	345	96	93	87	45	21	38	174
gene-PA4877	NC_002516.2	5473212	5473619	-	408	43	27	27	9	10	15	74
gene-PA4878	NC_002516.2	5473766	5474578	+	813	102	104	72	65	64	32	81
gene-PA4879	NC_002516.2	5474580	5476649	-	2070	253	208	168	128	90	71	270
gene-PA4880	NC_002516.2	5476945	5477478	+	534	89	71	53	30	59	17	99
gene-PA4881	NC_002516.2	5477754	5478095	+	342	2	13	5	2	14	1	10
gene-PA4882	NC_002516.2	5478209	5478976	-	768	64	94	81	44	68	87	166
gene-PA4883	NC_002516.2	5478973	5479587	-	615	6	11	3	4	22	0	6
gene-PA4884	NC_002516.2	5479641	5480264	-	624	14	23	11	9	23	4	14
gene-PA4885	NC_002516.2	5480402	5481091	+	690	131	90	122	77	62	32	105
gene-PA4886	NC_002516.2	5481070	5482461	+	1392	1195	708	714	528	110	285	753
gene-PA4887	NC_002516.2	5482452	5483768	-	1317	1111	592	591	433	84	148	421
gene-PA4888	NC_002516.2	5483988	5485100	-	1113	1160	571	529	450	52	43	96
gene-PA4889	NC_002516.2	5485097	5486197	-	1101	1700	480	757	564	57	115	230
gene-PA4890	NC_002516.2	5486356	5486985	+	630	361	235	173	166	36	24	96
gene-PA4891	NC_002516.2	5487215	5487718	+	504	55	31	23	19	34	5	8
gene-PA4892	NC_002516.2	5487715	5488386	+	672	50	28	16	15	23	5	29
gene-PA4893	NC_002516.2	5488397	5489011	+	615	18	17	12	8	26	6	14
gene-PA4894	NC_002516.2	5489041	5489613	+	573	12	9	3	4	10	2	7
gene-PA4895	NC_002516.2	5489630	5490652	-	1023	33	7	14	8	30	11	29
gene-PA4896	NC_002516.2	5490645	5491181	-	537	6	6	4	4	41	7	6
gene-PA4897	NC_002516.2	5491346	5494315	+	2970	53	72	56	28	213	22	69
gene-PA4898	NC_002516.2	5494460	5495713	-	1254	25	27	24	13	47	8	14
gene-PA4899	NC_002516.2	5495821	5497290	-	1470	40	47	38	31	39	12	56
gene-PA4900	NC_002516.2	5497313	5498653	-	1341	22	33	20	18	47	3	32
gene-PA4901	NC_002516.2	5498740	5500326	-	1587	33	22	14	9	34	17	32
gene-PA4902	NC_002516.2	5500427	5501323	+	897	34	34	21	10	66	10	32
gene-PA4903	NC_002516.2	5501338	5502672	-	1335	37	22	21	16	32	14	33
gene-PA4904	NC_002516.2	5503051	5504106	+	1056	38	36	14	12	20	4	28
gene-PA4905	NC_002516.2	5504121	5505074	+	954	41	30	25	20	22	16	66
gene-PA4906	NC_002516.2	5505071	5505784	-	714	273	136	171	100	61	144	308
gene-PA4907	NC_002516.2	5505848	5506609	-	762	192	152	120	99	30	45	137
gene-PA4908	NC_002516.2	5506966	5507898	-	933	17	12	15	7	32	10	17
gene-PA4909	NC_002516.2	5507969	5508685	-	717	28	39	29	21	39	19	45
gene-PA4910	NC_002516.2	5508682	5509554	-	873	16	18	19	11	41	7	19
gene-PA4911	NC_002516.2	5509551	5510828	-	1278	6	17	6	6	31	2	8
gene-PA4912	NC_002516.2	5510839	5511753	-	915	21	37	11	7	54	17	24
gene-PA4913	NC_002516.2	5511988	5513112	-	1125	57	72	48	26	47	23	44
gene-PA4914	NC_002516.2	5513732	5514670	+	939	35	35	21	20	57	7	30
gene-PA4915	NC_002516.2	5514727	5516352	+	1626	81	105	79	66	109	176	100
gene-PA4916	NC_002516.2	5516399	5517094	-	696	154	130	96	73	202	660	130
gene-PA4917	NC_002516.2	5517109	5517711	-	603	229	230	198	117	419	1570	351
gene-PA4918	NC_002516.2	5517821	5518480	+	660	173	178	111	111	230	1812	410
gene-PA4919	NC_002516.2	5518483	5519682	+	1200	345	306	242	209	482	2685	368
gene-PA4920	NC_002516.2	5519711	5520538	+	828	503	383	251	264	358	2188	353
gene-PA4921	NC_002516.2	5520672	5521595	+	924	257	148	164	107	214	1406	261
gene-PA4922	NC_002516.2	5521664	5522110	-	447	2756	1667	1125	985	55	270	2021
gene-PA4923	NC_002516.2	5522386	5522973	+	588	303	193	150	111	25	62	188
gene-PA4924	NC_002516.2	5522986	5523681	-	696	267	206	158	130	20	42	207
gene-PA4925	NC_002516.2	5523868	5524719	-	852	55	58	30	32	44	11	53
gene-PA4926	NC_002516.2	5524970	5525905	-	936	42	46	37	36	73	21	58
gene-PA4927	NC_002516.2	5525905	5528397	-	2493	117	75	93	57	79	40	157
gene-PA4928	NC_002516.2	5528659	5530902	-	2244	971	864	636	465	146	181	774
gene-PA4929	NC_002516.2	5530973	5533015	+	2043	234	195	157	99	106	156	342
gene-PA4930	NC_002516.2	5533017	5534093	-	1077	446	300	312	230	76	150	425
gene-PA4931	NC_002516.2	5534162	5535556	-	1395	577	430	368	317	87	97	389
gene-PA4932	NC_002516.2	5535685	5536131	-	447	11459	9167	6998	5535	408	1348	6764
gene-PA4933	NC_002516.2	5536153	5537022	-	870	12712	9386	7917	6307	944	3867	13794
gene-PA4934	NC_002516.2	5537059	5537289	-	231	7372	7508	5477	4053	161	703	4328
gene-PA4935	NC_002516.2	5537319	5537738	-	420	13638	11835	8511	6763	246	1362	8203
gene-PA4936	NC_002516.2	5537953	5538699	-	747	516	301	424	247	108	313	714
gene-PA4937	NC_002516.2	5538696	5541410	-	2715	1658	1355	1242	822	251	586	1558
gene-PA4937.1	NC_002516.2	5541614	5541700	+	87	25542	32924	17214	12730	6696	21092	33165
gene-PA4937.2	NC_002516.2	5541830	5541916	+	87	28012	31354	24520	13388	6594	19947	31144
gene-PA4938	NC_002516.2	5542073	5543365	-	1293	3805	2587	2568	1660	154	553	2407
gene-PA4939	NC_002516.2	5543417	5544601	-	1185	2226	1448	1538	961	232	730	2183
gene-PA4940	NC_002516.2	5544636	5544821	-	186	1497	1292	1222	748	163	867	1317
gene-PA4941	NC_002516.2	5544917	5545786	-	870	3686	3310	3051	2123	531	1774	4002
gene-PA4942	NC_002516.2	5545786	5546988	-	1203	2316	2076	2280	1639	446	1404	7409
gene-PA4943	NC_002516.2	5547083	5548384	-	1302	5449	5618	4388	3039	834	2714	6017
gene-PA4944	NC_002516.2	5548397	5548645	-	249	5150	9614	5022	3434	608	2200	5439
gene-PA4945	NC_002516.2	5548751	5549722	-	972	3992	4105	3707	2186	478	1394	4367
gene-PA4946	NC_002516.2	5549780	5551681	-	1902	2655	1811	1716	1227	310	962	2879
gene-PA4947	NC_002516.2	5551681	5553108	-	1428	2206	2343	1615	1287	208	534	1826
gene-PA4948	NC_002516.2	5553117	5553584	-	468	286	430	215	189	101	213	492
gene-PA4949	NC_002516.2	5553572	5555080	-	1509	748	449	344	311	212	424	1100
gene-PA4950	NC_002516.2	5555162	5556247	+	1086	548	378	325	283	55	146	413
gene-PA4951	NC_002516.2	5556281	5556823	-	543	222	220	131	113	35	75	210
gene-PA4952	NC_002516.2	5556935	5557954	+	1020	1058	837	768	524	159	358	1325
gene-PA4953	NC_002516.2	5557958	5559001	-	1044	692	493	369	273	63	115	416
gene-PA4954	NC_002516.2	5559021	5559872	-	852	560	501	275	240	46	63	6273
gene-PA4955	NC_002516.2	5560013	5561524	+	1512	183	157	123	57	36	50	178
gene-PA4956	NC_002516.2	5561599	5562414	+	816	280	210	116	117	34	48	158
gene-PA4957	NC_002516.2	5562418	5563287	+	870	559	356	257	261	42	57	266
gene-PA4958	NC_002516.2	5563605	5565428	+	1824	380	368	284	236	60	108	324
gene-PA4959	NC_002516.2	5565493	5567568	+	2076	1369	1155	1001	748	154	406	1152
gene-PA4960	NC_002516.2	5567655	5568944	-	1290	1594	1170	1078	743	212	465	1227
gene-PA4961	NC_002516.2	5569090	5570628	+	1539	1180	1099	671	656	106	156	774
gene-PA4962	NC_002516.2	5570625	5571161	+	537	259	165	128	137	38	26	140
gene-PA4963	NC_002516.2	5571219	5571929	-	711	3255	2430	2171	1538	267	1233	3132
gene-PA4964	NC_002516.2	5572222	5574486	-	2265	1417	1373	1200	852	109	347	1410
gene-PA4965	NC_002516.2	5574494	5575018	-	525	897	568	508	443	109	365	783
gene-PA4966	NC_002516.2	5575015	5576028	-	1014	809	466	490	371	80	209	623
gene-PA4967	NC_002516.2	5576028	5577917	-	1890	1612	1596	1661	968	235	680	1855
gene-PA4968	NC_002516.2	5577929	5578549	-	621	521	446	423	302	59	159	482
gene-PA4969	NC_002516.2	5578681	5579499	-	819	286	300	250	171	60	90	285
gene-PA4970	NC_002516.2	5579653	5580111	-	459	203	183	121	110	68	101	286
gene-PA4971	NC_002516.2	5580102	5580719	-	618	737	701	655	375	232	751	1233
gene-PA4972	NC_002516.2	5580962	5581708	+	747	399	275	180	180	55	89	446
gene-PA4973	NC_002516.2	5581762	5583645	-	1884	256	196	141	103	92	43	197
gene-PA4974	NC_002516.2	5584101	5585549	+	1449	1227	777	682	556	185	409	988
gene-PA4975	NC_002516.2	5585615	5586319	-	705	222	149	120	100	25	43	161
gene-PA4976	NC_002516.2	5586370	5587551	-	1182	78	69	51	46	62	49	131
gene-PA4977	NC_002516.2	5587574	5589253	-	1680	79	66	48	30	62	26	85
gene-PA4978	NC_002516.2	5589295	5591385	-	2091	52	56	44	27	54	11	50
gene-PA4979	NC_002516.2	5591452	5592612	-	1161	27	45	22	16	38	14	24
gene-PA4980	NC_002516.2	5592633	5593424	-	792	27	52	14	17	20	4	22
gene-PA4981	NC_002516.2	5593683	5595095	-	1413	22	51	26	16	53	8	28
gene-PA4982	NC_002516.2	5595279	5597531	-	2253	74	55	36	29	79	37	61
gene-PA4983	NC_002516.2	5598308	5599042	-	735	170	124	91	97	39	40	106
gene-PA4984	NC_002516.2	5599160	5599807	-	648	150	70	108	66	50	88	155
gene-PA4985	NC_002516.2	5599884	5600975	-	1092	94	68	63	35	48	44	81
gene-PA4986	NC_002516.2	5601149	5603095	+	1947	128	128	98	74	68	52	143
gene-PA4987	NC_002516.2	5603173	5603772	+	600	162	122	117	75	42	58	207
gene-PA4988	NC_002516.2	5603821	5605098	-	1278	655	408	326	262	107	242	628
gene-PA4989	NC_002516.2	5605134	5606018	-	885	82	94	55	54	38	33	162
gene-PA4990	NC_002516.2	5606103	5606435	+	333	30	25	16	14	22	6	27
gene-PA4991	NC_002516.2	5606496	5607671	+	1176	588	330	322	221	59	132	436
gene-PA4992	NC_002516.2	5607668	5608480	+	813	189	183	115	117	28	43	169
gene-PA4993	NC_002516.2	5608649	5609569	+	921	117	91	76	65	67	45	133
gene-PA4994	NC_002516.2	5609594	5610802	-	1209	50	62	29	26	61	33	80
gene-PA4995	NC_002516.2	5610851	5612140	-	1290	179	141	138	104	30	66	210
gene-PA4996	NC_002516.2	5612268	5613692	-	1425	1544	951	1067	717	138	439	1451
gene-PA4997	NC_002516.2	5613733	5615544	-	1812	2092	1770	1196	1060	165	379	1476
gene-PA4998	NC_002516.2	5615652	5616302	+	651	430	371	207	218	61	92	346
gene-PA4999	NC_002516.2	5616310	5617515	+	1206	528	514	330	302	55	90	408
gene-PA5000	NC_002516.2	5617534	5618418	-	885	824	797	601	444	164	203	731
gene-PA5001	NC_002516.2	5618579	5619535	-	957	754	761	814	505	175	518	1363
gene-PA5002	NC_002516.2	5619608	5621026	-	1419	894	692	660	533	122	332	1023
gene-PA5003	NC_002516.2	5621030	5621926	-	897	1149	930	715	599	148	523	1566
gene-PA5004	NC_002516.2	5621920	5623056	-	1137	2192	1849	1568	1103	318	1131	2680
gene-PA5005	NC_002516.2	5623040	5624797	-	1758	2763	2441	2068	1345	222	594	2261
gene-PA5006	NC_002516.2	5624901	5626379	-	1479	1571	1147	830	732	179	611	1636
gene-PA5007	NC_002516.2	5626376	5627134	-	759	649	498	444	318	114	319	783
gene-PA5008	NC_002516.2	5627131	5627865	-	735	779	655	557	402	77	153	644
gene-PA5009	NC_002516.2	5627865	5628671	-	807	698	535	439	342	68	152	657
gene-PA5010	NC_002516.2	5628668	5629789	-	1122	1038	1065	841	568	135	551	1271
gene-PA5011	NC_002516.2	5629786	5630853	-	1068	1263	937	751	550	203	633	1519
gene-PA5012	NC_002516.2	5630850	5631887	-	1038	895	750	768	505	150	400	911
gene-PA5013	NC_002516.2	5631947	5632870	-	924	2187	2376	2217	1415	432	1568	3303
gene-PA5014	NC_002516.2	5632926	5635874	-	2949	1470	1210	1180	770	172	300	1224
gene-PA5015	NC_002516.2	5636156	5638804	+	2649	4568	3225	2990	1870	236	516	2017
gene-PA5016	NC_002516.2	5638949	5640592	+	1644	2570	1908	1449	1141	184	374	1752
gene-PA5017	NC_002516.2	5641010	5643709	+	2700	491	432	305	225	163	92	343
gene-PA5018	NC_002516.2	5643803	5644450	+	648	369	286	283	196	54	137	387
gene-PA5019	NC_002516.2	5644454	5645290	-	837	868	691	736	478	190	562	1332
gene-PA5020	NC_002516.2	5645593	5647395	+	1803	66	98	62	43	66	34	190
gene-PA5021	NC_002516.2	5647814	5649430	+	1617	438	358	274	245	54	79	303
gene-PA5022	NC_002516.2	5649522	5652878	+	3357	713	637	359	346	177	132	478
gene-PA5023	NC_002516.2	5652945	5654405	+	1461	152	125	98	97	65	26	105
gene-PA5024	NC_002516.2	5654556	5655527	+	972	66	98	448	62	65	35	72
gene-PA5025	NC_002516.2	5655648	5656925	+	1278	112	84	86	47	74	57	118
gene-PA5026	NC_002516.2	5657016	5657468	+	453	24	17	11	11	34	7	22
gene-PA5027	NC_002516.2	5657581	5658396	+	816	161	98	105	59	51	70	144
gene-PA5028	NC_002516.2	5658418	5659185	-	768	424	496	421	245	70	104	364
gene-PA5029	NC_002516.2	5659276	5660181	-	906	177	167	129	98	46	57	107
gene-PA5030	NC_002516.2	5660357	5661673	+	1317	262	237	100	81	42	41	108
gene-PA5031	NC_002516.2	5661701	5662630	-	930	37	29	19	15	26	15	45
gene-PA5032	NC_002516.2	5662742	5663815	+	1074	27	32	21	20	56	19	47
gene-PA5033	NC_002516.2	5663889	5664869	+	981	170	127	80	135	58	21	99
gene-PA5034	NC_002516.2	5664990	5666057	-	1068	437	321	298	224	63	120	453
gene-PA5035	NC_002516.2	5666234	5667667	-	1434	917	557	602	390	296	581	1378
gene-PA5036	NC_002516.2	5667696	5672141	-	4446	3406	2512	2586	1779	814	957	2933
gene-PA5037	NC_002516.2	5672366	5674021	-	1656	2893	2453	2136	1546	224	656	2453
gene-PA5038	NC_002516.2	5674028	5675134	-	1107	986	1031	928	553	93	182	899
gene-PA5039	NC_002516.2	5675184	5675702	-	519	3249	2478	2364	1664	180	817	2164
gene-PA5040	NC_002516.2	5675714	5677858	-	2145	2535	2572	2015	1573	149	239	999
gene-PA5041	NC_002516.2	5677912	5678436	-	525	375	332	301	219	41	21	112
gene-PA5042	NC_002516.2	5678433	5679056	-	624	380	400	318	250	51	49	195
gene-PA5043	NC_002516.2	5679053	5679649	-	597	455	434	433	329	46	53	244
gene-PA5044	NC_002516.2	5679649	5680713	-	1065	1577	1538	1389	930	91	158	662
gene-PA5045	NC_002516.2	5680898	5683366	+	2469	2110	1798	1293	1009	202	450	1283
gene-PA5046	NC_002516.2	5683471	5684739	-	1269	3972	3342	2307	1868	126	480	2037
gene-PA5047	NC_002516.2	5684842	5686281	-	1440	895	647	546	424	80	208	752
gene-PA5048	NC_002516.2	5686278	5687045	-	768	995	564	622	431	135	409	1110
gene-PA5049	NC_002516.2	5687105	5687320	-	216	11237	12869	8233	6037	183	989	7915
gene-PA5050	NC_002516.2	5687496	5689715	+	2220	299	252	162	158	104	68	240
gene-PA5051	NC_002516.2	5689964	5691727	+	1764	1432	1032	956	688	137	397	1407
gene-PA5052	NC_002516.2	5691762	5692457	+	696	432	237	179	186	25	107	387
gene-PA5053	NC_002516.2	5692576	5693109	+	534	385	828	235	270	117	488	1209
gene-PA5054	NC_002516.2	5693138	5694481	+	1344	679	1061	389	433	267	1180	2224
gene-PA5055	NC_002516.2	5694576	5694947	+	372	81	87	60	49	15	36	149
gene-PA5056	NC_002516.2	5695366	5697045	+	1680	154	176	122	94	97	26	158
gene-PA5057	NC_002516.2	5697198	5698055	+	858	76	74	69	33	35	32	54
gene-PA5058	NC_002516.2	5698359	5700041	+	1683	83	107	84	46	106	41	115
gene-PA5059	NC_002516.2	5700097	5700714	+	618	31	31	24	20	43	15	63
gene-PA5060	NC_002516.2	5700758	5701687	-	930	776	662	746	393	139	292	1432
gene-PA5061	NC_002516.2	5701698	5702114	-	417	235	255	256	142	42	65	303
gene-PA5062	NC_002516.2	5702258	5702533	-	276	152	132	168	86	27	36	178
gene-PA5063	NC_002516.2	5702669	5703439	+	771	614	511	308	248	38	47	381
gene-PA5064	NC_002516.2	5703454	5704080	+	627	255	149	115	101	32	31	192
gene-PA5065	NC_002516.2	5704077	5705678	+	1602	800	629	457	350	100	153	620
gene-PA5066	NC_002516.2	5705794	5706198	+	405	823	806	567	460	38	140	665
gene-PA5067	NC_002516.2	5706191	5706526	+	336	540	438	370	237	15	49	268
gene-PA5068	NC_002516.2	5706552	5706800	+	249	429	422	296	213	32	64	303
gene-PA5069	NC_002516.2	5706814	5707239	+	426	459	296	203	184	48	50	234
gene-PA5070	NC_002516.2	5707236	5708039	+	804	367	280	143	177	59	35	201
gene-PA5071	NC_002516.2	5708036	5708743	+	708	324	192	140	137	32	89	297
gene-PA5072	NC_002516.2	5708955	5710898	+	1944	511	260	180	168	78	81	287
gene-PA5073	NC_002516.2	5711008	5711469	+	462	216	256	173	140	37	88	254
gene-PA5074	NC_002516.2	5711477	5712211	-	735	503	464	332	274	28	114	420
gene-PA5075	NC_002516.2	5712204	5713166	-	963	688	589	438	421	54	112	381
gene-PA5076	NC_002516.2	5713232	5714032	-	801	831	895	492	418	42	69	435
gene-PA5077	NC_002516.2	5714270	5716855	-	2586	2350	1650	1166	1147	173	341	1605
gene-PA5078	NC_002516.2	5716848	5718425	-	1578	1746	1663	1128	954	123	177	913
gene-PA5079	NC_002516.2	5718882	5719319	-	438	78	76	82	55	20	47	140
gene-PA5080	NC_002516.2	5719316	5720287	-	972	434	430	322	242	39	91	346
gene-PA5081	NC_002516.2	5720469	5720945	+	477	122	122	103	77	20	39	113
gene-PA5082	NC_002516.2	5720950	5721849	-	900	42	48	31	31	45	9	31
gene-PA5083	NC_002516.2	5721892	5722242	-	351	9	20	18	7	18	12	21
gene-PA5084	NC_002516.2	5722267	5723517	-	1251	81	43	40	31	36	23	99
gene-PA5085	NC_002516.2	5723582	5724538	+	957	138	131	98	72	77	59	136
gene-PA5087	NC_002516.2	5725479	5726348	-	870	111	286	189	96	108	58	176
gene-PA5088	NC_002516.2	5726357	5727238	-	882	52	143	67	49	84	24	78
gene-PA5089	NC_002516.2	5727239	5729476	-	2238	108	198	91	86	88	36	138
