Geneid	10_R1	10_R2	15_R1	15_R2	20_R1	20_R2	25_R1	25_R2	35_R1	35_R2	Entity	Symbol
gene-PA5461	469	513	537	395	223	217	202	315	265	205	host	gene-PA5461
gene-PA1957	15	22	27	19	14	24	16	40	20	18	host	gene-PA1957
gene-PA3565	38	57	46	35	24	25	26	55	32	25	host	gene-PA3565
gene-PA0823	87	61	52	62	40	46	50	103	118	71	host	gene-PA0823
gene-PA0923	305	349	378	333	328	413	329	686	774	571	host	dinB
gene-PA2594	42	46	57	35	34	40	53	100	252	208	host	gene-PA2594
gene-PA1042	54	44	58	45	24	43	32	42	54	38	host	gene-PA1042
gene-PHIKZ283	1816	1515	2469	2343	1961	1451	1471	1773	863	865	phage	gene-PHIKZ283
gene-PHIKZ_p47	180	130	233	158	139	199	108	151	117	141	phage	gene-PHIKZ_p47
gene-PA1968	66	88	103	56	50	63	67	88	130	89	host	gene-PA1968
gene-PHIKZ150	55	58	69	59	45	63	29	50	133	93	phage	gene-PHIKZ150
gene-PA4242	2534	2530	2560	2385	1512	1179	1353	2068	1468	1332	host	rpmJ
gene-PA0978	96	92	133	99	103	101	86	128	143	1584	host	gene-PA0978
gene-PA2231	552	652	791	656	538	619	566	835	831	661	host	pslA
gene-PA0085	1197	1371	1953	1031	761	873	755	1235	589	572	host	hcp1
gene-PA2152	88	109	81	78	49	66	53	95	108	75	host	gene-PA2152
gene-PA4975	214	239	204	163	91	121	104	137	96	100	host	gene-PA4975
gene-PA3032	124	92	213	152	130	147	108	146	171	136	host	snr1
gene-PA4322	248	314	270	189	80	108	95	181	99	76	host	gene-PA4322
gene-PHIKZ_t02	735	824	1220	668	647	627	607	674	746	526	phage	gene-PHIKZ_t02
gene-PA5084	39	35	42	20	14	22	15	36	22	24	host	gene-PA5084
gene-PA3723	51	60	69	50	42	34	39	84	38	38	host	gene-PA3723
gene-PA1342	255	245	278	227	211	229	217	301	258	208	host	gene-PA1342
gene-PA3544	30	28	29	21	25	24	34	29	41	46	host	algE
gene-PA5408	32	59	42	52	23	36	32	50	49	36	host	gene-PA5408
gene-PA1411	58	82	67	60	42	46	59	78	65	59	host	gene-PA1411
gene-PA3094.3	4225	3941	6705	4676	4511	3602	3671	3748	3949	3366	host	gene-PA3094.3
gene-PA4422	366	389	398	336	299	417	349	592	788	1154	host	gene-PA4422
gene-PA3072	25	25	24	20	10	7	12	18	16	4	host	gene-PA3072
gene-PA4277.2	5632	4639	11345	7515	6711	5600	5884	8364	7205	6203	host	gene-PA4277.2
gene-PHIKZ227	938	893	2040	1711	2080	1373	2352	3170	2335	1955	phage	gene-PHIKZ227
gene-PA4610	84	118	22	23	7	9	7	28	5	10	host	gene-PA4610
gene-PA1282	77	79	97	58	54	42	54	55	62	41	host	gene-PA1282
gene-PA0273	7	16	9	7	6	7	7	19	4	3	host	gene-PA0273
gene-PA2705	152	157	161	126	73	100	89	139	147	122	host	gene-PA2705
gene-PA2690	79	95	93	60	55	63	51	85	84	47	host	gene-PA2690
gene-PA1293	252	232	230	162	136	148	143	198	199	188	host	gene-PA1293
gene-PA4013	178	201	236	175	128	151	140	256	225	172	host	gene-PA4013
gene-PA2043	87	99	116	88	52	68	49	100	94	54	host	gene-PA2043
gene-PA4060	51	55	37	43	20	27	17	35	48	28	host	gene-PA4060
gene-PA3993	90	92	102	78	47	76	41	88	82	53	host	gene-PA3993
gene-PA0332	83	99	86	74	70	70	52	140	113	112	host	gene-PA0332
gene-PA3944	86	101	96	84	58	46	59	117	91	70	host	gene-PA3944
gene-PA4137	54	72	34	51	36	38	40	58	61	36	host	gene-PA4137
gene-PA1492	36	32	34	26	23	21	8	25	26	23	host	gene-PA1492
gene-PA4414	1003	1007	2058	782	481	435	479	651	545	336	host	murD
gene-PA2017	163	199	229	136	71	77	72	95	123	77	host	gene-PA2017
gene-PA4241	2214	2041	2903	2387	1520	1657	1424	2121	2154	2139	host	rpsM
gene-PA0566	63	89	79	52	36	48	37	64	58	57	host	gene-PA0566
gene-PA3491	115	131	141	90	60	48	43	72	45	36	host	gene-PA3491
gene-PA4746	2173	1523	6490	2304	2190	3580	3542	3384	2645	1916	host	gene-PA4746
gene-PA3343	318	337	359	242	162	180	188	263	233	197	host	gene-PA3343
gene-PA2086	5	10	9	4	7	2	4	8	8	6	host	gene-PA2086
gene-PA1083	161	173	187	147	94	110	73	145	91	60	host	flgH
gene-PHIKZ206	2277	1998	3619	3854	3893	2860	3720	5156	3101	2932	phage	gene-PHIKZ206
gene-PA1701	6	6	11	4	4	5	4	9	10	5	host	gene-PA1701
gene-PA4948	1306	1131	1143	882	751	932	785	1273	1335	1074	host	gene-PA4948
gene-PA4685	134	139	116	88	45	49	66	66	69	77	host	gene-PA4685
gene-PA3314	44	65	62	29	26	27	16	49	24	23	host	gene-PA3314
gene-PA1553	468	433	511	379	263	252	233	377	224	186	host	ccoO1
gene-PA0254	65	51	71	60	46	42	34	52	74	56	host	gene-PA0254
gene-PA4512	349	334	269	216	176	196	184	251	313	191	host	lpxO1
gene-PA3431	57	60	51	29	16	25	15	31	25	17	host	gene-PA3431
gene-PA5460	47	59	54	40	23	33	29	31	31	26	host	gene-PA5460
gene-PA2178	9	25	15	17	8	16	8	16	14	12	host	gene-PA2178
gene-PA2380	16	9	33	11	5	5	10	23	14	20	host	gene-PA2380
gene-PA1470	22	39	38	24	10	22	19	24	29	10	host	gene-PA1470
gene-PA3483	222	220	277	183	98	120	96	228	158	141	host	gene-PA3483
gene-PA3178	94	118	106	80	47	71	72	107	95	58	host	gene-PA3178
gene-PA4026	70	92	61	62	44	68	49	64	73	86	host	gene-PA4026
gene-PA3559	980	1223	948	711	321	400	206	391	213	174	host	gene-PA3559
gene-PA0227	14	26	19	12	8	6	12	23	14	12	host	gene-PA0227
gene-PA5142	474	441	462	349	276	315	215	419	459	280	host	hisH1
gene-PA4526	502	539	666	393	292	322	285	373	372	326	host	pilB
gene-PA1117	89	110	163	108	73	91	106	128	166	143	host	gene-PA1117
gene-PA0083	316	384	346	292	196	204	171	311	151	152	host	gene-PA0083
gene-PA0769	345	442	432	326	228	243	180	300	241	214	host	gene-PA0769
gene-PA3570	70	75	59	58	51	62	36	60	75	61	host	mmsA
gene-PA0798	39	60	52	56	33	31	27	31	40	25	host	pmtA
gene-PA3141	2698	2905	2795	2025	1726	2005	1772	2957	2812	2241	host	wbpM
gene-PA4053	541	482	585	412	337	476	469	720	816	597	host	ribE
gene-PA1943	59	81	52	52	32	41	46	43	48	33	host	gene-PA1943
gene-PA0291	683	656	672	583	463	554	484	727	839	701	host	oprE
gene-PA1268	10	11	22	4	2	14	6	7	5	6	host	gene-PA1268
gene-PA2335	22	26	27	16	22	12	15	31	27	19	host	gene-PA2335
gene-PA0342	463	462	529	422	293	353	290	497	508	343	host	thyA
gene-PA3473	128	121	114	94	49	63	61	101	73	61	host	gene-PA3473
gene-PA4904	27	32	32	24	11	15	16	27	29	28	host	vanA
gene-PHIKZ098	709	698	821	665	635	727	483	720	523	536	phage	gene-PHIKZ098
gene-PA0691	1	4	5	2	3	1	2	3	9	7	host	gene-PA0691
gene-PA5323	705	736	685	499	318	364	336	517	406	344	host	argB
gene-PA3308	1256	1162	1501	1124	844	955	765	1091	1221	999	host	gene-PA3308
gene-PA2158	6	25	21	7	8	17	8	35	25	24	host	gene-PA2158
gene-PA2710	44	61	55	43	15	27	14	36	31	20	host	gene-PA2710
gene-PA4552	192	233	176	189	134	186	135	191	279	196	host	pilW
gene-PHIKZ258	1104	905	2243	2045	2506	1621	2767	3566	2411	2293	phage	gene-PHIKZ258
gene-PHIKZ_p31	107	83	128	92	76	110	91	99	196	86	phage	gene-PHIKZ_p31
gene-PA3127	22	34	42	31	31	30	18	31	13	14	host	gene-PA3127
gene-PA3477	504	596	482	355	246	270	216	343	237	185	host	rhlR
gene-PA0952	80	183	79	66	30	31	28	57	40	33	host	gene-PA0952
gene-PA4277.3	5129	6170	10133	7211	5737	5583	5462	7549	7639	6432	host	gene-PA4277.3
gene-PA3527	215	290	303	273	183	220	148	285	282	197	host	pyrC
gene-PA3609	60	72	49	41	23	37	23	23	38	33	host	potC
gene-PA1123	90	93	81	64	56	72	58	107	84	81	host	gene-PA1123
gene-PA4863	41	79	49	44	18	51	48	62	44	49	host	gene-PA4863
gene-PA4364	8	13	8	8	7	8	1	7	8	8	host	gene-PA4364
gene-PA3958	124	204	191	143	117	115	102	179	200	165	host	gene-PA3958
gene-PA5006	935	1004	1363	936	1087	1238	1091	1525	2051	1768	host	gene-PA5006
gene-PA2008	178	226	294	228	86	73	75	104	87	76	host	fahA
gene-PA3879	244	337	181	138	56	60	54	108	80	64	host	narL
gene-PA5029	106	150	100	91	92	103	83	178	210	170	host	gene-PA5029
gene-PA3262	753	656	749	572	401	477	411	633	685	532	host	gene-PA3262
gene-PA4184	95	115	119	65	55	57	63	88	81	75	host	gene-PA4184
gene-PA3094.1	3345	3013	6486	3661	3572	2734	3003	3723	3365	2134	host	gene-PA3094.1
gene-PA4978	36	39	38	30	15	18	13	24	30	17	host	gene-PA4978
gene-PA5387	5	4	12	7	6	2	5	12	14	3	host	cdhC
gene-PA2522	6	12	10	5	5	6	5	6	23	10	host	czcC
gene-PA5485	227	290	242	142	84	117	102	154	127	111	host	ampDh2
gene-PA0371	327	408	418	336	193	254	225	358	307	237	host	gene-PA0371
gene-PA0707	21	23	32	20	23	17	24	21	29	20	host	toxR
gene-PA1507	70	67	70	56	35	35	51	50	56	41	host	gene-PA1507
gene-PA3403a	32	29	21	21	25	15	7	15	39	23	host	gene-PA3403a
gene-PA3930	160	179	250	193	1836	244	241	417	456	328	host	cioA
gene-PA4406	3941	3161	6585	4009	4135	3060	5008	6829	5944	5984	host	lpxC
gene-PA4000	798	882	865	626	387	412	427	706	625	560	host	gene-PA4000
gene-PA3538	194	242	240	188	166	117	95	177	165	105	host	gene-PA3538
gene-PA4617	139	163	164	102	67	102	83	146	123	109	host	gene-PA4617
gene-PA4220	13	17	8	5	4	5	7	11	9	7	host	gene-PA4220
gene-PA0082	395	524	514	294	242	284	236	497	229	203	host	gene-PA0082
gene-PA4439	374	545	622	278	171	209	168	287	207	279	host	trpS
gene-PHIKZ_p08	974	944	2182	1507	1650	1579	1804	3412	2052	1288	phage	gene-PHIKZ_p08
gene-PA1024	23	22	17	30	10	19	1151	30	30	19	host	gene-PA1024
gene-PA2946	95	99	97	83	56	65	43	85	60	49	host	gene-PA2946
gene-PHIKZ_p49	487	464	590	446	413	450	398	514	345	357	phage	gene-PHIKZ_p49
gene-PA3001	1113	1236	1311	1005	828	782	842	1364	1337	950	host	gene-PA3001
gene-PA4389	357	349	362	276	193	205	206	244	330	248	host	gene-PA4389_gene_speA
gene-PA3581	136	176	284	177	150	221	172	240	188	157	host	glpF
gene-PA4287	30	37	357	30	26	22	20	36	34	13	host	gene-PA4287
gene-PA1795	731	770	766	539	362	391	364	651	550	423	host	cysS
gene-PA1404	12	16	12	12	9	10	10	20	23	22	host	gene-PA1404
gene-PHIKZ256	658	596	1191	1112	1245	818	1320	1741	1027	1013	phage	gene-PHIKZ256
gene-PA3741	69	63	97	81	44	38	43	91	86	80	host	gene-PA3741
gene-PA0458	216	211	192	160	104	106	118	169	180	127	host	gene-PA0458
gene-PA2031	17	27	24	8	12	15	8	14	12	10	host	gene-PA2031
gene-PA0546	463	486	444	351	248	332	289	405	293	268	host	metK
gene-PA1980	1	4	3	0	2	1	1	1	0	1	host	eraR
gene-PA0358	191	187	256	165	112	111	112	136	166	131	host	gene-PA0358
gene-PA4925	52	52	71	46	42	51	63	88	104	71	host	gene-PA4925
gene-PA3672	363	395	362	315	159	202	147	246	242	203	host	gene-PA3672
gene-PA5047	1390	660	683	473	295	353	295	536	397	306	host	gene-PA5047
gene-PA1095	1119	1104	1644	1251	1137	1469	1127	1927	1366	1272	host	gene-PA1095
gene-PA4210	6	9	15	9	6	5	2	6	17	6	host	phzA1
gene-PA1376	290	337	274	211	133	159	152	242	201	144	host	aceK
gene-PA4337	86	91	76	62	43	65	76	68	91	61	host	gene-PA4337
gene-PA1958	50	55	69	55	39	55	40	91	81	67	host	gene-PA1958
gene-PA5370	338	1145	342	255	177	243	222	354	309	271	host	gene-PA5370
gene-PA2771	202	215	262	194	134	217	134	258	272	179	host	gene-PA2771
gene-PA2027	9	8	10	6	5	5	4	10	11	9	host	gene-PA2027
gene-PA3450	151	173	160	119	318	442	513	705	3931	2780	host	gene-PA3450
gene-PA3525	1065	1471	1251	1017	826	1061	907	1338	1629	1279	host	argG
gene-PA1829	93	90	68	78	33	52	63	90	78	77	host	gene-PA1829
gene-PA5104	79	74	72	64	37	66	37	58	59	44	host	gene-PA5104
gene-PA1220	12	12	13	15	14	14	9	23	19	11	host	gene-PA1220
gene-PA0735	69	96	84	64	43	67	55	92	70	62	host	gene-PA0735
gene-PHIKZ084	661	557	780	686	549	692	493	682	574	559	phage	gene-PHIKZ084
gene-PHIKZ226	594	503	1234	1025	1112	783	1179	1625	998	1018	phage	gene-PHIKZ226
gene-PA1294	178	201	213	174	137	165	133	207	253	212	host	rnd
gene-PA4451.1	184	165	249	141	87	88	69	119	90	56	host	gene-PA4451.1
gene-PA0851	35	40	204	29	28	26	22	57	42	29	host	gene-PA0851
gene-PA3003	215	228	278	171	102	133	117	163	162	123	host	gene-PA3003
gene-PA4465	698	701	672	511	367	347	317	499	447	391	host	gene-PA4465
gene-PA3662	390	423	401	320	261	340	265	486	563	476	host	gene-PA3662
gene-PA2903	174	192	175	102	50	80	68	119	68	51	host	cobJ
gene-PA4835	32	42	32	33	26	30	32	43	38	28	host	gene-PA4835
gene-PA1914	44	35	39	27	21	20	22	30	34	36	host	gene-PA1914
gene-PA4159	10	22	25	15	16	17	24	25	33	29	host	fepB
gene-PA0002	1054	1143	847	799	543	587	511	730	692	612	host	dnaN
gene-PA2543	295	301	299	227	142	227	162	254	244	187	host	gene-PA2543
gene-PA4880	146	148	118	128	146	116	140	184	244	176	host	gene-PA4880
gene-PA3933	2227	237	256	174	92	114	109	177	124	105	host	gene-PA3933
gene-PA0055	103	116	92	81	59	66	84	99	101	72	host	gene-PA0055
gene-PA1906	32	36	39	14	40	25	30	45	70	57	host	gene-PA1906
gene-PA0536	211	304	276	209	141	156	125	224	197	176	host	gene-PA0536
gene-PA2764	122	130	146	113	65	78	72	120	74	83	host	gene-PA2764
gene-PA1916	31	25	30	21	13	23	17	27	27	21	host	gene-PA1916
gene-PA3829	40	45	36	39	21	39	22	54	54	51	host	gene-PA3829
gene-PA5487	543	628	566	429	867	304	240	412	325	231	host	gene-PA5487
gene-PA3349	1564	1654	2421	1897	1508	1559	1536	2627	1779	1506	host	gene-PA3349
gene-PA4052	346	322	438	287	214	296	253	468	414	323	host	nusB
gene-PA5406	181	188	202	153	119	162	137	191	225	181	host	gene-PA5406
gene-PA2431	64	43	46	33	12	24	24	39	45	45	host	gene-PA2431
gene-PA3096	91	100	102	60	25	28	29	48	40	31	host	xcpY
gene-PA2603.1	682	639	1109	677	681	460	522	398	491	332	host	gene-PA2603.1
gene-PA2307	28	15	32	13	7	27	16	27	31	17	host	gene-PA2307
gene-PA4808	62	104	1158	99	31	49	49	76	51	47	host	selA
gene-PA4386	1501	1445	1245	676	436	481	438	751	1578	1177	host	groES
gene-PA2744	3289	2957	4154	3229	2664	3326	2858	4160	4426	3408	host	thrS
gene-PA0030	22	20	14	22	18	13	13	28	27	18	host	gene-PA0030
gene-PA3624	760	830	766	716	522	821	622	920	1109	908	host	pcm
gene-PA5527	302	374	359	5319	149	195	161	248	218	192	host	gene-PA5527
gene-PA4511	80	116	98	78	48	66	62	112	101	75	host	gene-PA4511
gene-PA0581	598	485	491	344	256	353	316	512	510	343	host	gene-PA0581
gene-PA4922	2488	2655	2013	1661	730	855	601	1005	840	623	host	azu
gene-PA0967	534	551	557	477	342	389	384	532	573	433	host	ruvB
gene-PA4532	166	166	142	118	81	110	78	136	126	88	host	gene-PA4532
gene-PA1206	91	86	128	90	63	46	65	96	84	85	host	gene-PA1206
gene-PA3134	902	811	891	699	558	730	572	981	1051	1110	host	gltX
gene-PA3534	27	40	54	34	32	39	23	36	32	25	host	gene-PA3534
gene-PA2535	102	99	102	82	53	40	51	90	107	62	host	gene-PA2535
gene-PA5106	77	92	106	59	48	78	79	134	112	84	host	gene-PA5106
gene-PA1794	764	798	784	608	583	654	596	839	962	694	host	glnS
gene-PA4941	1886	1671	2291	1431	926	1004	1036	1542	1431	1193	host	hflC
gene-PA0374	515	556	473	419	281	335	289	429	391	269	host	ftsE
gene-PA4265	6971	6503	7777	6298	4443	4345	4438	6686	5180	4112	host	tufA
gene-PA4272	2002	2029	2459	1954	1578	1213	1493	2288	1676	1507	host	rplJ
gene-PA5170	4440	5900	1522	1326	772	864	683	973	893	739	host	arcD
gene-PA1242	72	71	90	66	47	49	31	92	65	54	host	gene-PA1242
gene-PA1193	203	239	216	191	104	128	126	222	215	131	host	gene-PA1193
gene-PA4107	0	15	20	10	6	4	5	3	6	11	host	gene-PA4107
gene-PA2483	146	160	202	125	116	128	124	183	292	199	host	gene-PA2483
gene-PA4136	34	35	34	27	20	20	29	50	29	28	host	gene-PA4136
gene-PA2101	33	39	44	22	26	23	23	35	28	32	host	gene-PA2101
gene-PHIKZ177	3743	3456	4636	3714	3293	3861	2758	3735	2795	2889	phage	gene-PHIKZ177
gene-PA2433	111	112	123	135	169	177	165	262	414	249	host	gene-PA2433
gene-PA5486	158	190	205	198	112	151	163	244	243	205	host	gene-PA5486
gene-PA4307	190	184	177	178	129	155	125	202	214	172	host	pctC
gene-PA2775.1	188	157	351	176	213	138	159	139	170	97	host	gene-PA2775.1
gene-PA3435	255	270	248	218	165	207	183	270	338	247	host	gene-PA3435
gene-PA0898	288	305	271	187	120	123	110	212	128	110	host	aruD
gene-PA2791	41	40	77	53	50	71	47	68	63	59	host	gene-PA2791
gene-PA3574	133	178	175	126	91	112	98	160	140	111	host	nalD
gene-PA3330	21	25	24	42	20	9	12	25	19	14	host	gene-PA3330
gene-PHIKZ_t03	189	177	260	140	139	121	135	154	303	190	phage	gene-PHIKZ_t03
gene-PA1332	42	35	41	30	19	18	17	43	33	28	host	gene-PA1332
gene-PA2978	186	213	179	147	75	104	75	125	90	115	host	ptpA
gene-PA5096	27	40	36	26	26	42	33	53	47	51	host	gene-PA5096
gene-PA2893	101	124	132	110	75	66	66	116	84	64	host	atuH
gene-PA3373	42	50	68	38	27	38	30	53	62	34	host	gene-PA3373
gene-PA3988	332	378	352	267	157	173	140	322	223	196	host	gene-PA3988
gene-PHIKZ249	2911	2611	3599	3354	2382	1526	2044	2769	1525	1553	phage	gene-PHIKZ249
gene-PA4257	2452	2336	2520	1943	1447	1255	1413	2277	1583	1405	host	rpsC
gene-PA5173	1888	2136	1786	1489	531	553	360	650	488	392	host	arcC
gene-PA3703	268	312	224	202	125	173	162	180	251	196	host	wspF
gene-PA1569	21	29	46	15	18	12	23	26	30	23	host	gene-PA1569
gene-PA3692	226	251	335	258	185	173	149	265	205	192	host	lptF
gene-PA0142	193	314	384	254	212	273	272	546	390	269	host	gene-PA0142
gene-PA3101	82	78	79	60	29	57	30	46	40	33	host	xcpT
gene-PA3173	199	173	194	160	90	153	91	168	122	100	host	gene-PA3173
gene-PA4828	15	35	15	6	13	15	13	13	28	6	host	gene-PA4828
gene-PA0449	86	118	122	91	66	64	50	98	114	96	host	gene-PA0449
gene-PA2848	18	27	26	23	16	21	15	29	30	26	host	gene-PA2848
gene-PA5196	76	95	118	83	66	59	71	100	132	92	host	gene-PA5196
gene-PA0942	267	284	310	241	183	231	221	321	407	295	host	gene-PA0942
gene-PA2434	23	19	41	21	15	15	13	23	27	15	host	gene-PA2434
gene-PA1264	17	18	12	10	6	5	13	8	11	14	host	gene-PA1264
gene-PA3648	2028	2284	2534	1873	1372	1417	1396	2265	1855	1466	host	opr86
gene-PA0241	19	30	18	23	15	33	13	30	30	23	host	gene-PA0241
gene-PHIKZ_p41	33	30	50	45	31	41	43	57	195	90	phage	gene-PHIKZ_p41
gene-PA4533	115	134	109	94	63	78	72	135	115	84	host	gene-PA4533
gene-PHIKZ204	1063	890	1640	1591	1578	1133	1545	2124	1323	1265	phage	gene-PHIKZ204
gene-PHIKZ_p69	702	551	1330	1303	1596	1003	1710	2331	1667	1597	phage	gene-PHIKZ_p69
gene-PA1353	18	7	16	10	7	6	5	3	17	8	host	gene-PA1353
gene-PA3482	977	1063	1027	858	651	727	657	1145	1065	782	host	metG
gene-PA1661	114	141	121	121	46	62	47	69	47	37	host	gene-PA1661
gene-PA4432	4625	4483	5390	4354	3429	2731	3215	5647	4855	2957	host	rpsI
gene-PA1518	49	47	66	54	36	41	54	53	68	68	host	gene-PA1518
gene-PA4352	1167	933	1388	299	108	149	108	197	214	100	host	gene-PA4352
gene-PA1770	1945	2157	2224	1597	1387	1540	1609	2712	2471	1914	host	ppsA
gene-PA0051	26	36	54	35	20	31	19	46	34	30	host	phzH
gene-PA0394	243	264	293	219	122	174	158	259	414	321	host	gene-PA0394
gene-PA0176	67	41	68	58	41	51	42	74	85	47	host	aer2
gene-PA2573	119	168	192	155	85	127	118	206	170	141	host	gene-PA2573
gene-PA0937	516	536	498	453	326	332	338	481	496	435	host	gene-PA0937
gene-PA0179	41	39	54	38	34	32	42	40	36	35	host	gene-PA0179
gene-PA1008	268	317	270	272	185	199	588	250	195	342	host	bcp
gene-PA0972	3768	1160	1258	1207	1109	810	739	1045	1008	1259	host	tolB
gene-PA3203	120	178	147	127	88	80	73	141	96	83	host	gene-PA3203
gene-PA4934	1100	908	1259	1012	709	555	715	1127	806	718	host	rpsR
gene-PA1241	53	75	83	54	42	53	55	66	126	98	host	gene-PA1241
gene-PA2947	33	34	53	17	14	28	6	18	31	11	host	gene-PA2947
gene-PA2578	45	68	67	44	26	31	38	56	42	32	host	gene-PA2578
gene-PA3093	320	368	352	292	193	268	250	348	454	349	host	gene-PA3093
gene-PA0553	149	168	145	114	88	106	106	177	159	126	host	gene-PA0553
gene-PA2907	56	96	64	50	39	28	44	77	84	52	host	cobL
gene-PA4595	1413	1411	2112	1160	762	2476	812	2059	2513	1000	host	gene-PA4595
gene-PA1132	140	165	284	170	158	141	205	304	331	205	host	gene-PA1132
gene-PA1850	22	39	38	24	12	14	13	26	28	24	host	gene-PA1850
gene-PA5348	508	640	655	506	348	363	331	569	401	314	host	gene-PA5348
gene-PA1773	1155	1030	1526	1181	1264	1521	1375	1823	3120	2507	host	cmaX
gene-PA0124	70	62	51	30	34	30	38	40	46	44	host	gene-PA0124
gene-PA1096	579	637	860	694	552	604	566	886	634	525	host	gene-PA1096
gene-PA4851	342	416	388	354	232	241	241	374	384	290	host	gene-PA4851
gene-PA1584	1763	1745	1889	1490	1265	1303	1136	1739	1283	1168	host	sdhB
gene-PA2088	11	14	19	9	16	7	10	22	20	16	host	gene-PA2088
gene-PA2032	123	128	116	94	81	92	93	142	160	131	host	gene-PA2032
gene-PHIKZ082	187	201	238	211	168	210	179	232	516	344	phage	gene-PHIKZ082
gene-PA1007	375	373	513	342	215	247	185	393	300	381	host	gene-PA1007
gene-PA2935	16	25	26	21	15	15	16	23	27	30	host	gene-PA2935
gene-PA3659	153	205	195	153	93	117	92	159	100	89	host	gene-PA3659
gene-PA2677	42	51	27	31	26	25	31	46	56	40	host	gene-PA2677
gene-PA0586	119	88	104	100	67	67	65	84	101	89	host	gene-PA0586
gene-PA2051	11	4	12	11	4	5	3	12	23	10	host	gene-PA2051
gene-PA5346	654	768	692	477	347	435	342	546	485	346	host	gene-PA5346
gene-PA1019a	3	4	2	0	3	4	2	0	3	0	host	gene-PA1019a
gene-PA0779	1027	1067	753	527	296	326	284	419	1029	783	host	gene-PA0779
gene-PA5067	308	321	315	232	212	189	208	349	299	239	host	hisE
gene-PHIKZ_p72	1074	1065	2786	2487	4382	3155	5674	8480	6215	5182	phage	gene-PHIKZ_p72
gene-PA0344	51	91	69	52	27	34	38	43	45	22	host	gene-PA0344
gene-PA2870	158	176	152	127	96	113	108	151	135	89	host	gene-PA2870
gene-PA1648	36	52	31	35	14	32	15	54	56	37	host	gene-PA1648
gene-PA1592	1802	2340	2286	1860	1219	1469	1293	2261	2836	2221	host	gene-PA1592
gene-PA2740	394	412	420	302	232	211	228	422	290	246	host	pheS
gene-PA0847	131	157	153	123	159	134	145	188	2968	207	host	gene-PA0847
gene-PA5336	414	396	391	338	246	268	245	357	439	366	host	gmk
gene-PA1058	108	118	131	101	37	57	46	43	38	40	host	gene-PA1058
gene-PA2592	226	215	251	183	137	123	124	216	148	140	host	gene-PA2592
gene-PA2868	131	155	130	88	54	82	73	104	75	50	host	gene-PA2868
gene-PA5209	169	223	372	189	166	183	202	273	234	185	host	gene-PA5209
gene-PA1555	465	424	1117	776	217	241	215	285	307	214	host	ccoP2
gene-PA0774	183	194	231	178	134	142	130	188	181	109	host	gene-PA0774
gene-PA3383	4	12	6	8	5	9	5	9	14	11	host	gene-PA3383
gene-PA0463	108	106	116	93	67	71	49	107	90	53	host	creB
gene-PA4737	207	213	187	150	85	85	69	101	101	84	host	gene-PA4737
gene-PA4965	173	198	168	131	66	95	63	97	81	63	host	gene-PA4965
gene-PHIKZ_p89	22	27	31	28	29	26	35	31	24	21	phage	gene-PHIKZ_p89
gene-PHIKZ105	2932	2645	2255	2173	1160	1035	775	1035	590	531	phage	gene-PHIKZ105
gene-PA1159	1260	1111	1520	909	658	744	673	1020	777	584	host	gene-PA1159
gene-PA1177	21	17	27	16	15	11	25	34	21	15	host	napE
gene-PA4705	128	111	152	84	84	103	82	156	131	91	host	gene-PA4705
gene-PA1012	799	889	865	658	1211	489	443	728	562	443	host	gene-PA1012
gene-PA3126	167	194	132	121	69	80	87	100	266	186	host	ibpA
gene-PA1148	26	21	27	28	14	18	15	26	26	12	host	toxA
gene-PA1769	655	609	861	765	603	818	712	1099	1288	937	host	gene-PA1769
gene-PA0609	946	581	545	388	312	304	292	451	348	281	host	trpE
gene-PA4525	3416	4354	14825	7288	1251	1291	958	2024	1021	1107	host	pilA
gene-PHIKZ162	2035	1930	2534	2049	1810	2275	1535	2221	1728	1700	phage	gene-PHIKZ162
gene-PA4889	180	152	1179	193	84	111	101	149	104	43	host	gene-PA4889
gene-PA4365	11	10	12	7	5	9	0	11	16	7	host	gene-PA4365
gene-PA0888	552	604	739	515	405	424	414	688	627	478	host	aotJ
gene-PA2548	33	44	28	20	23	16	7	22	33	15	host	gene-PA2548
gene-PA1812	716	645	620	496	263	362	286	391	382	322	host	mltD
gene-PA2309	12	16	24	10	23	25	19	26	39	23	host	gene-PA2309
gene-PHIKZ078	87	83	117	71	76	84	80	98	187	124	phage	gene-PHIKZ078
gene-PA1022	43	48	27	37	19	19	27	30	30	25	host	gene-PA1022
gene-PA0876	179	183	195	162	138	118	110	146	166	123	host	gene-PA0876
