Geneid	10_R1	10_R2	15_R1	15_R2	20_R1	20_R2	25_R1	25_R2	35_R1	35_R2	Entity	Symbol
gene-PA1332	23	29	19	31	18	15	25	30	20	42	host	gene-PA1332
gene-PA1983	4	5	3	4	1	5	4	1	2	13	host	exaB
gene-PA3581	130	146	175	204	134	123	119	125	149	216	host	glpF
gene-PA4986	93	142	91	99	75	65	77	88	108	234	host	gene-PA4986
gene-PA3092	67	83	68	91	75	81	83	57	123	217	host	fadH1
gene-PA4322	205	244	172	244	90	115	78	122	82	223	host	gene-PA4322
gene-PA2843	131	132	98	121	84	90	73	85	81	203	host	gene-PA2843
gene-PA3839	176	274	193	247	115	121	103	144	124	330	host	gene-PA3839
gene-PA4687	189	189	152	419	194	172	231	332	293	522	host	hitA
gene-PA1253	11	21	17	14	11	9	4	4	4	48	host	gene-PA1253
gene-PA5210	289	370	248	339	198	172	186	216	292	444	host	gene-PA5210
gene-PHIKZ_p57	1303	1474	2123	1971	2651	2821	2546	1527	849	589	phage	gene-PHIKZ_p57
gene-PA2867	349	664	421	541	360	327	348	414	345	701	host	gene-PA2867
gene-PHIKZ_p29	979	945	1536	1550	5351	5617	8200	6286	14832	18384	phage	gene-PHIKZ_p29
gene-PA1344	107	142	97	129	75	72	61	57	79	249	host	gene-PA1344
gene-PA1079	349	351	269	303	184	168	159	159	145	242	host	flgD
gene-PA4356	67	55	91	104	42	47	34	64	36	92	host	xenB
gene-PA1090	166	169	118	102	64	69	44	53	35	75	host	gene-PA1090
gene-PA3138	159	276	182	221	136	125	140	151	171	264	host	uvrB
gene-PA1111	25	24	13	43	31	21	29	28	30	63	host	gene-PA1111
gene-PA0697	6	7	6	3	3	6	1	3	1	7	host	gene-PA0697
gene-PA2807	16	18	13	21	15	10	12	15	16	23	host	gene-PA2807
gene-PA4202	38	29	40	44	23	27	18	27	30	133	host	gene-PA4202
gene-PA1265	3	7	2	9	2	4	3	1	2	22	host	gene-PA1265
gene-PHIKZ191	1360	1498	2323	1909	1927	2249	1411	995	1279	1034	phage	gene-PHIKZ191
gene-PA0758	227	299	195	291	156	175	152	183	194	300	host	gene-PA0758
gene-PHIKZ189	13182	13485	23572	21061	20365	22861	12253	10847	3615	3763	phage	gene-PHIKZ189
gene-PA5386	15	4	6	9	4	1	3	1	10	38	host	cdhA
gene-PA3496	126	171	131	209	155	114	172	166	284	288	host	gene-PA3496
gene-PA0361	133	175	112	154	92	99	70	100	96	323	host	gene-PA0361
gene-PA2811	106	131	80	101	77	70	67	61	73	74	host	gene-PA2811
gene-PA1209	24	27	20	21	26	21	19	28	23	64	host	gene-PA1209
gene-PA0866	360	378	282	330	238	220	181	259	198	343	host	aroP2
gene-PA0342	369	382	317	435	315	248	238	282	334	438	host	thyA
gene-PA3472	154	190	166	159	108	105	95	136	127	249	host	gene-PA3472
gene-PA3310	245	348	213	294	180	157	160	177	219	337	host	gene-PA3310
gene-PA3756	234	255	214	258	175	174	173	195	302	434	host	gene-PA3756
gene-PA4672	1362	1152	1122	1352	773	719	790	795	821	4856	host	gene-PA4672
gene-PA5563	445	532	381	475	332	276	314	353	399	486	host	soj
gene-PHIKZ054	10234	10791	16481	14351	18851	21905	26163	32623	25021	39417	phage	gene-PHIKZ054
gene-PA1347	14	13	12	25	6	14	16	6	20	31	host	gene-PA1347
gene-PA3876	30	49	16	40	25	9	24	19	30	52	host	narK2
gene-PA3462	24	57	31	63	21	20	24	37	34	73	host	gene-PA3462
gene-PA3804	523	533	405	485	253	239	218	253	222	552	host	gene-PA3804
gene-PA3009	530	495	517	718	533	542	583	515	711	503	host	gene-PA3009
gene-PA3758	16	34	19	17	19	24	19	14	12	40	host	gene-PA3758
gene-PA4262	2357	2499	1868	2170	1480	1323	1287	1294	1408	2285	host	rplD
gene-PHIKZ_p23	953	1283	998	1078	466	532	368	163	588	270	phage	gene-PHIKZ_p23
gene-PA0874	19	35	44	31	17	19	18	20	21	71	host	gene-PA0874
gene-PA3021	106	130	117	125	94	82	81	198	102	131	host	gene-PA3021
gene-PA4927	46	75	47	75	42	43	56	48	45	117	host	gene-PA4927
gene-PA1679	237	263	308	345	246	267	261	371	320	604	host	gene-PA1679
gene-PA1855	3	4	3	0	4	2	6	4	8	15	host	gene-PA1855
gene-PA4881	24	40	21	26	15	17	23	41	45	70	host	gene-PA4881
gene-PA4600	107	149	106	112	91	69	97	81	115	147	host	nfxB
gene-PA1231	9	3	5	1	9	11	11	2	6	7	host	gene-PA1231
gene-PA4280.4	18467	17847	12970	22263	20177	11155	8788	10342	8676	6229	host	gene-PA4280.4
gene-PA0763	1186	1556	1346	1805	1202	1206	1151	1784	1836	4494	host	mucA
gene-PHIKZ077	310	332	1948	1376	11054	12687	13373	11787	5381	6442	phage	gene-PHIKZ077
gene-PHIKZ_p16	703	684	1042	977	2626	2314	4977	3694	6209	8388	phage	gene-PHIKZ_p16
gene-PA0036	216	311	213	264	176	152	150	189	253	435	host	trpB
gene-PA5181	193	204	223	244	175	142	143	161	201	342	host	gene-PA5181
gene-PA3116	258	286	232	280	163	181	159	156	205	384	host	gene-PA3116
gene-PA3521	6	10	7	6	6	5	14	14	7	36	host	gene-PA3521
gene-PA0291	499	583	480	573	414	390	388	411	452	640	host	oprE
gene-PA1094	965	1070	947	1082	686	695	532	587	544	659	host	fliD
gene-PA1781	45	37	46	48	34	46	29	60	59	123	host	nirB
gene-PA3770	1146	1325	1072	1414	992	967	989	1213	1145	1952	host	guaB
gene-PA5546	174	217	170	190	111	235	127	160	238	337	host	gene-PA5546
gene-PA2628	121	142	114	150	93	81	74	82	81	152	host	gene-PA2628
gene-PA3937	11	15	2	12	18	28	14	16	24	42	host	gene-PA3937
gene-PA3123	46	67	43	52	35	29	21	47	30	49	host	gene-PA3123
gene-PA1693	61	82	45	70	41	50	52	66	90	102	host	pscR
gene-PA2840	472	404	433	646	299	350	335	305	284	849	host	gene-PA2840
gene-PA2477	27	35	31	27	27	10	22	20	19	70	host	gene-PA2477
gene-PA0721	9	10	11	10	3	3	1	2	3	16	host	gene-PA0721
gene-PA2743	5203	5964	4639	5707	3352	3392	3009	3450	3411	5699	host	infC
gene-PA3640	1593	1941	1494	1773	1112	1115	1168	1085	1441	2059	host	dnaE
gene-PA4156	26	51	44	42	40	34	39	55	81	123	host	gene-PA4156
gene-PA4582	83	59	54	114	53	62	57	46	85	153	host	gene-PA4582
gene-PA0661	66	106	86	92	69	65	68	65	100	77	host	gene-PA0661
gene-PA4409	707	880	881	1231	389	365	337	565	331	505	host	ftsQ
gene-PA4644	40	70	49	46	24	27	28	64	38	97	host	gene-PA4644
gene-PA5504	224	275	211	269	193	190	139	231	180	256	host	gene-PA5504
gene-PA3323	9	16	15	13	16	21	24	13	43	42	host	gene-PA3323
gene-PA1321	26	22	22	33	20	24	16	28	35	90	host	cyoE
gene-PA4819	8	14	8	12	2	8	5	7	13	20	host	gene-PA4819
gene-PA5380	143	143	148	146	106	93	72	109	136	567	host	gbdR
gene-PA0050	28	35	23	35	30	27	24	25	25	45	host	gene-PA0050
gene-PA3731	194	220	194	200	112	114	94	102	200	616	host	gene-PA3731
gene-PA0326	7	14	19	12	1	12	5	10	15	47	host	gene-PA0326
gene-PA4726.11	29246	33724	26479	34140	20628	24175	15950	17929	17024	17305	host	crcZ
gene-PA0615	147	157	136	167	82	95	103	94	130	229	host	gene-PA0615
gene-PA4018	164	195	135	135	90	97	109	72	110	205	host	gene-PA4018
gene-PA1150	492	635	480	601	403	381	359	258	457	384	host	pys2
gene-PA0953	102	174	138	159	105	83	95	122	147	250	host	gene-PA0953
gene-PA1028	81	88	83	107	85	76	82	59	121	156	host	gene-PA1028
gene-PA5148	94	107	84	90	73	48	51	74	72	72	host	gene-PA5148
gene-PA2777	122	146	124	143	68	70	66	95	98	228	host	gene-PA2777
gene-PA0357	445	485	355	465	272	262	285	387	481	905	host	mutM
gene-PA4283	337	196	154	194	594	1567	52	57	264	281	host	recD
gene-PA0859	110	118	108	104	86	80	64	76	80	368	host	gene-PA0859
gene-PA2247	265	277	257	253	191	194	202	226	260	271	host	bkdA1
gene-PA4148	24	20	11	9	5	22	13	20	17	57	host	gene-PA4148
gene-PA2804	15	25	13	26	9	12	9	11	22	20	host	gene-PA2804
gene-PA5226	229	310	202	234	217	188	202	193	295	224	host	gene-PA5226
gene-PA5231	502	795	802	1078	352	341	269	347	357	756	host	gene-PA5231
gene-PA3154	1100	1492	807	877	441	465	391	396	412	442	host	wzy
gene-PA3844	19	21	17	19	12	16	17	13	8	33	host	gene-PA3844
gene-PA0115	115	144	74	122	62	72	71	61	110	113	host	gene-PA0115
gene-PA1472	36	54	42	53	43	23	28	23	44	70	host	gene-PA1472
gene-PA5475	218	522	196	300	111	149	106	101	114	187	host	gene-PA5475
gene-PA2011	204	233	122	174	83	72	75	79	101	207	host	liuE
gene-PA3072	18	14	8	14	11	8	7	2	5	32	host	gene-PA3072
gene-PA4920	187	275	231	313	130	133	129	134	162	466	host	nadE
gene-PA1698	18	28	7	16	12	21	12	18	15	48	host	popN
gene-PA0221	19	35	22	21	7	26	11	12	22	47	host	gene-PA0221
gene-PA3184	199	251	183	224	177	123	154	173	204	531	host	gene-PA3184
gene-PA1564	181	224	190	231	239	162	238	236	267	252	host	gene-PA1564
gene-PA1024	25	26	22	29	16	18	19	21	22	58	host	gene-PA1024
gene-PA1309	107	130	69	108	52	41	52	85	69	198	host	gene-PA1309
gene-PA2250	360	470	331	462	233	231	178	226	170	408	host	lpdV
gene-PA0852	105	126	98	118	74	79	68	77	86	134	host	cbpD
gene-PA0244	22	28	12	37	12	12	17	20	18	92	host	gene-PA0244
gene-PA3010	286	319	225	283	154	124	146	210	227	348	host	gene-PA3010
gene-PA4434	96	123	95	142	80	91	68	72	103	171	host	gene-PA4434
gene-PA4877	45	70	65	54	38	42	101	50	45	159	host	gene-PA4877
gene-PA5262	505	650	530	682	576	554	643	546	976	1223	host	algZ
gene-PA2560	131	153	124	144	146	104	132	189	226	191	host	gene-PA2560
gene-PA1070	212	236	168	200	122	118	108	119	81	183	host	braG
gene-PA3606	38	55	48	34	17	20	27	71	38	109	host	gene-PA3606
gene-PA3486	110	141	112	101	72	74	60	103	96	196	host	gene-PA3486
gene-PA5511	234	373	240	323	168	172	150	199	176	479	host	mifR
gene-PA5500	138	187	149	146	81	77	118	161	145	407	host	znuC
gene-PA4510	27	26	30	19	15	10	643	15	16	67	host	gene-PA4510
gene-PA3906	85	121	88	133	72	78	54	89	44	160	host	gene-PA3906
gene-PA0407	474	652	385	507	276	224	267	278	334	621	host	gshB
gene-PA5502	172	146	145	167	100	106	101	136	155	349	host	gene-PA5502
gene-PA1081	350	356	396	463	414	421	263	209	168	264	host	flgF
gene-PA5436	281	325	225	307	139	147	158	173	209	748	host	gene-PA5436
gene-PHIKZ232	3568	3683	5025	4407	1981	2627	1007	733	833	602	phage	gene-PHIKZ232
gene-PA0430	180	196	160	195	101	154	120	112	196	233	host	metF
gene-PA1575	72	63	47	56	44	31	37	56	82	118	host	gene-PA1575
gene-PA0491	64	80	54	73	42	40	57	61	70	66	host	gene-PA0491
gene-PA0713	33	41	41	46	27	36	26	16	25	27	host	gene-PA0713
gene-PA4190	39	56	37	80	41	42	33	40	37	73	host	pqsL
gene-PA1553	474	552	336	373	217	248	196	251	225	358	host	ccoO1
gene-PA4168	148	148	148	153	107	98	131	147	200	372	host	fpvB
gene-PA2847	35	44	16	29	16	19	21	18	28	66	host	gene-PA2847
gene-PA3733	171	187	160	178	97	110	129	146	174	323	host	gene-PA3733
gene-PA4532	101	127	107	141	75	50	51	452	89	160	host	gene-PA4532
gene-PA4665	316	380	242	289	142	147	157	165	135	289	host	prfA
gene-PHIKZ059	4594	4863	7682	6648	6163	6807	4893	4451	4020	2446	phage	gene-PHIKZ059
gene-PA4060	31	40	26	44	19	40	23	18	20	55	host	gene-PA4060
gene-PA2336	14	7	14	17	19	9	6	17	18	79	host	gene-PA2336
gene-PA5557	1843	1829	1383	1460	905	949	848	809	767	1296	host	atpH
gene-PA3228	198	222	182	201	134	110	95	106	116	226	host	gene-PA3228
gene-PA5196	74	71	45	68	65	59	87	80	124	137	host	gene-PA5196
gene-PA0568	60	47	48	46	32	36	32	37	49	96	host	gene-PA0568
gene-PA5497	324	588	445	500	215	213	186	207	310	327	host	nrdJa
gene-PA4461	750	826	587	1948	455	467	449	537	1805	931	host	gene-PA4461
gene-PA5544	126	153	121	154	102	103	105	130	171	294	host	gene-PA5544
gene-PA4358	157	207	163	199	99	109	92	111	114	183	host	gene-PA4358
gene-PA2575	56	61	51	55	52	34	54	74	64	85	host	gene-PA2575
gene-PA3172	121	118	104	107	59	67	47	67	66	134	host	gene-PA3172
gene-PA2283	10	17	19	20	24	16	12	19	14	53	host	gene-PA2283
gene-PA1874	147	174	121	180	113	113	85	120	158	466	host	gene-PA1874
gene-PA1928	15	19	12	17	9	5	29	5	20	33	host	rimJ
gene-PA1981	0	3	0	1	2	0	3	0	3	10	host	gene-PA1981
gene-PA0409	268	437	214	508	124	160	142	129	149	326	host	pilH
gene-PA1717	38	56	49	67	35	28	26	28	33	106	host	pscD
gene-PA2646	100	106	68	68	34	44	45	49	61	86	host	nuoK
gene-PA1966	42	38	38	48	20	21	21	29	21	67	host	gene-PA1966
gene-PA4977	34	57	35	38	27	23	23	31	52	89	host	aruI
gene-PA2775	228	254	269	312	229	248	225	282	341	434	host	gene-PA2775
gene-PA0987	46	55	58	50	44	45	63	44	60	98	host	gene-PA0987
gene-PA2277	23	25	20	26	25	19	31	32	68	95	host	arsR
gene-PA3293	21	17	30	29	11	18	14	25	14	40	host	gene-PA3293
gene-PA2790	40	45	46	48	24	25	30	34	40	55	host	gene-PA2790
gene-PA1703	80	101	75	89	43	35	36	49	63	119	host	pcrD
gene-PA1729	117	188	120	160	93	97	106	121	137	428	host	gene-PA1729
gene-PA2591	387	503	373	462	332	323	309	295	389	494	host	gene-PA2591
gene-PA4339	85	116	84	112	58	60	38	207	50	184	host	gene-PA4339
gene-PA3160	1248	1638	1340	1484	1073	1054	901	1156	1469	1503	host	wzz
gene-PA2078	31	29	24	24	11	22	20	11	21	60	host	gene-PA2078
gene-PA0333	81	131	88	108	74	79	65	83	65	402	host	gene-PA0333
gene-PA1536	46	35	47	57	29	26	31	45	25	50	host	gene-PA1536
gene-PA5483	225	242	229	256	219	241	273	273	416	874	host	algB
gene-PA3390	23	16	20	14	6	27	11	30	18	26	host	gene-PA3390
gene-PA0601	78	109	86	103	58	55	81	72	98	164	host	gene-PA0601
gene-PA4559	399	442	262	314	173	185	148	174	160	705	host	lspA
gene-PA3336	38	78	53	74	45	36	46	49	33	128	host	gene-PA3336
gene-PA1849	7	4	5	1	1	0	2	2	0	9	host	gene-PA1849
gene-PA5570	1349	2215	1353	1637	1232	1141	1061	1103	1165	563	host	rpmH
gene-PA3040	64	107	68	93	68	73	80	122	126	132	host	gene-PA3040
gene-PA5364	373	458	311	325	218	197	234	240	255	510	host	gene-PA5364
gene-PA1299	116	122	94	98	77	79	89	73	106	117	host	gene-PA1299
gene-PA5400	11	13	20	17	12	13	15	17	20	55	host	gene-PA5400
gene-PA3744	2700	2669	2280	2933	1472	1633	1339	1565	1530	4450	host	rimM
gene-PA4209	51	98	52	70	61	50	65	64	67	113	host	phzM
gene-PA5454	286	359	200	330	167	177	179	161	247	314	host	rmd
gene-PA3221	65	84	32	61	34	27	40	28	36	29	host	csaA
gene-PA4516	88	115	60	76	50	63	77	80	83	170	host	gene-PA4516
gene-PA3683	182	243	145	194	121	90	97	109	88	185	host	gene-PA3683
gene-PA0276	77	45	60	53	36	45	45	55	28	210	host	gene-PA0276
gene-PA0775	147	189	143	176	125	117	121	96	175	185	host	gene-PA0775
gene-PA5063	5554	211	167	199	137	127	120	203	182	302	host	ubiE
gene-PA3188	315	317	283	284	203	210	159	184	101	159	host	gene-PA3188
gene-PHIKZ263	1666	1833	1902	2087	1196	1762	799	600	665	435	phage	gene-PHIKZ263
gene-PA3855	170	247	165	227	139	106	122	154	146	273	host	gene-PA3855
gene-PA5427	187	361	236	337	112	141	111	138	185	403	host	adhA
gene-PA0090	695	665	637	707	399	446	352	415	303	802	host	clpV1
gene-PA1894	25	35	23	31	21	17	17	18	28	21	host	gene-PA1894
gene-PA2538	28	39	32	33	20	17	21	25	12	65	host	gene-PA2538
gene-PA5209	144	144	154	228	119	131	120	155	154	316	host	gene-PA5209
gene-PA1335	75	99	73	80	52	36	43	57	63	89	host	gene-PA1335
gene-PA0193	8	9	9	5	2	6	5	5	10	20	host	gene-PA0193
gene-PA2462	3480	3791	2527	2998	1290	1479	1253	1470	1723	2658	host	gene-PA2462
gene-PA2425	14	10	22	22	15	15	13	29	28	41	host	pvdG
gene-PA5416	28	25	21	37	25	20	29	34	44	89	host	soxB
gene-PA3262.2	5832	2582	3382	3556	3076	2720	3102	4345	3911	5991	host	gene-PA3262.2
gene-PA2665	49	42	33	48	22	40	39	48	68	199	host	gene-PA2665
gene-PA1932	66	89	86	93	61	86	71	107	141	313	host	gene-PA1932
gene-PA2220	57	73	53	72	39	32	50	45	63	74	host	gene-PA2220
gene-PA4812	850	1084	818	1012	490	443	372	325	464	908	host	fdnG
gene-PA0340	899	837	809	1027	874	763	924	601	1060	871	host	gene-PA0340
gene-PA1383	160	176	120	203	130	113	162	133	268	374	host	gene-PA1383
gene-PHIKZ123	6767	6931	9377	8117	5073	6402	4437	4229	2394	1993	phage	gene-PHIKZ123
gene-PA0443	23	38	23	31	23	26	40	23	35	54	host	gene-PA0443
gene-PA0021	21	12	20	26	9	14	9	7	7	61	host	gene-PA0021
gene-PA3200	149	195	174	256	137	125	173	167	260	458	host	gene-PA3200
gene-PA4222	14	13	3	15	6	16	12	5	10	53	host	gene-PA4222
gene-PHIKZ126	268	270	357	390	1160	1090	3718	2747	7390	9446	phage	gene-PHIKZ126
gene-PA4074	52	39	34	28	25	20	17	30	43	184	host	gene-PA4074
gene-PA3954	25	37	15	32	14	22	13	29	29	53	host	gene-PA3954
gene-PA1899	6	3	6	12	9	4	1	4	4	9	host	phzA2
gene-PA4280	555	592	453	577	400	363	351	1042	494	825	host	birA
gene-PA4620	25	46	48	45	30	20	21	28	26	87	host	gene-PA4620
gene-PA2167	8	18	12	12	7	7	12	18	26	61	host	gene-PA2167
gene-PA2774	204	219	188	230	144	155	124	181	175	476	host	gene-PA2774
gene-PA4926	30	34	29	32	23	26	29	21	30	48	host	gene-PA4926
gene-PHIKZ260	982	1182	995	940	464	512	260	199	258	135	phage	gene-PHIKZ260
gene-PA1217	44	50	43	60	40	35	41	47	51	102	host	gene-PA1217
gene-PA3622	749	708	697	824	475	408	434	623	591	1226	host	rpoS
gene-PA1651	73	75	82	94	68	54	58	102	99	187	host	gene-PA1651
gene-PA1038	47	56	30	37	33	33	24	41	31	49	host	gene-PA1038
gene-PA2701	19	30	27	28	22	20	13	26	26	139	host	gene-PA2701
gene-PHIKZ168	3357	3238	6120	6113	13046	14772	6512	4397	1778	2215	phage	gene-PHIKZ168
gene-PA3411	16	17	12	11	4	6	10	13	16	14	host	gene-PA3411
gene-PA5235	261	247	239	382	144	147	151	160	270	329	host	glpT
gene-PA2122	21	20	17	23	14	10	19	13	22	29	host	gene-PA2122
gene-PA2487	14	26	13	11	14	10	21	11	18	44	host	gene-PA2487
gene-PA5042	233	318	204	266	157	163	148	145	519	290	host	pilO
gene-PA3637	851	822	654	916	516	518	506	800	734	907	host	pyrG
gene-PA4291	393	408	323	437	416	326	410	438	568	588	host	gene-PA4291
gene-PA5397	11	41	25	25	20	17	18	29	34	71	host	gene-PA5397
gene-PA2130	21	21	24	25	20	16	13	22	33	61	host	cupA3
gene-PA5108	263	375	297	374	326	258	323	294	434	569	host	gene-PA5108
gene-PA3825	122	138	157	193	103	89	89	116	149	256	host	gene-PA3825
gene-PA2307	19	19	8	14	10	17	23	11	21	47	host	gene-PA2307
gene-PA2279	13	27	16	31	14	14	19	19	11	36	host	arsC
gene-PA1170	121	125	107	125	76	77	76	120	89	212	host	gene-PA1170
gene-PA4885	46	83	49	50	43	40	56	50	87	118	host	irlR
gene-PA5494	1038	1620	989	1269	1044	878	960	742	1239	732	host	gene-PA5494
gene-PA2384	38	22	14	36	8	21	13	26	24	64	host	gene-PA2384
gene-PA1198	790	966	821	1054	864	828	912	984	1232	1691	host	gene-PA1198
gene-PA4651	14	16	11	11	4	9	11	16	12	34	host	gene-PA4651
gene-PA2479	58	97	53	75	15	34	19	28	19	51	host	gene-PA2479
gene-PA2901	197	227	184	229	190	164	160	192	203	390	host	gene-PA2901
gene-PA3632	102	100	78	99	63	58	55	65	48	102	host	gene-PA3632
gene-PA3987	1789	2069	1618	1982	1302	1296	1346	1359	1494	2580	host	leuS
gene-PA4263	3539	3505	2795	3158	1946	1875	1808	1683	1837	3952	host	rplC
gene-PA0654	220	238	215	274	167	154	164	200	204	287	host	speD
gene-PA1380	50	36	26	47	37	28	25	40	32	103	host	gene-PA1380
gene-PA3495	46	44	49	37	28	32	18	29	38	41	host	nth
gene-PHIKZ095	2719	2800	3527	3786	9639	9525	15602	11864	25858	50070	phage	gene-PHIKZ095
gene-PA5419	10	14	9	17	11	15	9	13	19	38	host	soxG
gene-PA3190	1724	2023	1725	1777	1465	1325	1304	1963	1264	2429	host	gene-PA3190
gene-PA2888	24	25	12	16	9	19	12	12	19	41	host	atuC
gene-PA3816	379	389	315	402	231	217	235	178	333	532	host	cysE
gene-PA1939	644	801	637	780	483	432	570	513	839	990	host	gene-PA1939
gene-PA1429	209	531	349	573	129	142	124	132	143	475	host	gene-PA1429
gene-PA4293	101	105	77	96	52	67	67	64	75	134	host	pprA
gene-PA2015	326	428	301	440	197	183	197	248	276	395	host	liuA
gene-PA4296	34	48	22	37	25	31	25	31	47	84	host	pprB
gene-PA2605	47	63	46	43	37	36	22	64	40	87	host	gene-PA2605
gene-PHIKZ_p69	785	808	1115	960	550	678	270	173	244	173	phage	gene-PHIKZ_p69
gene-PA4674	102	131	96	119	108	89	146	138	444	718	host	gene-PA4674
gene-PA0681	16	15	10	16	8	7	10	19	18	31	host	gene-PA0681
gene-PA1714	130	169	113	169	99	86	122	173	143	505	host	exsD
gene-PA0556	90	61	53	67	58	33	42	54	43	131	host	gene-PA0556
gene-PHIKZ092	1112	1055	1617	1599	4387	4418	7806	6722	16591	48929	phage	gene-PHIKZ092
gene-PA3566	17	35	24	28	17	18	12	37	22	42	host	gene-PA3566
gene-PA3630	43	42	53	53	29	37	33	33	51	82	host	gfnR
gene-PA0905.3	1283	869	1504	1553	1167	1139	1273	2494	1881	4363	host	gene-PA0905.3
gene-PA3618	85	141	90	98	72	82	59	73	124	184	host	gene-PA3618
gene-PA4988	113	106	104	119	86	64	78	70	106	387	host	waaA
gene-PA4169	31	48	65	43	35	35	42	47	79	147	host	gene-PA4169
gene-PA2931	50	57	64	84	56	59	57	55	91	108	host	cifR
gene-PA0122	141	179	141	220	98	115	109	113	129	140	host	gene-PA0122
gene-PA1568	10	16	5	9	12	10	15	6	17	25	host	gene-PA1568
gene-PA0599	118	165	169	157	83	82	113	106	125	315	host	gene-PA0599
gene-PA4690.4	13238	5991	6905	20904	11604	13366	6925	7193	9745	3349	host	gene-PA4690.4
gene-PA3509	5	11	6	5	7	5	2	3	11	22	host	gene-PA3509
gene-PA2686	92	122	86	93	85	78	175	213	187	299	host	pfeR
gene-PA3052	64	68	60	68	40	40	38	56	57	112	host	gene-PA3052
gene-PA3791	111	113	84	116	66	72	81	94	130	244	host	gene-PA3791
gene-PA2083	22	45	32	44	25	28	51	31	49	71	host	gene-PA2083
gene-PA3869	50	62	41	41	35	26	25	36	54	46	host	gene-PA3869
gene-PA3124	166	158	120	150	100	78	84	66	143	204	host	gene-PA3124
gene-PHIKZ228	1207	1206	2662	2172	5737	6705	6409	5110	2830	3250	phage	gene-PHIKZ228
gene-PA2921	34	43	21	32	34	19	26	32	36	119	host	gene-PA2921
gene-PA4815	78	109	72	109	80	62	57	138	98	125	host	gene-PA4815
gene-PA0399	142	189	169	183	96	122	102	135	144	308	host	gene-PA0399
gene-PA2969	1828	1533	1388	1627	1028	1020	891	977	834	7655	host	plsX
gene-PA3133	22	14	26	30	20	21	12	15	19	44	host	gene-PA3133
gene-PA4350	66	80	103	127	54	58	46	40	51	161	host	gene-PA4350
gene-PA4574	222	193	159	174	139	146	127	131	163	173	host	gene-PA4574
gene-PA1637	72	70	49	54	31	30	39	49	73	118	host	kdpE
gene-PA4184	70	77	64	83	46	51	55	61	62	196	host	gene-PA4184
gene-PA1144	13	14	20	17	12	5	18	15	20	50	host	gene-PA1144
gene-PA1039	37	65	39	49	40	35	35	36	28	78	host	gene-PA1039
gene-PA0120	58	77	47	69	32	41	34	42	51	170	host	gene-PA0120
gene-PA3518	4	8	10	23	7	7	8	6	16	25	host	gene-PA3518
gene-PA1708	44	61	32	44	30	24	26	36	25	116	host	popB
gene-PA4315	669624	403511	756020	1000198	1262250	73176	1391727	1018	310041	721508	host	mvaT
gene-PA3440	36	39	24	46	40	35	28	79	60	57	host	gene-PA3440
gene-PA5527	297	289	189	286	131	151	136	207	218	525	host	gene-PA5527
gene-PA2183	10	6	5	8	6	10	3	13	6	21	host	gene-PA2183
gene-PA1532	550	571	503	579	329	292	361	460	443	935	host	dnaX
gene-PA3438	80	104	80	86	53	54	51	52	72	153	host	folE1
gene-PA0618	75	93	84	101	45	60	57	53	65	110	host	gene-PA0618
gene-PA4167	9	10	12	8	11	16	14	7	19	35	host	gene-PA4167
gene-PA1720	10	15	6	19	11	11	9	5	8	20	host	pscG
gene-PA4930	188	225	151	184	129	140	154	160	215	421	host	alr
gene-PA4122	9	33	13	17	24	20	21	18	40	60	host	gene-PA4122
gene-PA0736	103	104	87	91	72	54	58	77	99	145	host	gene-PA0736
gene-PA1964	247	271	270	284	167	151	166	243	222	395	host	gene-PA1964
gene-PA5244	397	626	339	378	241	255	189	249	310	245	host	gene-PA5244
gene-PA3733a	45	61	36	39	39	55	33	40	79	81	host	gene-PA3733a
gene-PA0816	30	41	28	28	23	27	23	20	25	110	host	gene-PA0816
gene-PA5319	128	193	142	197	109	116	123	129	153	470	host	radC
gene-PA5050	159	129	109	131	91	76	90	145	116	209	host	priA
gene-PHIKZ066	134	133	968	488	3914	4378	4794	4636	2360	2153	phage	gene-PHIKZ066
gene-PA0249	60	84	71	83	65	59	104	101	207	273	host	gene-PA0249
gene-PA3032	125	81	107	107	77	75	94	96	133	196	host	snr1
gene-PA4300	18	27	15	28	1574	17	19	22	36	75	host	tadC
gene-PA3679	124	137	100	128	63	59	50	88	57	231	host	gene-PA3679
gene-PA4753	746	974	788	968	718	601	682	731	802	700	host	gene-PA4753
gene-PA2208	6	7	6	1	8	3	3	5	4	16	host	gene-PA2208
gene-PA1164	232	355	236	331	256	284	237	311	429	997	host	gene-PA1164
gene-PA4938	1016	1191	902	1203	668	643	586	699	743	1230	host	purA
gene-PHIKZ_p72	1147	979	2657	2187	4371	4726	3157	2600	1876	2126	phage	gene-PHIKZ_p72
gene-PA0171	77	77	42	65	40	54	49	46	36	86	host	gene-PA0171
