# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13084800_sorted.bam" "SRR13084797_sorted.bam" "SRR13084802_sorted.bam" "SRR13084812_sorted.bam" "SRR13084807_sorted.bam" "SRR13084801_sorted.bam" "SRR13084804_sorted.bam" "SRR13084811_sorted.bam" "SRR13084799_sorted.bam" "SRR13084805_sorted.bam" "SRR13084813_sorted.bam" "SRR13084814_sorted.bam" "SRR13084810_sorted.bam" "SRR13084815_sorted.bam" "SRR13084796_sorted.bam" "SRR13084795_sorted.bam" "SRR13084798_sorted.bam" "SRR13084809_sorted.bam" "SRR13084794_sorted.bam" "SRR13084808_sorted.bam" "SRR13084793_sorted.bam" "SRR13084806_sorted.bam" "SRR13084803_sorted.bam" "SRR13084816_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13084800_sorted.bam	SRR13084797_sorted.bam	SRR13084802_sorted.bam	SRR13084812_sorted.bam	SRR13084807_sorted.bam	SRR13084801_sorted.bam	SRR13084804_sorted.bam	SRR13084811_sorted.bam	SRR13084799_sorted.bam	SRR13084805_sorted.bam	SRR13084813_sorted.bam	SRR13084814_sorted.bam	SRR13084810_sorted.bam	SRR13084815_sorted.bam	SRR13084796_sorted.bam	SRR13084795_sorted.bam	SRR13084798_sorted.bam	SRR13084809_sorted.bam	SRR13084794_sorted.bam	SRR13084808_sorted.bam	SRR13084793_sorted.bam	SRR13084806_sorted.bam	SRR13084803_sorted.bam	SRR13084816_sorted.bam
gene-b3718	U00096.3	3898671	3899393	-	723	108	79	241	30	26	1617	120	5	202	57	26	19	3	7	88	97	79	6	117	23	4	29	183	5
gene-b3719	U00096.3	3899408	3900577	-	1170	130	121	453	14	20	404	186	3	349	86	20	17	6	12	102	133	122	10	138	16	5	17	270	11
gene-b3720	U00096.3	3900604	3902220	-	1617	840	140	451	8	23	354	188	5	294	79	18	11	2	6	117	179	117	3	133	17	2	25	290	11
gene-b3721	U00096.3	3902289	3903701	-	1413	163	125	500	10	6	402	233	6	310	89	20	7	2	9	112	148	139	4	114	8	6	12	360	10
gene-b3722	U00096.3	3903720	3905597	-	1878	1663	261	1122	94	100	1211	397	22	668	220	115	76	16	47	342	688	254	28	2315	57	12	77	619	23
gene-b3723	U00096.3	3905731	3906567	-	837	45	64	211	4	34	318	91	5	163	38	29	4	6	10	59	167	63	5	53	6	5	10	138	4
gene-b3724	U00096.3	3906853	3907578	-	726	621	98	320	168	224	909	114	17	146	40	237	100	19	49	120	401	92	33	306	117	21	217	163	35
gene-b3725	U00096.3	3907593	3908366	-	774	632	109	404	251	284	938	140	27	216	44	298	115	27	50	145	437	101	35	443	102	28	258	190	38
gene-b3726	U00096.3	3908549	3909439	-	891	384	108	455	84	121	804	206	22	314	82	138	46	10	40	125	331	111	22	202	33	19	133	327	18
gene-b3727	U00096.3	3909439	3910398	-	960	451	118	566	91	87	896	219	18	325	79	93	40	7	29	157	380	108	22	295	32	18	107	335	14
gene-b3728	U00096.3	3910485	3911525	-	1041	756	114	559	233	96	1576	231	31	301	84	103	50	12	29	173	637	135	19	612	26	34	322	314	16
gene-b3729	U00096.3	3911839	3913668	-	1830	18707	848	2826	2569	4210	23893	953	296	781	437	3876	1419	237	720	1439	11796	848	371	8793	1274	397	3278	1176	471
gene-b3730	U00096.3	3913830	3915200	-	1371	13951	369	1524	2158	2573	12146	546	217	469	269	2346	843	143	432	849	7289	451	273	8701	688	265	2133	609	6182
gene-b3731	U00096.3	3915553	3915972	-	420	34960	4132	18361	7254	9390	64830	2886	1306	2164	1238	8810	7900	1195	3309	11760	27201	4328	2427	14063	7535	1402	7458	4405	1639
gene-b3732	U00096.3	3915993	3917375	-	1383	91490	2401	14206	13358	21739	145312	2599	1978	1578	979	19748	15954	1680	5026	11369	65807	4297	2944	27986	14020	2472	16361	2702	2792
gene-b3733	U00096.3	3917402	3918265	-	864	55671	1533	10613	11286	15912	87091	1682	1215	991	705	14983	11089	1108	3447	7215	41016	2400	2023	22873	10232	1600	11833	2112	1903
gene-b3734	U00096.3	3918316	3919857	-	1542	124485	5355	24482	19867	31078	191818	5301	3200	3600	2157	28217	21226	2722	7030	17774	93784	9352	4491	57061	18521	3540	22559	6229	4288
gene-b3735	U00096.3	3919870	3920403	-	534	46052	616	4754	5077	8316	67287	879	582	396	293	7549	4545	397	1461	3695	33516	1160	703	18572	3780	781	6224	991	983
gene-b3736	U00096.3	3920418	3920888	-	471	53694	1517	7490	10044	13030	74773	1363	999	690	575	12841	7197	906	2374	5227	39292	2020	1568	27531	6481	1364	10173	1859	1586
gene-b3737	U00096.3	3920950	3921189	-	240	30390	780	3654	2715	5293	63868	664	442	445	326	4701	2677	396	781	2443	20005	937	594	18119	2003	332	3810	894	642
gene-b3738	U00096.3	3921236	3922051	-	816	30867	665	2821	4202	7264	34332	700	554	616	334	7332	2755	473	821	2140	20420	1012	757	17270	2188	437	4653	845	787
gene-b3739	U00096.3	3922060	3922440	-	381	8546	319	1534	940	1525	7111	278	128	307	187	1624	587	84	270	831	4632	324	143	8241	429	142	1116	427	167
gene-b3740	U00096.3	3923057	3923680	-	624	1124	111	352	165	218	1040	138	21	174	80	261	116	22	59	165	578	98	34	922	75	10	150	163	37
gene-b3741	U00096.3	3923744	3925633	-	1890	4378	322	1123	1283	4961	5214	496	134	589	149	2332	943	115	458	435	1755	317	243	1588	760	154	1382	643	229
gene-b3742	U00096.3	3926012	3926455	-	444	2994	132	603	390	757	2179	152	37	200	76	716	294	47	99	340	1345	169	90	2510	270	52	371	223	56
gene-b3743	U00096.3	3926545	3927003	-	459	347	53	246	20	19	353	91	4	153	42	22	11	7	6	65	196	48	5	395	11	4	25	144	6
gene-b3744	U00096.3	3927155	3928147	+	993	9183	485	1230	3352	2630	5567	474	181	543	226	1933	634	209	355	671	2369	519	312	4419	692	162	5109	504	213
gene-b3745	U00096.3	3928152	3929603	-	1452	1326	157	634	317	371	1389	259	17	369	117	257	62	18	45	185	758	181	32	996	77	19	462	407	34
gene-b3746	U00096.3	3929597	3931093	-	1497	841	129	524	103	144	1091	305	11	391	93	166	45	10	36	155	637	131	12	705	44	15	109	376	20
gene-b3747	U00096.3	3931316	3933184	+	1869	784	204	949	246	341	1188	381	45	549	121	347	147	21	75	217	577	217	42	680	103	34	278	548	42
gene-b3748	U00096.3	3933351	3933770	+	420	73	72	213	162	297	176	85	64	130	37	280	100	55	61	71	75	53	30	65	109	56	119	128	81
gene-b3749	U00096.3	3933778	3935283	+	1506	304	167	612	95	177	550	234	60	395	73	169	64	46	54	154	248	159	30	243	67	52	98	410	53
gene-b3750	U00096.3	3935288	3936253	+	966	681	221	671	230	330	1113	322	55	402	136	264	127	34	60	242	553	174	45	669	139	42	252	430	62
gene-b3751	U00096.3	3936278	3937168	+	891	2015	353	1389	614	726	2797	394	127	354	229	676	418	102	169	764	1728	388	134	2186	390	140	698	569	160
gene-b4804	U00096.3	3937045	3937278	+	234	1100	256	1073	284	329	1373	280	50	214	196	349	229	44	61	624	1016	281	65	1684	207	49	299	417	57
gene-b3752	U00096.3	3937294	3938223	+	930	902	147	455	217	392	1255	208	60	303	96	378	148	35	81	191	645	119	62	614	149	70	232	328	55
gene-b3753	U00096.3	3938227	3939219	+	993	398	119	290	47	81	446	146	12	190	50	81	33	15	20	100	272	90	20	334	26	19	45	200	17
gene-b3754	U00096.3	3939185	3940612	-	1428	857	159	577	134	174	1074	300	47	431	104	172	86	63	84	189	614	149	66	749	118	55	130	359	90
gene-b3755	U00096.3	3940635	3941327	-	693	2062	127	488	235	278	1745	161	22	217	63	311	117	20	40	223	1137	126	31	1758	141	19	189	211	30
gene-b3756	U00096.3	3941808	3943349	+	1542	135192	807286	1358586	1171457	996369	1579643	513509	1366130	140938	8495	989903	983580	1108382	1752135	592157	7194	123539	1297506	1027339	1165052	1162440	914958	2027137	1623511
gene-b3757	U00096.3	3943435	3943510	+	76	10772	19531	20342	714	1198	17674	10209	626	9641	8128	1142	793	470	627	13710	11280	17744	499	44319	543	399	913	13077	647
gene-b3758	U00096.3	3943704	3946607	+	2904	334022	1305375	2563085	8240296	7059727	3804883	1038032	7589638	261636	24804	7270106	7719958	8262666	11904150	1040631	19340	255151	7655974	1856376	7070058	7544236	7003601	3464740	9807111
gene-b3759	U00096.3	3946700	3946819	+	120	759	10545	15250	149679	388915	4503	4652	451561	1965	1727	179317	397136	368452	681729	4647	388	954	479650	89375	357952	443165	324490	22997	498841
gene-b3760	U00096.3	3946872	3946948	+	77	5338	4394	4665	2251	3361	39874	26309	1207	6931	3630	58254	1481	657	136716	3008	8021	8787	18481	12284	1305	784	2761	10874	1013
gene-b3761	U00096.3	3946957	3947032	+	76	4432	419	2081	1707	2662	8798	425	140	375	303	2399	1010	115	3626	1149	6171	431	255	8964	873	204	1859	567	238
gene-b4480	U00096.3	3947128	3947967	-	840	812	2776	411	277	233	755	163	55	275	78	219	107	63	78	152	410	186	72	816	101	37	295	276	68
gene-b3764	U00096.3	3948086	3948424	+	339	5892	437	1339	890	467	3924	262	106	338	160	422	282	80	121	858	2713	546	121	7629	275	65	1351	370	134
gene-b3765	U00096.3	3948449	3949969	-	1521	1108	382	1021	99	137	1057	520	81	625	245	131	153	85	154	476	556	308	115	1440	110	66	124	745	117
gene-b3766	U00096.3	3950322	3950420	+	99	4163	429	3045	361	286	3136	211	26	220	339	209	136	14	34	1478	2679	175	21	20041	120	4	576	456	22
gene-b4669	U00096.3	3950507	3950557	+	51	99	20	72	244	88	132	32	6	49	21	81	20	6	11	27	66	19	7	105	30	8	304	47	19
gene-b3769	U00096.3	3952201	3952464	+	264	118	46	144	173	200	234	51	19	94	23	231	87	12	35	49	93	43	32	135	109	13	134	90	28
gene-b3770	U00096.3	3952484	3953413	+	930	909	173	616	734	1119	1559	237	79	279	99	1071	646	81	193	210	478	153	134	450	636	88	863	375	116
gene-b3771	U00096.3	3953478	3955328	+	1851	879	248	737	827	1619	1549	339	123	421	110	1421	909	143	327	1500	529	191	178	1418	762	170	960	3867	187
gene-b3772	U00096.3	3955331	3956875	+	1545	629	207	673	744	1042	37409	880	138	358	84	846	621	107	289	239	482	168	156	402	593	118	615	3241	132
gene-b3773	U00096.3	3956927	3957820	-	894	349	106	404	105	174	459	194	34	296	48	130	85	22	54	129	219	99	40	323	61	26	124	265	24
gene-b3774	U00096.3	3957970	3959445	+	1476	1144	243	23107	258	228	1952	367	73	468	138	261	147	95	105	259	1045	231	95	1067	123	62	308	513	97
gene-b3775	U00096.3	3959532	3959813	-	282	1702	137	694	211	263	1972	139	28	114	46	250	136	18	87	459	1322	104	47	1788	158	18	236	174	41
gene-b3778	U00096.3	3960677	3962698	+	2022	2279	268	952	352	696	2739	389	81	585	151	564	293	78	184	299	1212	234	83	1212	238	79	392	600	117
gene-b3779	U00096.3	3962745	3964229	-	1485	6772	420	1382	681	1953	8856	497	154	498	193	1792	821	133	361	826	5393	492	277	3558	806	136	710	655	197
gene-b3780	U00096.3	3964365	3965630	-	1266	12713	406	1828	2350	3477	28253	445	242	417	180	31809	1656	238	623	1192	7621	515	441	8122	1622	229	2365	597	385
gene-b3781	U00096.3	3965761	3966090	+	330	13024	939	3162	1562	2184	14028	605	171	398	311	2245	1260	151	454	2543	9439	721	372	16193	1205	198	1815	780	296
gene-b3782	U00096.3	3966231	3966332	+	102	4344	239	1251	544	585	3643	188	40	196	75	721	270	36	46	859	2550	238	68	7771	260	11	454	275	82
gene-b3783	U00096.3	3966417	3967676	+	1260	30759	786	22649	3321	4392	38017	1014	328	698	376	5144	1948	361	790	2844	21767	1243	605	27106	1942	376	3214	1315	555
gene-b3784	U00096.3	3967916	3969019	+	1104	3915	278	974	654	1153	4226	2936	112	319	119	1154	478	100	238	484	2758	271	166	2637	382	94	690	443	143
gene-b3785	U00096.3	3969031	3970077	+	1047	3419	254	800	651	1206	4178	269	116	271	99	2185	447	88	218	417	2483	294	139	1966	354	121	788	415	169
gene-b3786	U00096.3	3970133	3971263	+	1131	3197	167	610	575	1543	3645	248	91	202	89	1076	418	100	209	295	1841	170	145	1569	357	110	681	6875	129
gene-b3787	U00096.3	3971260	3972522	+	1263	4479	266	834	657	1596	6391	336	118	345	129	49579	589	99	287	437	3240	324	1719	18774	554	128	778	466	157
gene-b3788	U00096.3	3972522	3973589	+	1068	3422	188	845	697	1581	4921	277	147	397	128	1441	547	132	341	381	2158	256	176	2072	471	151	740	444	192
gene-b3789	U00096.3	3973608	3974489	+	882	2350	176	10264	382	1055	3140	256	96	308	102	885	452	77	200	219	1002	196	105	774	379	120	434	334	120
gene-b3790	U00096.3	3974467	3975141	+	675	1467	1036	444	302	741	1744	192	57	220	81	649	278	69	122	132	552	123	75	25492	266	70	336	25797	81
gene-b3791	U00096.3	3975146	3976276	+	1131	2385	182	568	543	989	2588	245	86	299	91	928	361	102	180	211	1100	170	130	1045	282	108	669	327	118
gene-b3792	U00096.3	3976278	3977528	+	1251	1380	181	743	319	685	3150	310	80	382	142	646	251	79	144	197	663	189	116	558	258	58	373	2707	113
gene-b4481	U00096.3	3977525	3978604	+	1080	1037	174	582	178	482	1581	215	46	279	87	413	166	60	82	231	850	171	54	702	167	36	216	366	70
gene-b3793	U00096.3	3978601	3979953	+	1353	803	2755	731	192	388	1149	315	59	425	122	389	124	43	79	212	545	217	63	7910	127	45	195	556	62
gene-b3794	U00096.3	3979956	3980696	+	741	740	119	365	247	314	649	133	43	201	94	283	113	45	72	137	268	95	44	444	110	39	280	257	45
gene-b3795	U00096.3	3980887	3982272	+	1386	3146	299	1256	1125	1724	4818	260	118	329	141	1639	907	104	322	600	2579	245	194	2683	660	111	1096	586	154
gene-b3796	U00096.3	3982375	3982451	+	77	14292	917	5132	1907	2111	12758	680	120	514	414	1942	1144	124	375	2861	9160	689	190	26913	885	180	2976	990	169
gene-b3797	U00096.3	3982509	3982585	+	77	17390	1007	3384	4182	3420	17638	1143	221	1417	721	3351	1730	200	545	2380	12576	1773	368	27521	1323	283	5161	1099	366
gene-b3798	U00096.3	3982606	3982692	+	87	13824	5291	3586	4710	2502	32233	2534	214	1533	1464	2575	1196	156	25750	2508	14830	3705	230	18239	894	190	3655	2923	260
gene-b3799	U00096.3	3982735	3982811	+	77	4506	114	507	879	768	5809	87	39	127	36	861	362	39	134	698	4376	213	856	2940	297	40	1055	146	65
gene-b3800	U00096.3	3982958	3984193	+	1236	153	111	491	46	108	633	101	45	178	26	109	124	55	114	181	259	81	62	160	129	37	54	819	60
gene-b3801	U00096.3	3984352	3986007	-	1656	228	202	917	82	97	587	260	49	348	99	99	84	53	103	166	236	144	71	188	85	41	63	468	58
gene-b4456	U00096.3	3986432	3986603	+	172	7028	12673	38234	658	1196	11422	6785	423	5097	3661	1026	1153	344	634	15830	10996	6832	773	27874	1062	107	836	13957	406
gene-b3802	U00096.3	3986686	3987882	-	1197	3419	241	1020	1008	1481	6056	370	100	343	126	1370	674	113	280	453	2346	267	171	1736	574	129	991	461	164
gene-b3803	U00096.3	3987885	3989066	-	1182	2761	149	514	869	1367	3160	222	81	228	79	1304	477	91	224	182	1200	170	159	8482	378	103	863	278	132
gene-b3804	U00096.3	3989088	3989828	-	741	1813	104	428	391	671	1764	158	52	231	62	659	225	42	118	151	916	110	46128	1114	202	62	346	292	66
gene-b3805	U00096.3	3989825	3990766	-	942	3752	161	663	481	818	5376	243	75	293	86	713	257	60	116	310	2076	188	88	2753	231	70	477	4878	78
gene-b3806	U00096.3	3991153	3993699	+	2547	14527	619	2864	1355	2543	13382	825	179	920	320	2439	644	181	379	937	8369	721	275	9563	575	180	1505	16028	216
gene-b3807	U00096.3	3993739	3994059	-	321	843	59	363	172	224	970	122	16	135	41	193	104	25	48	160	628	73	33	1004	92	17	166	150	26
gene-b3808	U00096.3	3993850	3994335	+	486	699	96	408	166	187	770	147	22	191	44	153	97	31	53	155	511	80	33	924	105	24	157	197	28
gene-b4558	U00096.3	3994522	3994725	+	204	1364	59	261	405	461	731	63	27	113	49	445	124	20	50	95	404	65	30	1136	92	23	364	99	32
gene-b3809	U00096.3	3994762	3995586	+	825	2435	316	5842	618	1209	1799	194	91	214	91	1065	356	70	184	225	874	127	111	1272	309	96	759	292	108
gene-b3810	U00096.3	3995583	3996290	+	708	1834	172	535	569	1189	1867	192	62	238	63	1117	314	49	125	232	1010	133	78	1050	287	76	536	266	73
gene-b3811	U00096.3	3996287	3997183	+	897	2092	142	483	390	1001	2769	169	52	239	71	935	323	66	151	203	1551	130	76	1246	262	74	489	288	92
gene-b3812	U00096.3	3997183	3997899	+	717	1311	100	343	367	676	1820	104	29	138	47	604	177	21	75	135	1003	83	43	784	163	42	388	3957	47
gene-b3813	U00096.3	3997983	4000145	+	2163	4664	447	5336	845	1598	8885	473	155	623	204	1496	525	157	303	596	3916	424	183	4275	492	156	123316	1601	197
gene-b4482	U00096.3	4000292	4001056	-	765	134	83	277	30	62	319	126	24	186	62	56	43	13	24	64	157	68	30	126	33	21	32	2762	36
gene-b4799	U00096.3	4001218	4001274	+	57	254	23	125	139	30	166	24	6	19	17	33	20	2	11	54	92	22	8	964	12	1	149	25	3
gene-b3816	U00096.3	4001426	4002376	+	951	1778	228	790	1186	877	10644	298	88	355	131	851	435	78	231	305	1246	219	98	1022	391	105	1587	453	156
gene-b3817	U00096.3	4002419	4002799	-	381	80	45	151	18	31	251	39	17	92	34	42	25	16	10	70	169	34	19	85	31	16	23	84	17
gene-b3818	U00096.3	4002813	4003193	-	381	20	20	84	28	27	99	32	16	36	21	16	19	9	32	22	84	15	13	40	19	17	18	49	17
gene-b3819	U00096.3	4003288	4004178	-	891	1020	110	390	162	295	1271	159	41	224	72	273	124	42	92	160	822	124	47	717	91	41	166	269	57
gene-b3820	U00096.3	4004230	4004697	-	468	988	62	285	296	202	771	135	27	181	48	191	76	16	46	102	432	91	43	1035	89	22	300	169	24
gene-b3821	U00096.3	4004862	4005731	+	870	2323	142	549	321	375	2210	191	45	269	72	351	140	27	72	229	1424	152	58	1820	120	41	354	288	43
gene-b3822	U00096.3	4005864	4007693	+	1830	3710	308	1240	392	718	3235	476	90	520	133	643	273	93	202	472	1827	266	120	3857	233	87	382	642	123
gene-b3823	U00096.3	4007757	4008377	+	621	1371	120	387	177	245	1030	134	17	233	58	246	90	13	44	124	529	108	32	1085	74	25	239	280	24
gene-b3824	U00096.3	4008439	4009059	-	621	413	87	2816	65	68	389	148	18	211	42	92	37	24	37	87	214	76	28	472	29	17	85	247	22
gene-b3825	U00096.3	4009170	4010192	+	1023	3171	188	693	327	509	2575	272	42	376	84	404	157	38	89	289	1627	240	73	2717	142	41	394	389	61
gene-b3826	U00096.3	4010200	4011000	+	801	2286	116	505	278	430	2172	204	42	258	57	413	161	25	65	191	1241	166	40	1574	158	36	291	328	36
gene-b3827	U00096.3	4011076	4011975	+	900	756	112	475	266	352	854	166	35	260	60	300	146	40	101	151	351	133	47	428	128	42	273	295	58
gene-b3828	U00096.3	4011863	4012816	-	954	442	169	558	163	145	700	210	38	242	69	115	76	36	81	216	355	156	50	327	67	51	170	587	48
gene-b3829	U00096.3	4013053	4015314	+	2262	1507	333	1390	1227	1576	1865	476	227	593	203	1475	1190	209	509	13345	664	307	351	605	1239	331	1473	865	269
gene-b3830	U00096.3	4015354	4016169	-	816	596	120	386	256	429	791	136	47	205	43	344	251	53	124	136	286	109	90	290	216	36	301	241	72
gene-b3831	U00096.3	4016431	4017192	+	762	1793	178	817	471	626	2252	243	45	281	85	561	300	50	127	299	1162	146	82	1134	241	64	592	384	62
gene-b3832	U00096.3	4017333	4018760	+	1428	400	124	466	120	221	701	220	44	325	99	237	113	43	107	113	341	111	73	345	82	52	133	339	70
gene-b3833	U00096.3	4018855	4019610	+	756	5434	223	775	804	1124	5234	310	103	316	120	1034	377	104	221	426	2888	284	141	3283	334	101	878	365	137
gene-b3834	U00096.3	4019624	4020229	+	606	3440	285	933	396	810	4129	296	61	325	160	747	279	56	126	441	2045	293	78	1620	246	57	498	450	91
gene-b4707	U00096.3	4019978	4020229	+	252	1391	53	214	185	395	1666	60	30	109	34	393	142	19	56	115	837	67	37	582	118	22	225	119	38
gene-b3835	U00096.3	4020226	4021866	+	1641	3862	260	5611	569	1133	4835	314	69	408	129	1096	378	73	168	538	2479	245	130	2154	381	88	615	1897	137
gene-b3836	U00096.3	4021945	4022214	+	270	2847	95	480	414	507	3018	79	48	79	52	621	220	51	78	307	1816	140	77	2227	179	30	390	145	52
gene-b3838	U00096.3	4022218	4022733	+	516	4137	116	413	594	1007	4423	145	68	139	65	1141	333	70	191	259	2503	167	116	1788	301	105	3461	213	84
gene-b3839	U00096.3	4022736	4023512	+	777	3669	141	510	255	658	4044	208	47	182	76	567	234	27	115	260	2397	169	70	2071	187	61	262	307	70
gene-b4483	U00096.3	4023554	4024336	+	783	1401	124	498	102	239	1362	156	32	211	64	233	115	30	68	199	713	150	33	1062	74	29	101	2255	40
gene-b3842	U00096.3	4024333	4024821	-	489	952	75	316	94	149	760	93	18	105	33	175	85	31	44	127	457	65	45	985	78	11	101	134	37
gene-b3843	U00096.3	4024988	4026481	+	1494	6479	19980	1140	948	1661	5596	378	137	417	133	1610	547	141	313	561	3173	355	202	10449	451	161	1021	611	186
gene-b3844	U00096.3	4026527	4027228	+	702	3095	131	406	686	942	1695	162	82	207	63	884	351	86	178	181	605	90	119	1074	260	80	819	226	112
gene-b3845	U00096.3	4027609	4028772	-	1164	293	119	368	108	156	546	196	30	237	52	156	92	34	78	110	252	115	45	183	73	36	98	279	38
gene-b3846	U00096.3	4028782	4030971	-	2190	326	212	732	141	245	793	325	52	431	93	167	125	73	100	210	338	209	77	255	128	64	134	506	83
gene-b3847	U00096.3	4031161	4032492	+	1332	4970	364	1391	1696	2113	5352	452	196	510	207	2116	1081	209	493	640	2966	444	295	4124	975	210	1714	597	275
gene-b3848	U00096.3	4032492	4033106	+	615	1179	138	518	318	575	1779	198	82	230	84	539	296	61	151	219	865	151	101	662	283	65	333	242	92
gene-b3849	U00096.3	4033145	4034596	+	1452	1772	262	977	354	676	2487	358	74	597	149	670	247	85	140	338	1343	264	107	1666	249	54	370	554	95
gene-b3850	U00096.3	4034608	4035153	+	546	775	79	265	222	283	3731	90	27	147	35	300	93	18	39	106	498	60	43	633	78	28	210	149	4920
gene-b3851	U00096.3	4035531	4037072	+	1542	130038	821747	1353037	1134252	934810	1586645	475890	1316869	139286	8532	867566	1147431	1082400	1601227	612287	7090	118801	1121993	1000251	1103669	1106136	866958	2211723	1347241
gene-b3852	U00096.3	4037141	4037217	+	77	4516	2285	1825	30397	11688	77932	431	98	322	250	10724	93361	83	43357	2172	4400	491	45602	31835	10823	106	1551	17287	88539
gene-b3853	U00096.3	4037260	4037335	+	76	3312	1375	1501	987	1322	3852	1468	346	2343	1155	1306	566	192	254	1079	3535	2703	3694	7665	7395	197	1277	32553	11194
gene-b3854	U00096.3	4037519	4040423	+	2905	339912	1325488	2655379	8577576	7440400	3780784	1079137	8196648	266706	25100	7418949	7973088	8556811	12306907	1091007	19517	264594	7771324	1880477	7554322	7928167	7222122	3562808	10164942
gene-b3855	U00096.3	4040517	4040636	+	120	1406	22465	34980	190039	396041	9601	7611	529619	3427	1733	238082	488284	489108	537453	9280	619	1836	359609	39861	334991	491105	415414	55210	673834
gene-b3856	U00096.3	4040906	4041433	-	528	124	61	187	71	61	176	109	17	182	49	62	25	13	20	59	73	45	9	123	36	16	86	149	9
gene-b3857	U00096.3	4041415	4041999	-	585	307	68	256	94	73	271	142	21	211	64	69	38	24	41	80	130	67	21	219	40	21	77	186	29
gene-b3858	U00096.3	4042069	4042338	+	270	712	60	200	155	164	684	61	15	79	23	172	86	21	36	94	470	31	22	633	60	18	170	89	25
gene-b3859	U00096.3	4042415	4043401	+	987	2275	138	565	562	762	1929	220	63	298	85	853	265	65	111	228	1271	147	83	2019	215	53	489	263	96
gene-b3860	U00096.3	4043418	4044044	+	627	5169	307	1192	1086	1300	38519	294	109	287	163	1341	606	86	254	668	3761	265	168	3612	499	88	1219	466	220
gene-b3861	U00096.3	4044199	4045629	+	1431	197	271	648	62	60	587	261	40	340	98	60	58	45	59	215	287	133	47	368	48	32	50	547	48
gene-b3862	U00096.3	4045670	4046602	-	933	297	90	262	51	81	478	120	27	184	50	89	57	32	40	116	273	67	43	334	45	24	71	187	35
gene-b3863	U00096.3	4046966	4049752	+	2787	5774	387	1318	1772	1945	7231	647	220	694	251	1920	641	149	351	495	2483	2411	235	2065	632	220	1944	871	827
gene-b3864	U00096.3	4049899	4050009	+	111	1002	267	856	169	461	1435	346	62	216	159	272	282	76	51	1054	1406	570	268	2022	270	18	341	326	166
gene-b4837	U00096.3	4049917	4049964	+	48	936	230	779	157	423	1291	325	60	200	154	247	262	74	48	1004	1314	558	260	1893	256	18	316	262	161
gene-b3865	U00096.3	4050133	4050765	-	633	3611	182	698	450	588	3552	196	51	237	79	600	10216	65	142	403	1882	191	115	2355	278	79	529	320	73
gene-b4457	U00096.3	4051036	4051281	+	246	32177	49317	96847	4910	6238	41865	19914	2384	11555	13751	5461	5366	2821	6382	42807	28414	18375	5297	83519	5349	2029	12044	48301	2867
gene-b3866	U00096.3	4051347	4051856	+	510	1887	111	377	290	192	1829	123	33	170	50	236	104	35	61	227	1025	80	47	1328	112	35	260	145	52
gene-b3867	U00096.3	4052045	4053418	+	1374	4420	226	886	481	696	4256	352	64	439	120	613	273	69	162	373	2423	304	102	5995	235	60	606	529	102
gene-b4686	U00096.3	4053647	4053757	-	111	2141	127	654	539	471	3267	150	31	169	88	418	210	37	68	384	1847	155	53	2885	193	19	807	169	33
gene-b3868	U00096.3	4053869	4055278	-	1410	15705	689	2299	2268	3027	25269	713	132	603	397	3050	883	127	275	1375	12929	986	233	7505	725	99	2610	837	165
gene-b3869	U00096.3	4055290	4056339	-	1050	15381	406	1441	2009	3459	21029	516	37	468	223	3526	728	61	280	790	9247	478	139	5363	682	77	2024	597	122
gene-b4836	U00096.3	4056428	4056621	-	194	23873	6397	13007	1837	2638	50787	4349	451	3379	1958	2311	1524	334	704	10096	26457	7507	585	16974	1356	309	2773	5934	443
gene-b3870	U00096.3	4056625	4058034	-	1410	211093	3874	16154	27304	23864	312482	4694	758	3191	2213	23927	6262	842	2282	12594	154140	7000	1533	118231	5207	781	30183	5257	1389
gene-b3871	U00096.3	4058407	4060230	+	1824	92453	2017	11762	9560	15903	123173	2486	1172	1600	821	15018	10031	1171	3785	9319	68043	3758	2409	46825	9100	1285	10912	2847	2061
gene-b3872	U00096.3	4060447	4061157	+	711	193	78	306	29	50	332	159	6	219	84	42	21	10	19	86	164	90	7	135	25	4	27	204	8
gene-b3873	U00096.3	4061165	4062145	+	981	169	88	324	17	32	347	153	7	249	76	38	16	6	7	91	191	77	6	135	14	0	27	191	15
gene-b3874	U00096.3	4062247	4063512	+	1266	103	102	416	17	32	372	188	11	320	107	29	19	14	15	92	170	141	9	123	18	12	23	4162	26
gene-b3875	U00096.3	4063603	4064295	-	693	41	92	266	1	5	185	178	2	201	52	11	5	3	3	78	95	91	1	56	4	0	4	218	8
gene-b3876	U00096.3	4064363	4065766	-	1404	106	161	416	15	14	334	210	3	283	84	17	7	7	3	136	153	130	7	111	5	0	5	304	5
gene-b3877	U00096.3	4065809	4067194	-	1386	148	113	518	15	14	398	283	2	413	122	21	5	1	3	109	136	162	4	139	7	1	21	349	4
gene-b3878	U00096.3	4067240	4069276	-	2037	165	173	704	13	15	515	429	2	611	139	28	15	1	4	200	178	212	7	164	7	3	12	558	6
