# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR29715794_sorted.bam" "SRR29715795_sorted.bam" "SRR29715801_sorted.bam" "SRR29715800_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR29715794_sorted.bam	SRR29715795_sorted.bam	SRR29715801_sorted.bam	SRR29715800_sorted.bam
gene-PA4849	AE004091.2	5444252	5445118	+	867	116	170	64	135
gene-PA4850	AE004091.2	5445199	5446083	+	885	204	161	117	224
gene-PA4851	AE004091.2	5446179	5447444	+	1266	299	330	179	380
gene-PA4852	AE004091.2	5447648	5448646	+	999	594	724	350	1009
gene-PA4853	AE004091.2	5448643	5448966	+	324	401	403	206	471
gene-PA4854	AE004091.2	5449046	5450653	+	1608	215	290	157	273
gene-PA4855	AE004091.2	5450757	5452046	+	1290	212	257	132	272
gene-PA4856	AE004091.2	5452150	5454978	+	2829	467	547	256	533
gene-PA4857	AE004091.2	5455434	5456027	+	594	16	30	7	29
gene-PA4858	AE004091.2	5456452	5457717	+	1266	23	14	10	18
gene-PA4859	AE004091.2	5458500	5459453	+	954	6	9	3	2
gene-PA4860	AE004091.2	5459450	5460529	+	1080	3	3	2	3
gene-PA4861	AE004091.2	5460526	5461383	+	858	5	13	9	10
gene-PA4862	AE004091.2	5461520	5462218	+	699	2	2	3	8
gene-PA4863	AE004091.2	5462302	5462754	+	453	33	49	17	41
gene-PA4864	AE004091.2	5462763	5463605	+	843	18	26	12	19
gene-PA4865	AE004091.2	5463607	5463909	+	303	8	13	6	8
gene-PA4866	AE004091.2	5463918	5464436	+	519	6	11	11	18
gene-PA4867	AE004091.2	5464453	5464758	+	306	10	7	7	5
gene-PA4868	AE004091.2	5464821	5466521	+	1701	34	31	24	41
gene-PA4869	AE004091.2	5466790	5468007	+	1218	81	114	44	107
gene-PA4870	AE004091.2	5468017	5468283	-	267	32	78	33	87
gene-PA4871	AE004091.2	5468409	5469023	+	615	15	32	8	24
gene-PA4872	AE004091.2	5469115	5469978	-	864	56	72	47	87
gene-PA4873	AE004091.2	5470186	5471451	+	1266	74	82	44	83
gene-PA4874	AE004091.2	5471626	5472042	-	417	30	43	21	74
gene-PA4875	AE004091.2	5472439	5472735	+	297	10	12	2	13
gene-PA4876	AE004091.2	5472824	5473168	+	345	43	43	8	27
gene-PA4877	AE004091.2	5473212	5473619	-	408	3	6	3	8
gene-PA4878	AE004091.2	5473766	5474578	+	813	22	30	10	39
gene-PA4879	AE004091.2	5474580	5476649	-	2070	96	101	37	114
gene-PA4880	AE004091.2	5476945	5477478	+	534	32	48	22	27
gene-PA4881	AE004091.2	5477754	5478095	+	342	9	9	8	4
gene-PA4882	AE004091.2	5478209	5478976	-	768	7	13	2	7
gene-PA4883	AE004091.2	5478973	5479587	-	615	1	3	0	3
gene-PA4884	AE004091.2	5479641	5480264	-	624	1	6	1	5
gene-PA4885	AE004091.2	5480402	5481091	+	690	34	44	11	45
gene-PA4886	AE004091.2	5481070	5482461	+	1392	55	45	22	48
gene-PA4887	AE004091.2	5482452	5483768	-	1317	72	77	40	86
gene-PA4888	AE004091.2	5483988	5485100	-	1113	157	177	125	289
gene-PA4889	AE004091.2	5485097	5486197	-	1101	100	110	136	257
gene-PA4890	AE004091.2	5486356	5486985	+	630	189	183	57	180
gene-PA4891	AE004091.2	5487215	5487718	+	504	23	24	6	13
gene-PA4892	AE004091.2	5487715	5488386	+	672	10	11	6	8
gene-PA4893	AE004091.2	5488397	5489011	+	615	10	9	5	9
gene-PA4894	AE004091.2	5489041	5489613	+	573	1	6	1	3
gene-PA4895	AE004091.2	5489630	5490652	-	1023	2	9	2	6
gene-PA4896	AE004091.2	5490645	5491181	-	537	1	9	3	5
gene-PA4897	AE004091.2	5491346	5494315	+	2970	66	71	21	85
gene-PA4898	AE004091.2	5494460	5495713	-	1254	38	25	8	27
gene-PA4899	AE004091.2	5495821	5497290	-	1470	13	8	8	5
gene-PA4900	AE004091.2	5497313	5498653	-	1341	26	20	6	14
gene-PA4901	AE004091.2	5498740	5500326	-	1587	16	14	4	21
gene-PA4902	AE004091.2	5500427	5501323	+	897	28	26	11	20
gene-PA4903	AE004091.2	5501338	5502672	-	1335	13	14	2	18
gene-PA4904	AE004091.2	5503051	5504106	+	1056	7	13	3	13
gene-PA4905	AE004091.2	5504121	5505074	+	954	16	38	13	32
gene-PA4906	AE004091.2	5505071	5505784	-	714	63	65	37	97
gene-PA4907	AE004091.2	5505848	5506609	-	762	74	89	43	78
gene-PA4908	AE004091.2	5506966	5507898	-	933	7	5	2	9
gene-PA4909	AE004091.2	5507969	5508685	-	717	9	11	5	11
gene-PA4910	AE004091.2	5508682	5509554	-	873	4	7	4	17
gene-PA4911	AE004091.2	5509551	5510828	-	1278	20	15	6	26
gene-PA4912	AE004091.2	5510839	5511753	-	915	19	33	10	30
gene-PA4913	AE004091.2	5511988	5513112	-	1125	19	25	9	12
gene-PA4914	AE004091.2	5513732	5514670	+	939	11	21	4	24
gene-PA4915	AE004091.2	5514727	5516352	+	1626	77	93	15	54
gene-PA4916	AE004091.2	5516399	5517094	-	696	46	36	12	35
gene-PA4917	AE004091.2	5517109	5517711	-	603	97	94	20	87
gene-PA4918	AE004091.2	5517821	5518480	+	660	385	464	136	414
gene-PA4919	AE004091.2	5518483	5519682	+	1200	405	421	120	301
gene-PA4920	AE004091.2	5519711	5520538	+	828	104	116	45	95
gene-PA4921	AE004091.2	5520672	5521595	+	924	29	35	15	45
gene-PA4922	AE004091.2	5521664	5522110	-	447	399	377	130	343
gene-PA4923	AE004091.2	5522386	5522973	+	588	67	80	44	78
gene-PA4924	AE004091.2	5522986	5523681	-	696	163	171	106	176
gene-PA4925	AE004091.2	5523868	5524719	-	852	23	13	11	31
gene-PA4926	AE004091.2	5524970	5525905	-	936	18	25	2	27
gene-PA4927	AE004091.2	5525905	5528397	-	2493	49	37	21	39
gene-PA4928	AE004091.2	5528659	5530902	-	2244	287	294	176	375
gene-PA4929	AE004091.2	5530973	5533015	+	2043	42	48	20	37
gene-PA4930	AE004091.2	5533017	5534093	-	1077	96	100	65	123
gene-PA4931	AE004091.2	5534162	5535556	-	1395	424	465	309	666
gene-PA4932	AE004091.2	5535685	5536131	-	447	874	960	875	1136
gene-PA4933	AE004091.2	5536153	5537022	-	870	1325	1540	1129	1920
gene-PA4934	AE004091.2	5537059	5537289	-	231	786	865	472	834
gene-PA4935	AE004091.2	5537319	5537738	-	420	848	1066	1066	1449
gene-PA4936	AE004091.2	5537953	5538699	-	747	88	81	56	101
gene-PA4937	AE004091.2	5538696	5541410	-	2715	445	572	377	739
gene-PA4937.1	AE004091.2	5541614	5541700	+	87	5215	5229	6527	8647
gene-PA4937.2	AE004091.2	5541830	5541916	+	87	5275	5257	6503	8565
gene-PA4938	AE004091.2	5542073	5543365	-	1293	607	693	331	703
gene-PA4939	AE004091.2	5543417	5544601	-	1185	852	1137	415	973
gene-PA4940	AE004091.2	5544636	5544821	-	186	118	131	88	207
gene-PA4941	AE004091.2	5544917	5545786	-	870	686	725	377	832
gene-PA4942	AE004091.2	5545786	5546988	-	1203	1145	1539	956	1776
gene-PA4943	AE004091.2	5547083	5548384	-	1302	745	1034	665	1275
gene-PA4944	AE004091.2	5548397	5548645	-	249	493	606	291	643
gene-PA4945	AE004091.2	5548751	5549722	-	972	422	494	308	726
gene-PA4946	AE004091.2	5549780	5551681	-	1902	550	618	401	794
gene-PA4947	AE004091.2	5551681	5553108	-	1428	592	710	280	737
gene-PA4948	AE004091.2	5553117	5553584	-	468	244	276	108	263
gene-PA4949	AE004091.2	5553572	5555080	-	1509	296	343	176	330
gene-PA4950	AE004091.2	5555162	5556247	+	1086	151	150	57	164
gene-PA4951	AE004091.2	5556281	5556823	-	543	166	192	92	206
gene-PA4952	AE004091.2	5556935	5557954	+	1020	288	313	132	293
gene-PA4953	AE004091.2	5557958	5559001	-	1044	247	313	166	408
gene-PA4954	AE004091.2	5559021	5559872	-	852	261	344	174	412
gene-PA4955	AE004091.2	5560013	5561524	+	1512	57	85	28	72
gene-PA4956	AE004091.2	5561599	5562414	+	816	145	170	85	180
gene-PA4957	AE004091.2	5562418	5563287	+	870	139	163	89	179
gene-PA4958	AE004091.2	5563965	5565428	+	1464	97	124	72	149
gene-PA4959	AE004091.2	5565493	5567568	+	2076	516	629	405	833
gene-PA4960	AE004091.2	5567655	5568944	-	1290	273	306	155	351
gene-PA4961	AE004091.2	5569090	5570628	+	1539	570	638	290	708
gene-PA4962	AE004091.2	5570625	5571161	+	537	64	49	36	115
gene-PA4963	AE004091.2	5571219	5571929	-	711	276	316	182	411
gene-PA4964	AE004091.2	5572222	5574486	-	2265	606	660	466	927
gene-PA4965	AE004091.2	5574494	5575018	-	525	112	142	90	209
gene-PA4966	AE004091.2	5575015	5576028	-	1014	217	244	154	323
gene-PA4967	AE004091.2	5576028	5577917	-	1890	668	733	622	1269
gene-PA4968	AE004091.2	5577929	5578549	-	621	484	551	497	1062
gene-PA4969	AE004091.2	5578681	5579499	-	819	109	112	54	169
gene-PA4970	AE004091.2	5579653	5580111	-	459	76	91	39	80
gene-PA4971	AE004091.2	5580102	5580719	-	618	192	221	171	326
gene-PA4972	AE004091.2	5580962	5581708	+	747	87	117	56	144
gene-PA4973	AE004091.2	5581762	5583645	-	1884	87	154	82	151
gene-PA4974	AE004091.2	5584101	5585549	+	1449	471	537	226	605
gene-PA4975	AE004091.2	5585615	5586319	-	705	40	36	22	45
gene-PA4976	AE004091.2	5586370	5587551	-	1182	23	42	14	39
gene-PA4977	AE004091.2	5587574	5589253	-	1680	24	28	25	54
gene-PA4978	AE004091.2	5589295	5591385	-	2091	21	16	6	27
gene-PA4979	AE004091.2	5591452	5592612	-	1161	10	18	7	18
gene-PA4980	AE004091.2	5592633	5593424	-	792	18	28	7	21
gene-PA4981	AE004091.2	5593683	5595095	-	1413	24	32	13	23
gene-PA4982	AE004091.2	5595279	5598275	-	2997	28	22	11	28
gene-PA4983	AE004091.2	5598308	5599042	-	735	69	93	27	86
gene-PA4984	AE004091.2	5599160	5599807	-	648	34	32	19	34
gene-PA4985	AE004091.2	5599884	5600975	-	1092	28	30	12	31
gene-PA4986	AE004091.2	5601149	5603095	+	1947	44	71	17	76
gene-PA4987	AE004091.2	5603173	5603772	+	600	74	99	47	125
gene-PA4988	AE004091.2	5603821	5605098	-	1278	133	122	55	124
gene-PA4989	AE004091.2	5605134	5606018	-	885	18	20	16	25
gene-PA4990	AE004091.2	5606103	5606435	+	333	19	17	10	11
gene-PA4991	AE004091.2	5606496	5607671	+	1176	101	135	59	139
gene-PA4992	AE004091.2	5607668	5608480	+	813	87	136	34	104
gene-PA4993	AE004091.2	5608649	5609569	+	921	25	56	10	37
gene-PA4994	AE004091.2	5609594	5610802	-	1209	28	35	14	39
gene-PA4995	AE004091.2	5610851	5612140	-	1290	44	75	43	67
gene-PA4996	AE004091.2	5612268	5613692	-	1425	417	481	262	618
gene-PA4997	AE004091.2	5613733	5615544	-	1812	416	500	322	740
gene-PA4998	AE004091.2	5615652	5616302	+	651	83	100	78	165
gene-PA4999	AE004091.2	5616310	5617515	+	1206	254	329	167	423
gene-PA5000	AE004091.2	5617534	5618418	-	885	350	375	208	524
gene-PA5001	AE004091.2	5618579	5619535	-	957	412	536	336	746
gene-PA5002	AE004091.2	5619608	5621026	-	1419	537	650	358	790
gene-PA5003	AE004091.2	5621030	5621926	-	897	345	455	268	531
gene-PA5004	AE004091.2	5621920	5623056	-	1137	765	992	379	796
gene-PA5005	AE004091.2	5623040	5624797	-	1758	1277	1503	703	1672
gene-PA5006	AE004091.2	5624901	5626379	-	1479	371	431	212	501
gene-PA5007	AE004091.2	5626376	5627134	-	759	159	195	109	252
gene-PA5008	AE004091.2	5627131	5627865	-	735	279	375	171	364
gene-PA5009	AE004091.2	5627865	5628671	-	807	468	617	371	707
gene-PA5010	AE004091.2	5628668	5629789	-	1122	337	428	256	479
gene-PA5011	AE004091.2	5629786	5630853	-	1068	308	510	201	472
gene-PA5012	AE004091.2	5630850	5631887	-	1038	311	375	217	458
gene-PA5013	AE004091.2	5631947	5632870	-	924	845	925	584	1112
gene-PA5014	AE004091.2	5632926	5635874	-	2949	1048	1432	729	1706
gene-PA5015	AE004091.2	5636156	5638804	+	2649	1985	2307	929	2017
gene-PA5016	AE004091.2	5638949	5640592	+	1644	712	810	356	698
gene-PA5017	AE004091.2	5641010	5643709	+	2700	220	318	182	405
gene-PA5018	AE004091.2	5643803	5644450	+	648	54	105	39	94
gene-PA5019	AE004091.2	5644454	5645290	-	837	126	133	64	144
gene-PA5020	AE004091.2	5645593	5647395	+	1803	37	60	23	48
gene-PA5021	AE004091.2	5647814	5649430	+	1617	293	314	106	277
gene-PA5022	AE004091.2	5649522	5652878	+	3357	246	298	218	420
gene-PA5023	AE004091.2	5652945	5654405	+	1461	57	79	38	113
gene-PA5024	AE004091.2	5654811	5655527	+	717	32	41	8	37
gene-PA5025	AE004091.2	5655648	5656925	+	1278	51	51	13	40
gene-PA5026	AE004091.2	5657016	5657468	+	453	5	6	1	9
gene-PA5027	AE004091.2	5657581	5658396	+	816	154	155	17	110
gene-PA5028	AE004091.2	5658418	5659185	-	768	237	258	81	218
gene-PA5029	AE004091.2	5659276	5660181	-	906	138	143	60	108
gene-PA5030	AE004091.2	5660357	5661673	+	1317	105	100	9	37
gene-PA5031	AE004091.2	5661701	5662630	-	930	16	25	3	21
gene-PA5032	AE004091.2	5662742	5663815	+	1074	2	8	3	8
gene-PA5033	AE004091.2	5663889	5664869	+	981	29	35	12	21
gene-PA5034	AE004091.2	5664990	5666057	-	1068	260	309	120	244
gene-PA5035	AE004091.2	5666234	5667667	-	1434	133	194	136	245
gene-PA5036	AE004091.2	5667696	5672141	-	4446	396	524	398	817
gene-PA5037	AE004091.2	5672366	5674021	-	1656	398	347	161	369
gene-PA5038	AE004091.2	5674028	5675134	-	1107	627	747	382	864
gene-PA5039	AE004091.2	5675184	5675702	-	519	694	758	309	815
gene-PA5040	AE004091.2	5675714	5677858	-	2145	812	933	603	2178
gene-PA5041	AE004091.2	5677912	5678436	-	525	258	309	294	507
gene-PA5042	AE004091.2	5678433	5679056	-	624	406	546	204	495
gene-PA5043	AE004091.2	5679053	5679649	-	597	182	233	133	281
gene-PA5044	AE004091.2	5679649	5680713	-	1065	596	663	322	643
gene-PA5045	AE004091.2	5680898	5683366	+	2469	1008	1104	419	1122
gene-PA5046	AE004091.2	5683471	5684739	-	1269	831	948	540	1057
gene-PA5047	AE004091.2	5684842	5686281	-	1440	325	360	197	414
gene-PA5048	AE004091.2	5686278	5687045	-	768	193	265	130	249
gene-PA5049	AE004091.2	5687105	5687320	-	216	755	809	493	1021
gene-PA5050	AE004091.2	5687496	5689715	+	2220	93	143	68	155
gene-PA5051	AE004091.2	5689964	5691727	+	1764	518	626	304	644
gene-PA5052	AE004091.2	5691762	5692457	+	696	81	97	37	87
gene-PA5053	AE004091.2	5692576	5693109	+	534	80	109	50	115
gene-PA5054	AE004091.2	5693138	5694481	+	1344	256	353	154	347
gene-PA5055	AE004091.2	5694576	5694947	+	372	81	106	91	163
gene-PA5056	AE004091.2	5695366	5697045	+	1680	107	151	52	121
gene-PA5057	AE004091.2	5697198	5698055	+	858	17	32	13	26
gene-PA5058	AE004091.2	5698359	5700041	+	1683	74	72	25	62
gene-PA5059	AE004091.2	5700097	5700714	+	618	28	36	25	46
gene-PA5060	AE004091.2	5700758	5701687	-	930	154	182	147	274
gene-PA5061	AE004091.2	5701698	5702114	-	417	300	361	227	474
gene-PA5062	AE004091.2	5702258	5702533	-	276	22	41	32	47
gene-PA5063	AE004091.2	5702669	5703439	+	771	169	231	198	330
gene-PA5064	AE004091.2	5703454	5704080	+	627	193	173	83	187
gene-PA5065	AE004091.2	5704077	5705678	+	1602	284	283	208	420
gene-PA5066	AE004091.2	5705794	5706198	+	405	555	713	421	962
gene-PA5067	AE004091.2	5706191	5706526	+	336	153	198	106	274
gene-PA5068	AE004091.2	5706552	5706800	+	249	215	237	158	317
gene-PA5069	AE004091.2	5706814	5707239	+	426	139	137	113	211
gene-PA5070	AE004091.2	5707236	5708039	+	804	244	254	141	354
gene-PA5071	AE004091.2	5708036	5708743	+	708	63	62	42	85
gene-PA5072	AE004091.2	5708955	5710898	+	1944	121	131	50	109
gene-PA5073	AE004091.2	5711008	5711469	+	462	51	91	28	78
gene-PA5074	AE004091.2	5711477	5712211	-	735	114	120	53	126
gene-PA5075	AE004091.2	5712204	5713166	-	963	198	238	85	220
gene-PA5076	AE004091.2	5713232	5714032	-	801	158	194	111	223
gene-PA5077	AE004091.2	5714270	5716855	-	2586	591	683	294	706
gene-PA5078	AE004091.2	5716848	5718425	-	1578	515	729	372	820
gene-PA5079	AE004091.2	5718882	5719319	-	438	45	57	21	49
gene-PA5080	AE004091.2	5719316	5720287	-	972	204	216	84	204
gene-PA5081	AE004091.2	5720469	5720945	+	477	28	28	16	41
gene-PA5082	AE004091.2	5720950	5721849	-	900	18	35	24	35
gene-PA5083	AE004091.2	5721892	5722242	-	351	13	6	0	17
gene-PA5084	AE004091.2	5722267	5723517	-	1251	12	31	9	27
gene-PA5085	AE004091.2	5723582	5724538	+	957	32	49	25	57
gene-PA5086	AE004091.2	5724601	5725242	-	642	68	114	33	72
gene-PA5087	AE004091.2	5725479	5726348	-	870	211	216	73	199
gene-PA5088	AE004091.2	5726357	5727238	-	882	108	133	46	95
gene-PA5089	AE004091.2	5727239	5729476	-	2238	100	128	42	106
gene-PA5090	AE004091.2	5729473	5731845	-	2373	62	84	50	69
gene-PA5091	AE004091.2	5732116	5732916	-	801	10	20	12	14
gene-PA5092	AE004091.2	5732909	5734117	-	1209	18	15	11	20
gene-PA5093	AE004091.2	5734114	5735646	-	1533	8	20	17	16
gene-PA5094	AE004091.2	5735643	5736473	-	831	26	27	11	22
gene-PA5095	AE004091.2	5736470	5737321	-	852	25	36	11	13
gene-PA5096	AE004091.2	5737346	5738314	-	969	18	22	11	14
gene-PA5097	AE004091.2	5738432	5739835	-	1404	18	27	13	28
gene-PA5098	AE004091.2	5739898	5741427	-	1530	12	11	6	17
gene-PA5099	AE004091.2	5741524	5742966	-	1443	17	20	14	15
gene-PA5100	AE004091.2	5743074	5744753	-	1680	24	30	16	23
gene-PA5101	AE004091.2	5745079	5745876	-	798	7	5	6	14
gene-PA5102	AE004091.2	5745895	5746833	-	939	9	6	6	19
gene-PA5103	AE004091.2	5746849	5747871	-	1023	23	35	21	41
gene-PA5104	AE004091.2	5748013	5748603	-	591	21	43	16	27
gene-PA5105	AE004091.2	5748600	5749352	-	753	49	49	17	50
gene-PA5106	AE004091.2	5749453	5750814	+	1362	65	97	34	72
gene-PA5107	AE004091.2	5750961	5751530	-	570	132	153	60	111
gene-PA5108	AE004091.2	5751527	5751784	-	258	43	71	35	78
gene-PA5109	AE004091.2	5751857	5752459	-	603	141	204	93	250
gene-PA5110	AE004091.2	5752464	5753474	-	1011	357	497	286	593
gene-PA5111	AE004091.2	5753614	5754144	-	531	28	42	26	59
gene-PA5112	AE004091.2	5754298	5756238	-	1941	277	338	188	355
gene-PA5113	AE004091.2	5756347	5757741	-	1395	259	289	118	230
gene-PA5114	AE004091.2	5757738	5761343	-	3606	759	1025	302	744
gene-PA5115	AE004091.2	5761482	5762066	-	585	9	16	10	26
gene-PA5116	AE004091.2	5762150	5762575	+	426	18	15	7	15
gene-PA5117	AE004091.2	5762659	5764476	-	1818	993	1141	941	1719
gene-PA5118	AE004091.2	5764693	5766147	-	1455	472	446	811	600
gene-PA5119	AE004091.2	5766484	5767893	+	1410	608	701	247	566
gene-PA5120	AE004091.2	5768041	5768445	+	405	23	15	23	26
gene-PA5121	AE004091.2	5768442	5770649	-	2208	224	216	102	186
gene-PA5122	AE004091.2	5770937	5771458	+	522	55	65	19	62
gene-PA5123	AE004091.2	5771455	5772027	+	573	22	24	10	24
gene-PA5124	AE004091.2	5772298	5773374	+	1077	80	129	48	85
gene-PA5125	AE004091.2	5773377	5774807	+	1431	64	127	70	97
gene-PA5126	AE004091.2	5775620	5776087	-	468	152	169	83	145
gene-PA5127	AE004091.2	5776086	5776547	+	462	170	202	85	217
gene-PA5128	AE004091.2	5776606	5777097	-	492	211	231	139	291
gene-PA5129	AE004091.2	5777134	5777388	-	255	229	284	160	332
gene-PA5130	AE004091.2	5777390	5777809	-	420	127	127	109	222
gene-PA5131	AE004091.2	5778134	5779681	+	1548	258	306	152	307
gene-PA5132	AE004091.2	5779995	5780813	+	819	42	34	30	63
gene-PA5133	AE004091.2	5780963	5782249	+	1287	349	409	248	563
gene-PA5134	AE004091.2	5782278	5783588	+	1311	325	346	177	445
gene-PA5135	AE004091.2	5783588	5784361	+	774	55	63	26	97
gene-PA5136	AE004091.2	5784430	5785911	+	1482	364	378	161	340
gene-PA5137	AE004091.2	5785948	5786703	-	756	82	128	83	210
gene-PA5138	AE004091.2	5786853	5787605	-	753	104	158	85	197
gene-PA5139	AE004091.2	5787696	5788442	-	747	175	221	95	291
gene-PA5140	AE004091.2	5788614	5789384	-	771	111	150	122	186
gene-PA5141	AE004091.2	5789395	5790132	-	738	270	319	216	550
gene-PA5142	AE004091.2	5790445	5791086	-	642	192	174	164	287
gene-PA5143	AE004091.2	5791083	5791676	-	594	250	304	176	366
gene-PA5144	AE004091.2	5791837	5792235	+	399	4	11	5	5
gene-PA5145	AE004091.2	5792505	5793611	+	1107	31	47	20	40
gene-PA5146	AE004091.2	5793705	5795957	+	2253	381	527	267	510
gene-PA5147	AE004091.2	5795954	5797021	+	1068	229	246	135	288
gene-PA5148	AE004091.2	5797065	5797337	+	273	65	108	57	103
gene-PA5149	AE004091.2	5797365	5798447	+	1083	39	75	37	67
gene-PA5149.1	AE004091.2	5798560	5798635	+	76	1367	1682	625	1343
gene-PA5150	AE004091.2	5798693	5799430	-	738	98	103	59	126
gene-PA5151	AE004091.2	5799589	5800278	+	690	66	49	19	63
gene-PA5152	AE004091.2	5800527	5801300	+	774	255	303	171	409
gene-PA5153	AE004091.2	5801315	5802067	+	753	121	166	87	297
gene-PA5154	AE004091.2	5802129	5802824	+	696	39	45	53	138
gene-PA5155	AE004091.2	5802821	5803513	+	693	25	45	27	87
gene-PA5156	AE004091.2	5803867	5804802	+	936	74	78	39	103
gene-PA5157	AE004091.2	5805206	5805676	+	471	43	50	12	32
gene-PA5158	AE004091.2	5805680	5807158	+	1479	133	139	28	136
gene-PA5159	AE004091.2	5807173	5808357	+	1185	40	60	21	41
gene-PA5160	AE004091.2	5808368	5809897	+	1530	73	87	17	61
gene-PA5160.1	AE004091.2	5809970	5810045	+	76	5624	2290	38227	11709
gene-PA5161	AE004091.2	5810281	5811339	+	1059	868	925	363	729
gene-PA5162	AE004091.2	5811336	5812244	+	909	271	260	176	309
gene-PA5163	AE004091.2	5812241	5813122	+	882	319	364	186	424
gene-PA5164	AE004091.2	5813122	5813667	+	546	340	429	200	419
gene-PA5165	AE004091.2	5813727	5815565	+	1839	139	190	75	176
gene-PA5166	AE004091.2	5815562	5816950	+	1389	105	97	55	136
gene-PA5167	AE004091.2	5817191	5818186	+	996	64	82	66	144
gene-PA5168	AE004091.2	5818202	5818834	+	633	35	37	34	104
gene-PA5169	AE004091.2	5818831	5820114	+	1284	15	17	49	98
gene-PA5170	AE004091.2	5820910	5822358	+	1449	2320	2364	390	1187
gene-PA5171	AE004091.2	5822380	5823636	+	1257	648	897	188	506
gene-PA5172	AE004091.2	5823716	5824726	+	1011	150	244	65	175
gene-PA5173	AE004091.2	5824787	5825719	+	933	120	140	67	109
gene-PA5174	AE004091.2	5826135	5828039	+	1905	770	899	630	1316
gene-PA5175	AE004091.2	5828086	5828907	-	822	97	109	71	103
gene-PA5176	AE004091.2	5828904	5829470	-	567	80	95	74	130
gene-PA5177	AE004091.2	5829596	5830261	+	666	89	83	62	126
gene-PA5178	AE004091.2	5830313	5830750	-	438	78	96	56	111
gene-PA5179	AE004091.2	5830924	5831805	+	882	53	64	19	56
gene-PA5180	AE004091.2	5831902	5832741	+	840	36	52	31	83
gene-PA5181	AE004091.2	5832749	5835070	+	2322	94	98	119	219
gene-PA5181.1	AE004091.2	5835082	5835480	-	399	160	138	55	134
gene-PA5182	AE004091.2	5835482	5835895	+	414	48	66	22	46
gene-PA5183	AE004091.2	5835994	5836401	+	408	21	14	11	36
gene-PA5184	AE004091.2	5836910	5837467	+	558	68	82	31	53
gene-PA5185	AE004091.2	5837449	5837892	-	444	113	141	55	123
gene-PA5186	AE004091.2	5837915	5839078	-	1164	10	25	9	16
gene-PA5187	AE004091.2	5839105	5840895	-	1791	32	27	11	41
gene-PA5188	AE004091.2	5840897	5842132	-	1236	20	23	12	26
gene-PA5189	AE004091.2	5842275	5843183	+	909	17	37	14	39
gene-PA5190	AE004091.2	5843198	5843800	-	603	18	35	14	32
gene-PA5191	AE004091.2	5844054	5844410	+	357	35	40	20	54
gene-PA5192	AE004091.2	5844468	5846009	-	1542	1096	1211	767	1493
gene-PA5193	AE004091.2	5846125	5847018	-	894	192	191	83	202
gene-PA5194	AE004091.2	5847131	5847934	+	804	285	335	134	349
gene-PA5195	AE004091.2	5847972	5848367	-	396	182	241	81	221
gene-PA5196	AE004091.2	5848577	5849011	+	435	36	53	16	39
gene-PA5197	AE004091.2	5849143	5850048	+	906	54	89	46	92
gene-PA5198	AE004091.2	5850239	5851162	+	924	103	105	44	126
gene-PA5199	AE004091.2	5851239	5852558	-	1320	135	164	105	202
gene-PA5200	AE004091.2	5852653	5853396	-	744	154	195	89	188
gene-PA5201	AE004091.2	5853585	5855924	+	2340	439	528	269	546
gene-PA5202	AE004091.2	5855936	5856325	+	390	307	425	208	544
gene-PA5203	AE004091.2	5856532	5858115	+	1584	303	403	159	425
gene-PA5204	AE004091.2	5858158	5859456	-	1299	91	117	74	175
gene-PA5205	AE004091.2	5859793	5860494	+	702	16	36	10	31
gene-PA5206	AE004091.2	5860467	5861621	-	1155	73	107	33	112
gene-PA5207	AE004091.2	5861721	5862989	-	1269	61	58	13	54
gene-PA5208	AE004091.2	5863034	5863711	-	678	406	483	199	503
gene-PA5209	AE004091.2	5863825	5865189	+	1365	177	246	175	380
gene-PA5210	AE004091.2	5865227	5867011	+	1785	263	340	127	318
gene-PA5211	AE004091.2	5867233	5867685	+	453	25	47	8	35
gene-PA5212	AE004091.2	5867817	5868146	+	330	21	19	10	26
gene-PA5213	AE004091.2	5868181	5871057	-	2877	87	104	41	74
gene-PA5214	AE004091.2	5871231	5871620	-	390	101	147	37	113
gene-PA5215	AE004091.2	5871667	5872749	-	1083	253	298	96	279
gene-PA5216	AE004091.2	5872900	5874519	-	1620	94	118	52	121
gene-PA5217	AE004091.2	5874587	5875585	-	999	44	89	17	44
