# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR29715797_sorted.bam" "SRR29715796_sorted.bam" "SRR29715803_sorted.bam" "SRR29715802_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR29715797_sorted.bam	SRR29715796_sorted.bam	SRR29715803_sorted.bam	SRR29715802_sorted.bam
gene-PA5264	AE004091.2	5926134	5927105	-	972	410	659	229	198
gene-PA5265	AE004091.2	5927336	5930605	-	3270	396	539	217	154
gene-PA5266	AE004091.2	5930602	5932677	-	2076	52	81	37	37
gene-PA5267	AE004091.2	5932877	5933395	-	519	14	21	17	9
gene-PA5268	AE004091.2	5933688	5934668	-	981	141	216	116	72
gene-PA5269	AE004091.2	5934770	5935045	+	276	50	97	44	33
gene-PA5270	AE004091.2	5935064	5935945	+	882	228	246	160	127
gene-PA5271	AE004091.2	5935988	5936221	+	234	57	60	48	30
gene-PA5272	AE004091.2	5936370	5939222	+	2853	189	279	166	97
gene-PA5273	AE004091.2	5939263	5939976	+	714	122	143	110	60
gene-PA5274	AE004091.2	5940020	5940424	-	405	549	795	498	329
gene-PA5275	AE004091.2	5940747	5941082	-	336	78	71	55	41
gene-PA5276	AE004091.2	5941336	5941476	+	141	246	428	194	196
gene-PA5277	AE004091.2	5941487	5942734	+	1248	452	646	565	372
gene-PA5278	AE004091.2	5942745	5943575	+	831	236	361	241	152
gene-PA5279	AE004091.2	5943606	5944307	+	702	854	1260	913	525
gene-PA5280	AE004091.2	5944327	5945238	+	912	181	274	193	135
gene-PA5281	AE004091.2	5945235	5945933	+	699	47	92	80	51
gene-PA5282	AE004091.2	5945963	5947132	-	1170	12	20	10	4
gene-PA5283	AE004091.2	5947295	5948671	+	1377	81	131	95	48
gene-PA5284	AE004091.2	5948696	5949610	-	915	48	53	38	26
gene-PA5285	AE004091.2	5950034	5950351	-	318	495	571	281	231
gene-PA5286	AE004091.2	5950429	5950854	-	426	102	120	89	51
gene-PA5287	AE004091.2	5951115	5952443	-	1329	232	248	157	76
gene-PA5288	AE004091.2	5952483	5952821	-	339	139	199	135	128
gene-PA5289	AE004091.2	5953261	5953521	+	261	39	41	17	24
gene-PA5290	AE004091.2	5953562	5955055	+	1494	92	137	63	46
gene-PA5291	AE004091.2	5955180	5957165	+	1986	449	607	344	207
gene-PA5292	AE004091.2	5957208	5958257	-	1050	73	77	46	40
gene-PA5293	AE004091.2	5958408	5959325	-	918	32	44	36	20
gene-PA5294	AE004091.2	5959474	5960940	+	1467	61	77	53	37
gene-PA5295	AE004091.2	5960852	5962528	-	1677	384	521	412	255
gene-PA5296	AE004091.2	5962716	5964725	+	2010	593	780	743	488
gene-PA5297	AE004091.2	5964859	5966577	+	1719	71	67	33	20
gene-PA5298	AE004091.2	5966706	5967278	+	573	211	249	181	120
gene-PA5299	AE004091.2	5967286	5969145	-	1860	156	244	185	155
gene-PA5300	AE004091.2	5969355	5969765	-	411	769	747	589	345
gene-PA5301	AE004091.2	5969987	5970535	-	549	751	902	513	348
gene-PA5302	AE004091.2	5970686	5971759	-	1074	207	294	162	121
gene-PA5303	AE004091.2	5971850	5972203	-	354	389	562	130	130
gene-PA5304	AE004091.2	5972178	5973476	-	1299	892	1116	390	333
gene-PA5305	AE004091.2	5973833	5974177	-	345	31	43	21	18
gene-PA5306	AE004091.2	5974190	5974381	-	192	42	67	16	26
gene-PA5307	AE004091.2	5974402	5976969	-	2568	297	426	194	162
gene-PA5308	AE004091.2	5977123	5977611	+	489	108	155	82	78
gene-PA5309	AE004091.2	5977789	5979108	+	1320	129	159	169	111
gene-PA5310	AE004091.2	5979194	5980783	+	1590	109	133	160	76
gene-PA5311	AE004091.2	5980787	5981950	-	1164	40	49	75	33
gene-PA5312	AE004091.2	5982097	5983590	-	1494	793	1053	829	524
gene-PA5313	AE004091.2	5983820	5985154	+	1335	332	444	244	171
gene-PA5314	AE004091.2	5985219	5985581	+	363	144	197	84	86
gene-PA5315	AE004091.2	5985716	5985871	-	156	689	807	468	385
gene-PA5316	AE004091.2	5985883	5986119	-	237	1263	1738	1113	933
gene-PA5316.1	AE004091.2	5986120	5986170	+	51	765	1060	676	579
gene-PA5317	AE004091.2	5986475	5988055	+	1581	82	135	96	76
gene-PA5318	AE004091.2	5988081	5988629	+	549	32	29	24	24
gene-PA5319	AE004091.2	5988646	5989320	-	675	90	131	64	62
gene-PA5320	AE004091.2	5989460	5990668	+	1209	298	411	434	238
gene-PA5321	AE004091.2	5990676	5991131	+	456	130	222	191	120
gene-PA5322	AE004091.2	5992383	5993774	+	1392	687	974	753	438
gene-PA5323	AE004091.2	5993791	5994696	+	906	269	423	324	204
gene-PA5324	AE004091.2	5994741	5995811	-	1071	105	178	81	58
gene-PA5325	AE004091.2	5996036	5996986	+	951	44	51	18	19
gene-PA5326	AE004091.2	5997057	5998265	-	1209	11	18	11	7
gene-PA5327	AE004091.2	5998348	5999676	-	1329	36	36	26	13
gene-PA5328	AE004091.2	5999754	6000143	-	390	3	3	8	1
gene-PA5329	AE004091.2	6000317	6000781	+	465	502	552	310	252
gene-PA5330	AE004091.2	6000761	6001378	-	618	524	667	414	281
gene-PA5331	AE004091.2	6001399	6002040	-	642	403	611	395	310
gene-PA5332	AE004091.2	6002121	6002900	+	780	2256	2470	1851	1168
gene-PA5333	AE004091.2	6002959	6003330	-	372	177	192	112	72
gene-PA5334	AE004091.2	6003377	6004096	-	720	270	407	318	158
gene-PA5335	AE004091.2	6004277	6005140	+	864	304	413	292	201
gene-PA5336	AE004091.2	6005199	6005810	+	612	162	198	148	108
gene-PA5337	AE004091.2	6005899	6006165	+	267	339	578	412	313
gene-PA5338	AE004091.2	6006231	6008336	+	2106	1537	2279	1733	1088
gene-PA5339	AE004091.2	6008398	6008778	+	381	124	175	113	72
gene-PA5340	AE004091.2	6008833	6009564	+	732	186	284	245	164
gene-PA5341	AE004091.2	6009571	6010191	-	621	31	29	21	12
gene-PA5342	AE004091.2	6010258	6011058	-	801	51	57	41	24
gene-PA5343	AE004091.2	6011058	6011909	-	852	89	112	84	42
gene-PA5344	AE004091.2	6012047	6012979	+	933	340	394	299	215
gene-PA5345	AE004091.2	6012976	6015051	+	2076	311	487	331	248
gene-PA5346	AE004091.2	6015141	6016550	+	1410	452	520	504	288
gene-PA5347	AE004091.2	6016622	6017014	-	393	230	313	214	138
gene-PA5348	AE004091.2	6017150	6017422	-	273	80	130	73	55
gene-PA5349	AE004091.2	6017624	6018778	-	1155	135	215	162	90
gene-PA5350	AE004091.2	6018830	6018997	-	168	56	93	58	43
gene-PA5351	AE004091.2	6019181	6019348	-	168	272	356	200	171
gene-PA5352	AE004091.2	6019482	6019883	-	402	3	4	1	1
gene-PA5353	AE004091.2	6019888	6021114	-	1227	14	15	14	11
gene-PA5354	AE004091.2	6021124	6022203	-	1080	19	11	4	4
gene-PA5355	AE004091.2	6022203	6023702	-	1500	45	63	45	27
gene-PA5356	AE004091.2	6023907	6024662	+	756	55	68	23	28
gene-PA5357	AE004091.2	6024742	6025278	+	537	59	88	48	28
gene-PA5358	AE004091.2	6025305	6026195	+	891	243	256	121	112
gene-PA5359	AE004091.2	6026219	6026674	-	456	88	91	39	30
gene-PA5360	AE004091.2	6026779	6027468	+	690	120	180	100	76
gene-PA5361	AE004091.2	6027542	6028873	+	1332	118	160	74	60
gene-PA5362	AE004091.2	6028976	6030316	+	1341	514	679	505	340
gene-PA5363	AE004091.2	6030351	6031250	-	900	239	317	197	162
gene-PA5364	AE004091.2	6031366	6032268	-	903	242	279	174	150
gene-PA5365	AE004091.2	6032387	6033115	-	729	31	43	25	12
gene-PA5366	AE004091.2	6033211	6034044	-	834	81	131	70	49
gene-PA5367	AE004091.2	6034060	6035736	-	1677	126	184	70	72
gene-PA5368	AE004091.2	6035756	6037789	-	2034	198	220	117	87
gene-PA5369	AE004091.2	6038212	6039183	-	972	229	300	143	100
gene-PA5369.1	AE004091.2	6039584	6039703	-	120	6315	6188	6974	6196
gene-PA5369.2	AE004091.2	6039846	6042736	-	2891	359424	339795	697803	1314858
gene-PA5369.3	AE004091.2	6042963	6043038	-	76	1063	1087	764	1123
gene-PA5369.4	AE004091.2	6043067	6043143	-	77	11016	11028	8856	16326
gene-PA5369.5	AE004091.2	6043208	6044743	-	1536	254384	201241	338806	737877
gene-PA5370	AE004091.2	6045310	6046626	-	1317	194	282	164	105
gene-PA5371	AE004091.2	6046914	6047318	+	405	182	291	140	121
gene-PA5372	AE004091.2	6047364	6049049	-	1686	85	138	60	45
gene-PA5373	AE004091.2	6049185	6050657	-	1473	300	437	220	153
gene-PA5374	AE004091.2	6050718	6051311	-	594	288	423	398	176
gene-PA5375	AE004091.2	6051644	6053194	+	1551	227	230	175	85
gene-PA5376	AE004091.2	6053412	6054590	-	1179	60	78	50	39
gene-PA5377	AE004091.2	6054594	6055433	-	840	69	57	39	25
gene-PA5378	AE004091.2	6055475	6056413	-	939	63	106	58	47
gene-PA5379	AE004091.2	6056877	6058253	+	1377	17	35	12	14
gene-PA5380	AE004091.2	6058673	6059776	+	1104	110	121	86	71
gene-PA5381	AE004091.2	6059823	6060200	-	378	46	59	42	29
gene-PA5382	AE004091.2	6060340	6061233	-	894	61	49	18	17
gene-PA5383	AE004091.2	6061341	6062408	+	1068	12	13	11	5
gene-PA5384	AE004091.2	6062352	6063347	-	996	1	2	3	1
gene-PA5385	AE004091.2	6063353	6063832	-	480	0	0	1	1
gene-PA5386	AE004091.2	6063883	6064848	-	966	3	1	7	2
gene-PA5387	AE004091.2	6064899	6065783	-	885	6	11	12	4
gene-PA5388	AE004091.2	6065856	6066794	-	939	18	22	6	7
gene-PA5389	AE004091.2	6067005	6068015	+	1011	16	22	17	10
gene-PA5390	AE004091.2	6067945	6069099	-	1155	26	27	15	17
gene-PA5391	AE004091.2	6069156	6069830	-	675	3	14	5	2
gene-PA5392	AE004091.2	6069844	6070266	-	423	7	8	7	4
gene-PA5393	AE004091.2	6070266	6071618	-	1353	24	21	13	7
gene-PA5394	AE004091.2	6071912	6073384	-	1473	74	82	50	24
gene-PA5395	AE004091.2	6073538	6074008	+	471	9	4	6	2
gene-PA5396	AE004091.2	6074230	6075207	+	978	95	145	81	62
gene-PA5397	AE004091.2	6075334	6075864	+	531	18	27	9	4
gene-PA5398	AE004091.2	6075880	6077940	+	2061	67	68	30	11
gene-PA5399	AE004091.2	6078044	6080005	+	1962	23	37	13	12
gene-PA5400	AE004091.2	6080370	6081356	+	987	8	2	4	6
gene-PA5401	AE004091.2	6081392	6082165	+	774	17	17	9	1
gene-PA5402	AE004091.2	6082290	6082859	+	570	202	247	190	118
gene-PA5403	AE004091.2	6082867	6083073	+	207	145	165	111	87
gene-PA5404	AE004091.2	6083105	6083509	+	405	30	35	22	17
gene-PA5405	AE004091.2	6083523	6083756	+	234	4	13	12	7
gene-PA5406	AE004091.2	6083753	6084085	+	333	164	194	128	79
gene-PA5407	AE004091.2	6084082	6084372	+	291	35	69	29	23
gene-PA5408	AE004091.2	6084369	6084545	-	177	21	29	7	8
gene-PA5409	AE004091.2	6084550	6085110	-	561	107	146	89	64
gene-PA5410	AE004091.2	6085385	6086674	-	1290	55	86	22	29
gene-PA5411	AE004091.2	6087099	6088199	+	1101	96	137	64	34
gene-PA5412	AE004091.2	6088193	6090706	-	2514	833	1295	589	420
gene-PA5413	AE004091.2	6092046	6093086	-	1041	124	162	78	60
gene-PA5414	AE004091.2	6093167	6093808	-	642	111	144	81	65
gene-PA5415	AE004091.2	6094024	6095277	+	1254	50	86	42	29
gene-PA5416	AE004091.2	6095363	6096613	+	1251	15	17	8	8
gene-PA5417	AE004091.2	6096707	6097027	+	321	5	5	2	5
gene-PA5418	AE004091.2	6097024	6100041	+	3018	35	52	25	21
gene-PA5419	AE004091.2	6100135	6100770	+	636	11	8	3	0
gene-PA5420	AE004091.2	6100820	6101677	+	858	18	23	13	6
gene-PA5421	AE004091.2	6101884	6103083	+	1200	25	31	14	10
gene-PA5422	AE004091.2	6103167	6104123	+	957	97	132	73	50
gene-PA5423	AE004091.2	6104189	6104737	-	549	110	132	103	76
gene-PA5424	AE004091.2	6104799	6105044	-	246	77	78	44	39
gene-PA5425	AE004091.2	6105159	6106241	-	1083	263	347	154	143
gene-PA5426	AE004091.2	6106272	6106763	-	492	250	336	259	155
gene-PA5427	AE004091.2	6107111	6108139	+	1029	288	409	122	121
gene-PA5428	AE004091.2	6108176	6109084	-	909	109	133	51	38
gene-PA5429	AE004091.2	6109260	6110684	+	1425	1330	2051	746	550
gene-PA5430	AE004091.2	6111048	6112262	-	1215	138	162	81	56
gene-PA5431	AE004091.2	6112299	6113774	-	1476	23	33	22	25
gene-PA5432	AE004091.2	6113902	6114351	+	450	21	36	11	15
gene-PA5433	AE004091.2	6114360	6115034	+	675	25	14	11	12
gene-PA5434	AE004091.2	6115059	6116312	-	1254	100	146	79	51
gene-PA5435	AE004091.2	6116493	6118316	-	1824	1331	1403	958	546
gene-PA5436	AE004091.2	6118332	6119747	-	1416	523	699	239	204
gene-PA5437	AE004091.2	6119961	6120896	+	936	156	233	148	94
gene-PA5438	AE004091.2	6121172	6122053	-	882	536	776	573	395
gene-PA5439	AE004091.2	6122139	6123605	+	1467	150	162	100	78
gene-PA5440	AE004091.2	6123686	6125080	+	1395	202	301	118	91
gene-PA5441	AE004091.2	6125796	6127997	-	2202	636	858	619	431
gene-PA5442	AE004091.2	6128056	6130911	-	2856	169	188	153	82
gene-PA5443	AE004091.2	6131088	6133274	+	2187	576	794	670	458
gene-PA5444	AE004091.2	6133312	6133740	+	429	76	103	32	36
gene-PA5445	AE004091.2	6133838	6135331	+	1494	145	215	276	192
gene-PA5446	AE004091.2	6135709	6135912	+	204	401	487	133	110
gene-PA5447	AE004091.2	6135968	6137113	-	1146	289	360	166	110
gene-PA5448	AE004091.2	6137114	6138241	-	1128	152	166	101	68
gene-PA5449	AE004091.2	6138225	6139607	-	1383	54	82	75	72
gene-PA5450	AE004091.2	6139604	6140869	-	1266	79	99	81	61
gene-PA5451	AE004091.2	6140869	6141666	-	798	117	107	111	106
gene-PA5452	AE004091.2	6141666	6143105	-	1440	70	86	112	79
gene-PA5453	AE004091.2	6143109	6144080	-	972	142	200	182	153
gene-PA5454	AE004091.2	6144077	6144991	-	915	208	293	189	134
gene-PA5455	AE004091.2	6145399	6147027	+	1629	332	451	411	247
gene-PA5456	AE004091.2	6147021	6148322	+	1302	73	98	148	93
gene-PA5457	AE004091.2	6148319	6149182	+	864	79	123	91	82
gene-PA5458	AE004091.2	6149179	6150321	+	1143	97	138	142	91
gene-PA5459	AE004091.2	6150315	6151151	+	837	56	71	81	69
gene-PA5460	AE004091.2	6151314	6151526	+	213	8	21	4	5
gene-PA5461	AE004091.2	6151622	6151939	+	318	160	228	109	116
gene-PA5462	AE004091.2	6152064	6152357	+	294	502	606	404	189
gene-PA5463	AE004091.2	6152386	6152721	+	336	59	99	52	42
gene-PA5464	AE004091.2	6152718	6154676	+	1959	394	493	483	294
gene-PA5465	AE004091.2	6154784	6155203	-	420	85	75	71	46
gene-PA5466	AE004091.2	6155271	6156215	+	945	70	95	86	65
gene-PA5467	AE004091.2	6156212	6156574	+	363	26	46	25	18
gene-PA5468	AE004091.2	6156854	6158158	+	1305	281	307	422	301
gene-PA5469	AE004091.2	6158179	6158943	+	765	180	242	343	276
gene-PA5470	AE004091.2	6158949	6159563	-	615	43	55	71	47
gene-PA5471	AE004091.2	6159560	6160699	-	1140	105	155	114	51
gene-PA5471.1	AE004091.2	6160912	6160953	-	42	26	49	19	12
gene-PA5472	AE004091.2	6161067	6161867	-	801	206	245	129	87
gene-PA5473	AE004091.2	6162221	6163969	+	1749	207	323	74	76
gene-PA5474	AE004091.2	6164038	6165411	+	1374	292	331	207	160
gene-PA5475	AE004091.2	6165417	6165977	-	561	191	305	94	113
gene-PA5476	AE004091.2	6166120	6167409	-	1290	125	213	96	73
gene-PA5477	AE004091.2	6167783	6168823	+	1041	103	122	75	45
gene-PA5478	AE004091.2	6168842	6170071	-	1230	253	382	209	159
gene-PA5479	AE004091.2	6170176	6171510	-	1335	638	792	523	372
gene-PA5480	AE004091.2	6171733	6171927	+	195	55	93	23	32
gene-PA5481	AE004091.2	6172223	6172690	-	468	63	98	24	24
gene-PA5482	AE004091.2	6172712	6172873	-	162	43	71	7	8
gene-PA5483	AE004091.2	6173348	6174697	+	1350	208	276	78	62
gene-PA5484	AE004091.2	6174694	6176481	+	1788	204	323	174	113
gene-PA5485	AE004091.2	6176516	6177295	-	780	104	156	96	89
gene-PA5486	AE004091.2	6177325	6177918	-	594	103	115	58	40
gene-PA5487	AE004091.2	6178036	6180051	-	2016	488	683	460	284
gene-PA5488	AE004091.2	6180048	6180926	-	879	322	500	408	258
gene-PA5489	AE004091.2	6180942	6181577	-	636	398	632	353	229
gene-PA5490	AE004091.2	6181745	6182350	-	606	1240	1529	733	514
gene-PA5491	AE004091.2	6182396	6182689	-	294	622	877	598	364
gene-PA5492	AE004091.2	6182873	6183520	+	648	183	340	218	158
gene-PA5493	AE004091.2	6183784	6186525	-	2742	582	943	876	554
gene-PA5494	AE004091.2	6186603	6186893	+	291	363	478	145	154
gene-PA5495	AE004091.2	6186927	6187877	+	951	666	877	456	356
gene-PA5496	AE004091.2	6188166	6188855	-	690	104	126	62	42
gene-PA5497	AE004091.2	6188872	6191076	-	2205	578	761	343	261
gene-PA5498	AE004091.2	6191186	6192109	-	924	243	259	184	119
gene-PA5499	AE004091.2	6192179	6192682	+	504	191	198	166	90
gene-PA5500	AE004091.2	6192682	6193491	+	810	193	211	147	104
gene-PA5501	AE004091.2	6193484	6194272	+	789	162	160	121	87
gene-PA5502	AE004091.2	6194314	6195102	+	789	157	192	153	97
gene-PA5503	AE004091.2	6195309	6196316	+	1008	312	351	358	187
gene-PA5504	AE004091.2	6196316	6196993	+	678	226	315	266	177
gene-PA5505	AE004091.2	6197070	6197852	+	783	289	407	333	214
gene-PA5506	AE004091.2	6198055	6198912	+	858	292	333	208	173
gene-PA5507	AE004091.2	6198917	6199570	+	654	235	266	235	174
gene-PA5508	AE004091.2	6199567	6200898	+	1332	188	279	254	184
gene-PA5509	AE004091.2	6200966	6201634	+	669	99	165	154	96
gene-PA5510	AE004091.2	6201736	6203085	+	1350	161	195	202	134
gene-PA5511	AE004091.2	6203104	6204447	-	1344	131	202	150	80
gene-PA5512	AE004091.2	6204444	6206210	-	1767	124	174	158	82
gene-PA5513	AE004091.2	6206292	6207170	+	879	57	69	45	33
gene-PA5514	AE004091.2	6207241	6208029	+	789	47	79	47	18
gene-PA5515	AE004091.2	6208042	6208542	-	501	488	574	394	266
gene-PA5516	AE004091.2	6208575	6209441	+	867	107	138	93	79
gene-PA5517	AE004091.2	6209479	6210063	-	585	92	153	60	35
gene-PA5518	AE004091.2	6210065	6211768	-	1704	194	219	122	109
gene-PA5519	AE004091.2	6212147	6212713	-	567	100	141	72	44
gene-PA5520	AE004091.2	6212790	6213533	+	744	63	53	43	41
gene-PA5521	AE004091.2	6213581	6214339	-	759	82	82	50	39
gene-PA5522	AE004091.2	6214434	6215801	-	1368	71	111	86	67
gene-PA5523	AE004091.2	6215803	6217155	-	1353	153	213	157	78
gene-PA5524	AE004091.2	6217313	6218095	+	783	75	116	52	46
gene-PA5525	AE004091.2	6218100	6218840	+	741	372	571	215	139
gene-PA5526	AE004091.2	6218857	6219069	-	213	255	393	182	109
gene-PA5527	AE004091.2	6219287	6219688	-	402	189	227	165	125
gene-PA5528	AE004091.2	6219885	6220739	-	855	268	370	237	159
gene-PA5529	AE004091.2	6221101	6222858	+	1758	312	485	214	191
gene-PA5530	AE004091.2	6223174	6224481	+	1308	585	769	200	142
gene-PA5531	AE004091.2	6224897	6225925	-	1029	52	80	33	28
gene-PA5532	AE004091.2	6226221	6226979	-	759	18	52	32	19
gene-PA5533	AE004091.2	6227082	6227450	+	369	98	118	73	44
gene-PA5534	AE004091.2	6227603	6228244	-	642	29	14	4	10
gene-PA5535	AE004091.2	6228241	6229443	-	1203	36	34	20	24
gene-PA5536	AE004091.2	6229458	6229862	-	405	11	9	1	3
gene-PA5537	AE004091.2	6229975	6230391	+	417	24	27	16	11
gene-PA5538	AE004091.2	6230369	6231562	-	1194	27	22	18	13
gene-PA5539	AE004091.2	6231662	6232558	+	897	10	8	12	3
gene-PA5540	AE004091.2	6232555	6233115	+	561	10	23	13	5
gene-PA5541	AE004091.2	6233118	6234455	+	1338	20	25	22	19
gene-PA5542	AE004091.2	6234500	6235744	-	1245	28	38	42	19
gene-PA5543	AE004091.2	6235831	6236229	-	399	6	9	20	9
gene-PA5544	AE004091.2	6236226	6238250	-	2025	50	77	62	37
gene-PA5545	AE004091.2	6238325	6239284	-	960	95	87	52	53
gene-PA5546	AE004091.2	6239448	6240632	-	1185	144	166	92	75
gene-PA5547	AE004091.2	6240870	6241493	+	624	82	116	69	66
gene-PA5548	AE004091.2	6241851	6243056	+	1206	78	102	60	56
gene-PA5549	AE004091.2	6243111	6244946	-	1836	159	202	165	109
gene-PA5550	AE004091.2	6244962	6245735	-	774	94	107	84	52
gene-PA5551	AE004091.2	6245803	6246312	-	510	252	279	120	118
gene-PA5552	AE004091.2	6246326	6247690	-	1365	291	300	316	182
gene-PA5553	AE004091.2	6247811	6248236	-	426	344	376	298	242
gene-PA5554	AE004091.2	6248278	6249654	-	1377	2774	3656	3657	2519
gene-PA5555	AE004091.2	6249685	6250545	-	861	882	1404	1149	827
gene-PA5556	AE004091.2	6250596	6252140	-	1545	2094	2734	2188	1694
gene-PA5557	AE004091.2	6252159	6252695	-	537	1310	1675	1291	1001
gene-PA5558	AE004091.2	6252707	6253177	-	471	1598	2088	1365	1049
gene-PA5559	AE004091.2	6253235	6253492	-	258	2515	3262	1709	1347
gene-PA5560	AE004091.2	6253542	6254411	-	870	2842	3600	2213	1648
gene-PA5561	AE004091.2	6254428	6254808	-	381	3176	3413	1882	1221
gene-PA5562	AE004091.2	6254972	6255844	-	873	694	1029	606	369
gene-PA5563	AE004091.2	6255854	6256642	-	789	454	652	515	320
gene-PA5564	AE004091.2	6256661	6257305	-	645	355	481	401	272
gene-PA5565	AE004091.2	6257305	6259197	-	1893	908	1266	922	588
gene-PA5566	AE004091.2	6259671	6260054	-	384	29	26	11	15
gene-PA5567	AE004091.2	6260390	6261757	-	1368	147	211	211	147
gene-PA5568	AE004091.2	6261828	6263564	-	1737	1462	1971	2028	1355
gene-PA5569	AE004091.2	6263805	6264212	-	408	1049	1531	839	672
gene-PA5570	AE004091.2	6264227	6264361	-	135	584	744	570	508
gene-JG005_00001	PP712940.1	120	776	+	657	1209	1542	1029	1231
gene-JG005_00002	PP712940.1	903	1604	+	702	4695	4793	3218	2768
gene-JG005_00003	PP712940.1	1617	2114	+	498	2140	2565	1267	1496
gene-JG005_00004	PP712940.1	2142	4004	-	1863	11656	13966	9482	10504
gene-JG005_00005	PP712940.1	4058	4243	-	186	2301	2735	1448	1498
gene-JG005_00006	PP712940.1	4240	4485	-	246	3827	4750	2047	1969
gene-JG005_00007	PP712940.1	4495	4686	-	192	2217	2565	1813	1770
gene-JG005_00008	PP712940.1	4673	4801	-	129	799	1115	706	758
gene-JG005_00009	PP712940.1	4931	5353	-	423	3836	4481	2756	2779
gene-JG005_00010	PP712940.1	5354	5656	-	303	5054	6206	4345	4593
gene-JG005_00011	PP712940.1	5659	5823	-	165	2532	3345	1363	1192
gene-JG005_00012	PP712940.1	5810	6466	-	657	7553	9030	6050	6585
gene-JG005_00013	PP712940.1	6463	6852	-	390	3811	4574	2744	2211
gene-JG005_00014	PP712940.1	6854	7108	-	255	1243	1780	914	680
gene-JG005_00015	PP712940.1	7144	7629	-	486	2201	2861	1534	1528
gene-JG005_00016	PP712940.1	7641	7838	-	198	2048	3157	1522	1343
gene-JG005_00017	PP712940.1	8279	8512	+	234	2654	3227	1790	1621
gene-JG005_00018	PP712940.1	8550	8783	+	234	1345	1488	1049	1046
gene-JG005_00019	PP712940.1	8814	9950	+	1137	7093	8771	6020	5502
gene-JG005_00020	PP712940.1	9953	10108	+	156	1538	2188	1106	921
gene-JG005_00021	PP712940.1	10101	10910	+	810	7312	8691	5219	5372
gene-JG005_00022	PP712940.1	10912	11232	+	321	7212	8446	2831	3085
gene-JG005_00023	PP712940.1	11243	11551	+	309	6531	7132	3962	3651
gene-JG005_00024	PP712940.1	11599	11913	-	315	4584	5027	349	291
gene-JG005_00025	PP712940.1	11949	12254	-	306	1899	1984	372	279
gene-JG005_00026	PP712940.1	12392	12829	-	438	5648	4888	381	304
gene-JG005_00027	PP712940.1	12816	13055	-	240	1745	2292	233	204
gene-JG005_00028	PP712940.1	13073	13633	-	561	7270	7733	1535	985
gene-JG005_00029	PP712940.1	13650	15149	-	1500	12304	13226	2252	1670
gene-JG005_00030	PP712940.1	15163	15537	-	375	22297	17415	1733	1279
gene-JG005_00031	PP712940.1	15581	17638	-	2058	20353	22481	2914	3282
gene-JG005_00032	PP712940.1	17649	18380	-	732	7036	7653	1842	1712
gene-JG005_00033	PP712940.1	18399	19862	-	1464	22942	23735	6750	4617
gene-JG005_00034	PP712940.1	19864	20235	-	372	1919	1957	209	210
gene-JG005_00035	PP712940.1	20246	20986	-	741	7915	8813	831	814
gene-JG005_00036	PP712940.1	20983	21900	-	918	8263	9670	1068	1174
gene-JG005_00037	PP712940.1	21897	22253	-	357	3665	4204	467	319
gene-JG005_00038	PP712940.1	22259	23020	-	762	11658	11569	1836	1527
gene-JG005_00039	PP712940.1	23017	25383	-	2367	19759	22668	3443	3658
gene-JG005_00040	PP712940.1	25380	25532	-	153	1805	1979	406	359
gene-JG005_00041	PP712940.1	25640	26011	-	372	3322	4010	866	766
gene-JG005_00042	PP712940.1	26025	26504	-	480	6380	6778	2177	1651
gene-JG005_00043	PP712940.1	26504	27004	-	501	4655	5356	443	433
gene-JG005_00044	PP712940.1	27079	27603	-	525	16319	18154	2291	2268
gene-JG005_00045	PP712940.1	27616	28392	-	777	17765	17179	2749	2779
gene-JG005_00046	PP712940.1	28451	29737	-	1287	31899	33660	2477	2129
gene-JG005_00047	PP712940.1	29750	30313	-	564	8381	9232	521	533
gene-JG005_00048	PP712940.1	30310	30690	-	381	4609	5265	386	307
gene-JG005_00049	PP712940.1	30690	31169	-	480	27001	26089	1659	1066
