Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	15_R1	15_R2	15_R3	Entity	Symbol
gene-PA4750	445	690	559	671	120	546	129	66	62	7	97	62	host	folP
gene-PA0131	22	43	26	61	17	34	15	10	6	0	16	5	host	gene-PA0131
gene-PA5391	7	6	12	12	6	6	1	2	5	0	5	3	host	gene-PA5391
gene-PA4660	102	153	149	195	23	153	60	26	39	2	31	25	host	phr
gene-PA3516	12	14	7	17	1	15	6	2	7	0	1	2	host	gene-PA3516
gene-PA2970	3043	2947	2655	2782	330	1856	527	197	217	12	366	202	host	rpmF
gene-PA2606	18	25	23	11	7	12	3	2	4	0	7	0	host	gene-PA2606
gene-PA2587	432	483	385	259	55	204	44	50	39	5	44	35	host	pqsH
gene-PA3114	247	260	285	252	41	223	65	38	33	1	47	35	host	truA
gene-PA2575	38	42	32	31	7	20	20	2	2	1	8	8	host	gene-PA2575
gene-PA0352	189	290	240	203	30	180	47	35	35	1	48	27	host	gene-PA0352
gene-PA2009	13	23	20	22	3	15	10	5	7	0	4	3	host	hmgA
gene-PA5168	27	44	50	151	21	132	85	31	22	0	24	15	host	gene-PA5168
gene-PA3615	176	184	146	185	33	118	56	38	18	3	63	15	host	gene-PA3615
gene-PA4407	1622	3447	3028	3098	732	3773	852	430	378	39	633	345	host	ftsZ
gene-PA1196	262	208	120	40	7	14	6	8	7	2	8	5	host	gene-PA1196
gene-PA0445	63	60	77	63	11	52	21	15	10	0	18	8	host	gene-PA0445
gene-PA5196	17	23	19	16	4	10	6	4	2	0	5	4	host	gene-PA5196
gene-PA3008	220	196	186	113	27	112	49	17	18	0	25	15	host	gene-PA3008
gene-PA5478	237	312	294	245	40	193	49	40	39	3	47	23	host	gene-PA5478
gene-PA1995	23	26	32	21	0	14	9	6	2	0	4	1	host	gene-PA1995
gene-PA0060	57	98	78	128	26	101	44	28	22	1	25	13	host	gene-PA0060
gene-PA0210	0	3	3	0	0	2	0	0	1	0	1	0	host	mdcC
gene-PA4443	191	596	210	140	48	187	96	69	99	8	82	55	host	cysD
gene-PA2400	99	141	80	95	21	73	37	21	21	2	19	16	host	pvdJ
gene-PA3835	40	38	31	44	11	25	9	6	4	0	5	4	host	gene-PA3835
gene-PA3677	41	45	42	31	7	21	4	9	5	1	13	7	host	gene-PA3677
gene-PA3327	34	90	56	119	21	80	43	38	16	1	40	20	host	gene-PA3327
gene-PA0188	7	6	7	8	3	6	3	5	0	2	4	4	host	gene-PA0188
gene-PA1352	2	5	2	2	1	5	3	1	0	0	4	0	host	gene-PA1352
gene-PA4377	58	88	46	181	30	128	20	24	8	0	48	7	host	gene-PA4377
gene-PA2945	137	182	164	183	64	176	79	36	31	7	46	15	host	gene-PA2945
gene-PA5209	60	103	70	73	25	101	31	10	11	0	14	11	host	gene-PA5209
gene-PA2301	7	19	11	18	5	11	2	3	2	0	1	0	host	gene-PA2301
gene-PA1248	31	79	48	54	16	32	24	13	8	2	15	6	host	aprF
gene-PA2147	17	14	3	23	3	8	13	10	3	1	8	5	host	katE
gene-PA2502	90	129	105	88	16	94	28	21	11	1	19	18	host	gene-PA2502
gene-PA1369	195	92	60	74	24	92	36	18	15	0	19	5	host	gene-PA1369
gene-PA3714	15	22	26	26	7	30	10	7	3	0	8	4	host	gene-PA3714
gene-PA1581	694	1212	1131	1073	226	971	336	141	158	24	183	146	host	sdhC
gene-PA0204	8	13	9	17	1	12	10	6	4	0	7	3	host	gene-PA0204
gene-PA3749	30	50	50	59	11	49	8	9	5	2	7	5	host	gene-PA3749
gene-PA2705	94	132	92	159	23	113	47	19	13	1	15	16	host	gene-PA2705
gene-PA0714.1	51	28	9	36	3	16	16	6	8	2	7	6	host	phrD
gene-PA4163	68	115	93	106	27	69	29	30	20	4	23	27	host	gene-PA4163
gene-PA1576	78	128	91	141	32	125	26	31	17	0	24	13	host	gene-PA1576
gene-PA4179	26	35	54	74	16	67	15	14	14	0	3	5	host	gene-PA4179
gene-PA4000	593	920	803	629	145	568	120	88	75	6	112	78	host	gene-PA4000
gene-PA0589	21	16	13	14	3	13	9	5	4	0	5	1	host	gene-PA0589
gene-PA0399	113	162	119	144	51	130	66	41	34	1	36	26	host	gene-PA0399
gene-PA5506	57	88	74	87	15	40	14	15	11	0	19	13	host	gene-PA5506
gene-PA0103	31	39	29	41	7	9	8	6	7	1	12	6	host	gene-PA0103
gene-PA4200	28	41	25	39	6	25	18	8	4	0	14	4	host	gene-PA4200
gene-PA2066	12	17	9	21	5	13	7	4	2	0	9	6	host	gene-PA2066
gene-PA3324	20	28	17	26	9	25	10	9	5	1	8	6	host	gene-PA3324
gene-PA2793	109	115	101	108	25	85	26	14	15	1	21	13	host	gene-PA2793
gene-PA5259	142	158	102	104	25	92	36	12	10	1	20	12	host	hemD
gene-PA1688	289	257	207	845	120	544	349	99	89	1	54	34	host	gene-PA1688
gene-PA0173	6	6	2	14	0	3	2	2	1	0	1	1	host	gene-PA0173
gene-PA3301	53	102	106	62	22	74	15	10	8	2	11	14	host	gene-PA3301
gene-PA4580	154	267	201	151	50	213	61	49	47	2	48	27	host	gene-PA4580
gene-PA4374	86	83	92	123	15	67	29	25	14	0	18	5	host	gene-PA4374
gene-PA2872	35	39	43	49	5	35	4	7	7	0	9	2	host	gene-PA2872
gene-PA4835	21	19	18	38	5	13	7	6	3	0	4	4	host	gene-PA4835
gene-PA4373	83	139	162	84	15	68	33	31	22	1	20	13	host	gene-PA4373
gene-PA0335	65	72	91	80	11	56	16	17	9	1	20	4	host	gene-PA0335
gene-PA5200	96	137	130	92	22	93	23	23	16	1	33	11	host	amgR
gene-PA3165	650	856	823	549	142	678	151	86	102	9	130	88	host	hisC2
gene-PA0373	370	763	659	627	171	711	140	94	104	23	115	89	host	ftsY
gene-PA2830	204	317	181	199	45	164	52	48	28	2	72	31	host	htpX
gene-PA1530	165	202	183	162	33	174	39	24	15	3	32	25	host	gene-PA1530
gene-PA0040	56	69	82	86	21	53	14	14	12	2	18	6	host	gene-PA0040
gene-PA4420	1236	1230	743	884	188	721	343	109	112	5	185	111	host	gene-PA4420
gene-PA4237	2218	5702	4209	3094	1087	5869	1148	681	819	70	897	619	host	rplQ
gene-PA0779	188	504	139	131	92	255	175	103	98	11	156	101	host	gene-PA0779
gene-PA4819	2	11	2	11	1	5	6	3	1	0	4	1	host	gene-PA4819
gene-PA5217	59	156	159	73	25	70	64	41	43	2	73	34	host	gene-PA5217
gene-PA0696	15	14	8	18	2	14	11	14	3	0	5	3	host	gene-PA0696
gene-PA0836.1	41	32	20	12	1	4	1	0	2	0	3	1	host	gene-PA0836.1
gene-PA3228	97	133	107	156	35	89	46	38	25	0	39	20	host	gene-PA3228
gene-PA0741	11	19	4	14	3	14	9	2	1	0	6	1	host	gene-PA0741
gene-PA1682	92	119	128	111	13	99	28	20	10	0	16	14	host	gene-PA1682
gene-PA5119	446	526	858	641	159	448	128	68	116	14	74	59	host	glnA
gene-PA0819	7	6	1	3	0	6	0	0	1	0	1	0	host	gene-PA0819
gene-PA5110	601	5354	710	621	106	548	134	79	82	7	96	52	host	fbp
gene-PA1128	46	78	69	37	8	27	20	10	9	0	13	12	host	gene-PA1128
gene-PA2684	271	408	380	505	126	435	58	78	44	6	83	44	host	gene-PA2684
gene-PA3259	60	82	56	50	12	53	16	10	5	0	15	7	host	gene-PA3259
gene-PA4958	90	118	106	146	24	86	18	17	13	1	21	6	host	fimW
gene-PA1751	50	38	29	41	4	22	21	9	8	1	9	9	host	gene-PA1751
gene-PA4537	25	49	34	38	8	16	13	10	4	0	10	4	host	gene-PA4537
gene-PA0243	62	98	66	70	15	71	16	16	14	2	18	7	host	gene-PA0243
gene-PA3489	30	52	50	44	10	30	13	15	4	2	8	4	host	gene-PA3489
gene-PA1712	148	444	231	152	44	122	32	35	30	1	27	22	host	exsB
gene-PA2694	22	25	18	14	2	18	5	5	0	1	6	4	host	gene-PA2694
gene-PA0007	71	77	76	66	9	37	43	22	17	2	25	19	host	gene-PA0007
gene-PA1753	53	61	63	62	12	55	25	13	6	0	15	7	host	gene-PA1753
gene-PA1422	33	68	78	37	8	46	17	19	6	0	20	9	host	gbuR
gene-PA1231	3	4	3	11	1	4	1	3	0	0	2	0	host	gene-PA1231
gene-PA0690	7384	368	254	299	60	234	153	112	73	10	98	51	host	gene-PA0690
gene-PA1610	651	634	675	424	166	677	434	202	186	23	222	152	host	fabA
gene-PA2971	4505	5604	4876	3846	763	3722	996	520	595	28	828	647	host	gene-PA2971
gene-PA4280.3	7107	6776	4689	6859	972	5113	3551	1863	1585	36	1076	630	host	gene-PA4280.3
gene-PA0265	409	716	470	851	172	723	290	165	137	11	227	158	host	gabD
gene-PA1921	0	8	1	3	0	1	2	1	0	0	1	0	host	gene-PA1921
gene-PA0607	82	143	132	106	25	91	28	14	23	2	31	18	host	rpe
gene-PA3699	109	105	52	81	18	85	36	13	21	1	11	12	host	gene-PA3699
gene-PA0660	71	56	58	82	29	77	32	10	16	2	19	14	host	gene-PA0660
gene-PA4199	25	54	36	70	13	52	23	17	16	0	24	13	host	gene-PA4199
gene-PA5472	195	260	249	187	42	189	63	39	37	3	58	34	host	gene-PA5472
gene-PA1065	26	28	19	19	5	16	8	8	3	3	3	2	host	gene-PA1065
gene-PA0832	25	56	55	54	11	39	13	9	17	0	7	7	host	gene-PA0832
gene-PA0436	65	125	87	75	16	62	18	12	14	1	13	7	host	gene-PA0436
gene-PA0403	45	51	35	17	6	18	5	5	2	0	2	4	host	pyrR
gene-PA1417	8	10	18	33	7	38	17	16	8	2	11	8	host	gene-PA1417
gene-PA1051	42	64	60	103	14	88	30	17	18	3	26	15	host	gene-PA1051
gene-PA1006	52	66	39	47	10	26	21	11	10	2	23	7	host	gene-PA1006
gene-PA2070	24	29	16	23	2	21	17	14	6	0	12	7	host	gene-PA2070
gene-PA4564	354	566	409	438	98	439	116	85	73	8	162	58	host	gene-PA4564
gene-PA3274	10	14	8	6	2	8	8	5	1	0	3	2	host	gene-PA3274
gene-PA3909	18	31	25	46	11	37	19	16	7	1	12	14	host	eddB
gene-PA4103	5	14	4	7	4	11	4	1	3	0	2	1	host	gene-PA4103
gene-PA1720	56	172	122	74	19	111	30	15	13	1	24	8	host	pscG
gene-PA4426	128	221	182	259	55	204	46	42	27	6	42	26	host	gene-PA4426
gene-PA3852	95	116	108	103	15	76	31	23	17	2	25	16	host	gene-PA3852
gene-PA1319	31	55	36	24	9	16	8	2	3	0	3	4	host	cyoC
gene-PA1859	12	22	14	8	4	17	5	3	4	0	1	3	host	gene-PA1859
gene-PA0321	24	24	14	24	6	27	12	7	5	0	5	2	host	gene-PA0321
gene-PA1512	11	12	5	20	2	16	4	4	0	0	5	3	host	hcpA
gene-PA3368	82	44	43	46	4	29	26	10	8	0	15	2	host	gene-PA3368
gene-PA3453	93	198	161	110	33	128	30	27	27	2	34	24	host	gene-PA3453
gene-PA0260	148	183	148	246	42	195	79	44	30	4	44	18	host	gene-PA0260
gene-PA0897	106	150	169	279	45	184	56	18	23	1	29	27	host	aruG
gene-PA3865	57	61	40	46	9	42	17	10	7	1	23	5	host	gene-PA3865
gene-PA4482	29	45	29	42	7	18	20	8	12	2	14	3	host	gatC
gene-PA2149	1	0	0	2	0	0	0	1	1	0	0	0	host	gene-PA2149
gene-PA5530	106	208	227	173	78	256	96	65	61	2	37	23	host	gene-PA5530
gene-PA3457	72	60	50	78	14	16	8	10	4	0	9	8	host	gene-PA3457
gene-PA4927	32	73	52	54	12	53	11	10	4	1	13	15	host	gene-PA4927
gene-PA0942	131	150	112	152	27	101	54	29	25	1	44	20	host	gene-PA0942
gene-PA1848	23	37	18	15	7	21	5	8	4	0	12	9	host	gene-PA1848
gene-PA2667	309	299	203	210	71	231	101	42	50	7	70	35	host	gene-PA2667
gene-PA2593	15	24	19	16	3	10	4	3	6	0	2	1	host	qteE
gene-PA4370	98	197	164	137	54	114	89	46	48	6	44	31	host	icmP
gene-PA3929	63	119	67	117	17	87	36	24	12	1	25	14	host	cioB
gene-PA4522	51	55	50	69	8	41	14	11	11	0	12	9	host	ampD
gene-PA4400	252	345	345	480	81	389	106	75	52	6	77	44	host	gene-PA4400
gene-PA3644	1034	1999	1831	1766	295	1474	308	170	195	13	207	183	host	lpxA
gene-PA1440	131	185	197	221	44	186	66	38	34	4	45	24	host	gene-PA1440
gene-PA3782	75	148	73	147	21	91	40	35	26	2	28	26	host	gene-PA3782
gene-PA1139	20	36	22	34	8	24	5	9	4	0	5	4	host	gene-PA1139
gene-PA3924	17	29	22	38	6	28	8	8	4	0	5	6	host	gene-PA3924
gene-PA3976	41	101	86	75	17	56	13	27	7	2	23	11	host	thiE
gene-PA2448	23	28	22	34	4	24	11	12	8	0	11	2	host	gene-PA2448
gene-PA0218	31	39	18	21	5	15	9	7	1	1	10	5	host	gene-PA0218
gene-PA3810	967	1636	1248	990	212	887	199	173	129	14	267	144	host	hscA
gene-PA1268	4	7	6	6	2	2	0	1	3	0	2	1	host	gene-PA1268
gene-PA1409	4	11	9	5	1	4	3	4	2	0	5	5	host	aphA
gene-PA0414	149	257	263	252	50	260	43	38	28	0	37	22	host	chpB
gene-PA4421.1	163875	73355	62384	68362	17315	66422	112486	35283	23947	949	19281	65315	host	rnpB
gene-PA1640	111	137	117	132	22	100	47	16	19	6	40	23	host	gene-PA1640
gene-PA2946	50	60	34	50	19	41	11	18	16	2	16	11	host	gene-PA2946
gene-PA0107	8	5	6	11	0	5	4	2	1	0	3	1	host	gene-PA0107
gene-PA5045	550	777	450	561	100	458	445	178	171	11	137	97	host	ponA
gene-PA1618	54	52	45	54	11	55	22	9	7	0	15	4	host	gene-PA1618
gene-PA1224	15	23	15	11	5	14	4	7	7	0	7	3	host	gene-PA1224
gene-PA5345	357	505	487	442	62	309	69	50	56	1	79	45	host	recG
gene-PA0710	7	2	3	3	1	4	1	1	3	0	3	2	host	gloA2
gene-PA2296	32	34	23	34	4	14	11	10	5	0	6	3	host	gene-PA2296
gene-PA3291	44	28	26	46	10	38	19	1	5	0	5	0	host	gene-PA3291
gene-PA5369	105	111	97	92	30	167	82	57	58	8	77	84	host	pstS
gene-PA0515	8	8	5	71	4	10	7	4	3	1	1	1	host	gene-PA0515
gene-PA2218	11	13	8	12	1	6	8	0	3	0	2	1	host	gene-PA2218
gene-PA5148	59	76	55	59	24	76	20	13	14	3	15	11	host	gene-PA5148
gene-PA4701	187	222	174	213	45	200	73	42	35	3	64	40	host	gene-PA4701
gene-PA4700	853	1112	1067	1091	176	845	242	139	106	8	196	99	host	mrcB
gene-PA5296	275	521	452	312	57	284	73	40	44	8	64	47	host	rep
gene-PA3213	117	136	141	141	19	96	27	18	15	0	22	17	host	gene-PA3213
gene-PA3174	4	8	4	6	1	4	3	0	0	0	4	3	host	gene-PA3174
gene-PA4225	79	73	80	87	15	58	52	35	23	10	42	29	host	pchF
gene-PA1788	98	45	52	32	12	25	25	5	10	0	6	3	host	gene-PA1788
gene-PA1338	62	64	65	100	16	91	72	34	26	2	24	15	host	ggt
gene-PA0063	82	67	46	79	19	45	21	16	5	1	12	9	host	gene-PA0063
gene-PA1170	22	31	23	20	6	22	7	7	3	0	10	3	host	gene-PA1170
gene-PA3905	85	83	120	73	17	58	19	12	5	0	10	7	host	gene-PA3905
gene-PA2423	45	32	28	31	5	27	8	11	6	0	6	8	host	gene-PA2423
gene-PA3434	64	81	65	64	17	57	31	13	13	1	17	4	host	gene-PA3434
gene-PA0057	9	8	7	10	2	10	2	3	1	0	5	1	host	gene-PA0057
gene-PA3807	1893	2221	1712	963	518	2713	827	239	379	35	405	240	host	ndk
gene-PA5139	169	307	283	267	53	311	75	38	67	3	49	50	host	gene-PA5139
gene-PA0883	3	12499	3	3	2	3	1	4	0	0	1	2	host	gene-PA0883
gene-PA2387	55	73	49	55	10	27	34	23	12	0	22	11	host	fpvI
gene-PA4148	10	21	6	16	2	13	2	12	1	0	12	7	host	gene-PA4148
gene-PA1347	12	19	3	2	2	2	8	7	1	0	3	2	host	gene-PA1347
gene-PA2517	2	4	0	0	0	0	1	0	0	0	2	0	host	xylY
gene-PA5385	6	8	6	8	0	4	5	0	2	0	0	1	host	cdhB
gene-PA4364	2	5	2	0	1	1	0	1	0	0	2	1	host	gene-PA4364
gene-PA1329	6	5	6	7	2	4	3	2	2	0	1	3	host	gene-PA1329
gene-PA4918	82	124	43	31	4	17	3	5	5	1	9	7	host	gene-PA4918
gene-PA0892	207	336	306	468	98	408	97	57	47	3	60	43	host	aotP
gene-PA3349	1055	1216	907	809	268	1046	554	218	199	27	306	179	host	gene-PA3349
gene-PA1577	24	43	31	41	7	37	18	11	8	0	12	6	host	gene-PA1577
gene-PA5212	16	31	33	65	6	41	11	10	18	0	11	7	host	gene-PA5212
gene-PA1696	11	38	35	18	5	9	2	5	5	0	9	6	host	pscO
gene-PA4108a	22	28	22	31	6	12	9	4	5	0	5	3	host	gene-PA4108a
gene-PA4019	94	94	92	86	22	85	41	16	15	3	14	14	host	gene-PA4019
gene-PA1524	9	16	10	12	2	10	6	8	4	0	4	1	host	xdhA
gene-PA2469	19	44	38	30	7	16	7	15	6	0	10	4	host	gene-PA2469
gene-PA3957	17	21	14	25	4	14	4	5	1	0	3	5	host	gene-PA3957
gene-PA2554	10	8	13	36	1	21	12	3	4	0	1	4	host	gene-PA2554
gene-PA0592	91	113	119	96	26	96	36	18	12	2	33	12	host	ksgA
gene-PA0216	20	28	25	42	5	34	18	16	10	0	16	10	host	gene-PA0216
gene-PA0118	19	28	8	19	3	13	10	11	6	1	8	4	host	gene-PA0118
gene-PA0344	17	29	43	44	16	31	15	21	12	0	11	9	host	gene-PA0344
gene-PA4329	190	196	201	174	61	169	46	26	30	5	25	17	host	pykA
gene-PA3247	78	140	131	134	33	98	43	17	21	5	30	20	host	gene-PA3247
gene-PA2256	3	12	6	8	3	5	5	4	2	0	3	4	host	pvcC
gene-PA3113	468	578	489	418	83	397	105	99	55	3	108	60	host	trpF
gene-PA2746	14	22	18	23	6	24	7	5	4	0	15	6	host	gene-PA2746
gene-PA3142	177	197	132	156	37	122	57	32	28	2	24	18	host	gene-PA3142
gene-PA1738	21	22	20	20	8	16	9	6	11	1	8	3	host	gene-PA1738
gene-PA1546	470	581	441	163	47	157	128	83	57	10	127	65	host	hemN
gene-PA2019	28	87	54	30	11	27	3	9	2	1	7	6	host	gene-PA2019
gene-PA5141	239	370	306	314	77	367	85	49	40	7	50	47	host	hisA
gene-PA3987	1623	2839	2438	2495	655	3110	643	376	354	27	475	314	host	leuS
gene-PA3524	346	515	544	358	112	441	150	82	103	9	131	88	host	gloA1
gene-PA4806	9	16	19	49	8	37	6	2	5	1	4	1	host	gene-PA4806
gene-PA4725	305	430	296	395	63	272	93	47	45	2	68	40	host	cbrA
gene-PA4432	6495	14439	10780	13495	2434	13308	2813	1967	1561	91	1929	1206	host	rpsI
gene-PA4141	210	103	60	87	28	61	58	11	10	1	15	10	host	gene-PA4141
gene-PA1592	113	98	139	165	73	196	107	40	61	10	36	22	host	gene-PA1592
gene-PA2574	21	22	15	19	3	9	4	3	2	1	11	4	host	alkB1
gene-PA3146	305	387	264	502	82	468	157	46	37	8	57	27	host	wbpK
gene-PA4723	2599	2089	1745	1788	617	2247	999	421	423	34	516	368	host	dksA
gene-PA5334	302	562	509	342	102	455	118	75	73	9	93	67	host	rph
gene-PA3930	44	61	40	60	12	59	22	11	12	0	22	4	host	cioA
gene-PA4956	53	83	88	67	15	60	17	23	13	2	20	14	host	rhdA
gene-PA2555	37	44	64	80	6	44	16	6	3	1	6	2	host	gene-PA2555
gene-PA5195	170	285	173	157	44	175	49	35	30	2	39	19	host	gene-PA5195
gene-PA3198	33	37	47	42	10	32	8	8	11	0	13	4	host	gene-PA3198
gene-PA4125	8	13	13	10	0	12	2	5	6	1	9	2	host	hpcD
gene-PA1406	25	19	20	24	3	12	2	3	2	1	3	1	host	gene-PA1406
gene-PA3965	39	50	32	30	8	21	14	12	10	0	10	2	host	gene-PA3965
gene-PA3635	1290	2819	1771	1689	557	2634	525	336	438	43	597	381	host	eno
gene-PA1313	12	21	11	14	1	20	2	4	2	0	3	2	host	gene-PA1313
gene-PA1883	9	15	8	13	2	4	3	6	1	0	9	2	host	gene-PA1883
gene-PA2628	22	57	47	37	8	30	13	24	13	1	17	3	host	gene-PA2628
gene-PA0620	281	273	249	332	76	387	444	87	152	28	112	89	host	gene-PA0620
gene-PA2083	30	39	15	33	4	18	8	6	3	0	3	2	host	gene-PA2083
gene-PA2224	10	9	9	8	3	7	8	0	2	0	0	1	host	gene-PA2224
gene-PA1657	59	87	78	262	77	330	60	46	36	3	42	24	host	gene-PA1657
gene-PA3363	18	27	20	56	9	29	17	7	5	0	5	2	host	amiR
gene-PA2858	29	87	48	51	21	50	43	60	44	5	89	38	host	gene-PA2858
gene-PA2676	12	5	5	9	3	6	1	0	3	0	0	4	host	gene-PA2676
gene-PA3798	158	194	175	130	24	111	52	25	24	3	31	21	host	gene-PA3798
gene-PA5316.1	4416	5333	4307	4604	1410	7602	2429	773	1130	63	1563	935	host	gene-PA5316.1
gene-PA0949	55	64	53	47	18	49	29	12	11	0	16	8	host	wrbA
gene-PA4022	19	21	14	37	4	25	31	9	17	4	16	9	host	gene-PA4022
gene-PA0831	127	156	161	180	26	120	43	37	20	4	27	18	host	oruR
gene-PA0496	60	86	94	562	41	195	86	28	16	1	16	7	host	gene-PA0496
gene-PA0714	18	13	9	12	4	17	0	5	2	0	3	1	host	gene-PA0714
gene-PA1730	20	24	14	31	9	14	9	5	6	0	2	4	host	gene-PA1730
gene-PA3410	12	32	29	21	10	17	21	19	7	0	34	5	host	gene-PA3410
gene-PA2103	24	60	28	39	12	43	16	5	3	0	10	5	host	gene-PA2103
gene-PA2116	59	45	46	62	6	39	23	7	7	0	8	9	host	gene-PA2116
gene-PA5408	34	51	44	52	12	37	4	9	8	1	9	3	host	gene-PA5408
gene-PA2020	83	59	53	76	33	78	54	26	18	0	36	11	host	gene-PA2020
gene-PA3338	4	6	5	8	3	4	0	0	0	0	1	3	host	gene-PA3338
gene-PA3945	52	55	39	111	14	84	21	14	15	0	18	5	host	gene-PA3945
gene-PA0046	200	291	274	194	83	356	93	50	32	3	48	43	host	gene-PA0046
gene-PA3232	7	8	9	19	1	13	7	9	1	0	2	0	host	gene-PA3232
gene-PA0273	4	6	5	3	2	1	1	0	0	1	3	2	host	gene-PA0273
gene-PA5466	27	50	27	29	7	31	14	10	6	0	13	7	host	gene-PA5466
gene-PA0439	13	23	7	17	2	9	6	8	1	1	9	4	host	gene-PA0439
gene-PA4702	17	8	19	17	11	15	5	5	4	0	4	4	host	gene-PA4702
gene-PA3743	6500	8856	7018	5396	1763	9084	3511	1532	1387	107	1828	1077	host	trmD
gene-PA4338	24	13	15	41	6	16	7	3	1	0	1	1	host	gene-PA4338
gene-PA1053	373	789	533	178	55	149	59	66	39	1	80	50	host	gene-PA1053
gene-PA1135	11	8	9	32	9	8	8	4	4	0	9	6	host	gene-PA1135
gene-PA3612	71	80	49	67	18	57	15	7	9	0	13	8	host	gene-PA3612
gene-PA0086	255	319	226	269	86	190	45	62	24	2	59	21	host	gene-PA0086
gene-PA4332	136	185	166	183	30	117	40	17	18	0	28	10	host	gene-PA4332
gene-PA2063	50	61	54	59	11	52	13	13	4	0	14	2	host	gene-PA2063
gene-PA3932	27	39	29	27	4	15	14	6	10	0	4	4	host	gene-PA3932
gene-PA0671	25	29	27	9	2	8	11	11	4	6	10	7	host	gene-PA0671
gene-PA2756	333	349	240	334	51	246	111	60	41	3	64	35	host	gene-PA2756
gene-PA4714	100	138	125	186	33	175	36	28	21	1	20	15	host	gene-PA4714
gene-PA3871	4	2	2	18	11	13	7	5	2	1	1	1	host	gene-PA3871
gene-PA2206	14	29	26	35	6	15	7	3	6	0	4	4	host	gene-PA2206
gene-PA5384	3	2	7	6	1	6	5	2	1	0	4	1	host	gene-PA5384
gene-PA5378	40	57	47	83	19	71	40	14	12	1	26	8	host	gene-PA5378
gene-PA5302	137	158	189	91	15	86	41	33	29	5	42	44	host	dadX
gene-PA4758	228	403	365	283	100	388	124	58	64	9	67	54	host	carA
gene-PA3485	16	45	33	23	13	21	4	8	4	0	3	6	host	gene-PA3485
gene-PA4158	17	24	10	12	8	12	7	8	2	0	7	10	host	fepC
gene-PA0192	13	21	19	26	2	14	6	8	6	0	5	1	host	gene-PA0192
gene-PA1310	8	9	3	5	2	4	4	4	2	0	1	0	host	phnW
gene-PA3652	810	1207	962	760	203	1248	309	155	151	12	249	116	host	uppS
gene-PA4052	211	366	364	280	81	375	118	53	56	8	60	44	host	nusB
gene-PA5290	85	103	121	117	21	92	29	25	20	2	17	17	host	gene-PA5290
gene-PA2095	11	13	9	12	1	8	5	0	3	0	2	0	host	gene-PA2095
gene-PA1762	21	19	16	67	2	20	23	8	6	0	7	4	host	gene-PA1762
gene-PA4815	20	25	25	26	1	14	3	2	1	0	12	2	host	gene-PA4815
gene-PA2263	4	4	0	10	0	6	1	2	0	0	3	1	host	gene-PA2263
gene-PA4838	25	57	36	31	13	37	12	8	5	1	8	9	host	gene-PA4838
gene-PA4626	22	40	42	31	6	18	7	7	5	2	8	4	host	hprA
gene-PPLUZ19_gp47	0	0	4	991	1094	2656	493	974	1228	2708	10934	8467	phage	gp47
gene-PA1445	37	66	64	46	12	61	5	9	6	0	11	5	host	fliO
gene-PA2939	15	10	10	16	2	10	23	7	4	0	7	7	host	gene-PA2939
gene-PA0616	104	124	121	136	29	160	65	32	41	7	35	30	host	gene-PA0616
gene-PA3836	101	143	183	245	49	239	94	56	53	6	62	37	host	gene-PA3836
gene-PA4135	41	56	58	38	12	30	17	5	7	0	8	6	host	gene-PA4135
gene-PA0282	38	92	20	20	3	8	10	10	12	1	4	4	host	cysT
gene-PA1760	83	96	79	194	27	147	81	33	23	1	33	13	host	gene-PA1760
gene-PA1430	579	535	418	375	99	329	163	53	55	3	84	46	host	lasR
gene-PA4291	86	117	78	97	26	78	68	24	19	2	25	21	host	gene-PA4291
gene-PA3639	696	940	812	730	208	819	318	152	182	15	203	150	host	accA
gene-PA2932	1	23	6	10	2	3	4	8	3	0	5	3	host	morB
gene-PA2311	4	9	1	5	0	1	0	1	0	0	0	0	host	gene-PA2311
gene-PA4167	4	13	4	9	3	7	2	6	3	0	5	1	host	gene-PA4167
gene-PA4297	33	44	27	47	7	22	25	13	12	2	14	2	host	tadG
gene-PA3608	28	51	64	23	9	24	13	6	9	2	8	3	host	potB
gene-PA0623	115	143	111	157	61	222	342	75	95	11	83	87	host	gene-PA0623
gene-PA5261	251	287	210	467	66	358	103	51	42	2	72	32	host	algR
gene-PA3082	95	100	102	152	38	101	45	23	28	3	21	14	host	gbt
gene-PA5432	11	18	14	15	1	11	1	2	1	0	4	1	host	gene-PA5432
gene-PA4278	281	609	238	169	54	209	87	60	34	10	61	54	host	gene-PA4278
gene-PA1509	74	59	43	63	11	54	43	10	13	3	17	11	host	gene-PA1509
gene-PA0025	236	223	171	118	21	90	19	17	17	2	24	15	host	aroE
gene-PA3044	23	28	21	27	4	29	10	8	5	0	6	4	host	gene-PA3044
gene-PA1724	52	97	77	38	9	40	6	9	1	0	12	2	host	pscK
gene-PA1553	363	501	441	320	140	451	106	53	78	14	57	51	host	ccoO1
gene-PA3328	6	12	17	24	12	18	5	4	7	0	8	3	host	gene-PA3328
gene-PA1955	2	4	1	3	1	4	4	0	2	0	1	1	host	gene-PA1955
gene-PA1686	37	72	54	61	21	64	9	12	7	1	13	5	host	alkA
gene-PA3137	45	57	44	50	16	47	21	12	7	0	12	8	host	gene-PA3137
gene-PA1419	10	25	29	63	11	49	25	13	11	2	20	9	host	gene-PA1419
