	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	ClassThreshold	ClassMax
5163	NC_002516.2	RefSeq	gene	5705794.0	5706198.0	.	+	.	gene-PA5066	hisI	Gene	protein_coding	PA5066	hisI	phosphoribosyl-AMP cyclohydrolase	None	None
5164	NC_002516.2	RefSeq	gene	5706191.0	5706526.0	.	+	.	gene-PA5067	hisE	Gene	protein_coding	PA5067	hisE	phosphoribosyl-ATP pyrophosphatase	None	None
5165	NC_002516.2	RefSeq	gene	5706552.0	5706800.0	.	+	.	gene-PA5068	tatA	Gene	protein_coding	PA5068	tatA	twin-arginine translocation protein TatA	None	None
5166	NC_002516.2	RefSeq	gene	5706814.0	5707239.0	.	+	.	gene-PA5069	tatB	Gene	protein_coding	PA5069	tatB	sec-independent translocase	None	None
5167	NC_002516.2	RefSeq	gene	5707236.0	5708039.0	.	+	.	gene-PA5070	tatC	Gene	protein_coding	PA5070	tatC	transporter TatC	None	None
5168	NC_002516.2	RefSeq	gene	5708036.0	5708743.0	.	+	.	gene-PA5071	PA5071	Gene	protein_coding	PA5071	gene-PA5071	16S ribosomal RNA methyltransferase RsmE	None	None
5169	NC_002516.2	RefSeq	gene	5708955.0	5710898.0	.	+	.	gene-PA5072	PA5072	Gene	protein_coding	PA5072	gene-PA5072	chemotaxis transducer	None	None
5170	NC_002516.2	RefSeq	gene	5711008.0	5711469.0	.	+	.	gene-PA5073	PA5073	Gene	protein_coding	PA5073	gene-PA5073	hypothetical protein	None	None
5171	NC_002516.2	RefSeq	gene	5711477.0	5712211.0	.	-	.	gene-PA5074	PA5074	Gene	protein_coding	PA5074	gene-PA5074	ABC transporter ATP-binding protein	None	None
5172	NC_002516.2	RefSeq	gene	5712204.0	5713166.0	.	-	.	gene-PA5075	PA5075	Gene	protein_coding	PA5075	gene-PA5075	ABC transporter permease	None	None
5173	NC_002516.2	RefSeq	gene	5713232.0	5714032.0	.	-	.	gene-PA5076	PA5076	Gene	protein_coding	PA5076	gene-PA5076	ABC transporter	None	None
5174	NC_002516.2	RefSeq	gene	5714270.0	5716855.0	.	-	.	gene-PA5077	mdoH	Gene	protein_coding	PA5077	mdoH	glucosyltransferase MdoH	None	None
5175	NC_002516.2	RefSeq	gene	5716848.0	5718425.0	.	-	.	gene-PA5078	PA5078	Gene	protein_coding	PA5078	gene-PA5078	glucan biosynthesis protein G	None	None
5176	NC_002516.2	RefSeq	gene	5718882.0	5719319.0	.	-	.	gene-PA5079	PA5079	Gene	protein_coding	PA5079	gene-PA5079	D-tyrosyl-tRNA(Tyr) deacylase	None	None
5177	NC_002516.2	RefSeq	gene	5719316.0	5720287.0	.	-	.	gene-PA5080	PA5080	Gene	protein_coding	PA5080	gene-PA5080	prolyl aminopeptidase	None	None
5178	NC_002516.2	RefSeq	gene	5720469.0	5720945.0	.	+	.	gene-PA5081	PA5081	Gene	protein_coding	PA5081	gene-PA5081	hypothetical protein	None	None
5179	NC_002516.2	RefSeq	gene	5720950.0	5721849.0	.	-	.	gene-PA5082	PA5082	Gene	protein_coding	PA5082	gene-PA5082	ABC transporter	None	None
5180	NC_002516.2	RefSeq	gene	5721892.0	5722242.0	.	-	.	gene-PA5083	PA5083	Gene	protein_coding	PA5083	gene-PA5083	hypothetical protein	None	None
5181	NC_002516.2	RefSeq	gene	5722267.0	5723517.0	.	-	.	gene-PA5084	PA5084	Gene	protein_coding	PA5084	gene-PA5084	oxidoreductase	None	None
5182	NC_002516.2	RefSeq	gene	5723582.0	5724538.0	.	+	.	gene-PA5085	PA5085	Gene	protein_coding	PA5085	gene-PA5085	transcriptional regulator	None	None
5183	NC_002516.2	RefSeq	gene	5725479.0	5726348.0	.	-	.	gene-PA5087	PA5087	Gene	protein_coding	PA5087	gene-PA5087	hypothetical protein	None	None
5184	NC_002516.2	RefSeq	gene	5726357.0	5727238.0	.	-	.	gene-PA5088	PA5088	Gene	protein_coding	PA5088	gene-PA5088	hypothetical protein	None	None
5185	NC_002516.2	RefSeq	gene	5727239.0	5729476.0	.	-	.	gene-PA5089	PA5089	Gene	protein_coding	PA5089	gene-PA5089	hypothetical protein	None	None
5186	NC_002516.2	RefSeq	gene	5729473.0	5731845.0	.	-	.	gene-PA5090	PA5090	Gene	protein_coding	PA5090	gene-PA5090	hypothetical protein	None	None
5187	NC_002516.2	RefSeq	gene	5732116.0	5732916.0	.	-	.	gene-PA5091	hutG	Gene	protein_coding	PA5091	hutG	N-formylglutamate amidohydrolase	None	None
5188	NC_002516.2	RefSeq	gene	5732909.0	5734117.0	.	-	.	gene-PA5092	hutI	Gene	protein_coding	PA5092	hutI	imidazolonepropionase	None	None
5189	NC_002516.2	RefSeq	gene	5734114.0	5735646.0	.	-	.	gene-PA5093	PA5093	Gene	protein_coding	PA5093	gene-PA5093	histidine/phenylalanine ammonia-lyase	None	None
5190	NC_002516.2	RefSeq	gene	5735643.0	5736473.0	.	-	.	gene-PA5094	PA5094	Gene	protein_coding	PA5094	gene-PA5094	ABC transporter ATP-binding protein	None	None
5191	NC_002516.2	RefSeq	gene	5736470.0	5737321.0	.	-	.	gene-PA5095	PA5095	Gene	protein_coding	PA5095	gene-PA5095	ABC transporter permease	None	None
5192	NC_002516.2	RefSeq	gene	5737346.0	5738314.0	.	-	.	gene-PA5096	PA5096	Gene	protein_coding	PA5096	gene-PA5096	ABC transporter	None	None
5193	NC_002516.2	RefSeq	gene	5738432.0	5739835.0	.	-	.	gene-PA5097	PA5097	Gene	protein_coding	PA5097	gene-PA5097	amino acid permease	None	None
5194	NC_002516.2	RefSeq	gene	5739898.0	5741427.0	.	-	.	gene-PA5098	hutH	Gene	protein_coding	PA5098	hutH	histidine ammonia-lyase	None	None
5195	NC_002516.2	RefSeq	gene	5741524.0	5742966.0	.	-	.	gene-PA5099	PA5099	Gene	protein_coding	PA5099	gene-PA5099	transporter	None	None
5196	NC_002516.2	RefSeq	gene	5743074.0	5744753.0	.	-	.	gene-PA5100	hutU	Gene	protein_coding	PA5100	hutU	urocanate hydratase	None	None
5197	NC_002516.2	RefSeq	gene	5745079.0	5745876.0	.	-	.	gene-PA5101	PA5101	Gene	protein_coding	PA5101	gene-PA5101	hypothetical protein	None	None
5198	NC_002516.2	RefSeq	gene	5745895.0	5746833.0	.	-	.	gene-PA5102	PA5102	Gene	protein_coding	PA5102	gene-PA5102	hypothetical protein	None	None
5199	NC_002516.2	RefSeq	gene	5746849.0	5747871.0	.	-	.	gene-PA5103	PA5103	Gene	protein_coding	PA5103	gene-PA5103	hypothetical protein	None	None
5200	NC_002516.2	RefSeq	gene	5748013.0	5748603.0	.	-	.	gene-PA5104	PA5104	Gene	protein_coding	PA5104	gene-PA5104	hypothetical protein	None	None
5201	NC_002516.2	RefSeq	gene	5748600.0	5749352.0	.	-	.	gene-PA5105	hutC	Gene	protein_coding	PA5105	hutC	histidine utilization repressor HutC	None	None
5202	NC_002516.2	RefSeq	gene	5749453.0	5750814.0	.	+	.	gene-PA5106	PA5106	Gene	protein_coding	PA5106	gene-PA5106	N-formimino-L-glutamate deiminase	None	None
5203	NC_002516.2	RefSeq	gene	5750961.0	5751530.0	.	-	.	gene-PA5107	blc	Gene	protein_coding	PA5107	blc	outer membrane lipoprotein Blc	None	None
5204	NC_002516.2	RefSeq	gene	5751527.0	5751784.0	.	-	.	gene-PA5108	PA5108	Gene	protein_coding	PA5108	gene-PA5108	hypothetical protein	None	None
5205	NC_002516.2	RefSeq	gene	5751857.0	5752459.0	.	-	.	gene-PA5109	PA5109	Gene	protein_coding	PA5109	gene-PA5109	hypothetical protein	None	None
5206	NC_002516.2	RefSeq	gene	5752464.0	5753474.0	.	-	.	gene-PA5110	fbp	Gene	protein_coding	PA5110	fbp	fructose-1%2C6-bisphosphatase	None	None
5207	NC_002516.2	RefSeq	gene	5753614.0	5754144.0	.	-	.	gene-PA5111	gloA3	Gene	protein_coding	PA5111	gloA3	lactoylglutathione lyase	None	None
5208	NC_002516.2	RefSeq	gene	5754298.0	5756238.0	.	-	.	gene-PA5112	estA	Gene	protein_coding	PA5112	estA	esterase	None	None
5209	NC_002516.2	RefSeq	gene	5756347.0	5757741.0	.	-	.	gene-PA5113	PA5113	Gene	protein_coding	PA5113	gene-PA5113	hypothetical protein	None	None
5210	NC_002516.2	RefSeq	gene	5757738.0	5761343.0	.	-	.	gene-PA5114	PA5114	Gene	protein_coding	PA5114	gene-PA5114	hypothetical protein	None	None
5211	NC_002516.2	RefSeq	gene	5761482.0	5762066.0	.	-	.	gene-PA5115	PA5115	Gene	protein_coding	PA5115	gene-PA5115	hypothetical protein	None	None
5212	NC_002516.2	RefSeq	gene	5762150.0	5762575.0	.	+	.	gene-PA5116	PA5116	Gene	protein_coding	PA5116	gene-PA5116	transcriptional regulator	None	None
5213	NC_002516.2	RefSeq	gene	5762659.0	5764476.0	.	-	.	gene-PA5117	typA	Gene	protein_coding	PA5117	typA	regulatory protein TypA	None	None
5214	NC_002516.2	RefSeq	gene	5764693.0	5766147.0	.	-	.	gene-PA5118	thiI	Gene	protein_coding	PA5118	thiI	thiamine biosynthesis protein ThiI	None	None
5215	NC_002516.2	RefSeq	gene	5766484.0	5767893.0	.	+	.	gene-PA5119	glnA	Gene	protein_coding	PA5119	glnA	glutamine synthetase	None	None
5216	NC_002516.2	RefSeq	gene	5768041.0	5768445.0	.	+	.	gene-PA5120	PA5120	Gene	protein_coding	PA5120	gene-PA5120	hypothetical protein	None	None
5217	NC_002516.2	RefSeq	gene	5768442.0	5770649.0	.	-	.	gene-PA5121	PA5121	Gene	protein_coding	PA5121	gene-PA5121	hypothetical protein	None	None
5218	NC_002516.2	RefSeq	gene	5770937.0	5771458.0	.	+	.	gene-PA5122	PA5122	Gene	protein_coding	PA5122	gene-PA5122	hypothetical protein	None	None
5219	NC_002516.2	RefSeq	gene	5771455.0	5772027.0	.	+	.	gene-PA5123	PA5123	Gene	protein_coding	PA5123	gene-PA5123	hypothetical protein	None	None
5220	NC_002516.2	RefSeq	gene	5772298.0	5773374.0	.	+	.	gene-PA5124	ntrB	Gene	protein_coding	PA5124	ntrB	two-component sensor NtrB	None	None
5221	NC_002516.2	RefSeq	gene	5773377.0	5774807.0	.	+	.	gene-PA5125	ntrC	Gene	protein_coding	PA5125	ntrC	two-component response regulator NtrC	None	None
5222	NC_002516.2	RefSeq	gene	5775620.0	5776087.0	.	-	.	gene-PA5126	PA5126	Gene	protein_coding	PA5126	gene-PA5126	hypothetical protein	None	None
5223	NC_002516.2	RefSeq	gene	5776086.0	5776547.0	.	+	.	gene-PA5127	PA5127	Gene	protein_coding	PA5127	gene-PA5127	rRNA methylase	None	None
5224	NC_002516.2	RefSeq	gene	5776606.0	5777097.0	.	-	.	gene-PA5128	secB	Gene	protein_coding	PA5128	secB	preprotein translocase subunit SecB	None	None
5225	NC_002516.2	RefSeq	gene	5777134.0	5777388.0	.	-	.	gene-PA5129	grx	Gene	protein_coding	PA5129	grx	glutaredoxin	None	None
5226	NC_002516.2	RefSeq	gene	5777390.0	5777809.0	.	-	.	gene-PA5130	PA5130	Gene	protein_coding	PA5130	gene-PA5130	hypothetical protein	None	None
5227	NC_002516.2	RefSeq	gene	5778134.0	5779681.0	.	+	.	gene-PA5131	pgm	Gene	protein_coding	PA5131	pgm	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase	None	None
5228	NC_002516.2	RefSeq	gene	5779995.0	5780813.0	.	+	.	gene-PA5132	PA5132	Gene	protein_coding	PA5132	gene-PA5132	hypothetical protein	None	None
5229	NC_002516.2	RefSeq	gene	5780963.0	5782249.0	.	+	.	gene-PA5133	PA5133	Gene	protein_coding	PA5133	gene-PA5133	hypothetical protein	None	None
5230	NC_002516.2	RefSeq	gene	5782278.0	5783588.0	.	+	.	gene-PA5134	PA5134	Gene	protein_coding	PA5134	gene-PA5134	carboxyl-terminal protease	None	None
5231	NC_002516.2	RefSeq	gene	5783588.0	5784361.0	.	+	.	gene-PA5135	PA5135	Gene	protein_coding	PA5135	gene-PA5135	hypothetical protein	None	None
5232	NC_002516.2	RefSeq	gene	5784430.0	5785911.0	.	+	.	gene-PA5136	PA5136	Gene	protein_coding	PA5136	gene-PA5136	hypothetical protein	None	None
5233	NC_002516.2	RefSeq	gene	5785948.0	5786703.0	.	-	.	gene-PA5137	PA5137	Gene	protein_coding	PA5137	gene-PA5137	hypothetical protein	None	None
5234	NC_002516.2	RefSeq	gene	5786853.0	5787605.0	.	-	.	gene-PA5138	PA5138	Gene	protein_coding	PA5138	gene-PA5138	hypothetical protein	None	None
5235	NC_002516.2	RefSeq	gene	5787696.0	5788442.0	.	-	.	gene-PA5139	PA5139	Gene	protein_coding	PA5139	gene-PA5139	hypothetical protein	None	None
5236	NC_002516.2	RefSeq	gene	5788614.0	5789384.0	.	-	.	gene-PA5140	hisF1	Gene	protein_coding	PA5140	hisF1	imidazole glycerol phosphate synthase subunit HisF	None	None
5237	NC_002516.2	RefSeq	gene	5789395.0	5790132.0	.	-	.	gene-PA5141	hisA	Gene	protein_coding	PA5141	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	None	None
5238	NC_002516.2	RefSeq	gene	5790445.0	5791086.0	.	-	.	gene-PA5142	hisH1	Gene	protein_coding	PA5142	hisH1	imidazole glycerol phosphate synthase subunit HisH	None	None
5239	NC_002516.2	RefSeq	gene	5791083.0	5791676.0	.	-	.	gene-PA5143	hisB	Gene	protein_coding	PA5143	hisB	imidazoleglycerol-phosphate dehydratase	None	None
5240	NC_002516.2	RefSeq	gene	5791837.0	5792235.0	.	+	.	gene-PA5144	PA5144	Gene	protein_coding	PA5144	gene-PA5144	hypothetical protein	None	None
5241	NC_002516.2	RefSeq	gene	5792505.0	5793611.0	.	+	.	gene-PA5145	PA5145	Gene	protein_coding	PA5145	gene-PA5145	hypothetical protein	None	None
5242	NC_002516.2	RefSeq	gene	5793705.0	5795957.0	.	+	.	gene-PA5146	PA5146	Gene	protein_coding	PA5146	gene-PA5146	hypothetical protein	None	None
5243	NC_002516.2	RefSeq	gene	5795954.0	5797021.0	.	+	.	gene-PA5147	mutY	Gene	protein_coding	PA5147	mutY	A/G-specific adenine glycosylase	None	None
5244	NC_002516.2	RefSeq	gene	5797065.0	5797337.0	.	+	.	gene-PA5148	PA5148	Gene	protein_coding	PA5148	gene-PA5148	hypothetical protein	None	None
5245	NC_002516.2	RefSeq	gene	5797365.0	5798447.0	.	+	.	gene-PA5149	PA5149	Gene	protein_coding	PA5149	gene-PA5149	hypothetical protein	None	None
5246	NC_002516.2	RefSeq	gene	5798560.0	5798635.0	.	+	.	gene-PA5149.1	PA5149.1	Gene	tRNA	PA5149.1	gene-PA5149.1	tRNA-Phe	None	None
5247	NC_002516.2	RefSeq	gene	5798693.0	5799430.0	.	-	.	gene-PA5150	PA5150	Gene	protein_coding	PA5150	gene-PA5150	short-chain dehydrogenase	None	None
5248	NC_002516.2	RefSeq	gene	5799589.0	5800278.0	.	+	.	gene-PA5151	PA5151	Gene	protein_coding	PA5151	gene-PA5151	hypothetical protein	None	None
5249	NC_002516.2	RefSeq	gene	5800527.0	5801300.0	.	+	.	gene-PA5152	PA5152	Gene	protein_coding	PA5152	gene-PA5152	ABC transporter ATP-binding protein	None	None
5250	NC_002516.2	RefSeq	gene	5801315.0	5802067.0	.	+	.	gene-PA5153	PA5153	Gene	protein_coding	PA5153	gene-PA5153	amino acid ABC transporter substrate-binding protein	None	None
5251	NC_002516.2	RefSeq	gene	5802129.0	5802824.0	.	+	.	gene-PA5154	PA5154	Gene	protein_coding	PA5154	gene-PA5154	ABC transporter permease	None	None
5252	NC_002516.2	RefSeq	gene	5802821.0	5803513.0	.	+	.	gene-PA5155	PA5155	Gene	protein_coding	PA5155	gene-PA5155	amino acid ABC transporter permease	None	None
5253	NC_002516.2	RefSeq	gene	5803582.0	5804802.0	.	+	.	gene-PA5156	PA5156	Gene	protein_coding	PA5156	gene-PA5156	hypothetical protein	None	None
5254	NC_002516.2	RefSeq	gene	5805206.0	5805676.0	.	+	.	gene-PA5157	PA5157	Gene	protein_coding	PA5157	gene-PA5157	transcriptional regulator	None	None
5255	NC_002516.2	RefSeq	gene	5805680.0	5807158.0	.	+	.	gene-PA5158	PA5158	Gene	protein_coding	PA5158	gene-PA5158	hypothetical protein	None	None
5256	NC_002516.2	RefSeq	gene	5807173.0	5808357.0	.	+	.	gene-PA5159	PA5159	Gene	protein_coding	PA5159	gene-PA5159	multidrug resistance protein	None	None
5257	NC_002516.2	RefSeq	gene	5808368.0	5809897.0	.	+	.	gene-PA5160	PA5160	Gene	protein_coding	PA5160	gene-PA5160	drug efflux transporter	None	None
5258	NC_002516.2	RefSeq	gene	5809970.0	5810045.0	.	+	.	gene-PA5160.1	PA5160.1	Gene	tRNA	PA5160.1	gene-PA5160.1	tRNA-Thr	None	None
5259	NC_002516.2	RefSeq	gene	5810281.0	5811339.0	.	+	.	gene-PA5161	rmlB	Gene	protein_coding	PA5161	rmlB	dTDP-D-glucose 4%2C6-dehydratase	None	None
5260	NC_002516.2	RefSeq	gene	5811336.0	5812244.0	.	+	.	gene-PA5162	rmlD	Gene	protein_coding	PA5162	rmlD	dTDP-4-dehydrorhamnose reductase	None	None
5261	NC_002516.2	RefSeq	gene	5812241.0	5813122.0	.	+	.	gene-PA5163	rmlA	Gene	protein_coding	PA5163	rmlA	glucose-1-phosphate thymidylyltransferase	None	None
5262	NC_002516.2	RefSeq	gene	5813122.0	5813667.0	.	+	.	gene-PA5164	rmlC	Gene	protein_coding	PA5164	rmlC	dTDP-4-dehydrorhamnose 3%2C5-epimerase	None	None
5263	NC_002516.2	RefSeq	gene	5813727.0	5815565.0	.	+	.	gene-PA5165	PA5165	Gene	protein_coding	PA5165	gene-PA5165	two-component sensor	None	None
5264	NC_002516.2	RefSeq	gene	5815562.0	5816950.0	.	+	.	gene-PA5166	PA5166	Gene	protein_coding	PA5166	gene-PA5166	two-component response regulator	None	None
5265	NC_002516.2	RefSeq	gene	5817191.0	5818186.0	.	+	.	gene-PA5167	PA5167	Gene	protein_coding	PA5167	gene-PA5167	C4-dicarboxylate-binding protein	None	None
5266	NC_002516.2	RefSeq	gene	5818202.0	5818834.0	.	+	.	gene-PA5168	PA5168	Gene	protein_coding	PA5168	gene-PA5168	dicarboxylate transporter	None	None
5267	NC_002516.2	RefSeq	gene	5818831.0	5820114.0	.	+	.	gene-PA5169	PA5169	Gene	protein_coding	PA5169	gene-PA5169	C4-dicarboxylate transporter	None	None
5268	NC_002516.2	RefSeq	gene	5820910.0	5822358.0	.	+	.	gene-PA5170	arcD	Gene	protein_coding	PA5170	arcD	arginine/ornithine antiporter	None	None
5269	NC_002516.2	RefSeq	gene	5822380.0	5823636.0	.	+	.	gene-PA5171	arcA	Gene	protein_coding	PA5171	arcA	arginine deiminase	None	None
5270	NC_002516.2	RefSeq	gene	5823716.0	5824726.0	.	+	.	gene-PA5172	arcB	Gene	protein_coding	PA5172	arcB	ornithine carbamoyltransferase	None	None
5271	NC_002516.2	RefSeq	gene	5824787.0	5825719.0	.	+	.	gene-PA5173	arcC	Gene	protein_coding	PA5173	arcC	carbamate kinase	None	None
5272	NC_002516.2	RefSeq	gene	5826135.0	5828039.0	.	+	.	gene-PA5174	PA5174	Gene	protein_coding	PA5174	gene-PA5174	beta-ketoacyl synthase	None	None
5273	NC_002516.2	RefSeq	gene	5828086.0	5828907.0	.	-	.	gene-PA5175	cysQ	Gene	protein_coding	PA5175	cysQ	3'(2')%2C5'-bisphosphate nucleotidase CysQ	None	None
5274	NC_002516.2	RefSeq	gene	5828904.0	5829470.0	.	-	.	gene-PA5176	PA5176	Gene	protein_coding	PA5176	gene-PA5176	ADP-ribose diphosphatase NudE	None	None
5275	NC_002516.2	RefSeq	gene	5829596.0	5830261.0	.	+	.	gene-PA5177	PA5177	Gene	protein_coding	PA5177	gene-PA5177	hydrolase	None	None
5276	NC_002516.2	RefSeq	gene	5830313.0	5830750.0	.	-	.	gene-PA5178	PA5178	Gene	protein_coding	PA5178	gene-PA5178	hypothetical protein	None	None
5277	NC_002516.2	RefSeq	gene	5830924.0	5831805.0	.	+	.	gene-PA5179	PA5179	Gene	protein_coding	PA5179	gene-PA5179	transcriptional regulator	None	None
5278	NC_002516.2	RefSeq	gene	5831902.0	5832741.0	.	+	.	gene-PA5180	PA5180	Gene	protein_coding	PA5180	gene-PA5180	hypothetical protein	None	None
5279	NC_002516.2	RefSeq	gene	5832749.0	5835070.0	.	+	.	gene-PA5181	PA5181	Gene	protein_coding	PA5181	gene-PA5181	oxidoreductase	None	None
5280	NC_002516.2	RefSeq	gene	5835082.0	5835480.0	.	-	.	gene-PA5181.1	PA5181.1	Gene	ncRNA	PA5181.1	gene-PA5181.1	P34	None	None
5281	NC_002516.2	RefSeq	gene	5835380.0	5835895.0	.	+	.	gene-PA5182	PA5182	Gene	protein_coding	PA5182	gene-PA5182	hypothetical protein	None	None
5282	NC_002516.2	RefSeq	gene	5835994.0	5836401.0	.	+	.	gene-PA5183	PA5183	Gene	protein_coding	PA5183	gene-PA5183	hypothetical protein	None	None
5283	NC_002516.2	RefSeq	gene	5836470.0	5836685.0	.	-	.	gene-PA5183a	PA5183a	Gene	protein_coding	PA5183a	gene-PA5183a	hypothetical protein	None	None
5284	NC_002516.2	RefSeq	gene	5836910.0	5837467.0	.	+	.	gene-PA5184	PA5184	Gene	protein_coding	PA5184	gene-PA5184	chorismate mutase	None	None
5285	NC_002516.2	RefSeq	gene	5837449.0	5837892.0	.	-	.	gene-PA5185	PA5185	Gene	protein_coding	PA5185	gene-PA5185	hypothetical protein	None	None
5286	NC_002516.2	RefSeq	gene	5837915.0	5839078.0	.	-	.	gene-PA5186	PA5186	Gene	protein_coding	PA5186	gene-PA5186	iron-containing alcohol dehydrogenase	None	None
5287	NC_002516.2	RefSeq	gene	5839105.0	5840895.0	.	-	.	gene-PA5187	PA5187	Gene	protein_coding	PA5187	gene-PA5187	acyl-CoA dehydrogenase	None	None
5288	NC_002516.2	RefSeq	gene	5840897.0	5842132.0	.	-	.	gene-PA5188	PA5188	Gene	protein_coding	PA5188	gene-PA5188	3-hydroxyacyl-CoA dehydrogenase	None	None
5289	NC_002516.2	RefSeq	gene	5842275.0	5843183.0	.	+	.	gene-PA5189	PA5189	Gene	protein_coding	PA5189	gene-PA5189	transcriptional regulator	None	None
5290	NC_002516.2	RefSeq	gene	5843198.0	5843800.0	.	-	.	gene-PA5190	PA5190	Gene	protein_coding	PA5190	gene-PA5190	nitroreductase	None	None
5291	NC_002516.2	RefSeq	gene	5844054.0	5844410.0	.	+	.	gene-PA5191	PA5191	Gene	protein_coding	PA5191	gene-PA5191	hypothetical protein	None	None
5292	NC_002516.2	RefSeq	gene	5844468.0	5846009.0	.	-	.	gene-PA5192	pckA	Gene	protein_coding	PA5192	pckA	phosphoenolpyruvate carboxykinase	None	None
5293	NC_002516.2	RefSeq	gene	5846125.0	5847018.0	.	-	.	gene-PA5193	yrfI	Gene	protein_coding	PA5193	yrfI	heat shock protein 33	None	None
5294	NC_002516.2	RefSeq	gene	5847131.0	5847934.0	.	+	.	gene-PA5194	PA5194	Gene	protein_coding	PA5194	gene-PA5194	hypothetical protein	None	None
5295	NC_002516.2	RefSeq	gene	5847972.0	5848367.0	.	-	.	gene-PA5195	PA5195	Gene	protein_coding	PA5195	gene-PA5195	heat shock protein	None	None
5296	NC_002516.2	RefSeq	gene	5848577.0	5849011.0	.	+	.	gene-PA5196	PA5196	Gene	protein_coding	PA5196	gene-PA5196	hypothetical protein	None	None
5297	NC_002516.2	RefSeq	gene	5849143.0	5850048.0	.	+	.	gene-PA5197	rimK	Gene	protein_coding	PA5197	rimK	ribosomal protein S6 modification protein	None	None
5298	NC_002516.2	RefSeq	gene	5850239.0	5851162.0	.	+	.	gene-PA5198	PA5198	Gene	protein_coding	PA5198	gene-PA5198	LD-carboxypeptidase	None	None
5299	NC_002516.2	RefSeq	gene	5851239.0	5852558.0	.	-	.	gene-PA5199	amgS	Gene	protein_coding	PA5199	amgS	protein AmgS	None	None
5300	NC_002516.2	RefSeq	gene	5852653.0	5853396.0	.	-	.	gene-PA5200	amgR	Gene	protein_coding	PA5200	amgR	osmolarity response regulator	None	None
5301	NC_002516.2	RefSeq	gene	5853585.0	5855924.0	.	+	.	gene-PA5201	PA5201	Gene	protein_coding	PA5201	gene-PA5201	hypothetical protein	None	None
5302	NC_002516.2	RefSeq	gene	5855936.0	5856325.0	.	+	.	gene-PA5202	PA5202	Gene	protein_coding	PA5202	gene-PA5202	hypothetical protein	None	None
5303	NC_002516.2	RefSeq	gene	5856532.0	5858115.0	.	+	.	gene-PA5203	gshA	Gene	protein_coding	PA5203	gshA	glutamate--cysteine ligase	None	None
5304	NC_002516.2	RefSeq	gene	5858158.0	5859456.0	.	-	.	gene-PA5204	argA	Gene	protein_coding	PA5204	argA	N-acetylglutamate synthase	None	None
5305	NC_002516.2	RefSeq	gene	5859793.0	5860494.0	.	+	.	gene-PA5205	PA5205	Gene	protein_coding	PA5205	gene-PA5205	multiple drug resistance protein MarC	None	None
5306	NC_002516.2	RefSeq	gene	5860467.0	5861621.0	.	-	.	gene-PA5206	argE	Gene	protein_coding	PA5206	argE	acetylornithine deacetylase	None	None
5307	NC_002516.2	RefSeq	gene	5861721.0	5862989.0	.	-	.	gene-PA5207	PA5207	Gene	protein_coding	PA5207	gene-PA5207	phosphate transporter	None	None
5308	NC_002516.2	RefSeq	gene	5863034.0	5863711.0	.	-	.	gene-PA5208	PA5208	Gene	protein_coding	PA5208	gene-PA5208	hypothetical protein	None	None
5309	NC_002516.2	RefSeq	gene	5863825.0	5865189.0	.	+	.	gene-PA5209	PA5209	Gene	protein_coding	PA5209	gene-PA5209	hypothetical protein	None	None
5310	NC_002516.2	RefSeq	gene	5865227.0	5867011.0	.	+	.	gene-PA5210	PA5210	Gene	protein_coding	PA5210	gene-PA5210	secretion pathway ATPase	None	None
5311	NC_002516.2	RefSeq	gene	5867233.0	5867685.0	.	+	.	gene-PA5211	PA5211	Gene	protein_coding	PA5211	gene-PA5211	hypothetical protein	None	None
5312	NC_002516.2	RefSeq	gene	5867817.0	5868146.0	.	+	.	gene-PA5212	PA5212	Gene	protein_coding	PA5212	gene-PA5212	hypothetical protein	None	None
5313	NC_002516.2	RefSeq	gene	5868181.0	5871057.0	.	-	.	gene-PA5213	gcvP1	Gene	protein_coding	PA5213	gcvP1	glycine dehydrogenase	None	None
