# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR1393883_sorted.bam" "SRR1393887_sorted.bam" "SRR1393886_sorted.bam" "SRR1393882_sorted.bam" "SRR1393881_sorted.bam" "SRR1393880_sorted.bam" "SRR1393885_sorted.bam" "SRR1393884_sorted.bam" "SRR1393888_sorted.bam" "SRR1393889_sorted.bam" "SRR1393891_sorted.bam" "SRR1393890_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR1393883_sorted.bam	SRR1393887_sorted.bam	SRR1393886_sorted.bam	SRR1393882_sorted.bam	SRR1393881_sorted.bam	SRR1393880_sorted.bam	SRR1393885_sorted.bam	SRR1393884_sorted.bam	SRR1393888_sorted.bam	SRR1393889_sorted.bam	SRR1393891_sorted.bam	SRR1393890_sorted.bam
gene-PA4912	NC_002516.2	5510839	5511753	-	915	6	4	1	9	3	9	8	4	0	0	1	1
gene-PA4913	NC_002516.2	5511988	5513112	-	1125	9	11	3	10	5	14	13	0	0	0	3	0
gene-PA4914	NC_002516.2	5513732	5514670	+	939	12	6	3	14	2	13	7	3	0	0	0	0
gene-PA4915	NC_002516.2	5514727	5516352	+	1626	13	11	3	14	10	19	18	6	2	2	4	4
gene-PA4916	NC_002516.2	5516399	5517094	-	696	10	4	1	12	2	8	5	4	0	4	3	1
gene-PA4917	NC_002516.2	5517109	5517711	-	603	9	8	1	7	1	14	3	3	1	1	1	0
gene-PA4918	NC_002516.2	5517821	5518480	+	660	6	7	6	18	13	5	17	3	0	1	4	4
gene-PA4919	NC_002516.2	5518483	5519682	+	1200	15	7	9	16	9	16	9	5	2	4	14	17
gene-PA4920	NC_002516.2	5519711	5520538	+	828	10	12	4	16	3	19	6	3	1	1	2	2
gene-PA4921	NC_002516.2	5520672	5521595	+	924	1	5	3	8	5	10	6	9	0	0	1	0
gene-PA4922	NC_002516.2	5521664	5522110	-	447	24	5	9	39	32	17	10	30	105	106	77	81
gene-PA4923	NC_002516.2	5522386	5522973	+	588	7	4	3	5	6	7	6	2	0	0	0	0
gene-PA4924	NC_002516.2	5522986	5523681	-	696	2	7	2	12	6	12	6	7	0	0	0	0
gene-PA4925	NC_002516.2	5523868	5524719	-	852	13	2	1	3	4	4	1	3	0	0	0	0
gene-PA4926	NC_002516.2	5524970	5525905	-	936	9	9	1	11	2	17	5	2	0	0	0	1
gene-PA4927	NC_002516.2	5525905	5528397	-	2493	14	14	5	13	3	15	12	3	0	1	1	1
gene-PA4928	NC_002516.2	5528659	5530902	-	2244	39	23	6	39	37	34	33	17	4	2	1	1
gene-PA4929	NC_002516.2	5530973	5533015	+	2043	18	11	0	15	8	13	14	3	0	0	0	0
gene-PA4930	NC_002516.2	5533017	5534093	-	1077	8	6	0	18	7	8	7	4	0	0	0	0
gene-PA4931	NC_002516.2	5534162	5535556	-	1395	31	3	3	27	14	21	15	10	7	7	3	3
gene-PA4932	NC_002516.2	5535685	5536131	-	447	69	12	10	99	139	23	20	22	25	29	27	23
gene-PA4933	NC_002516.2	5536153	5537022	-	870	77	17	10	96	119	27	29	30	223	195	185	207
gene-PA4934	NC_002516.2	5537059	5537289	-	231	38	6	7	43	71	13	22	19	18	24	24	23
gene-PA4935	NC_002516.2	5537319	5537738	-	420	172	40	31	177	335	63	97	111	34	35	29	26
gene-PA4936	NC_002516.2	5537953	5538699	-	747	9	9	1	12	4	13	9	2	0	0	3	3
gene-PA4937	NC_002516.2	5538696	5541410	-	2715	67	21	14	64	52	40	28	19	19	24	36	40
gene-PA4937.1	NC_002516.2	5541614	5541700	+	87	15088	539	1069	14980	24755	5022	4370	5519	5	2	6	2
gene-PA4937.2	NC_002516.2	5541830	5541916	+	87	15147	571	1011	15100	25597	5224	4469	5818	8	12	6	7
gene-PA4938	NC_002516.2	5542073	5543365	-	1293	35	15	7	52	47	29	25	18	24	24	21	25
gene-PA4939	NC_002516.2	5543417	5544601	-	1185	20	8	9	28	43	17	14	14	7	8	11	12
gene-PA4940	NC_002516.2	5544636	5544821	-	186	27	4	2	25	68	6	11	12	6	9	7	6
gene-PA4941	NC_002516.2	5544917	5545786	-	870	47	20	15	68	84	31	28	30	15	13	22	18
gene-PA4942	NC_002516.2	5545786	5546988	-	1203	70	33	6	75	57	22	29	23	12	13	8	9
gene-PA4943	NC_002516.2	5547083	5548384	-	1302	76	17	6	95	131	38	47	26	15	14	7	11
gene-PA4944	NC_002516.2	5548397	5548645	-	249	50	7	15	74	147	23	29	48	24	31	18	21
gene-PA4945	NC_002516.2	5548751	5549722	-	972	65	21	17	75	141	41	41	51	91	98	89	88
gene-PA4946	NC_002516.2	5549780	5551681	-	1902	42	2	7	55	60	31	12	8	1	0	4	1
gene-PA4947	NC_002516.2	5551681	5553108	-	1428	37	11	6	73	75	34	28	19	38	35	43	45
gene-PA4948	NC_002516.2	5553117	5553584	-	468	15	6	2	25	25	12	11	6	0	0	0	0
gene-PA4949	NC_002516.2	5553572	5555080	-	1509	14	9	7	29	17	30	15	14	1	1	4	5
gene-PA4950	NC_002516.2	5555162	5556247	+	1086	8	10	19	20	17	15	7	8	0	2	0	0
gene-PA4951	NC_002516.2	5556281	5556823	-	543	3	7	2	17	11	9	5	9	3	1	2	2
gene-PA4952	NC_002516.2	5556935	5557954	+	1020	30	10	2	31	24	22	16	9	3	0	7	4
gene-PA4953	NC_002516.2	5557958	5559001	-	1044	18	12	86	21	13	12	9	6	0	0	1	2
gene-PA4954	NC_002516.2	5559021	5559872	-	852	7225	8	8	19	8159	3090	1615	6701	6	4	4	1
gene-PA4955	NC_002516.2	5560013	5561524	+	1512	18	22	3	18	9	24	14	8	2	3	3	4
gene-PA4956	NC_002516.2	5561599	5562414	+	816	15	93	4	18	8	308	5	6	0	0	2	2
gene-PA4957	NC_002516.2	5562418	5563287	+	870	8	8	3	15	6	4	4	2	3	1	5	2
gene-PA4958	NC_002516.2	5563605	5565428	+	1824	22	13	6	30	23	27	14	12	1	1	1	2
gene-PA4959	NC_002516.2	5565493	5567568	+	2076	33	13	4	43	41	24	19	8	0	0	1	3
gene-PA4960	NC_002516.2	5567655	5568944	-	1290	25	14	5	38	23	22	16	4	0	0	2	2
gene-PA4961	NC_002516.2	5569090	5570628	+	1539	30	8	4	46	39	29	22	9	2	1	0	0
gene-PA4962	NC_002516.2	5570625	5571161	+	537	5	6	1	5	2	7	8	3	0	0	0	0
gene-PA4963	NC_002516.2	5571219	5571929	-	711	22	9	303	22	46	15	8	10	1	0	2	2
gene-PA4964	NC_002516.2	5572222	5574486	-	2265	38	147	4	42	39	36	22	7	5	10	7	4
gene-PA4965	NC_002516.2	5574494	5575018	-	525	14	4	1	13	10	7	5	3	4	2	1	2
gene-PA4966	NC_002516.2	5575015	5576028	-	1014	10	11	1	8	8	10	5	1	0	0	0	0
gene-PA4967	NC_002516.2	5576028	5577917	-	1890	34	13	0	42	26	28	20	9	6	4	3	3
gene-PA4968	NC_002516.2	5577929	5578549	-	621	20	9	4	28	32	12	19	12	2	2	2	3
gene-PA4969	NC_002516.2	5578681	5579499	-	819	18	3	2	34	21	10	12	5	1	1	0	2
gene-PA4970	NC_002516.2	5579653	5580111	-	459	6	3	4	11	7	7	3	2	2	2	2	1
gene-PA4971	NC_002516.2	5580102	5580719	-	618	23	10	4	11	11	5	10	8	0	0	0	0
gene-PA4972	NC_002516.2	5580962	5581708	+	747	10	7	3	18	9	10	10	7	3	3	0	0
gene-PA4973	NC_002516.2	5581762	5583645	-	1884	22	10	4	24	19	23	20	83	6	4	3	6
gene-PA4974	NC_002516.2	5584101	5585549	+	1449	34	9	4	31	31	26	18	14	3	4	2	2
gene-PA4975	NC_002516.2	5585615	5586319	-	705	7	3	1	10	4	8	3	2	0	0	1	2
gene-PA4976	NC_002516.2	5586370	5587551	-	1182	9	8	3	12	5	17	6	3	0	0	0	0
gene-PA4977	NC_002516.2	5587574	5589253	-	1680	11	7	2	21	5	31	8	4	2	0	0	1
gene-PA4978	NC_002516.2	5589295	5591385	-	2091	11	8	1	12	11	21	2637	6	0	0	1	0
gene-PA4979	NC_002516.2	5591452	5592612	-	1161	17	5	0	10	4	18	12	3	0	0	0	0
gene-PA4980	NC_002516.2	5592633	5593424	-	792	6	1	2	4	3	10	3	3	0	0	1	1
gene-PA4981	NC_002516.2	5593683	5595095	-	1413	14	18	1	24	7	32	9	4	1	1	1	1
gene-PA4982	NC_002516.2	5595279	5597531	-	2253	11	11	5723	15	14	18	5	5	0	0	2	2
gene-PA4983	NC_002516.2	5598308	5599042	-	735	5	4	1	9	1	6	2	0	0	0	0	2
gene-PA4984	NC_002516.2	5599160	5599807	-	648	9	5	2	7	8	7	3	3	1	0	1	1
gene-PA4985	NC_002516.2	5599884	5600975	-	1092	7	9	2	8	4	12	9	6	0	0	0	0
gene-PA4986	NC_002516.2	5601149	5603095	+	1947	11	9	2	31	4	21	11	22	3	3	4	1
gene-PA4987	NC_002516.2	5603173	5603772	+	600	6	8	1	13	6	12	2	1	0	0	1	1
gene-PA4988	NC_002516.2	5603821	5605098	-	1278	17	4	3	13	18	15	3	5	0	0	1	0
gene-PA4989	NC_002516.2	5605134	5606018	-	885	7	5	0	8	5	6	9	3	0	0	0	0
gene-PA4990	NC_002516.2	5606103	5606435	+	333	5	2	0	7	1	5	3	2	0	0	0	0
gene-PA4991	NC_002516.2	5606496	5607671	+	1176	11	9	3	17	10	11	7	6	0	0	0	1
gene-PA4992	NC_002516.2	5607668	5608480	+	813	11	7	0	6	9	7	4	2	0	1	1	0
gene-PA4993	NC_002516.2	5608649	5609569	+	921	3	0	4	4	8	6	4	0	0	0	0	1
gene-PA4994	NC_002516.2	5609594	5610802	-	1209	9	4	0	12	5	18	7	1	0	1	1	0
gene-PA4995	NC_002516.2	5610851	5612140	-	1290	4	12	0	13	7	9	6	2	0	0	2	4
gene-PA4996	NC_002516.2	5612268	5613692	-	1425	17	12	4	30	30	23	18	5	3	4	12	6
gene-PA4997	NC_002516.2	5613733	5615544	-	1812	41	16	235	37	62	22	22	11	9	8	11	13
gene-PA4998	NC_002516.2	5615652	5616302	+	651	20	6	3	21	9	7	6	8	1	5	7	2
gene-PA4999	NC_002516.2	5616310	5617515	+	1206	25	20	4	30	44	18	19	8	13	13	4	8
gene-PA5000	NC_002516.2	5617534	5618418	-	885	19	9	1	30	31	16	16	10	38	45	47	53
gene-PA5001	NC_002516.2	5618579	5619535	-	957	23	8	3	31	32	14	11	9	10	5	7	5
gene-PA5002	NC_002516.2	5619608	5621026	-	1419	24	12	2	34	24	26	14	11	0	0	6	2
gene-PA5003	NC_002516.2	5621030	5621926	-	897	17	6	3	31	24	9	8	1	0	0	0	1
gene-PA5004	NC_002516.2	5621920	5623056	-	1137	30	15	1	26	66	22	16	10	3	2	2	2
gene-PA5005	NC_002516.2	5623040	5624797	-	1758	72	33	15	69	86	37	29	27	16	12	12	12
gene-PA5006	NC_002516.2	5624901	5626379	-	1479	39	8	12	46	63	23	14	111	3	1	4	4
gene-PA5007	NC_002516.2	5626376	5627134	-	759	9	5	1	21	22	20	6	6	1	1	0	0
gene-PA5008	NC_002516.2	5627131	5627865	-	735	17	6	1	18	20	12	5	4	0	0	1	1
gene-PA5009	NC_002516.2	5627865	5628671	-	807	15	2	5	9	14	10	6	3	0	1	1	0
gene-PA5010	NC_002516.2	5628668	5629789	-	1122	17	12	0	28	18	22	9	5	2	0	1	0
gene-PA5011	NC_002516.2	5629786	5630853	-	1068	15	4	30	22	16	11	5	6	1	1	2	1
gene-PA5012	NC_002516.2	5630850	5631887	-	1038	13	3	1	20	21	10	11	3	1	1	2	1
gene-PA5013	NC_002516.2	5631947	5632870	-	924	22	12	3	37	57	18	26	16	85	67	59	75
gene-PA5014	NC_002516.2	5632926	5635874	-	2949	45	25	12	49	56	45	40	21	1	0	8	3
gene-PA5015	NC_002516.2	5636156	5638804	+	2649	142	52	27	176	217	76	75	57	20	24	17	20
gene-PA5016	NC_002516.2	5638949	5640592	+	1644	49	20	14	57	87	34	25	20	6	5	4	5
gene-PA5017	NC_002516.2	5641010	5643709	+	2700	19	16	5	2815	22	35	14	15	1	1	1356	2
gene-PA5018	NC_002516.2	5643803	5644450	+	648	8	1	3	17	11	6	4	3	0	0	0	0
gene-PA5019	NC_002516.2	5644454	5645290	-	837	7	8	3	16	16	8	7	8	0	0	0	0
gene-PA5020	NC_002516.2	5645593	5647395	+	1803	9	790	4	193	8	23	19	5	8	4	5	6
gene-PA5021	NC_002516.2	5647814	5649430	+	1617	18	11	5	26	9	16	13	5	14	71	75	20
gene-PA5022	NC_002516.2	5649522	5652878	+	3357	48	28	59	56	30	53	34	9789	6	4	6	9
gene-PA5023	NC_002516.2	5652945	5654405	+	1461	12	18	1	16	6	15	15	6	0	0	0	1
gene-PA5024	NC_002516.2	5654556	5655527	+	972	6	8	6	13	5	11	5	3	0	0	1	1
gene-PA5025	NC_002516.2	5655648	5656925	+	1278	14	6	6	14	9	11	14	187	0	1	2	3
gene-PA5026	NC_002516.2	5657016	5657468	+	453	3	1	2	6	2	5	4	3	0	0	0	0
gene-PA5027	NC_002516.2	5657581	5658396	+	816	9	7	4	9	8	9	7	4	1	0	1	1
gene-PA5028	NC_002516.2	5658418	5659185	-	768	21	11	3	34	22	19	351	9	7	10	13	11
gene-PA5029	NC_002516.2	5659276	5660181	-	906	8	7	2	10	11	17	6	2	0	0	1	1
gene-PA5030	NC_002516.2	5660357	5661673	+	1317	12	8	12	23	18	14	12	14	4	3	2	1
gene-PA5031	NC_002516.2	5661701	5662630	-	930	9	4	4	4	1	13	4	1	0	0	2	0
gene-PA5032	NC_002516.2	5662742	5663815	+	1074	9	1333	3	10	0	8	7	4	0	0	0	0
gene-PA5033	NC_002516.2	5663889	5664869	+	981	4	3	2	9	7	14	4	1	0	0	1	1
gene-PA5034	NC_002516.2	5664990	5666057	-	1068	17	9	4	20	11	17	11	7	8	13	11	15
gene-PA5035	NC_002516.2	5666234	5667667	-	1434	20	80	4	38	19	18	16	7	1	1	5	2
gene-PA5036	NC_002516.2	5667696	5672141	-	4446	73	33	23	83	89	73	49	41	15	8	21	27
gene-PA5037	NC_002516.2	5672366	5674021	-	1656	37	16	9	38	55	17	19	12	4	4	7	5
gene-PA5038	NC_002516.2	5674028	5675134	-	1107	16	4	3	10	34	21	9	11	9	6	10	12
gene-PA5039	NC_002516.2	5675184	5675702	-	519	29	9	5	36	48	14	14	9	2	3	1	1
gene-PA5040	NC_002516.2	5675714	5677858	-	2145	37	15	1288	56	70	36	29	23	22	18	13	15
gene-PA5041	NC_002516.2	5677912	5678436	-	525	12	3	6	11	20	10	4	4	9	7	4	5
gene-PA5042	NC_002516.2	5678433	5679056	-	624	14	4	1	12	14	10	3	2	4	3	1	1
gene-PA5043	NC_002516.2	5679053	5679649	-	597	7	8	50	19	7	7	10	5	2	2	6	11
gene-PA5044	NC_002516.2	5679649	5680713	-	1065	26	5	6	53	68	16	12	13	5	8	7	6
gene-PA5045	NC_002516.2	5680898	5683366	+	2469	51	23	9	84	69	37	19	30	27	32	38	37
gene-PA5046	NC_002516.2	5683471	5684739	-	1269	56	35	15	64	108	36	28	37	7	7	5	5
gene-PA5047	NC_002516.2	5684842	5686281	-	1440	22	12	3	25	18	16	12	12	7	6	8	5
gene-PA5048	NC_002516.2	5686278	5687045	-	768	10	3	3	25	18	15	3	8	0	0	1	1
gene-PA5049	NC_002516.2	5687105	5687320	-	216	195	33	21	259	1309	287	112	219	15	15	7	12
gene-PA5050	NC_002516.2	5687496	5689715	+	2220	19	15	5	23	17	31	19	12	0	0	1	0
gene-PA5051	NC_002516.2	5689964	5691727	+	1764	39	19	7	41	45	13	2174	22	8	4	5	9
gene-PA5052	NC_002516.2	5691762	5692457	+	696	10	3	0	18	12	13	5	10	0	0	0	1
gene-PA5053	NC_002516.2	5692576	5693109	+	534	19	4	4	11	15	8	8	4	0	0	0	1
gene-PA5054	NC_002516.2	5693138	5694481	+	1344	24	11	5	29	23	24	14	10	6	7	4	2
gene-PA5055	NC_002516.2	5694576	5694947	+	372	1	1	2	5	3	4	2	3	1	1	2	1
gene-PA5056	NC_002516.2	5695366	5697045	+	1680	21	10	5	11	8	1074	11	5	1	3	2	0
gene-PA5057	NC_002516.2	5697198	5698055	+	858	9	3	0	12	7	12	4	1	1	1	0	0
gene-PA5058	NC_002516.2	5698359	5700041	+	1683	24	14	3	18	7	23	18	3	5	28	50	14
gene-PA5059	NC_002516.2	5700097	5700714	+	618	5	7	1	6	2	9	5	2	0	0	0	0
gene-PA5060	NC_002516.2	5700758	5701687	-	930	22	20	27	28	14	7	22	19	13	10	24	32
gene-PA5061	NC_002516.2	5701698	5702114	-	417	13	10	16	18	15	11	16	18	10	6	21	26
gene-PA5062	NC_002516.2	5702258	5702533	-	276	7	292	0	18	7	8	2	3	0	1	0	0
gene-PA5063	NC_002516.2	5702669	5703439	+	771	22	4	7	36	36	10	16	17	0	1	0	2
gene-PA5064	NC_002516.2	5703454	5704080	+	627	8	1	0	6	8	5	2	2	0	0	0	1
gene-PA5065	NC_002516.2	5704077	5705678	+	1602	23	14	0	33	8	22	17	7	1	0	0	0
gene-PA5066	NC_002516.2	5705794	5706198	+	405	31	7	4	35	36	9	12	14	7	7	10	14
gene-PA5067	NC_002516.2	5706191	5706526	+	336	6	1	6	13	17	3	3	5	2	3	1	2
gene-PA5068	NC_002516.2	5706552	5706800	+	249	12	4	2	8	14	6	4	4	4	4	1	0
gene-PA5069	NC_002516.2	5706814	5707239	+	426	7	3	2	11	5	4	2	3	0	0	0	0
gene-PA5070	NC_002516.2	5707236	5708039	+	804	19	6	1	19	13	13	3	5	5	4	1	2
gene-PA5071	NC_002516.2	5708036	5708743	+	708	12	4	0	8	5	11	3	1	0	0	0	0
gene-PA5072	NC_002516.2	5708955	5710898	+	1944	13	9	8	15	5	25	6	7	0	0	6	6
gene-PA5073	NC_002516.2	5711008	5711469	+	462	8	3	1	12	12	10	4	0	2	1	4	3
gene-PA5074	NC_002516.2	5711477	5712211	-	735	9	6	1	15	5	17	7	3	0	0	0	0
gene-PA5075	NC_002516.2	5712204	5713166	-	963	9	11	3	18	12	10	5	4	0	0	0	0
gene-PA5076	NC_002516.2	5713232	5714032	-	801	14	183	1	17	28	12	20	6	7	5	10	9
gene-PA5077	NC_002516.2	5714270	5716855	-	2586	46	21	4	43	33	42	22	19	6	6	8	5
gene-PA5078	NC_002516.2	5716848	5718425	-	1578	39	206	12	38	42	21	17	29	24	22	34	37
gene-PA5079	NC_002516.2	5718882	5719319	-	438	2	1	1	8	5	8	2	1	0	0	0	1
gene-PA5080	NC_002516.2	5719316	5720287	-	972	12	8	0	9	11	11	10	8	0	1	3	2
gene-PA5081	NC_002516.2	5720469	5720945	+	477	0	0	1	3	1	9	4	2	0	0	0	0
gene-PA5082	NC_002516.2	5720950	5721849	-	900	6	11	0	13	4	14	6	2	2	3	4	0
gene-PA5083	NC_002516.2	5721892	5722242	-	351	1	2	0	4	0	4	2	0	0	0	0	0
gene-PA5084	NC_002516.2	5722267	5723517	-	1251	8	8	0	12	2	11	8	2	0	0	0	1
gene-PA5085	NC_002516.2	5723582	5724538	+	957	12	5	1	6	6	10	6	4	0	0	0	1
gene-PA5087	NC_002516.2	5725479	5726348	-	870	12	5	2	12	17	10	6	4	40	40	38	43
gene-PA5088	NC_002516.2	5726357	5727238	-	882	13	11	1	8	6	18	7	6	56	60	34	37
gene-PA5089	NC_002516.2	5727239	5729476	-	2238	22	13	2	26	15	27	21	7	9	12	6	7
gene-PA5090	NC_002516.2	5729473	5731845	-	2373	19	9	3	17	9	24	22	6	0	0	0	0
gene-PA5091	NC_002516.2	5732116	5732916	-	801	5	9	0	12	1	7	4	5	0	0	1	2
gene-PA5092	NC_002516.2	5732909	5734117	-	1209	8	6	1	12	5	4	5	3	0	0	0	0
gene-PA5093	NC_002516.2	5734114	5735646	-	1533	14	7	4	7	5	14	11	0	6238	8745	13501	0
gene-PA5094	NC_002516.2	5735643	5736473	-	831	5	9	1	5	5	8	1	1	0	0	0	0
gene-PA5095	NC_002516.2	5736470	5737321	-	852	9	4	1	9	2	17	5	4	0	0	0	0
gene-PA5096	NC_002516.2	5737346	5738314	-	969	11	8	1	13	3	8	3	2	0	0	0	0
gene-PA5097	NC_002516.2	5738432	5739835	-	1404	5	14	0	8	5	12	4	0	0	0	0	0
gene-PA5098	NC_002516.2	5739898	5741427	-	1530	6	10	0	9	4	13	11	4	0	0	0	0
gene-PA5099	NC_002516.2	5741524	5742966	-	1443	7	14	2	11	3	15	9	2	0	0	3	2
gene-PA5100	NC_002516.2	5743074	5744753	-	1680	246	7	1	5	4	10	9	2	0	0	1	0
gene-PA5101	NC_002516.2	5745079	5745876	-	798	5	7	1	6	3	9	4	2	0	0	1	1
gene-PA5102	NC_002516.2	5745895	5746833	-	939	9	4	3	6	7	12	4	1	0	1	0	0
gene-PA5103	NC_002516.2	5746849	5747871	-	1023	3	399	63	15	6	6	7	3	0	0	0	0
gene-PA5104	NC_002516.2	5748013	5748603	-	591	3	1	1	4	1	7	1	0	1	1	0	0
gene-PA5105	NC_002516.2	5748600	5749352	-	753	6	5	1	6	6	6	5	2	0	0	0	0
gene-PA5106	NC_002516.2	5749453	5750814	+	1362	12	4	2	17	5	11	6	4	0	0	0	0
gene-PA5107	NC_002516.2	5750961	5751530	-	570	8	8	3	9	12	7	8	3	0	0	0	0
gene-PA5108	NC_002516.2	5751527	5751784	-	258	6	5	4	4	9	1	5	7	2	2	2	1
gene-PA5109	NC_002516.2	5751857	5752459	-	603	3	4	1	13	21	9	9	7	0	0	0	0
gene-PA5110	NC_002516.2	5752464	5753474	-	1011	29	12	14	42	59	34	25	20	20	21	36	34
gene-PA5111	NC_002516.2	5753614	5754144	-	531	8	2	5	14	5	11	10	3	1	1	2	1
gene-PA5112	NC_002516.2	5754298	5756238	-	1941	16	15	2	19	9	27	12	11	2	1	1	3
gene-PA5113	NC_002516.2	5756347	5757741	-	1395	9	13	0	9	9	11	8	4	1	2	0	1
gene-PA5114	NC_002516.2	5757738	5761343	-	3606	37	21	9	38	16	74	23	13	1	1	3	7
gene-PA5115	NC_002516.2	5761482	5762066	-	585	0	8	0	4	3	7	7	2	0	0	0	1
gene-PA5116	NC_002516.2	5762150	5762575	+	426	1	2	0	2	1	3	3	0	0	0	0	0
gene-PA5117	NC_002516.2	5762659	5764476	-	1818	69	21	8	90	94	49	26	17	15	20	12	12
gene-PA5118	NC_002516.2	5764693	5766147	-	1455	64	25	161	64	97	44	41	33	2	2	4	6
gene-PA5119	NC_002516.2	5766484	5767893	+	1410	42	24	11	48	68	33	15	16	37	24	49	54
gene-PA5120	NC_002516.2	5768041	5768445	+	405	8	2	1	9	2	9	8	408	0	0	0	0
gene-PA5121	NC_002516.2	5768442	5770649	-	2208	18	15	4	23	19	29	18	9	0	1	0	0
gene-PA5122	NC_002516.2	5770937	5771458	+	522	11	10	1	7	4	9	2	4	1	0	0	0
gene-PA5123	NC_002516.2	5771455	5772027	+	573	6	6	0	12	6	5	5	2	0	0	0	0
gene-PA5124	NC_002516.2	5772298	5773374	+	1077	13	4	1	10	5	4	9	4	1	1	0	1
gene-PA5125	NC_002516.2	5773377	5774807	+	1431	30	11	1	28	20	18	13	13	0	0	0	0
gene-PA5126	NC_002516.2	5775620	5776087	-	468	6	8	3	5	13	12	5	3	0	0	1	0
gene-PA5127	NC_002516.2	5776086	5776547	+	462	12	6	0	4	18	13	2	2	0	1	0	2
gene-PA5128	NC_002516.2	5776606	5777097	-	492	35	6	2	36	48	19	12	9	14	15	11	13
gene-PA5129	NC_002516.2	5777134	5777388	-	255	5	2	0	7	4	7	4	3	5	6	2	1
gene-PA5130	NC_002516.2	5777390	5777809	-	420	18	3	3	14	30	11	7	7	1	1	2	3
gene-PA5131	NC_002516.2	5778134	5779681	+	1548	20	13	8	44	31	23	22	17	61	51	79	77
gene-PA5132	NC_002516.2	5779995	5780813	+	819	13	9	1	11	8	21	47	5	1	0	1	0
gene-PA5133	NC_002516.2	5780963	5782249	+	1287	17	14	3	32	43	27	12	12	14	10	16	405
gene-PA5134	NC_002516.2	5782278	5783588	+	1311	43	73	8	31	36	1570	9	8	0	1	0	0
gene-PA5135	NC_002516.2	5783588	5784361	+	774	11	7	2	8	10	7	7	2	0	1	0	0
gene-PA5136	NC_002516.2	5784430	5785911	+	1482	18	16	2	20	17212	19	14	7	0	0	0	1
gene-PA5137	NC_002516.2	5785948	5786703	-	756	5	8	1	11	14	7	8	4	0	1	1	2
gene-PA5138	NC_002516.2	5786853	5787605	-	753	10	3	3	10	10	6	11	1	2	2	0	0
gene-PA5139	NC_002516.2	5787696	5788442	-	747	13	3	1	19	11	14	5	2	0	0	0	0
gene-PA5140	NC_002516.2	5788614	5789384	-	771	7	5	0	12	12	13	4	3	1	0	1	0
gene-PA5141	NC_002516.2	5789395	5790132	-	738	14	5	2	12	18	9	6	2	1	1	0	0
gene-PA5142	NC_002516.2	5790445	5791086	-	642	11	2	2	11	15	10	7	4	1	2	0	0
gene-PA5143	NC_002516.2	5791083	5791676	-	594	23	7	5	25	26	20	16	18	3	1	9	9
gene-PA5144	NC_002516.2	5791837	5792235	+	399	3	2	0	4	2	5	0	1	0	1	0	0
gene-PA5145	NC_002516.2	5792505	5793611	+	1107	10	5	4	16	5	10	9	2	1	6	10	5
gene-PA5146	NC_002516.2	5793705	5795957	+	2253	767	101	10	33	47	32	26	18	1	2	6	11
gene-PA5147	NC_002516.2	5795954	5797021	+	1068	17	7	1	25	9	20	6	2	0	0	2	0
gene-PA5148	NC_002516.2	5797065	5797337	+	273	10	3	1	14	12	10	8	4	12	17	5	8
gene-PA5149	NC_002516.2	5797365	5798447	+	1083	10	6	4	13	7	21	9	4	2	3	1	2
gene-PA5149.1	NC_002516.2	5798560	5798635	+	76	1287	35	68	1433	1347	371	351	350	0	0	0	0
gene-PA5150	NC_002516.2	5798693	5799430	-	738	15	7	3	15	13	19	13	12	2	0	0	2
gene-PA5151	NC_002516.2	5799589	5800278	+	690	5	3	2	3	4	4	1	0	0	0	1	0
gene-PA5152	NC_002516.2	5800527	5801300	+	774	30	5	8	28	28	11	19	17	11	10	11	8
gene-PA5153	NC_002516.2	5801315	5802067	+	753	5	8	2	10	7	9	4	3	23	18	8	11
gene-PA5154	NC_002516.2	5802129	5802824	+	696	85	5	0	7	1	8	0	2	0	1	0	1
gene-PA5155	NC_002516.2	5802821	5803513	+	693	10	1	0	5	6	13	7	1	0	0	0	0
gene-PA5156	NC_002516.2	5803582	5804802	+	1221	12	5	1	12	13	11	9	3	1	1	3	6
gene-PA5157	NC_002516.2	5805206	5805676	+	471	3	4	0	9	4	8	7	2	0	0	0	0
gene-PA5158	NC_002516.2	5805680	5807158	+	1479	14	11	1	7	5	14	5	4	0	0	1	0
gene-PA5159	NC_002516.2	5807173	5808357	+	1185	12	10	4	11	12	21	11	2	1	0	0	2
gene-PA5160	NC_002516.2	5808368	5809897	+	1530	16	57	2	19	10	30	14	3	1	0	2	3
gene-PA5160.1	NC_002516.2	5809970	5810045	+	76	264	17	19	347	596	128	82	222	0	0	0	0
gene-PA5161	NC_002516.2	5810281	5811339	+	1059	22	24	5	39	40	20	17	11	5	1	5	4
gene-PA5162	NC_002516.2	5811336	5812244	+	909	14	10	3	22	18	11	9	8	0	0	2	1
gene-PA5163	NC_002516.2	5812241	5813122	+	882	17	6	5	30	16	23	10	3	5	3	0	0
gene-PA5164	NC_002516.2	5813122	5813667	+	546	8	10	2	18	12	12	5	6	2	0	0	0
gene-PA5165	NC_002516.2	5813727	5815565	+	1839	22	12	6	25	14	29	17	9	0	0	0	1
